-0.142810 	-2.113649 	-1.435503 	-0.886019 	0.000000 	-1.180494 	0.000000 	0.591958 	-2.915944 	-1.189331 	0.000000 	-1.127135 	-1.208723 	0.752723 	0.666851 	0.000000 	1.330304 	-0.176543 	-2.115202 	0.000000 	1.702909 	-0.069807 	0.000000 	1.678957 	1.273641 	1.912490 	0.000000 	0.825646 	2.400374 	-0.920117 	2.049060 	0.000000 	0.427800 	0.000000 	0.000000 	1.438934 	0.000000 	-0.664679 	-1.603875 	0.908943 	1.216802 	-1.668168 	0.000000 	1.595419 	-0.322920 	0.000000 	
0.220449 	1.701212 	0.287486 	1.212504 	0.000000 	0.234487 	1.162278 	0.000000 	0.000000 	0.075328 	1.437741 	-1.124396 	0.875089 	1.012815 	-0.409116 	-0.484827 	-2.039765 	-0.866602 	1.304683 	-1.191664 	-0.235418 	1.062319 	0.667346 	-0.644183 	0.353057 	0.091884 	-1.480001 	-1.103031 	0.000000 	-1.534221 	-1.155264 	0.183664 	0.000000 	-0.778628 	0.947076 	-1.208750 	-0.139609 	0.729778 	0.000000 	1.943793 	-0.195153 	-0.495150 	0.682487 	0.818877 	0.392130 	-2.546680 	
-2.302327 	-0.668091 	1.975262 	-1.118504 	0.759982 	-1.235786 	-1.440282 	0.000000 	-0.774080 	0.000000 	0.979238 	-1.473127 	1.340071 	1.484475 	-0.345416 	1.335346 	1.973078 	-1.422392 	0.000000 	0.104769 	0.885293 	-0.407009 	0.219313 	-0.260414 	1.096136 	-0.671286 	0.000000 	-1.327940 	1.634107 	1.088968 	-1.547695 	0.675356 	1.054774 	-0.609452 	0.469698 	-1.420218 	-0.423808 	-0.811403 	0.000000 	0.961289 	0.676776 	0.000000 	0.973065 	0.000000 	0.000000 	-0.479525 	
0.351555 	-0.094227 	0.778338 	1.027109 	-0.788722 	-0.327568 	0.000000 	0.776622 	-0.551105 	0.000000 	1.563698 	0.211459 	-0.637842 	0.000000 	0.413408 	-0.921759 	1.022506 	0.000000 	-1.102203 	0.000000 	0.771262 	0.486376 	0.000000 	0.000000 	1.677143 	-1.642658 	0.000000 	1.255533 	-0.285753 	-1.091420 	-0.699309 	-0.252038 	1.504610 	-1.599470 	0.741418 	-1.351562 	-0.881411 	-0.594962 	0.000000 	-1.055729 	0.592884 	0.856899 	-1.241586 	0.534700 	1.374906 	0.000000 	
-1.796213 	0.530594 	-0.167892 	-1.285202 	-1.295249 	0.000000 	0.654036 	-0.586898 	1.052183 	0.836620 	1.014137 	-1.236066 	0.000000 	0.287764 	0.000000 	0.903834 	1.384925 	1.815078 	1.482735 	0.000000 	0.565526 	-0.103011 	-1.144018 	-1.334735 	0.522881 	0.000000 	-0.826735 	-1.130507 	0.456171 	0.594266 	0.000000 	0.000000 	-1.321356 	0.539529 	-0.412040 	-1.111321 	0.000000 	-1.754151 	0.000000 	0.000000 	1.490321 	0.083850 	2.107463 	0.000000 	0.767022 	0.095063 	
-0.465396 	0.000000 	-1.111976 	0.207599 	0.000000 	0.190370 	0.327543 	0.511407 	0.369320 	0.314374 	0.000000 	0.887174 	-0.407887 	0.384515 	0.965047 	1.087527 	0.377899 	0.000000 	-0.647082 	-0.804840 	-0.572270 	0.513407 	-0.280457 	0.893661 	0.906598 	-0.927581 	-1.155411 	1.371236 	-0.415723 	-0.776903 	-0.725497 	-1.455333 	1.946013 	1.088501 	0.695698 	0.000000 	-0.622116 	-0.304951 	-1.360821 	0.000000 	0.000000 	-0.748728 	0.000000 	-0.155953 	0.000000 	0.000000 	
0.435456 	-0.172398 	0.880259 	-1.448304 	-0.499135 	-1.126866 	0.439450 	0.828197 	-1.845241 	-0.448981 	0.151783 	-0.915600 	1.416116 	-1.134753 	-0.521395 	1.044436 	1.889040 	-1.561425 	-1.975918 	1.132199 	0.532965 	-0.395336 	-0.563076 	0.388896 	0.510235 	1.090157 	1.376782 	0.000000 	0.000000 	1.747236 	-0.894916 	0.380646 	0.274062 	-0.101654 	0.547216 	0.517343 	-0.621754 	-0.471370 	-1.775176 	0.830413 	1.048955 	0.000000 	0.301561 	0.000000 	-1.482348 	0.418720 	
-0.657361 	0.799398 	0.742679 	1.820590 	-1.227060 	-0.278703 	0.251672 	1.856667 	1.847981 	0.000000 	1.170897 	-1.341134 	0.899188 	0.000000 	-1.930510 	-0.526297 	0.346706 	0.770173 	-0.765661 	-0.606353 	-0.638555 	0.000000 	-0.397550 	-1.387727 	0.000000 	0.000000 	0.000000 	-1.313757 	0.320636 	-0.232701 	0.840822 	0.000000 	-1.683985 	0.000000 	1.068363 	-0.087103 	0.000000 	1.173434 	0.000000 	-0.342135 	0.199101 	0.000000 	-0.417362 	0.000000 	1.558233 	-1.238506 	
0.693774 	-1.804153 	1.977494 	0.000000 	-0.303765 	-0.898334 	-0.255361 	1.474758 	-0.958428 	-0.608878 	0.235592 	0.513885 	-0.869914 	1.786374 	-0.082217 	0.362959 	-0.744755 	1.730198 	-1.015819 	0.420113 	-0.279522 	-0.536726 	-2.026798 	-1.171773 	0.682590 	-1.801286 	0.833627 	-2.098868 	-0.731761 	1.111767 	1.645541 	-0.821790 	0.000000 	1.448676 	-1.502443 	1.074035 	0.173123 	-1.707456 	1.815479 	0.468568 	1.154819 	-1.288481 	1.284056 	0.255983 	0.000000 	1.051432 	
-0.708752 	1.634675 	0.000000 	0.325637 	-1.146391 	-0.660753 	-1.486497 	-1.491250 	0.333322 	-0.779865 	-0.485675 	0.928427 	0.000000 	0.661592 	-1.117769 	0.000000 	-1.391514 	-0.773955 	1.150652 	0.000000 	-0.509902 	1.698584 	1.697183 	0.649947 	0.000000 	0.484673 	-1.298463 	1.283819 	1.362470 	-2.120089 	-0.501404 	0.274715 	-0.424982 	-0.567183 	0.000000 	-0.576720 	0.652059 	1.624438 	0.747515 	1.127803 	0.000000 	-0.669705 	-1.034346 	-0.718533 	0.605852 	0.776646 	
-0.101307 	-1.938745 	-0.751812 	1.710636 	-1.381586 	1.311673 	-1.808167 	-0.256650 	0.062287 	2.218137 	2.576749 	0.780251 	1.150509 	0.649857 	0.233861 	-0.914418 	-2.555891 	0.934710 	-1.451966 	0.932997 	1.045750 	0.529644 	0.361655 	0.947997 	-1.545333 	-0.806738 	-0.143050 	0.919688 	-0.806297 	-1.021671 	1.777530 	1.580540 	0.000000 	-1.334899 	-0.341018 	-0.258839 	-2.367908 	-0.843242 	0.233477 	-0.689302 	0.525715 	1.681953 	0.362372 	-0.683895 	-0.490161 	0.000000 	
0.608673 	0.000000 	0.843426 	-0.260944 	1.481172 	0.358888 	0.000000 	1.145187 	-1.687856 	-0.476576 	0.262320 	1.080798 	0.663027 	1.613039 	-0.674471 	-1.221534 	-0.291482 	-1.551960 	-1.808700 	1.015880 	0.502181 	-0.448633 	0.000000 	0.683874 	0.000000 	0.000000 	0.331445 	0.000000 	0.983292 	1.392930 	-1.088664 	-0.895791 	0.000000 	-2.771346 	0.065621 	0.124209 	0.294748 	0.000000 	1.762435 	0.821621 	-0.927258 	-1.720918 	-2.188239 	0.332320 	1.358737 	0.000000 	
-1.028463 	-2.310578 	0.000000 	1.548589 	0.484453 	0.831368 	0.836164 	-0.539339 	0.654532 	1.249982 	0.815260 	-1.514007 	0.000000 	1.074141 	0.798271 	-0.796867 	-0.663718 	0.795596 	1.239148 	-0.841311 	1.500142 	0.000000 	0.865842 	1.224313 	0.374990 	-0.919899 	-0.741032 	0.000000 	0.000000 	0.584591 	-0.455440 	0.176766 	-0.643288 	0.398179 	-1.685816 	-2.349311 	0.000000 	-0.387827 	-0.986886 	-0.544787 	0.644245 	-1.189824 	1.127273 	-1.344102 	2.645744 	0.220896 	
-0.235286 	-0.167219 	-0.686960 	1.606133 	0.000000 	2.563596 	0.965477 	-0.323514 	-0.166533 	1.326529 	0.801950 	0.756436 	0.052243 	-1.359254 	2.324524 	-0.483440 	0.000000 	1.633931 	-1.833850 	-0.728730 	-0.614537 	0.377970 	0.847216 	1.377678 	0.498082 	-0.330939 	-1.412973 	0.492691 	-0.228523 	0.133391 	-1.323080 	-2.765535 	1.074642 	0.865490 	-0.787640 	0.214267 	0.000000 	-0.816736 	-1.094137 	-1.009884 	0.000000 	1.335714 	-0.666616 	-1.169716 	0.000000 	0.000000 	
-1.306707 	0.078331 	1.625490 	0.653401 	0.127899 	-0.900645 	-1.351400 	0.861118 	-1.005314 	0.687450 	-1.472163 	1.004405 	-1.805596 	1.115730 	-0.481798 	-1.731977 	-1.477832 	1.295529 	0.000000 	-1.034062 	0.445096 	0.062755 	-0.145875 	0.000000 	-0.368631 	0.615452 	0.000000 	0.761880 	0.995633 	0.696595 	0.000000 	0.000000 	0.993303 	-0.126247 	-1.120643 	0.000000 	0.587454 	-1.058520 	0.000000 	-0.961903 	0.000000 	0.991913 	0.169172 	1.291995 	2.388205 	0.251019 	
-1.301429 	2.357136 	0.629784 	0.000000 	1.407986 	-0.979080 	1.060624 	-0.229465 	2.225363 	-0.226869 	0.000000 	0.000000 	-1.061218 	0.000000 	-1.473431 	-0.418327 	-0.213634 	1.342491 	0.859618 	-1.007994 	0.000000 	0.754037 	-0.414262 	0.000000 	-0.406180 	-1.032665 	-1.329412 	-0.865531 	-2.455418 	0.000000 	-1.511997 	0.000000 	2.470279 	2.033542 	0.000000 	1.425151 	0.881047 	0.000000 	-1.131488 	0.000000 	-0.822185 	-1.141179 	1.969673 	0.402154 	-1.468337 	-0.491047 	
1.610650 	1.339369 	-0.866792 	0.909090 	-1.808393 	-0.245735 	0.000000 	0.961979 	0.000000 	0.902022 	0.703582 	1.566904 	0.419333 	0.832679 	-1.341721 	0.000000 	-2.040755 	-0.315569 	-0.545840 	0.171265 	0.000000 	1.683841 	-0.758443 	-0.230724 	-0.730983 	-0.072785 	0.000000 	1.992263 	0.000000 	0.000000 	-0.796398 	0.303073 	0.051474 	-1.551413 	0.884829 	0.000000 	-0.932122 	0.530217 	-1.287927 	0.000000 	-0.474850 	-1.138168 	-1.389790 	0.237562 	0.902166 	0.000000 	
-1.928786 	-1.147270 	0.000000 	0.000000 	-0.323289 	0.000000 	-2.218864 	-1.239410 	-0.738937 	0.584413 	-0.959672 	-0.632716 	0.339374 	0.544474 	1.739909 	-0.605879 	0.000000 	0.242288 	-0.925056 	-0.187481 	0.000000 	-0.986455 	1.006897 	0.883994 	0.000000 	0.866976 	-0.989396 	-0.228025 	1.241173 	-0.381079 	0.657859 	-1.336749 	0.846436 	1.850797 	0.000000 	0.760637 	1.208289 	0.000000 	0.000000 	1.809298 	0.000000 	-0.110984 	0.767014 	-0.727786 	1.100121 	0.503328 	
0.000000 	0.000000 	0.909189 	0.000000 	-1.637473 	-1.973583 	-0.836493 	0.000000 	-1.230633 	1.102604 	-1.083758 	-1.175302 	0.000000 	1.860510 	0.000000 	0.000000 	1.765783 	0.000000 	-1.633008 	0.871249 	0.000000 	-0.724733 	0.000000 	0.000000 	0.557351 	0.261806 	1.042522 	1.656838 	1.290721 	0.826118 	0.000000 	0.000000 	0.969541 	1.217313 	0.000000 	-0.898194 	0.000000 	-1.657448 	-2.767734 	0.000000 	1.664417 	0.000000 	0.302053 	0.000000 	0.000000 	0.702251 	
0.429258 	-1.265119 	1.307358 	0.636838 	-0.117684 	-1.252426 	-1.588693 	0.000000 	0.338475 	0.267920 	0.000000 	-0.208347 	-1.187919 	0.856961 	0.467778 	0.000000 	0.500023 	0.620126 	0.413341 	-0.876877 	0.000000 	-0.478529 	-0.573753 	0.558663 	0.000000 	-0.837093 	0.454534 	0.000000 	0.657971 	1.972728 	1.517563 	1.352426 	0.000000 	-0.144381 	-1.896661 	0.769370 	1.174614 	0.531356 	-0.799420 	-2.063628 	0.000000 	0.000000 	1.312044 	0.276369 	-0.966731 	-1.731050 	
