1.390615 	0.889096 	0.374670 	-1.845585 	1.436399 	0.000000 	0.000000 	-2.092728 	1.147227 	1.119800 	0.000000 	-2.440735 	-2.409582 	0.000000 	-2.060276 	0.000000 	0.000000 	1.312771 	-2.137610 	3.188240 	1.293507 	0.719287 	-1.003037 	1.421910 	-0.323688 	-1.306528 	0.158144 	0.000000 	0.903361 	-1.187956 	2.709853 	
1.123483 	2.672867 	0.000000 	-0.377993 	-0.170132 	-0.212405 	-0.740179 	-1.710822 	-0.475917 	1.481889 	-1.660131 	-1.348366 	0.000000 	-3.133959 	1.476617 	1.410058 	-0.492259 	0.403426 	-1.089496 	1.868634 	1.154403 	0.485807 	0.666524 	0.000000 	-2.614123 	0.000000 	1.207006 	0.000000 	-0.869026 	0.036112 	2.059371 	
-0.578778 	0.000000 	1.135494 	-1.096470 	0.597548 	-1.707689 	-0.730596 	-0.817206 	-0.977092 	-0.432564 	-1.549615 	0.823960 	1.675247 	-2.385590 	1.456251 	1.004262 	0.691573 	0.000000 	0.000000 	0.000000 	-0.120533 	-1.382153 	0.192651 	-2.133661 	0.000000 	0.000000 	0.000000 	2.506126 	0.000000 	2.778635 	0.000000 	
1.950016 	1.440346 	1.194260 	-0.751444 	-0.704721 	-3.243719 	-0.613423 	-1.984285 	-2.459689 	0.000000 	-0.115736 	2.843795 	0.000000 	-3.900033 	0.000000 	0.667823 	0.000000 	-0.916064 	0.000000 	-1.198572 	-0.438506 	0.000000 	0.000000 	1.255126 	0.000000 	1.214394 	1.086671 	2.108641 	0.000000 	1.415905 	0.659675 	
1.532632 	1.873249 	0.667757 	0.382536 	-3.052178 	-1.315498 	-0.653784 	0.000000 	-1.058223 	-1.720929 	0.000000 	1.438980 	-1.341559 	-1.091822 	-0.211587 	0.455280 	0.000000 	0.000000 	0.000000 	-0.573609 	-0.182253 	0.000000 	0.709677 	1.487440 	0.000000 	2.079679 	-0.396509 	1.287055 	0.000000 	0.380758 	-0.531690 	
1.813005 	1.826704 	-1.327375 	-1.204633 	-1.548698 	0.962181 	0.513845 	-1.181124 	0.912223 	0.000000 	1.468438 	-0.669534 	-2.061843 	1.008411 	-2.612135 	-0.756534 	1.708361 	0.000000 	-1.561511 	1.299387 	0.000000 	1.205309 	1.113789 	2.976999 	0.154085 	-2.745939 	0.309802 	2.836587 	-3.186035 	-0.869546 	1.425500 	
-0.411249 	2.365283 	-1.789967 	1.473683 	-1.214871 	1.111533 	1.122886 	0.000000 	0.000000 	1.821628 	-1.969764 	-0.786751 	1.275950 	-0.973821 	2.301450 	-0.849293 	-1.041292 	1.447225 	-0.604899 	-2.115046 	0.513159 	1.060624 	-0.471324 	0.758767 	-0.223338 	0.000000 	-1.212535 	0.860508 	-0.889156 	-0.719938 	0.258978 	
-0.714794 	0.449982 	-1.693346 	0.694687 	-3.314245 	1.564470 	0.966224 	0.000000 	0.000000 	-1.112284 	-0.575792 	-0.674995 	0.145823 	1.505847 	0.284563 	1.774295 	0.504964 	0.000000 	-0.406579 	0.000000 	-2.065523 	0.743587 	1.199219 	1.910977 	-0.125717 	1.422422 	-0.472529 	0.000000 	-1.973705 	-0.436213 	1.448726 	
-0.242317 	-1.324438 	0.000000 	-1.133870 	0.000000 	1.015315 	1.048430 	-2.827482 	-1.911672 	-0.805549 	0.302349 	-1.186701 	-3.005959 	0.806423 	-2.665742 	2.050335 	1.965534 	-1.879823 	-2.331489 	4.381550 	0.000000 	0.000000 	1.053507 	0.000000 	0.000000 	1.800928 	0.000000 	0.000000 	2.304799 	0.810090 	2.584760 	
0.000000 	-0.583677 	1.176093 	0.000000 	2.630261 	-0.806859 	0.052782 	-1.450120 	0.000000 	3.128871 	2.039457 	1.539533 	2.741102 	-2.801177 	-0.410729 	-1.592315 	-1.964418 	-0.355842 	0.435687 	-2.865201 	0.000000 	0.000000 	-0.357124 	1.471415 	0.124099 	-0.022090 	1.091385 	-1.892751 	-1.888215 	-0.579769 	1.105871 	
0.000000 	1.985335 	2.974418 	-1.072089 	1.220014 	1.076991 	0.000000 	-1.923026 	4.680747 	1.011414 	2.354584 	-1.689402 	0.821163 	-2.459201 	-4.002695 	-3.925985 	-4.062120 	4.530551 	-3.236014 	-1.193039 	0.934640 	-0.657776 	-1.116943 	4.923597 	1.443965 	2.494809 	-2.370760 	-1.759033 	-1.302197 	0.000000 	2.126260 	
0.000000 	-0.135702 	0.000000 	-1.316109 	1.797151 	-0.606652 	-0.504371 	-1.384922 	0.000000 	1.926692 	-0.732018 	-0.886087 	1.535762 	-1.391992 	1.170726 	1.390517 	0.392839 	-0.154103 	0.000000 	1.105765 	0.000000 	0.000000 	0.163033 	-0.856207 	-1.325552 	-2.198081 	1.581756 	0.225612 	-1.842759 	0.000000 	2.166776 	
-0.535472 	1.763382 	-2.202157 	0.000000 	0.000000 	3.613783 	2.279468 	-1.766902 	1.749009 	0.964568 	0.000000 	-2.434476 	-0.755064 	0.019124 	-2.241862 	-1.593983 	-0.491911 	1.106449 	-3.312160 	1.290449 	0.000000 	1.520193 	0.000000 	2.837189 	0.000000 	0.000000 	-0.691835 	0.000000 	-0.750310 	0.000000 	2.000787 	
1.201024 	2.456454 	-0.265495 	-0.309389 	0.000000 	0.000000 	-1.138820 	0.000000 	0.000000 	0.269512 	-0.840442 	-0.280567 	0.000000 	-2.326444 	1.182149 	0.000000 	0.582138 	-0.301072 	-0.204398 	1.378752 	1.419387 	0.000000 	1.218248 	-1.368760 	-2.270387 	-1.913173 	1.432638 	1.616446 	-1.498251 	1.065345 	-0.699899 	
0.000000 	-0.495959 	2.018452 	-0.551053 	0.838013 	-1.322096 	-1.200449 	-0.488808 	1.200449 	2.139757 	1.314408 	0.000000 	2.480755 	-0.892711 	0.562885 	0.000000 	-1.554427 	1.287477 	0.980488 	-1.964321 	0.000000 	-0.705869 	0.000000 	1.187878 	0.034619 	-0.375670 	0.000000 	-1.464269 	-3.088310 	-1.676055 	1.832343 	
