-0.687178 	0.000000 	0.383976 	-1.053664 	0.000000 	-1.196539 	0.000000 	1.203421 	0.000000 	0.552165 	-0.539701 	2.326348 	-0.286602 	-0.705365 	0.000000 	1.329034 	-0.678536 	-0.074121 	-0.405346 	-0.429035 	-1.908600 	-1.379401 	0.857011 	0.442632 	0.284432 	1.329138 	1.228381 	-0.463534 	1.919101 	-0.984981 	-1.289362 	-1.700048 	1.208407 	0.000000 	0.000000 	0.000000 	0.577063 	
1.527908 	0.480173 	-1.813611 	1.201826 	0.000000 	2.072907 	0.000000 	0.000000 	0.000000 	0.000000 	-2.191498 	0.000000 	0.000000 	0.000000 	-2.983657 	-1.070911 	1.495331 	-1.254093 	-0.836444 	0.876324 	0.000000 	1.229773 	-0.500534 	1.915728 	-0.831741 	-0.805532 	0.896399 	-0.336770 	0.481552 	1.410429 	-0.347941 	-0.661635 	-1.356496 	0.957338 	0.318111 	0.000000 	0.000000 	
0.489645 	0.000000 	1.775632 	1.442808 	0.000000 	0.733995 	-1.099746 	-0.541115 	-1.399203 	-0.176177 	0.699288 	-0.833478 	-1.590606 	-0.343055 	1.354514 	0.943267 	1.054365 	-0.857805 	-0.528780 	0.295777 	-1.549109 	-2.818908 	2.128243 	-0.371787 	-1.066766 	-0.961659 	-0.972848 	0.000000 	2.119620 	0.606329 	0.264009 	-0.081009 	0.000000 	-0.934255 	1.406905 	1.191001 	0.238509 	
1.641726 	-1.391496 	-0.410318 	2.715021 	0.000000 	0.686552 	-0.099344 	0.000000 	0.000000 	0.000000 	2.136919 	-1.565697 	-1.388096 	0.000000 	-1.412344 	-1.380717 	-0.356017 	0.900584 	-1.086794 	-1.372623 	1.244720 	0.497635 	0.000000 	0.320987 	-1.856931 	-1.552668 	0.614147 	2.587176 	-1.243058 	-0.196332 	0.000000 	1.010765 	-1.384356 	-0.802579 	0.000000 	1.916139 	0.987616 	
-1.021358 	1.223645 	-0.978735 	0.132328 	-0.169426 	0.764880 	1.292238 	-0.070710 	-1.125820 	0.735698 	0.452175 	1.735309 	1.144889 	-0.530394 	0.523085 	1.523584 	0.299281 	-1.132685 	0.975579 	2.100232 	-0.832077 	-1.675820 	-0.627925 	0.450249 	-0.935013 	1.221247 	0.787893 	0.946537 	0.000000 	-0.705055 	-0.539703 	-1.814816 	-0.364879 	-0.568373 	0.000000 	-1.197444 	-1.665175 	
-0.615247 	-1.094604 	1.139054 	0.242487 	0.000000 	-1.389261 	-1.762489 	-0.482392 	0.353108 	-1.382948 	1.397422 	-1.482558 	1.486420 	0.295523 	-0.474492 	-0.546713 	0.000000 	0.000000 	0.847540 	0.000000 	0.247948 	-0.787869 	0.723213 	0.042576 	0.404860 	-2.105794 	-0.209812 	-1.248888 	0.485050 	-0.203209 	1.872559 	1.243045 	0.000000 	0.714288 	0.000000 	1.191930 	1.037674 	
1.663558 	-0.482974 	0.435384 	1.625490 	-0.880914 	2.641782 	-1.250150 	-1.434418 	-0.322518 	-1.292633 	-1.950372 	0.000000 	-1.180116 	1.401842 	0.000000 	-0.367209 	0.394235 	0.919575 	0.000000 	1.313691 	0.000000 	2.433347 	-1.960711 	-0.919575 	-1.509263 	-1.776432 	0.000000 	0.000000 	0.000000 	1.176406 	2.828170 	0.000000 	-0.358553 	0.000000 	-1.764677 	0.820470 	0.000000 	
0.000000 	-0.189803 	0.460355 	0.538490 	-0.318224 	-1.986787 	0.677734 	0.000000 	0.656931 	0.000000 	1.604397 	0.790480 	-0.970575 	0.000000 	-1.189648 	1.973389 	-0.152949 	0.152578 	-0.535444 	0.332325 	2.628206 	-1.013175 	0.000000 	0.290147 	-2.241928 	1.792539 	2.160594 	0.000000 	-0.401419 	-1.401577 	-0.841474 	0.586437 	1.865300 	0.000000 	0.000000 	-3.036986 	-1.599043 	
0.079835 	-0.886094 	-1.204765 	0.000000 	0.220902 	0.000000 	-1.677222 	0.000000 	-0.516476 	-1.902512 	-0.291273 	-0.052163 	-1.098516 	-0.382927 	0.125721 	1.890125 	0.238663 	0.369491 	0.000000 	-0.996029 	0.000000 	0.435264 	1.336847 	1.718175 	0.407865 	-0.368618 	-0.477400 	-2.885273 	0.742103 	-0.983444 	0.729707 	0.000000 	1.344251 	0.720651 	1.145133 	0.352718 	2.087666 	
0.000000 	0.000000 	-0.762509 	0.000000 	0.000000 	1.092397 	-1.939958 	0.781868 	1.697672 	0.000000 	-1.853942 	2.641973 	1.936750 	-0.349120 	-1.172408 	0.866797 	0.000000 	-1.197090 	-2.066282 	-0.072239 	2.581789 	1.621861 	-2.784514 	2.921089 	-0.438911 	0.934996 	0.000000 	0.000000 	0.232082 	-0.860270 	-0.646509 	-0.711050 	2.060726 	0.000000 	0.000000 	-3.001436 	-1.568840 	
-0.933842 	0.000000 	1.705123 	0.000000 	1.256385 	-0.199796 	0.000000 	-0.280244 	-0.355796 	1.141612 	0.446502 	-1.641248 	-0.467896 	0.652807 	0.886248 	0.000000 	1.475781 	-0.442657 	0.000000 	0.000000 	0.801720 	-0.769845 	0.000000 	-1.424261 	0.000000 	0.354849 	-1.286005 	-0.941706 	0.323342 	0.000000 	-0.119697 	1.437611 	1.039300 	0.457998 	0.395808 	-1.751605 	-1.231027 	
