-1.385441 	-1.459212 	1.043005 	0.000000 	0.000000 	1.992258 	-1.949262 	2.470531 	1.880071 	-0.139759 	0.582723 	-1.396269 	-1.508638 	1.082204 	-0.441192 	-0.156704 	0.934786 	-1.213657 	0.000000 	0.000000 	1.120271 	0.000000 	0.420925 	0.932982 	0.000000 	-0.370365 	-1.438930 	0.902756 	0.383882 	0.280675 	-0.797451 	0.593834 	-1.068871 	
0.000000 	0.000000 	0.481331 	-3.227260 	0.000000 	-1.019912 	-3.911163 	5.566758 	-0.632033 	0.000000 	3.596360 	0.000000 	-2.268648 	0.000000 	3.766326 	0.000000 	-0.163209 	-2.507647 	2.744741 	1.604082 	0.693707 	-0.912858 	0.000000 	2.299654 	2.834212 	0.285334 	0.000000 	0.000000 	-2.951641 	0.000000 	-2.298760 	-1.953860 	0.000000 	
-1.494861 	1.533165 	0.000000 	1.155837 	-0.439290 	0.000000 	-0.197537 	-2.350657 	0.400510 	-0.218294 	0.508562 	0.807479 	-1.319286 	-1.618649 	0.557318 	-0.590975 	2.254126 	1.069027 	-1.391455 	1.636706 	0.000000 	-2.247375 	-0.937719 	0.450285 	1.818802 	0.708314 	0.816656 	-0.410215 	0.659766 	-0.673025 	-0.635516 	0.532759 	0.000000 	
1.535529 	0.000000 	0.000000 	0.000000 	0.971157 	0.842572 	0.000000 	-0.282110 	1.429809 	-2.172564 	1.330679 	0.597587 	-1.866498 	-0.446965 	-0.536565 	0.000000 	0.709176 	-0.543021 	1.311621 	-0.057415 	-0.968631 	0.735019 	-0.695019 	0.000000 	1.144509 	-0.475613 	-1.563992 	1.531594 	-0.374332 	-1.446203 	-0.836575 	0.729993 	0.331027 	
2.269919 	-1.594281 	-1.123646 	-0.887596 	0.283606 	-2.077205 	0.227495 	1.709089 	0.733995 	0.000000 	-0.122802 	1.075323 	-0.982125 	0.903877 	1.402394 	0.469934 	-1.680107 	-1.694269 	0.223172 	-0.737492 	-0.905752 	0.635931 	0.000000 	0.837104 	-0.706356 	-1.225606 	1.739853 	0.118686 	0.000000 	1.623149 	0.638491 	-1.316393 	0.416134 	
-0.901411 	0.000000 	-3.788517 	0.000000 	1.593726 	1.346837 	0.944717 	0.000000 	1.396339 	1.495938 	0.000000 	-1.244669 	-2.245359 	0.000000 	0.849461 	2.641751 	1.150894 	0.000000 	0.845520 	-1.792819 	0.000000 	-0.401982 	0.000000 	1.846335 	-0.245461 	0.499945 	-2.841680 	-1.846571 	0.000000 	-0.497027 	0.000000 	1.244270 	0.997635 	
-0.539539 	1.560975 	0.962707 	-0.575378 	-0.655342 	0.000000 	0.000000 	0.882380 	-0.587078 	0.000000 	0.000000 	-1.430935 	0.000000 	0.542996 	0.855204 	-0.426058 	0.550045 	0.619813 	2.672162 	1.597895 	0.490363 	-0.934126 	0.000000 	-0.601769 	0.460165 	1.638255 	-1.147740 	-0.374448 	-1.408255 	-2.778596 	-0.584759 	0.000000 	-0.702994 	
0.814734 	0.200216 	-0.266687 	0.481790 	2.093133 	0.507849 	1.036569 	-2.507284 	-3.329474 	-0.192039 	0.720554 	1.286858 	2.552871 	-3.475977 	-1.345648 	1.248992 	-0.646389 	2.072764 	0.000000 	-1.326236 	0.542773 	1.413426 	1.936312 	-1.670999 	-1.711136 	0.621970 	0.000000 	-0.598822 	-0.918290 	-0.970745 	0.133293 	-0.418262 	0.000000 	
1.718973 	1.908637 	-1.331762 	0.000000 	-1.344860 	-2.742679 	0.000000 	0.542531 	1.020048 	1.038571 	0.137910 	0.000000 	-0.374094 	0.609119 	1.433534 	-1.551832 	0.104092 	0.000000 	-0.652496 	0.000000 	-0.381218 	0.000000 	-3.958317 	0.000000 	1.245415 	-2.338126 	1.102225 	1.281721 	0.585864 	0.652505 	0.767964 	1.131797 	-0.116637 	
0.000000 	0.682057 	-1.395028 	0.000000 	0.000000 	-2.165458 	0.000000 	-0.668660 	0.244098 	1.898738 	1.869475 	0.000000 	-0.944446 	-0.273865 	1.661748 	-1.008370 	-1.459244 	-0.999166 	-1.465205 	0.755244 	1.169127 	-1.385050 	-1.875436 	2.109380 	0.957573 	0.686951 	2.320159 	0.000000 	0.000000 	0.984797 	-0.916001 	0.317591 	0.000000 	
-1.842113 	-1.296424 	2.084682 	0.212680 	0.000000 	1.571848 	-2.041916 	0.957618 	1.989204 	-1.427157 	0.527868 	-0.768855 	-0.810061 	0.359727 	-0.599941 	-1.284710 	1.268844 	-1.363478 	-0.865606 	1.187398 	0.698670 	-0.645359 	0.665536 	1.232245 	1.860056 	0.000000 	0.000000 	1.008341 	-0.071482 	0.242121 	-1.609698 	0.000000 	0.000000 	
