-0.521803 	2.100382 	-0.683546 	-1.370765 	0.000000 	1.334500 	0.462900 	2.115657 	-1.290819 	1.156488 	-1.935717 	-1.207520 	0.000000 	1.290165 	0.360335 	0.787032 	-0.429003 	0.074811 	-0.565315 	0.000000 	-0.406696 	-1.360916 	0.499371 	0.784295 	1.094275 	-0.453712 	-1.657934 	0.954218 	0.146518 	0.302390 	0.455139 	-1.244014 	-0.133584 	0.000000 	1.403118 	-1.255650 	-2.412148 	0.000000 	0.531542 	0.000000 	0.990972 	
-1.549466 	0.000000 	-1.275569 	0.000000 	-0.940858 	0.677805 	-0.763486 	0.430548 	2.815162 	-1.073122 	-0.669594 	-0.842529 	0.968093 	2.658273 	-0.556187 	0.343653 	0.000000 	-0.897280 	1.168479 	0.000000 	0.901616 	-0.584696 	0.154126 	0.000000 	0.727452 	0.672003 	-1.092771 	0.706180 	0.000000 	-2.109444 	-2.084762 	-0.264307 	-1.612942 	0.505349 	0.549225 	0.293059 	0.686902 	2.180761 	0.581168 	0.000000 	0.490811 	
-1.058684 	-0.668478 	-1.541625 	0.475272 	-1.086619 	-0.217193 	-0.475797 	-1.779515 	0.833769 	-0.405979 	1.196330 	0.000000 	0.000000 	1.504271 	0.495847 	-0.665954 	-1.076076 	-0.183760 	0.533817 	0.000000 	-1.310371 	-1.103834 	0.307748 	-1.252648 	2.652396 	-1.110350 	0.807456 	0.000000 	0.974861 	-0.467324 	-0.752485 	1.796500 	0.633855 	0.742982 	0.651329 	-1.270948 	1.616096 	0.000000 	1.575607 	-1.288134 	2.010231 	
-0.352491 	-0.794101 	0.349571 	-2.005561 	-0.864345 	1.336497 	1.528921 	-1.576860 	0.000000 	-0.120062 	0.000000 	-0.729555 	-0.479430 	0.393531 	1.297308 	-0.645344 	-0.770054 	-0.518852 	0.000000 	-0.902145 	0.000000 	-0.728960 	-0.528385 	-1.242854 	1.147209 	-0.731019 	1.452133 	0.000000 	0.866444 	-0.539353 	-0.923215 	1.508588 	0.699287 	0.563427 	2.092219 	0.382213 	0.246620 	-1.193645 	1.688715 	0.000000 	-0.487789 	
0.716331 	0.048767 	1.251484 	0.628722 	0.963065 	0.000000 	-1.177158 	1.299826 	-0.811645 	3.510893 	0.375499 	-0.932302 	-0.838901 	0.841376 	0.000000 	-1.635438 	0.000000 	-2.195286 	-1.114787 	0.845578 	-1.210758 	0.887271 	-1.949550 	0.950975 	0.519961 	0.000000 	-1.730912 	0.000000 	0.000000 	-0.232795 	0.624003 	0.699400 	0.000000 	0.000000 	-0.627569 	0.000000 	0.000000 	1.802642 	0.000000 	0.732115 	0.000000 	
-0.151552 	0.000000 	1.460764 	0.417207 	0.000000 	-1.024446 	0.000000 	1.648610 	0.207478 	0.747624 	0.212670 	-0.333564 	-0.790747 	-1.502258 	0.000000 	1.508205 	-0.547334 	-1.948145 	-1.447942 	-0.430545 	-0.145531 	1.485011 	0.167839 	1.462014 	0.086864 	0.000000 	0.856860 	-1.720731 	0.000000 	1.867866 	-0.084455 	-1.504053 	-1.233413 	-0.941829 	-0.441684 	0.000000 	-0.506876 	1.741646 	0.266624 	1.092875 	1.134038 	
0.000000 	1.805828 	-1.536421 	-0.558750 	0.894492 	0.780120 	1.129991 	0.000000 	-1.348643 	0.000000 	1.307703 	0.846000 	-0.860188 	0.000000 	0.000000 	-0.545876 	-0.144824 	1.590425 	0.000000 	1.516014 	0.000000 	-0.196135 	-1.174800 	0.000000 	-0.549825 	-1.393989 	-2.081598 	1.956341 	0.000000 	1.562776 	0.000000 	-0.918994 	-0.417642 	0.000000 	0.672132 	-0.954314 	-1.074441 	0.000000 	0.361791 	-2.141826 	0.000000 	
0.000000 	0.583306 	-0.762648 	0.603730 	-0.835505 	1.366621 	-1.477603 	-0.953913 	-0.664644 	0.000000 	1.262305 	-1.151277 	-0.492748 	1.799317 	0.000000 	-1.216999 	-0.815445 	0.000000 	-0.088571 	-1.048619 	-0.610272 	2.133167 	0.000000 	0.955999 	0.000000 	-0.687337 	0.000000 	0.925181 	0.000000 	1.196721 	-1.204963 	-0.158839 	0.620975 	-0.525190 	0.000000 	0.378945 	0.484711 	0.000000 	2.117252 	-0.670106 	-1.538410 	
0.000000 	0.420116 	0.574710 	0.000000 	0.783338 	0.000000 	-1.071137 	0.565079 	-0.826875 	1.437134 	1.034980 	-1.358990 	0.362265 	0.614465 	-0.816394 	0.329407 	0.000000 	-0.848896 	-0.553857 	0.264705 	0.536125 	0.923026 	-1.300024 	1.230802 	-0.649109 	0.114023 	-1.566752 	0.389840 	-1.089536 	0.786989 	-0.805928 	0.871979 	0.000000 	-1.454992 	0.000000 	0.600317 	0.713988 	1.687387 	-0.425163 	1.407575 	-1.390322 	
0.065478 	-0.880617 	1.423508 	0.198911 	-0.232929 	0.000000 	0.726438 	0.000000 	0.000000 	0.000000 	-0.835833 	-0.212089 	-0.421241 	1.205098 	1.448912 	0.000000 	-2.029634 	0.000000 	-2.056077 	1.496096 	0.329531 	1.219756 	0.880313 	-0.430421 	2.092369 	-1.773472 	-0.504109 	-0.912413 	0.000000 	-0.798030 	-1.018276 	0.613687 	0.705656 	1.076808 	-0.319712 	-0.931977 	0.646131 	0.000000 	0.000000 	0.619979 	0.202036 	
