0.481071 	0.000000 	1.559249 	-0.461527 	0.000000 	-1.562300 	-1.194645 	-0.678572 	-1.159152 	0.595758 	0.368706 	1.131777 	0.000000 	-0.726271 	1.547698 	0.000000 	0.277414 	0.476865 	-1.318875 	-0.619306 	-0.723798 	1.234962 	0.000000 	0.552462 	0.072166 	-0.757996 	-0.661448 	-0.478659 	1.131308 	0.309929 	-1.328554 	0.271672 	0.000000 	1.628628 	-0.532198 	1.387532 	0.000000 	-0.219804 	0.000000 	-1.195337 	0.000000 	0.755829 	0.000000 	-0.860552 	0.708414 	-0.560993 	0.000000 	1.180571 	
0.000000 	-0.337228 	0.997698 	0.000000 	0.000000 	0.107401 	-0.588952 	-0.880333 	0.000000 	0.676839 	0.632752 	-1.494409 	0.535121 	0.000000 	-1.071994 	0.385252 	0.000000 	-0.825292 	0.000000 	0.000000 	0.000000 	-0.854067 	1.148474 	0.237249 	0.000000 	0.256165 	1.263542 	-1.187032 	-0.803895 	1.233391 	-0.130227 	0.000000 	1.535461 	-1.392699 	-0.549446 	-0.566981 	1.441874 	0.000000 	-0.493413 	0.000000 	1.066702 	-0.318025 	1.325309 	-0.165101 	0.000000 	0.000000 	0.000000 	0.000000 	
0.000000 	0.851785 	0.219518 	0.000000 	0.000000 	-1.000996 	-1.688158 	0.000000 	-1.726735 	0.000000 	0.000000 	0.000000 	0.848721 	0.000000 	0.758133 	0.000000 	0.000000 	0.000000 	1.589393 	0.000000 	0.000000 	1.627961 	0.996893 	-0.397122 	-0.743746 	-0.858814 	0.614073 	0.000000 	-1.622116 	0.914839 	-1.069007 	-0.284990 	1.744743 	1.320843 	0.000000 	0.000000 	0.721843 	-0.611409 	0.088692 	0.000000 	0.000000 	0.000000 	-0.937413 	-1.078751 	1.761506 	0.527892 	0.000000 	0.606587 	
0.000000 	1.480875 	-0.862015 	1.073640 	-1.083064 	0.000000 	0.000000 	0.339777 	-1.957040 	-0.712067 	0.307061 	0.352276 	-0.371815 	-0.626341 	0.000000 	-0.803293 	0.737302 	0.897442 	0.000000 	1.155810 	-0.210264 	-0.063101 	0.000000 	0.000000 	0.104402 	0.000000 	0.280940 	1.854113 	-1.102411 	1.361719 	0.835703 	0.000000 	-0.275066 	-0.730680 	0.159999 	-1.043096 	1.297141 	-0.638115 	0.389098 	-0.366987 	-0.840519 	-0.514932 	0.549495 	0.000000 	0.366878 	-0.737788 	0.432278 	0.589564 	
0.000000 	0.848478 	0.000000 	-0.789733 	0.000000 	0.000000 	-1.708878 	-0.342449 	0.029461 	1.011249 	1.252002 	-0.781305 	0.000000 	0.301126 	-0.800035 	-0.657635 	0.000000 	-0.673798 	0.909288 	0.000000 	0.848255 	2.895494 	1.884540 	0.000000 	0.000000 	0.000000 	-0.957441 	-0.630539 	-0.839046 	0.065327 	0.000000 	0.455251 	0.443697 	2.451685 	0.608779 	-1.756182 	0.000000 	0.000000 	0.000000 	0.000000 	0.412491 	0.000000 	-0.837793 	-1.273943 	0.000000 	0.000000 	0.000000 	-1.364578 	
1.007124 	0.000000 	0.000000 	1.273472 	-0.136556 	0.986280 	0.165647 	0.155325 	-0.225661 	-0.837071 	-0.867139 	0.000000 	-0.878555 	0.000000 	0.000000 	-1.654402 	0.000000 	0.000000 	0.680482 	0.768441 	0.709998 	-0.309824 	-1.070766 	0.000000 	0.000000 	0.000000 	0.685044 	0.000000 	-0.233659 	1.974527 	1.204088 	0.000000 	-1.156333 	-1.537291 	0.375612 	0.114972 	1.475494 	-0.805794 	0.000000 	0.000000 	1.148278 	-1.713408 	1.340014 	0.000000 	-0.206213 	-0.090807 	-0.572707 	-0.543926 	
0.748828 	0.000000 	1.752603 	2.762808 	-0.115997 	0.000000 	-1.255779 	-2.131492 	-1.748862 	0.000000 	0.324754 	0.118366 	-1.094429 	-0.383147 	1.629814 	2.169131 	-0.847936 	1.216607 	-0.625831 	1.262208 	0.000000 	0.000000 	0.000000 	0.857233 	-1.226555 	0.732042 	-1.135677 	0.000000 	0.594374 	0.873938 	0.000000 	0.758339 	-0.857246 	-0.757431 	0.000000 	0.000000 	-0.699413 	0.000000 	0.365256 	0.000000 	0.000000 	-1.951470 	0.610808 	0.000000 	-0.213955 	-0.694045 	0.724636 	-0.744488 	
0.186571 	0.000000 	1.388026 	0.000000 	-1.937019 	1.107412 	-1.449975 	-0.948938 	0.000000 	0.000000 	0.000000 	0.000000 	-0.281318 	-0.325984 	0.000000 	0.000000 	0.593076 	0.000000 	0.000000 	-1.795354 	0.000000 	0.502952 	0.000000 	0.000000 	0.000000 	0.191154 	1.071961 	-1.321379 	0.000000 	0.192807 	0.000000 	-1.443842 	-1.423089 	0.000000 	-0.976848 	0.000000 	1.671112 	0.000000 	1.128737 	0.129154 	0.000000 	1.092669 	0.000000 	-0.384902 	1.868834 	0.000000 	0.818480 	2.061279 	
0.301153 	0.526096 	-0.757433 	-1.721621 	0.684475 	0.000000 	-1.123010 	0.817119 	0.000000 	-0.171156 	-1.373943 	-1.196392 	0.068832 	0.713320 	0.000000 	1.236384 	0.361032 	-1.146831 	1.169487 	-0.829520 	0.300818 	0.684394 	0.617217 	0.519284 	0.590926 	-1.256139 	0.756464 	-1.126174 	0.851396 	0.000000 	0.744395 	-1.634076 	1.622300 	1.341280 	1.372674 	1.259785 	0.000000 	-0.659055 	-0.073959 	0.000000 	0.000000 	0.390640 	0.000000 	-0.599039 	0.000000 	0.000000 	-1.384829 	0.000000 	
0.000000 	1.299581 	0.000000 	1.408021 	-1.101112 	-1.657013 	-0.399920 	0.000000 	-1.421681 	0.000000 	1.091345 	0.242330 	0.000000 	-1.044918 	0.168896 	0.234659 	0.000000 	0.283993 	0.690130 	0.566722 	0.737426 	0.000000 	1.696416 	0.000000 	0.000000 	-0.671280 	-0.633439 	-0.404472 	-0.794684 	0.082681 	-1.162320 	-0.286335 	0.911585 	0.000000 	-0.082407 	-0.807374 	0.570781 	-0.308177 	0.000000 	0.219105 	-0.248385 	0.640660 	-0.379028 	0.000000 	-0.126918 	0.000000 	1.124622 	1.368598 	
