-0.229624 	0.773190 	1.126362 	-1.835349 	-0.114380 	0.000000 	-1.681972 	1.748794 	0.000000 	1.011493 	-1.711122 	1.925132 	-0.283206 	-0.731755 	1.015985 	0.698536 	-1.664584 	0.532920 	0.398982 	1.503007 	-0.286104 	-1.853425 	0.155967 	0.282674 	0.144791 	0.000000 	0.617118 	0.000000 	-1.266548 	0.092390 	0.000000 	0.949576 	-2.816443 	0.975206 	0.000000 	1.405302 	0.628086 	-0.193880 	0.000000 	0.659773 	-0.318890 	-0.607391 	0.505122 	-0.962959 	0.000000 	0.208115 	0.000000 	
-1.353197 	0.000000 	-0.786573 	0.385356 	0.732478 	-1.099181 	0.229090 	1.831226 	0.000000 	-0.823135 	0.000000 	0.704644 	2.504759 	-0.497209 	1.275020 	-0.200282 	-0.117712 	-1.751966 	-0.358867 	0.000000 	0.765913 	-1.710690 	0.375788 	-0.974637 	-0.157614 	1.232716 	-1.284874 	0.000000 	1.533884 	1.174679 	1.420142 	0.409019 	0.000000 	-0.709340 	0.472449 	-0.331423 	0.000000 	2.780879 	-0.408364 	0.000000 	0.093359 	0.556457 	-0.666763 	-1.822958 	-1.146189 	0.408364 	0.000000 	
0.555728 	1.141420 	-0.363508 	1.206193 	0.076539 	0.000000 	1.081375 	-0.086591 	0.131710 	0.757623 	-0.683884 	-0.543980 	-0.541269 	-1.839586 	0.000000 	1.068259 	-0.172658 	-0.964554 	-1.093255 	1.850912 	-0.463480 	-1.761569 	-0.390274 	1.045307 	0.656004 	-0.714400 	0.619976 	-1.233732 	-0.724370 	1.478704 	1.586277 	0.531431 	-0.498491 	0.000000 	-0.258907 	1.095349 	0.000000 	1.192706 	-0.484998 	-0.411460 	-0.261527 	0.000000 	-0.541249 	-0.522228 	0.422902 	0.419992 	-1.320170 	
-0.564886 	-0.992603 	1.284292 	-0.075848 	0.565298 	0.351338 	0.000000 	1.486671 	1.010305 	-0.621074 	-1.048535 	1.170684 	2.191349 	-0.843029 	1.151520 	0.427358 	0.276616 	0.453901 	-0.175744 	1.088053 	0.000000 	0.950163 	-0.917267 	-1.142457 	-1.752320 	0.398021 	-1.068445 	-1.049822 	0.974452 	-0.140407 	-0.392048 	-0.993047 	-1.250770 	-0.598445 	-0.672915 	0.000000 	0.000000 	0.000000 	0.000000 	0.614721 	1.058547 	-1.462545 	0.413913 	0.780387 	0.516936 	0.000000 	0.000000 	
-0.709863 	0.777118 	1.157496 	-1.859827 	0.515842 	1.196349 	-1.391496 	0.000000 	-1.766048 	1.156165 	0.836536 	-0.862490 	0.000000 	-0.210348 	-0.337831 	0.744115 	-0.168521 	-0.923671 	1.595583 	0.000000 	-0.605549 	1.617782 	-0.323901 	-1.213295 	0.644961 	0.140554 	1.005612 	0.852277 	-1.375945 	-1.622976 	0.000000 	-1.125079 	1.144012 	0.977455 	-0.159182 	1.672770 	0.430010 	-0.353354 	1.229497 	0.086955 	0.000000 	-0.756659 	-0.896129 	0.000000 	0.535538 	-1.152262 	0.000000 	
0.000000 	1.916387 	1.049219 	0.000000 	0.637988 	-0.773204 	-0.764791 	-0.427397 	-0.893969 	0.000000 	0.393026 	0.259547 	0.000000 	-0.583026 	1.293971 	-0.689182 	-0.688237 	0.000000 	0.661229 	-0.609250 	0.000000 	0.000000 	1.189853 	-1.550028 	0.000000 	1.249227 	0.587760 	1.526592 	0.000000 	0.949945 	-0.419371 	0.398632 	-0.172776 	-1.526942 	0.000000 	1.045510 	0.000000 	0.727641 	-0.416398 	-1.230377 	-1.935658 	0.655554 	-0.349270 	0.530075 	-1.210385 	0.000000 	0.632489 	
-0.879315 	0.578038 	0.000000 	1.087123 	0.562799 	1.150754 	1.535345 	0.652519 	-1.438054 	0.598637 	1.578045 	-0.217057 	0.367789 	-0.630074 	-0.876555 	0.512701 	1.174997 	-0.725415 	0.203305 	0.146075 	-1.308957 	2.506208 	-0.972085 	-0.138457 	-0.480987 	-0.582285 	-1.461973 	1.243879 	-1.069076 	-0.593256 	-2.069775 	0.191076 	1.777119 	0.582260 	0.457742 	-0.140285 	1.838005 	0.843083 	0.000000 	-1.404904 	0.000000 	-0.625625 	1.047036 	0.326348 	-1.296385 	-1.529944 	-0.654954 	
-0.690169 	-1.200165 	1.693351 	-0.555642 	0.000000 	0.478663 	-0.209273 	0.000000 	-0.597650 	-0.274549 	-0.568469 	0.955165 	0.000000 	0.000000 	-0.999471 	2.062945 	-2.362725 	0.659638 	-1.299506 	-0.406147 	0.748921 	0.000000 	-1.434429 	1.168279 	-0.442737 	-2.191062 	1.203479 	0.938580 	0.812005 	-1.939664 	-0.543619 	1.402847 	-2.135222 	1.047081 	0.922420 	0.000000 	2.200086 	-1.556464 	0.000000 	0.400461 	0.682197 	0.290764 	1.021195 	-0.893087 	0.395045 	0.633686 	1.072864 	
0.467182 	1.511020 	0.264125 	0.864039 	-0.847410 	-0.891715 	-0.282919 	0.667074 	-0.348360 	-1.521246 	-0.487336 	1.457935 	0.400541 	-0.597929 	0.547908 	0.792525 	0.069823 	1.134913 	0.000000 	0.000000 	0.000000 	1.834712 	-1.621499 	-3.166796 	-1.232134 	0.464598 	1.808148 	0.835696 	-0.597168 	1.253766 	-1.035012 	-0.925551 	0.000000 	0.000000 	0.000000 	-1.343874 	0.590035 	0.850061 	0.000000 	0.000000 	0.000000 	1.261504 	-1.307908 	-0.624037 	1.881764 	0.000000 	0.351229 	
-0.803517 	2.055860 	0.000000 	-0.523628 	0.092396 	1.674827 	0.000000 	1.022150 	0.117771 	-0.483576 	0.000000 	-2.388015 	0.755810 	0.971681 	0.375476 	0.000000 	0.540615 	-2.470968 	-0.589334 	-1.194146 	1.717824 	0.000000 	-0.987602 	0.487476 	1.704619 	0.811603 	-1.149040 	1.865246 	-1.074157 	0.449231 	-0.367859 	0.000000 	0.694376 	-1.010346 	1.211947 	1.381516 	-1.499541 	0.000000 	0.000000 	-1.125119 	0.000000 	0.363932 	1.491196 	-1.012539 	-1.827710 	-0.788871 	0.000000 	
0.000000 	0.000000 	0.305977 	1.598884 	1.085501 	-1.303509 	1.719783 	-1.249753 	2.234864 	1.359814 	-0.859978 	0.000000 	2.141908 	0.000000 	1.348846 	-1.076273 	0.636819 	-0.956858 	-0.423304 	-1.069288 	-0.422759 	-0.975107 	0.760013 	1.639445 	0.000000 	0.000000 	-1.442554 	-0.075382 	0.973253 	-1.222146 	0.000000 	0.851277 	0.000000 	-3.546266 	1.339539 	0.658245 	-1.381431 	0.000000 	0.000000 	0.000000 	-0.798720 	-1.033901 	-0.329180 	1.085429 	-2.633307 	-0.230215 	0.000000 	
-0.634202 	-0.835501 	1.148110 	0.000000 	0.000000 	0.000000 	2.053817 	0.464718 	0.000000 	-2.595379 	-0.117223 	1.705864 	1.559830 	-0.341605 	-0.660798 	-0.640676 	2.128526 	0.000000 	0.000000 	-1.281962 	0.000000 	1.545632 	-0.805090 	-4.003523 	-1.386206 	1.761972 	0.603153 	0.783546 	-1.255420 	-0.214965 	-1.124010 	-1.284533 	0.212852 	-2.343255 	-0.315378 	0.000000 	0.000000 	1.099504 	0.615640 	1.530889 	-0.454736 	0.672965 	0.000000 	0.858323 	2.989697 	0.000000 	-0.488031 	
0.000000 	1.840467 	0.610996 	1.692992 	1.129561 	0.870920 	1.232566 	-0.732669 	-1.186450 	-1.267549 	0.000000 	-0.080961 	0.000000 	-0.615161 	0.000000 	2.302529 	-0.188193 	-0.446595 	0.000000 	0.000000 	-0.329270 	1.103230 	-1.522794 	-1.905445 	1.036957 	0.535192 	0.853115 	0.995083 	-0.676210 	-0.434034 	-0.783443 	-0.476542 	-1.600451 	-1.717835 	0.253187 	-0.054322 	0.000000 	0.000000 	-1.215849 	0.372782 	0.000000 	2.097792 	0.000000 	-1.451791 	0.356642 	1.407216 	-0.127142 	
-0.147096 	0.199912 	0.000000 	0.313247 	0.000000 	0.281307 	-1.231117 	1.157615 	0.000000 	0.000000 	-0.554628 	1.361765 	0.256728 	-1.404638 	0.000000 	1.662577 	-0.562361 	0.000000 	1.171715 	1.682311 	0.849072 	-1.055354 	-1.373678 	-0.990860 	-0.127237 	-0.252912 	-0.517763 	0.000000 	1.233420 	-0.321964 	0.000000 	0.075309 	-1.367688 	1.708848 	0.861618 	-1.200207 	1.375391 	1.496896 	-0.510159 	0.000000 	0.000000 	0.580345 	-1.234002 	-0.843962 	1.069802 	-0.617523 	0.000000 	
0.000000 	-0.844271 	-0.939624 	0.000000 	3.031554 	1.454819 	-0.428285 	-0.766287 	0.000000 	1.156546 	1.274668 	-2.410789 	2.026033 	0.000000 	-1.259027 	0.939656 	1.058951 	0.372831 	0.744286 	0.984163 	0.866097 	0.000000 	-0.969775 	0.000000 	0.401185 	0.224034 	-2.221149 	0.252458 	1.416059 	-0.812156 	0.000000 	0.474856 	0.000000 	0.413222 	0.000000 	-2.242930 	0.980316 	-0.344225 	-2.511289 	0.715227 	0.842057 	0.000000 	-1.164383 	0.000000 	-0.772205 	0.000000 	-0.704421 	
0.000000 	1.149923 	-0.540314 	2.053822 	2.362066 	2.693348 	1.198771 	0.000000 	-0.297933 	-1.608799 	0.000000 	-0.686275 	0.200639 	-1.650003 	-0.967234 	1.225192 	-0.421540 	1.279672 	0.591527 	2.561740 	0.000000 	0.548995 	0.000000 	-2.122511 	0.000000 	-0.306495 	0.000000 	-2.762561 	0.000000 	-0.194820 	1.265061 	-0.893902 	-1.797517 	1.488466 	-1.753218 	-2.336598 	0.480984 	1.779670 	0.498754 	0.505366 	1.788153 	-0.830481 	0.000000 	-2.942029 	-0.986204 	0.000000 	1.351127 	
0.000000 	0.000000 	0.918638 	-0.813910 	0.000000 	0.000000 	-1.233161 	1.669537 	-0.035976 	-0.573897 	0.000000 	0.000000 	-0.894627 	-0.908420 	-1.188168 	0.570915 	-1.194687 	-0.488277 	1.204454 	1.054966 	0.163058 	-1.485209 	0.000000 	0.388602 	0.000000 	0.000000 	2.161585 	0.000000 	-1.152409 	1.552291 	1.732883 	0.552071 	-1.506524 	2.495095 	0.000000 	0.460931 	0.000000 	0.400827 	0.000000 	0.597850 	0.175988 	0.877052 	-1.787180 	-2.364323 	0.000000 	-1.018990 	0.597088 	
-0.818766 	1.344760 	0.000000 	-0.345750 	0.000000 	0.283246 	1.279236 	1.665018 	-0.478215 	-0.380194 	-1.115514 	-0.123899 	-0.637132 	-0.332945 	-2.112983 	2.161416 	-1.820447 	0.000000 	-0.928105 	-0.404848 	0.000000 	-1.710562 	-0.906166 	2.867072 	0.204239 	-0.468020 	-0.345998 	0.676854 	-0.147783 	0.988876 	0.000000 	3.003871 	0.491376 	2.297264 	0.503632 	-1.109366 	-1.095914 	0.874625 	0.724264 	-1.835960 	-4.046063 	-0.567377 	1.691283 	0.944070 	0.420356 	0.597460 	0.000000 	
0.418988 	0.593865 	-0.477971 	0.392753 	0.000000 	-0.872629 	-0.395037 	-0.803293 	0.256402 	-0.472554 	-0.687908 	0.073248 	-1.606024 	0.130467 	-0.709859 	-0.646347 	0.494954 	0.451131 	-0.677745 	1.063396 	0.485076 	-0.350530 	0.337372 	-1.051135 	0.050871 	1.579549 	0.212695 	0.530394 	-0.491393 	0.513854 	-0.317754 	1.487061 	0.000000 	-0.433589 	1.071063 	-0.718152 	1.399279 	1.214406 	-0.775664 	0.536730 	-1.630083 	0.909326 	0.506942 	0.292819 	0.000000 	-0.386620 	-0.643635 	
0.000000 	-0.742192 	0.648337 	0.177923 	1.273730 	-0.509918 	0.784573 	-0.499778 	0.340991 	0.547827 	1.065400 	1.043739 	1.093911 	-0.440197 	0.000000 	0.000000 	-0.664153 	1.423964 	1.872794 	-0.229555 	1.832122 	-0.999346 	0.000000 	0.000000 	0.816491 	-1.647885 	-0.253776 	0.863501 	0.765506 	-2.154533 	-2.143351 	0.841762 	0.770530 	0.860949 	0.000000 	-2.390159 	0.395980 	0.000000 	-0.621182 	-1.915830 	0.750214 	-0.417083 	-0.131092 	-0.888906 	0.729387 	-1.419155 	-0.389244 	
