2.407746 	0.165163 	-1.061535 	0.000000 	-1.568122 	0.000000 	1.463432 	1.575608 	-1.414032 	-1.699609 	-1.843478 	-1.925592 	0.647956 	1.145719 	0.605828 	1.471832 	-1.368967 	-1.197753 	0.000000 	-2.419371 	-0.585961 	0.039658 	-0.121454 	0.000000 	0.000000 	0.851405 	0.558059 	1.174037 	-0.614710 	-0.748255 	1.749307 	-1.746927 	1.479017 	0.452669 	0.724345 	2.481116 	
0.000000 	0.706582 	0.000000 	0.522547 	0.830737 	0.294791 	2.666599 	-2.197011 	-0.535747 	-0.747213 	0.000000 	0.000000 	-0.560344 	2.036307 	0.492068 	0.000000 	0.734113 	0.820304 	1.704942 	2.910569 	-1.571661 	1.269757 	0.000000 	-1.259674 	-0.474560 	-2.652414 	0.000000 	0.000000 	2.563115 	0.000000 	0.000000 	-2.076957 	0.000000 	-2.525321 	-2.693204 	0.000000 	
1.614791 	0.747607 	1.899603 	0.000000 	0.882575 	-2.447936 	-2.414608 	0.270111 	0.731306 	2.409089 	-1.628345 	-1.076295 	2.062160 	0.000000 	0.162805 	-0.426690 	-1.388864 	0.000000 	0.557065 	-0.163254 	1.251164 	-0.826994 	1.548134 	0.129027 	0.000000 	-1.330457 	-1.187387 	-0.786914 	-2.776624 	-0.834548 	2.148211 	0.419309 	0.875392 	-0.080717 	0.000000 	-0.690385 	
0.000000 	0.000000 	0.723453 	1.291349 	0.866159 	0.214284 	0.000000 	-0.152937 	-0.534798 	0.000000 	0.000000 	0.000000 	-2.226712 	-0.140087 	0.000000 	-0.570516 	0.716843 	0.000000 	0.000000 	-1.178816 	0.000000 	-0.786416 	-1.217992 	0.609754 	1.905828 	0.065131 	0.000000 	0.535801 	1.980025 	0.000000 	-1.145574 	0.035103 	-0.323973 	0.497302 	-0.404022 	-0.254788 	
0.000000 	0.068080 	-0.775527 	0.000000 	0.423766 	-0.980369 	0.399185 	0.000000 	-1.520985 	-1.673023 	0.981086 	1.090067 	-1.061655 	1.088662 	0.953869 	-0.921301 	0.000000 	1.665315 	0.955734 	-0.648528 	-1.010632 	0.771789 	0.000000 	0.602369 	-0.556596 	0.000000 	0.000000 	1.882319 	0.709844 	-1.193860 	-1.176791 	-1.320122 	0.000000 	-0.629275 	2.208413 	-0.513959 	
2.311460 	0.879971 	2.360521 	0.839946 	1.613513 	-0.796322 	0.000000 	-1.116691 	0.116835 	0.000000 	-2.118331 	1.121604 	-0.297400 	-2.083347 	0.462397 	-0.212600 	0.298269 	-1.918041 	0.000000 	-1.325597 	0.706387 	0.000000 	0.499985 	0.461837 	0.878093 	0.000000 	0.000000 	0.297400 	0.000000 	0.624703 	0.220879 	0.000000 	1.075800 	0.000000 	0.000000 	-2.940622 	
1.027207 	-1.250052 	-0.369387 	0.000000 	0.000000 	-0.292090 	-1.010522 	0.000000 	0.478423 	-1.157762 	-1.252780 	0.458064 	0.000000 	-0.899178 	1.669357 	-0.826845 	-0.419434 	0.242113 	0.779654 	-0.348268 	-1.616592 	1.691437 	1.641907 	0.891153 	1.071306 	0.000000 	-0.528879 	0.000000 	-0.911950 	0.000000 	1.300030 	-0.623360 	0.144549 	0.378275 	1.052644 	-1.499652 	
0.000000 	1.320917 	-0.121825 	2.136857 	0.420876 	-0.679254 	0.000000 	1.792318 	-1.237536 	3.417716 	-2.293915 	0.000000 	1.785838 	-1.509507 	0.342566 	-1.851380 	1.681148 	0.000000 	0.960495 	0.000000 	0.000000 	0.000000 	-0.215335 	-0.995692 	0.000000 	0.289582 	2.180921 	-2.582435 	-0.867845 	1.171741 	-1.352120 	-0.664401 	1.207674 	-1.753274 	-0.495457 	-1.086889 	
0.000000 	-0.527753 	0.151002 	-0.507317 	-0.143849 	-1.603480 	0.543527 	0.000000 	0.260994 	-1.833781 	0.241530 	0.000000 	-0.838469 	0.846287 	0.000000 	0.594684 	1.470963 	0.749938 	-0.929159 	0.000000 	0.000000 	1.438996 	0.675715 	-2.295935 	2.846195 	2.703622 	0.000000 	0.804713 	1.561249 	-0.058057 	-1.178479 	0.432312 	0.000000 	-1.132708 	0.810555 	-3.416295 	
0.000000 	1.771621 	-0.177538 	-2.765908 	0.000000 	0.442785 	-0.871453 	0.000000 	-0.549721 	-1.126798 	0.860686 	1.530968 	0.467476 	-0.724065 	-1.689456 	1.006309 	-0.658220 	-1.716571 	0.000000 	0.000000 	2.156514 	-1.472442 	0.938750 	0.000000 	-2.732704 	-0.497835 	-0.850680 	3.251996 	0.288605 	0.000000 	0.000000 	0.656768 	1.619227 	-1.408837 	1.310950 	1.007904 	
