-1.333321 	0.000000 	-1.426174 	1.263414 	1.787388 	0.236542 	0.752746 	1.296332 	0.364745 	-1.531610 	0.885710 	0.000000 	0.000000 	0.000000 	1.291049 	-2.183681 	-0.617620 	1.333321 	0.000000 	0.092854 	0.000000 	1.559245 	-1.810318 	-1.534513 	-1.706684 	0.000000 	0.000000 	0.519269 	-0.252712 	0.766698 	1.511999 	-0.234902 	0.000000 	
0.000000 	-1.362119 	-0.878461 	-1.379051 	2.567002 	-1.356177 	-1.352818 	2.638034 	0.649525 	-1.325388 	2.018756 	2.330747 	-1.920929 	-2.312014 	1.199642 	-2.298633 	0.000000 	0.000000 	-0.964339 	0.817069 	-0.166218 	0.000000 	-2.946891 	0.000000 	-0.137754 	1.528335 	1.526719 	0.779342 	0.470785 	0.000000 	1.363058 	-1.046978 	1.012905 	
-1.420525 	-1.286887 	-0.505439 	-1.263446 	1.908087 	0.073305 	2.524868 	1.240755 	0.889653 	2.112610 	0.792606 	-1.715849 	-0.794657 	-0.785206 	0.000000 	-2.425399 	0.000000 	2.087944 	-0.788995 	-0.890733 	-0.388193 	-1.465210 	0.175189 	-0.979270 	-1.978772 	1.007660 	0.000000 	0.000000 	1.131463 	1.632516 	0.000000 	-0.338082 	0.481626 	
-0.969637 	-0.535570 	-1.106454 	1.766864 	-0.315305 	-1.428185 	0.506199 	0.392068 	0.000000 	-1.099979 	-0.510785 	-0.076690 	1.120605 	0.389344 	1.575985 	0.000000 	-1.288385 	1.849212 	-0.474489 	1.187384 	-1.245939 	-1.092665 	0.000000 	-0.310725 	-1.338526 	0.901935 	-1.073547 	-1.279039 	1.940620 	0.000000 	2.692919 	1.249956 	0.000000 	
1.977420 	1.663406 	1.284991 	-1.361099 	-1.732424 	0.360831 	-1.576178 	-0.811859 	0.000000 	1.761069 	0.299192 	0.000000 	1.203120 	-0.970174 	-1.162319 	0.905146 	1.774407 	-1.130832 	-0.950747 	0.573646 	-0.979823 	-2.261933 	0.901720 	2.401126 	-0.813771 	-1.530172 	0.572918 	0.994555 	-0.191736 	0.369038 	-0.914069 	-2.136539 	0.649272 	
0.408744 	2.362832 	-0.777028 	0.163814 	-1.347374 	2.017007 	0.000000 	0.518445 	-0.654045 	1.114710 	0.000000 	-1.014084 	0.000000 	2.203431 	1.037802 	-1.327158 	0.000000 	0.000000 	0.445193 	0.000000 	-1.055826 	1.838459 	0.654229 	-0.275349 	-1.330446 	-1.715750 	1.079545 	0.000000 	-1.910787 	0.000000 	0.702494 	-1.450203 	-1.450121 	
-0.709725 	2.709264 	-0.407944 	0.473030 	-2.383678 	0.000000 	0.757734 	-1.295679 	-0.531616 	0.809329 	-0.833484 	-1.181354 	1.411299 	2.005069 	0.523843 	1.513157 	-1.418057 	0.781079 	1.883814 	-0.433098 	-1.665816 	0.376255 	0.472457 	0.000000 	-0.561187 	-1.114803 	0.000000 	0.373020 	0.000000 	-0.922687 	1.338899 	-0.474025 	-0.279290 	
0.000000 	1.647040 	1.696334 	1.745303 	1.995493 	0.000000 	2.009306 	0.523504 	-2.482775 	-0.322992 	0.000000 	-2.735955 	0.000000 	-0.703330 	0.438172 	0.000000 	-0.359701 	0.891215 	0.000000 	-0.333960 	-2.538254 	0.000000 	1.253003 	-1.489701 	-0.740073 	0.000000 	1.332820 	-0.485737 	1.850659 	0.000000 	-1.285341 	-1.384107 	-0.344833 	
-1.010398 	0.000000 	1.878788 	-0.142515 	0.670380 	0.994220 	1.852579 	1.446176 	-0.968905 	-0.789359 	0.994930 	-0.704308 	-0.107022 	-1.555373 	0.331836 	0.000000 	-0.224864 	2.181517 	0.000000 	-0.533903 	-1.171119 	1.876166 	-0.811233 	-2.526907 	-0.770872 	0.000000 	0.778749 	0.978789 	1.240484 	0.000000 	-0.076613 	-2.356059 	-1.578659 	
-1.230922 	-0.082172 	-1.943160 	3.611401 	1.623499 	0.000000 	-0.550230 	0.000000 	0.756990 	-2.421794 	1.364536 	0.000000 	1.774743 	0.427029 	0.524160 	-1.885221 	0.515080 	1.313100 	-2.059745 	-0.824065 	0.000000 	0.000000 	0.159012 	-0.474235 	-0.991241 	0.000000 	0.000000 	-2.457926 	0.000000 	1.982911 	0.236584 	1.268324 	1.027115 	
0.762850 	0.000000 	1.025281 	3.600160 	-1.903382 	0.356188 	-1.245793 	1.917988 	-1.576277 	-1.349100 	0.632356 	0.000000 	2.462977 	1.809638 	0.624479 	-0.626427 	-0.497940 	1.772888 	0.000000 	-1.531184 	-0.631166 	-1.344634 	0.413715 	1.892435 	0.000000 	-1.904572 	-0.729792 	-0.235641 	-0.274823 	-1.425714 	2.995157 	-1.366992 	-1.715666 	
