-0.530640 	-1.621369 	1.907954 	0.094704 	0.000000 	-0.704704 	1.659051 	1.265675 	-0.107841 	-1.338668 	0.423163 	0.273745 	1.111181 	0.708783 	0.000000 	-1.242662 	0.503882 	-1.298904 	0.890424 	-1.209405 	-0.928580 	-0.374064 	1.291384 	-0.935936 	-0.404084 	0.563750 	-1.721761 	-0.474052 	0.767441 	0.296063 	-0.879330 	-0.116702 	0.358016 	-0.745173 	0.000000 	-1.317076 	-1.151771 	0.775675 	-0.598641 	1.248022 	0.000000 	1.168050 	-0.786444 	0.491397 	0.860353 	1.100952 	0.000000 	1.204267 	0.000000 	0.763004 	0.000000 	
-0.507009 	0.305287 	-1.644632 	-0.821480 	-1.191062 	-1.730852 	-2.230378 	0.730248 	0.978740 	1.021609 	1.295935 	0.838301 	-1.797427 	-0.351546 	2.352056 	0.000000 	0.951517 	0.000000 	-0.135760 	1.056827 	-0.652508 	1.086073 	1.318023 	1.136901 	0.000000 	0.000000 	0.234592 	-0.368063 	0.238450 	1.234151 	-0.234499 	-1.066617 	-0.822187 	-0.828631 	0.000000 	0.000000 	-0.684246 	0.000000 	-0.366459 	-0.276832 	0.395111 	0.000000 	0.000000 	-0.840039 	0.690057 	0.000000 	-1.454092 	0.674204 	-1.381849 	2.007424 	0.701351 	
0.643288 	-0.141678 	0.468445 	0.221066 	0.000000 	1.168263 	0.000000 	0.352346 	-0.965753 	-0.766024 	1.134956 	0.631695 	0.757587 	0.345898 	0.318668 	-1.532917 	1.250862 	1.544181 	2.028380 	-1.244272 	-1.326809 	1.002993 	-0.295226 	1.503818 	-1.861380 	1.045385 	-0.072743 	1.366339 	-1.343059 	0.379057 	-0.671237 	-0.140665 	-0.672561 	0.558984 	-1.597598 	0.402910 	-1.746571 	-0.884368 	0.291743 	0.269878 	0.806529 	-1.916597 	-0.933202 	1.209126 	0.254241 	0.000000 	-1.094554 	0.937360 	-0.327382 	1.063653 	-0.901374 	
-0.475021 	-0.793491 	0.628764 	-0.462361 	0.000000 	-0.934655 	0.891335 	-0.871898 	-0.388479 	-2.199873 	-0.167181 	0.000000 	0.000000 	-0.332725 	-0.674171 	0.000000 	-0.424012 	0.084180 	0.000000 	-0.537561 	1.363050 	0.000000 	1.975618 	-1.257027 	-0.259556 	1.156963 	-1.005901 	-0.383497 	0.848404 	0.563083 	2.159155 	-1.261536 	-0.330285 	-0.958580 	-0.454513 	0.330922 	0.000000 	0.949069 	0.717849 	0.655683 	-0.207166 	-1.150898 	0.542729 	1.035907 	0.913656 	0.620287 	1.211929 	0.000000 	0.105975 	-0.209006 	-1.121142 	
1.894751 	0.668954 	-1.590907 	1.633565 	0.000000 	-0.431494 	2.359960 	1.026915 	-0.395166 	-0.552894 	-2.216044 	-0.496379 	0.000000 	-0.734023 	0.375070 	2.098783 	-0.873352 	-0.740268 	-0.600486 	-1.775578 	-0.740185 	-1.978721 	1.738845 	1.423146 	-1.756710 	0.145518 	0.830478 	0.562671 	0.000000 	0.906686 	-1.015893 	0.126614 	-0.728380 	-1.094546 	0.495992 	0.000000 	0.771402 	1.017460 	0.000000 	-0.720050 	-0.986381 	-1.516297 	-0.172640 	1.617668 	-0.270363 	0.784703 	1.421988 	0.000000 	-0.246678 	-0.630895 	0.052627 	
-0.835417 	1.695834 	1.398454 	0.000000 	-1.479601 	1.404018 	0.668624 	0.907461 	-0.150871 	1.170612 	0.879793 	-0.631363 	-0.275526 	-0.066769 	-0.471409 	-1.599260 	0.000000 	-2.357892 	1.155875 	1.310985 	-0.755429 	-0.619974 	-1.175854 	0.000000 	1.838696 	-0.561730 	-1.631882 	1.298870 	2.356715 	0.860014 	-0.699698 	0.000000 	0.443804 	0.000000 	0.000000 	-0.839704 	-0.281857 	-0.904804 	-0.977194 	0.678779 	0.298708 	1.882260 	-0.567231 	1.008697 	-0.734726 	-0.919236 	-0.670421 	0.000000 	1.136164 	-0.605833 	-1.389359 	
0.575486 	-0.763726 	1.725462 	-1.152842 	-0.400509 	1.089977 	1.024775 	-1.102762 	1.729386 	0.000000 	-0.640098 	0.138085 	0.000000 	-1.716487 	0.395247 	-0.649581 	-1.101581 	-0.702569 	-1.376419 	0.553698 	0.660085 	0.185047 	-0.564345 	0.000000 	1.762093 	0.272469 	-0.316066 	-1.942383 	-0.884677 	0.701431 	0.612627 	0.073602 	0.719907 	0.437516 	0.000000 	0.000000 	1.358262 	0.842933 	0.000000 	0.267979 	0.125397 	0.335986 	0.796606 	-1.530776 	-0.247686 	0.200237 	-1.380169 	-1.266420 	-1.268172 	1.804636 	1.007110 	
0.000000 	0.000000 	-1.312261 	-0.428685 	-0.669149 	-1.235297 	-1.132011 	0.000000 	-0.813245 	1.523182 	1.545414 	-1.137907 	0.000000 	0.590425 	0.681427 	0.000000 	-0.239818 	-1.533118 	-0.636566 	0.000000 	0.000000 	0.631357 	0.121516 	-0.362436 	-1.032571 	-0.131415 	0.434284 	0.373799 	1.156723 	0.138070 	0.760702 	0.492150 	1.222391 	-0.941568 	0.924946 	0.134392 	0.000000 	-1.577770 	0.000000 	0.000000 	-0.389924 	0.000000 	0.616984 	0.901120 	-0.736766 	-0.848850 	1.818004 	0.266541 	0.614336 	0.611871 	-0.442562 	
-0.244463 	0.597344 	-0.663410 	0.000000 	-0.817022 	1.485683 	1.492017 	-0.284085 	-3.264408 	1.113005 	0.222816 	1.361405 	0.000000 	0.594384 	-1.545578 	0.000000 	0.000000 	2.181289 	0.599232 	0.654266 	-1.028726 	-1.199108 	-0.725412 	-0.500126 	2.038085 	0.496080 	-0.817596 	0.966964 	0.166950 	-0.695659 	-0.070590 	0.000000 	-0.894924 	0.552119 	-0.780929 	-0.729464 	0.984855 	-0.988211 	0.872130 	0.754498 	1.301381 	-0.814413 	-0.560868 	-0.848669 	0.358664 	0.000000 	-1.957607 	1.147671 	-0.149487 	0.000000 	0.000000 	
0.000000 	-0.961601 	-0.376896 	0.603389 	0.801067 	-0.821203 	-2.160767 	-0.372282 	-1.340096 	0.000000 	0.000000 	1.611071 	1.359000 	-1.652287 	-0.972008 	0.759935 	-1.845197 	0.236107 	-0.692626 	-0.095695 	1.937114 	0.332913 	0.320198 	-0.713691 	0.080324 	-0.131274 	-1.758881 	1.215862 	-0.335306 	0.580370 	-0.211022 	-1.455608 	1.035145 	0.624082 	-0.508251 	0.370601 	-1.968705 	0.204903 	0.772622 	0.999102 	0.229866 	0.130685 	0.460637 	-1.568495 	1.080353 	0.994354 	0.856364 	1.457094 	0.557583 	1.460066 	-0.086926 	
0.248060 	-1.478538 	0.410723 	0.316819 	0.843961 	2.243088 	1.653647 	-0.121399 	0.000000 	-1.178947 	0.655878 	0.000000 	0.804034 	-0.326570 	-0.728244 	-1.099638 	-1.895978 	-0.378277 	1.365337 	0.625365 	-0.587421 	-0.901794 	-0.573667 	0.789518 	0.000000 	-0.799609 	0.543950 	0.948511 	-2.520234 	1.752306 	-2.001353 	-1.450770 	-0.906937 	1.993065 	1.158138 	0.000000 	0.000000 	0.832028 	1.025390 	1.479893 	1.224813 	-0.361034 	0.919002 	0.000000 	0.599957 	-0.967466 	-3.375655 	-0.785505 	-0.874371 	0.121015 	0.258521 	
-0.850215 	-0.828606 	0.436684 	-0.374398 	-0.345573 	-1.281664 	-0.626987 	0.000000 	-2.035009 	1.702032 	-0.377081 	1.159182 	0.258834 	0.000000 	0.000000 	0.911768 	-0.251918 	0.566523 	0.787353 	-0.357354 	0.679610 	0.187783 	-0.526591 	-0.734532 	1.080523 	-0.579791 	-0.477297 	0.000000 	1.510513 	0.000000 	-0.781124 	1.573229 	1.319260 	0.423685 	-1.429235 	-0.283132 	0.000000 	-1.482277 	0.000000 	1.802542 	-0.370785 	0.520689 	-1.568825 	-0.604786 	0.273524 	0.000000 	0.803191 	1.133290 	1.162084 	-1.625564 	-0.336925 	
