1.302883 	-0.723641 	1.323122 	1.214447 	-0.995484 	-1.839086 	0.000000 	-0.902967 	-0.882827 	0.909301 	1.918862 	1.497547 	1.361118 	0.000000 	0.000000 	0.828662 	-1.226036 	0.000000 	0.773169 	-0.955977 	0.000000 	0.000000 	-0.064152 	-2.170363 	0.464499 	0.393410 	1.125072 	-1.128206 	0.000000 	0.000000 	0.975982 	-0.655342 	-1.720646 	-1.383925 	0.982837 	1.381474 	-0.841689 	-1.484749 	0.000000 	0.000000 	1.032532 	-0.502345 	0.853020 	
-0.795512 	1.697231 	0.130189 	0.965017 	-2.155453 	0.000000 	0.350660 	0.000000 	-0.335877 	-0.791315 	-0.584207 	-2.680119 	2.101780 	-1.739471 	0.264611 	0.000000 	1.427553 	1.179521 	0.771033 	-0.703463 	0.526447 	-0.197878 	-1.469155 	2.241180 	0.000000 	1.312966 	-0.635564 	-0.367526 	-0.463958 	0.570136 	0.000000 	0.197878 	0.000000 	1.177181 	-1.987534 	-1.015328 	0.000000 	-0.900322 	1.501320 	0.466071 	0.000000 	0.822140 	-0.840916 	
-0.750698 	0.593523 	-0.649941 	0.000000 	1.494227 	0.000000 	0.930753 	-2.743072 	0.000000 	1.676540 	-0.601744 	0.000000 	1.082909 	-1.673355 	0.605571 	-1.970669 	1.472705 	-1.446498 	1.628227 	-0.649105 	-1.856358 	0.000000 	0.814980 	2.541505 	-0.314677 	-0.062479 	2.741823 	1.567629 	1.710478 	-0.303343 	0.000000 	-0.151851 	0.000000 	0.000000 	-2.188018 	0.000000 	-1.002168 	0.000000 	0.710324 	-1.299745 	1.468696 	-0.678473 	-1.127864 	
-0.743409 	0.000000 	1.222840 	0.904592 	-0.659556 	0.000000 	0.683203 	-1.596538 	1.334596 	0.782893 	-0.133710 	-2.126667 	1.082653 	-0.519484 	2.130760 	-0.861405 	1.578389 	0.000000 	0.000000 	-1.372444 	-1.055772 	0.267838 	0.000000 	-0.584575 	-0.574535 	-0.806125 	0.762915 	0.000000 	0.000000 	1.669971 	2.140034 	-1.544981 	0.776469 	-0.997904 	0.518307 	0.000000 	0.223210 	-1.867058 	1.937392 	0.000000 	1.628468 	-1.593297 	0.000000 	
-0.589196 	-0.557987 	0.419018 	0.000000 	1.703185 	0.000000 	0.287318 	-1.978957 	1.327492 	0.545022 	2.614734 	0.000000 	0.000000 	0.000000 	1.801490 	-1.766950 	-1.683396 	0.000000 	1.359765 	-0.752392 	0.000000 	0.696328 	-1.042981 	-0.241579 	0.000000 	-0.415271 	0.000000 	0.000000 	0.000000 	0.646451 	-0.829575 	0.488899 	0.000000 	-1.319457 	0.118869 	0.000000 	-3.294944 	-0.541066 	0.368265 	1.716151 	2.109717 	1.223494 	-0.962765 	
0.000000 	-0.654317 	1.276376 	0.530739 	0.000000 	-0.342501 	-0.708043 	0.000000 	-2.023739 	0.854357 	0.000000 	0.622278 	-0.801766 	-1.225298 	-0.541799 	0.000000 	-2.184115 	0.376903 	1.233809 	0.000000 	1.702671 	0.779310 	0.000000 	-0.265085 	0.000000 	0.961124 	0.000000 	0.231875 	0.814946 	0.000000 	-1.845699 	-0.329121 	-1.348270 	2.378430 	-0.855685 	2.725914 	-1.303490 	-0.749784 	-0.896472 	0.000000 	0.853301 	0.000000 	1.840268 	
0.000000 	-0.786256 	-0.870670 	0.731808 	-0.071907 	-1.050739 	0.783761 	-0.759129 	0.948902 	0.543623 	0.952401 	0.000000 	-0.153612 	0.161705 	-0.934973 	0.000000 	-0.662414 	0.000000 	0.646910 	0.000000 	-0.838111 	1.342974 	0.000000 	-1.667545 	0.000000 	0.000000 	1.724820 	0.000000 	0.443511 	0.376731 	0.000000 	-0.099800 	0.127868 	-1.503105 	1.654143 	2.506040 	-1.243174 	0.000000 	0.000000 	-0.239448 	0.000000 	-0.908653 	0.000000 	
-0.572642 	0.743282 	0.236989 	0.379446 	1.047975 	-1.909929 	0.430568 	-1.869540 	-0.976276 	0.000000 	0.421935 	0.338708 	0.775969 	0.160464 	0.057174 	-1.938781 	0.000000 	-0.290292 	1.892055 	0.192178 	1.162576 	0.000000 	1.681797 	0.000000 	1.526346 	0.466656 	1.540545 	0.000000 	-0.775029 	-1.116279 	1.273659 	0.715757 	0.654184 	0.000000 	-1.612394 	1.489509 	-0.667704 	0.000000 	-1.391761 	0.000000 	-1.574399 	-1.166219 	0.084539 	
-0.270711 	-0.072776 	-1.435187 	-0.130089 	-1.169788 	-1.445651 	0.000000 	-1.839445 	0.834117 	-0.693643 	0.222463 	0.000000 	2.259919 	1.693532 	-0.829795 	-1.014071 	0.000000 	0.000000 	0.387016 	-0.911559 	-0.055508 	-1.489093 	0.987351 	0.525003 	0.000000 	-0.740783 	0.000000 	-1.112633 	-1.302580 	2.177866 	1.841943 	0.949543 	0.000000 	1.159078 	1.174049 	0.703344 	0.539550 	1.147476 	-0.883839 	-0.901357 	0.000000 	1.308721 	-0.919265 	
-0.632113 	0.084137 	0.091587 	0.273220 	0.390011 	-0.537610 	0.467094 	0.829529 	-0.418925 	0.000000 	0.000000 	0.241737 	-0.319315 	-0.689666 	1.852529 	-1.061815 	0.440188 	-0.941671 	0.513547 	0.711078 	-0.697119 	0.000000 	-1.019107 	1.644743 	1.219024 	0.322959 	1.906564 	1.106790 	0.000000 	0.673360 	1.308783 	-0.718785 	0.632959 	-1.200553 	-1.524002 	-1.628023 	-0.500239 	-2.275779 	1.002560 	0.910527 	0.000000 	-0.743658 	-0.760121 	
