0.346604 	0.000000 	1.427825 	0.000000 	0.000000 	-1.206089 	0.000000 	0.000000 	-1.777256 	0.650817 	1.035306 	0.038653 	0.996498 	0.160724 	0.000000 	0.000000 	-1.714173 	1.224129 	-1.121099 	0.000000 	-1.247908 	0.343921 	0.000000 	-0.798800 	1.010571 	0.000000 	0.609761 	0.000000 	1.247437 	0.000000 	0.000000 	-0.863430 	0.000000 	-1.225994 	-1.977092 	1.354664 	0.629443 	0.000000 	-0.605736 	0.000000 	0.000000 	3.905736 	
1.220533 	0.824089 	-0.325129 	0.000000 	-0.547926 	0.000000 	0.000000 	0.000000 	1.393451 	0.448230 	0.667942 	-1.078907 	-0.559277 	0.862707 	0.000000 	0.000000 	-1.060708 	0.395340 	-1.644862 	0.000000 	0.000000 	0.089429 	-0.914716 	0.598874 	-1.250996 	-0.542481 	0.000000 	-1.112560 	1.361885 	0.000000 	-1.361885 	0.627225 	0.772996 	0.822105 	0.000000 	0.000000 	1.306109 	-1.075237 	0.000000 	-1.034584 	0.000000 	1.433979 	
0.294574 	1.626681 	0.000000 	0.000000 	0.000000 	-0.364698 	0.848084 	-1.262382 	-0.218083 	-0.386065 	1.472517 	-0.886771 	0.000000 	0.000000 	1.507793 	-0.521000 	0.837598 	0.000000 	0.299870 	-0.673236 	0.000000 	0.000000 	-1.519734 	-0.349307 	0.000000 	0.000000 	1.413745 	-0.750227 	1.070287 	2.065414 	0.000000 	-1.724124 	0.000000 	0.087245 	0.000000 	-1.526458 	1.271226 	-1.265052 	0.000000 	0.000000 	-1.873319 	2.464090 	
-0.830736 	-1.465562 	-0.305609 	1.200366 	-0.665222 	0.000000 	0.597882 	-1.306983 	0.000000 	-1.008147 	-0.772621 	0.531519 	-0.093592 	-0.760085 	0.855068 	-0.319522 	1.347794 	-0.333682 	0.000000 	0.215386 	0.597629 	0.925963 	0.911726 	0.224203 	1.020011 	-0.544761 	1.318979 	0.843387 	-1.191007 	1.609098 	0.000000 	0.295666 	-0.406307 	-0.463078 	0.571930 	-0.279540 	-0.896431 	0.361392 	-0.685441 	-0.743602 	0.291264 	-0.924747 	
0.975263 	1.064674 	-0.186476 	-0.696195 	0.051970 	0.000000 	-0.431762 	0.000000 	-1.701941 	0.866737 	-0.531041 	0.000000 	2.160180 	-0.513462 	-0.437825 	0.446031 	-0.350453 	0.951654 	0.000000 	-1.139030 	-0.956951 	0.193380 	0.000000 	-0.345653 	-1.495531 	0.000000 	0.295823 	0.446615 	0.000000 	-0.585671 	0.000000 	-0.546379 	0.000000 	0.399819 	-0.431762 	0.508109 	-0.191153 	1.089017 	0.000000 	0.000000 	1.542622 	0.854508 	
0.683256 	0.857177 	0.066073 	0.000000 	0.000000 	0.000000 	0.000000 	-1.133919 	0.601171 	1.154377 	1.807153 	0.000000 	0.591238 	-0.737009 	0.000000 	-0.631775 	-0.470626 	0.305614 	-0.257861 	0.000000 	1.402733 	-1.227726 	0.000000 	-0.733484 	-1.516928 	1.485627 	-0.890190 	0.000000 	-0.396554 	1.325429 	-0.199383 	-1.270234 	0.504122 	0.000000 	0.000000 	1.405687 	-0.926279 	1.007807 	-0.455033 	0.000000 	-0.998306 	-1.356338 	
-0.211945 	-1.623059 	0.000000 	-0.537327 	-1.194908 	-0.628864 	-0.627005 	0.284735 	0.067879 	1.219221 	0.739844 	-0.601315 	-1.526732 	0.000000 	0.000000 	-0.680465 	0.287967 	0.705509 	-0.448735 	1.610467 	-0.547452 	0.000000 	2.359233 	0.000000 	1.189619 	0.000000 	0.000000 	-0.668430 	-0.544029 	0.155306 	0.000000 	0.000000 	0.525603 	-1.637149 	-0.347023 	0.949715 	1.887795 	0.000000 	-0.685234 	0.000000 	0.651440 	-0.564917 	
1.631449 	0.000000 	-1.086715 	-0.682477 	0.247561 	-0.887690 	0.551155 	-1.180873 	0.000000 	0.000000 	1.115026 	-1.739293 	-0.491581 	0.000000 	0.223466 	0.287685 	2.054646 	0.164805 	0.415607 	-2.499184 	0.772683 	0.507131 	1.665478 	0.383950 	0.572890 	-0.378559 	-0.168479 	0.000000 	-0.807730 	1.840547 	-1.404534 	-0.392804 	0.861838 	0.000000 	0.390347 	0.000000 	0.000000 	-1.021593 	0.000000 	-0.068358 	0.779907 	-0.859082 	
1.138991 	1.757910 	1.651603 	-0.854875 	0.000000 	0.000000 	-0.710075 	-0.532414 	0.903592 	0.080030 	0.000000 	0.000000 	0.000000 	0.875649 	-1.757998 	0.537624 	-1.446501 	0.000000 	-0.799195 	0.436064 	1.864275 	0.393923 	0.000000 	0.000000 	0.981495 	-1.072651 	0.000000 	-0.864576 	-1.086184 	0.000000 	-0.245651 	0.801249 	0.000000 	0.000000 	0.000000 	0.000000 	0.491987 	-0.829795 	-0.929007 	-1.836523 	0.000000 	1.517608 	
0.000000 	0.000000 	-1.530056 	0.000000 	1.686992 	1.694842 	0.000000 	0.881551 	-0.941622 	-1.466491 	0.000000 	0.000000 	0.180370 	0.123269 	-0.506477 	0.000000 	0.776632 	1.110545 	1.325900 	-0.451743 	-0.813291 	0.000000 	-1.772846 	0.000000 	-1.240452 	0.278164 	-0.159070 	-1.022038 	0.000000 	0.000000 	-0.252534 	0.000000 	1.021778 	0.769998 	0.662597 	-0.594764 	-0.590650 	0.782940 	0.546189 	-0.766979 	0.184274 	0.293662 	
