0.000000 	0.408003 	-0.109922 	0.000000 	0.000000 	0.000000 	-0.961408 	-0.199651 	0.845038 	-0.953325 	0.000000 	0.000000 	0.000000 	-1.594620 	0.186160 	-0.633238 	0.000000 	1.073378 	1.510626 	0.000000 	-1.924002 	-0.800810 	0.000000 	0.508652 	0.342094 	0.000000 	1.234833 	2.142978 	-0.050119 	-0.452529 	-0.341911 	0.960894 	-1.181902 	0.000000 	0.334832 	
0.000000 	-0.508991 	-0.394889 	0.262606 	-1.201416 	0.000000 	0.474537 	-1.807206 	0.223921 	0.375207 	-0.347129 	0.000000 	0.000000 	1.281954 	1.515103 	0.891939 	0.000000 	-0.569945 	-1.185945 	0.000000 	1.606552 	0.197385 	0.000000 	1.627191 	-0.734277 	-0.195772 	-0.777027 	-1.388266 	-0.894526 	1.289101 	0.930049 	-0.670309 	0.998252 	-0.250666 	0.000000 	
0.000000 	1.845267 	0.479101 	-1.593439 	-0.117871 	0.865572 	-0.921472 	0.000000 	-0.794405 	-2.341145 	0.000000 	1.081631 	0.277844 	-0.375166 	0.000000 	1.114343 	0.225979 	-1.091516 	0.000000 	0.834941 	0.000000 	0.000000 	-1.158966 	0.000000 	-1.243735 	0.408793 	0.000000 	1.240555 	0.912276 	0.000000 	0.000000 	2.242542 	0.130939 	-1.070671 	-0.774605 	
-0.496904 	1.981022 	0.453314 	1.806569 	-1.269929 	0.000000 	0.000000 	0.626305 	0.190798 	0.000000 	-0.514957 	0.732314 	0.000000 	-1.097159 	0.000000 	-1.656833 	0.000000 	1.140758 	2.473339 	0.000000 	-0.408605 	-2.495920 	0.000000 	1.763489 	0.000000 	0.000000 	0.000000 	-1.291769 	0.000000 	1.594091 	0.000000 	-0.732152 	0.000000 	0.302579 	-2.389746 	
0.953178 	-2.481707 	0.000000 	0.000000 	0.000000 	0.202396 	0.000000 	-2.650794 	1.499255 	0.000000 	1.687621 	0.000000 	-1.392073 	-2.913802 	0.381915 	0.000000 	0.000000 	0.248923 	-0.584591 	3.614573 	0.000000 	0.982055 	0.000000 	0.000000 	-0.704804 	0.000000 	0.715652 	0.749042 	-0.276704 	0.000000 	-2.910605 	3.615750 	-1.246716 	0.000000 	1.529909 	
0.000000 	0.000000 	-2.342742 	1.436755 	0.000000 	0.000000 	0.000000 	-1.705324 	0.000000 	0.000000 	0.000000 	0.000000 	-0.149769 	0.677300 	1.687777 	0.029323 	-0.847415 	1.315459 	0.624864 	0.641652 	0.000000 	0.000000 	0.847548 	1.882038 	-0.027864 	-1.657970 	0.699642 	-0.655270 	-1.043975 	0.000000 	1.044083 	-1.864584 	-0.632778 	-0.335456 	1.212384 	
-0.418683 	1.028710 	-0.873694 	-1.058018 	1.648571 	-0.689624 	0.083172 	0.480404 	-1.000128 	0.513368 	-0.353152 	0.000000 	0.690153 	-0.924262 	-0.495183 	0.000000 	0.000000 	-2.140762 	-0.103437 	0.000000 	-0.444528 	-0.370859 	-1.092829 	1.545515 	0.241398 	-0.241398 	0.695336 	0.000000 	-0.081826 	-0.213464 	0.000000 	0.768259 	1.327468 	1.321685 	0.000000 	
0.491595 	0.000000 	0.000000 	1.046987 	-1.219234 	0.235808 	0.000000 	0.000000 	0.000000 	-1.162944 	-0.418199 	-1.195987 	-0.713043 	1.046817 	2.436367 	0.418199 	0.000000 	1.307313 	-0.708197 	0.000000 	0.503363 	0.000000 	0.954731 	-0.649161 	0.000000 	-0.241256 	-1.307620 	0.411880 	1.131674 	0.264503 	0.241256 	0.000000 	-0.563433 	-0.898486 	-1.058296 	
0.000000 	-0.239820 	0.000000 	0.414722 	0.000000 	0.000000 	-0.442156 	-1.763650 	0.730813 	-1.241444 	0.000000 	-0.476931 	0.469706 	-0.469068 	1.265087 	-0.968025 	0.813835 	0.000000 	0.944352 	-0.393294 	0.000000 	-1.304808 	0.000000 	2.119038 	0.919266 	-0.525945 	1.502608 	0.000000 	-0.730745 	0.000000 	0.000000 	0.000000 	-0.442442 	0.456267 	0.336948 	
0.000000 	-0.165923 	-2.447323 	0.991040 	0.336103 	-0.384778 	-0.692490 	0.000000 	-1.181501 	-1.250494 	0.000000 	0.126852 	0.000000 	0.159752 	1.706581 	2.039911 	1.282299 	-1.132808 	0.000000 	0.000000 	0.583627 	-0.270980 	0.000000 	-0.701275 	0.000000 	0.000000 	0.388630 	0.086228 	0.845400 	0.000000 	0.000000 	0.565639 	0.000000 	-0.417704 	0.000000 	
0.000000 	-0.553461 	0.991999 	-2.041004 	-0.282786 	-0.553532 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.654300 	0.832921 	0.569098 	0.553519 	0.504725 	-0.987805 	-1.278455 	-2.276457 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.161413 	0.496169 	0.939219 	-1.162299 	0.330936 	1.115107 	-1.115646 	0.000000 	1.048330 	0.000000 	
-0.643404 	0.687446 	-0.747964 	0.000000 	0.736091 	-0.557127 	0.288755 	0.000000 	-1.162410 	-0.245139 	0.912644 	1.489275 	1.430345 	-0.982745 	0.135639 	-0.374338 	-0.194806 	0.000000 	1.052838 	0.352098 	0.000000 	-1.390407 	0.479331 	1.104977 	-0.352098 	0.000000 	2.051136 	-1.497335 	-1.331079 	0.844754 	0.000000 	-1.905263 	-0.577282 	1.078260 	0.000000 	
0.000000 	-0.581287 	-0.494636 	0.789410 	-1.350262 	0.952383 	-0.333961 	-1.016205 	-0.977087 	0.000000 	1.605814 	-0.179481 	-1.910932 	0.000000 	2.154122 	0.286520 	1.238760 	0.865887 	-1.548124 	0.768882 	1.045041 	0.434906 	0.513447 	0.000000 	0.000000 	-0.768877 	0.000000 	-1.102712 	0.000000 	0.721529 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
1.195821 	-1.276379 	0.000000 	0.654055 	-1.068044 	0.000000 	0.557428 	-2.651035 	1.621930 	-0.061795 	0.000000 	-0.444576 	-0.357797 	-0.533917 	2.363964 	-0.573482 	0.712372 	0.318207 	-0.660624 	0.329540 	0.918548 	-0.469829 	0.216689 	1.844464 	-0.329545 	0.000000 	0.000000 	-0.853649 	-0.817174 	0.263261 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
-0.452199 	2.501511 	0.000000 	-1.124637 	-0.292089 	1.878713 	-1.219388 	1.910838 	-2.817325 	0.000000 	1.461235 	0.744038 	-0.995686 	1.208165 	-1.660257 	0.073806 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.607942 	0.000000 	-0.924656 	0.000000 	-1.037623 	-0.090704 	0.000000 	0.610441 	0.000000 	1.038038 	-0.562751 	0.000000 	0.000000 	-0.998801 	
0.440070 	1.273714 	-2.482320 	0.000000 	0.000000 	0.000000 	-0.472651 	-0.712666 	-1.037170 	0.654765 	0.000000 	0.517015 	0.000000 	0.000000 	1.240536 	0.587053 	0.344281 	-1.385489 	0.000000 	0.139906 	0.000000 	0.000000 	-0.887340 	2.167844 	-0.351164 	-0.982811 	0.000000 	0.000000 	-0.463489 	0.306534 	1.194139 	0.000000 	0.473016 	0.879162 	-0.697578 	
-0.643022 	1.505327 	-2.611330 	-0.332248 	1.989675 	-0.253712 	0.000000 	0.380890 	-2.584055 	0.000000 	0.594380 	0.631162 	0.454962 	0.000000 	0.000000 	0.875367 	-1.358892 	-1.123414 	0.000000 	2.052910 	0.000000 	0.688087 	-0.240143 	0.973803 	-0.391019 	-1.661891 	0.668452 	-0.463382 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.709319 	0.496587 	
