-0.364018 	1.296186 	0.082950 	0.000000 	4.404755 	1.738561 	-0.930695 	2.453101 	-1.864392 	-0.862428 	-3.490604 	-1.684004 	2.509858 	1.498109 	0.665478 	-1.874892 	-2.710861 	1.735670 	-0.600280 	0.646772 	1.517970 	-0.624353 	-1.696412 	0.000000 	0.486433 	0.806303 	-0.849307 	-0.947067 	-1.244995 	1.425635 	-0.302930 	0.000000 	0.761970 	0.305987 	0.000000 	
-0.866295 	-1.404814 	-1.360047 	0.843990 	1.493234 	0.541186 	-0.426487 	1.241289 	0.113576 	0.000000 	0.471448 	1.248298 	-1.028453 	-0.792129 	1.653667 	-1.104542 	0.000000 	1.831301 	0.000000 	0.000000 	0.000000 	0.941440 	-1.418993 	-0.415267 	1.331980 	0.117610 	1.465424 	0.000000 	-0.843871 	0.000000 	-2.599316 	0.000000 	-0.602910 	0.983686 	0.087013 	
-1.334194 	0.000000 	-0.412706 	1.691727 	2.236124 	-1.688859 	0.000000 	1.429435 	-0.705468 	0.000000 	-1.092047 	1.669254 	0.760932 	0.102923 	0.000000 	-0.168145 	0.964509 	0.723098 	-2.031678 	0.000000 	0.872164 	0.447349 	0.141111 	0.726421 	0.000000 	-0.589447 	-0.501871 	-0.258480 	0.468893 	0.344072 	-0.850467 	0.000000 	-2.082974 	0.782418 	-0.485183 	
0.336238 	1.175915 	0.752207 	-0.616163 	-1.506616 	0.154710 	0.369044 	0.000000 	-0.255984 	0.000000 	1.615910 	0.000000 	0.000000 	1.555407 	0.532656 	0.000000 	0.797381 	-0.429424 	-0.268343 	-1.193880 	-0.336153 	-0.288441 	-0.500010 	0.000000 	0.721315 	-0.600158 	1.082497 	-0.951772 	-0.638885 	-0.450693 	-0.943911 	-1.213172 	-1.050112 	1.039327 	1.423268 	
0.242636 	-1.450737 	0.000000 	0.000000 	0.000000 	0.342405 	-2.707537 	0.000000 	1.604567 	-0.323189 	-2.435512 	-0.448581 	-2.181913 	-0.337554 	2.263005 	0.000000 	0.000000 	1.099717 	2.285747 	1.952955 	-0.408471 	0.000000 	0.000000 	1.405224 	-0.773731 	0.925429 	-0.827607 	0.000000 	-0.584954 	-0.856787 	0.000000 	0.752390 	0.000000 	0.000000 	0.000000 	
-0.375902 	0.530566 	-0.751805 	0.000000 	1.487384 	2.341262 	0.540793 	0.000000 	-0.652024 	0.000000 	0.000000 	-0.926751 	1.535966 	-0.992251 	0.438703 	-2.312980 	-1.598767 	0.000000 	-0.373676 	0.901084 	0.000000 	1.460631 	-0.962118 	-1.369464 	1.085189 	1.103482 	1.490922 	-1.802165 	0.000000 	0.000000 	0.535255 	0.000000 	0.000000 	1.548570 	-1.024155 	
-0.390128 	-1.325147 	0.000000 	0.573616 	0.000000 	-2.349260 	-1.246593 	-2.913515 	-2.413068 	0.000000 	-1.341065 	-1.381150 	-1.231233 	1.033710 	0.000000 	1.280355 	0.652647 	-0.502935 	1.663086 	0.366188 	2.340117 	0.914105 	0.237249 	0.000000 	0.988700 	1.583405 	0.429385 	2.246203 	1.545481 	0.392754 	0.000000 	-0.406469 	0.395097 	0.000000 	-1.984890 	
0.000000 	1.644811 	0.710959 	1.039836 	-0.626772 	1.445826 	0.484911 	0.403493 	0.000000 	-0.516063 	0.000000 	-1.110019 	0.000000 	0.059049 	0.819209 	-1.950228 	-1.238057 	-0.431766 	1.159061 	0.375759 	-0.807384 	1.018185 	1.693495 	-1.256275 	-1.559293 	0.383093 	0.000000 	-1.241637 	-0.495286 	-1.478655 	1.102776 	-0.945292 	-0.104924 	0.852041 	1.484757 	
0.000000 	1.737526 	1.808371 	1.466114 	0.000000 	-0.366369 	0.112380 	2.116052 	-1.433514 	-1.204450 	0.000000 	-2.388527 	0.000000 	1.925841 	1.605147 	-1.820452 	0.000000 	0.000000 	0.000000 	-1.571732 	0.487754 	0.000000 	1.017550 	0.000000 	0.000000 	0.000000 	0.813239 	0.000000 	-0.603921 	0.925626 	0.000000 	-1.758528 	-1.866545 	-0.788114 	0.832958 	
0.000000 	0.000000 	3.766055 	-2.433446 	-1.473095 	-0.441317 	0.000000 	0.492241 	0.706676 	1.544435 	-0.754573 	-0.461771 	0.000000 	0.879436 	-0.597778 	0.625346 	1.486789 	-1.667380 	-0.692554 	-1.970087 	1.874126 	0.356500 	1.458976 	0.000000 	-0.576066 	-0.915215 	-1.691791 	0.935393 	0.996482 	1.298797 	0.430177 	-0.693477 	0.000000 	-1.282887 	-1.756055 	
0.628763 	0.870773 	-0.836533 	-2.711018 	0.131921 	-2.606341 	0.000000 	-2.711886 	-0.889077 	-0.315896 	0.486259 	1.886063 	1.082261 	0.807008 	-0.303931 	1.833165 	1.619820 	0.000000 	-1.676629 	-0.498069 	0.000000 	0.000000 	0.000000 	1.239317 	0.813964 	-0.595302 	1.805901 	-1.608473 	0.677371 	0.000000 	0.000000 	-1.025453 	0.000000 	1.917622 	0.000000 	
-1.011211 	1.070200 	0.000000 	1.169949 	-1.447706 	-1.483763 	1.898339 	0.000000 	-1.785955 	-0.121447 	0.538435 	-0.949208 	0.000000 	0.438212 	0.000000 	0.626768 	0.267614 	0.000000 	-0.467059 	-2.113384 	-0.873647 	1.441641 	2.035986 	0.000000 	0.733108 	-0.550596 	0.845805 	-0.855727 	0.000000 	-0.534263 	1.675306 	-0.707933 	-0.304905 	0.930833 	0.000000 	
0.000000 	-1.651627 	0.340277 	1.193233 	0.000000 	1.785519 	0.430617 	0.000000 	0.785665 	1.039545 	1.966995 	-0.655984 	-0.225026 	-2.305069 	0.000000 	-2.108594 	-0.506608 	0.000000 	0.000000 	0.000000 	1.096092 	1.365727 	-0.610630 	0.000000 	1.003467 	0.615296 	-0.961764 	-0.486041 	0.473491 	0.688072 	-0.688779 	0.798288 	-1.501144 	0.854799 	-2.120454 	
-1.282583 	-1.126937 	0.000000 	2.889407 	0.000000 	1.223069 	-0.398460 	2.651040 	1.086450 	0.000000 	0.000000 	-0.532003 	-1.453878 	-1.152843 	0.963844 	-0.100531 	0.851384 	0.000000 	0.000000 	0.674012 	-0.880745 	0.000000 	-1.331999 	0.000000 	0.657986 	0.668887 	0.000000 	0.440995 	-0.204034 	0.000000 	-1.316615 	0.602493 	-1.968175 	-0.994800 	0.000000 	
-0.243059 	0.608901 	0.314302 	-0.893785 	-0.410425 	1.858562 	1.384740 	0.000000 	0.870373 	0.399329 	0.207856 	2.164199 	0.000000 	1.726209 	1.165626 	-1.839568 	-0.756718 	-1.778165 	-0.692800 	0.834712 	-0.301812 	0.000000 	-1.074079 	-1.664334 	-1.810610 	-0.770106 	0.652721 	0.687467 	-1.433050 	0.000000 	0.066604 	-0.201131 	0.328607 	-0.295350 	1.650648 	
