0.333242 	0.000000 	0.661999 	0.000000 	0.000000 	-1.026799 	-2.179722 	1.207962 	-0.425855 	-1.000968 	0.675631 	0.000000 	1.081999 	0.000000 	-0.987581 	1.001226 	2.050109 	0.000000 	0.835341 	1.048671 	-1.102999 	-0.885065 	0.805946 	-1.034722 	-0.496216 	-0.766817 	-0.559823 	0.000000 	1.229744 	1.123296 	1.302783 	-1.018478 	0.389976 	-2.052172 	
0.000000 	0.715300 	1.135668 	-0.571771 	-0.248850 	0.080487 	1.298630 	-0.242163 	0.768280 	-0.674232 	0.000000 	-0.508053 	0.234063 	0.000000 	-0.383422 	-1.270337 	-0.787373 	-0.870663 	0.961561 	-3.486803 	-2.164714 	0.809467 	0.000000 	1.594675 	-0.644252 	2.253877 	0.344926 	1.367330 	-1.127690 	0.633140 	0.000000 	-2.643970 	1.432814 	2.621075 	
2.570750 	-1.050030 	0.000000 	2.380504 	0.000000 	-0.744675 	-2.398682 	0.046252 	0.000000 	-0.501052 	2.168027 	-1.162289 	1.336775 	1.220978 	0.000000 	-1.843478 	1.315426 	1.098607 	-0.981231 	0.670331 	0.095104 	-0.747542 	2.673628 	-0.496899 	0.134249 	0.063682 	0.000000 	-4.199523 	-0.684336 	0.000000 	1.372349 	0.000000 	1.119399 	-1.716132 	
1.381581 	-0.916760 	0.840902 	-0.801415 	2.228043 	0.793863 	1.150682 	1.175387 	0.484569 	-0.494403 	-2.057001 	-1.024142 	0.716676 	-0.823024 	0.269536 	-1.775225 	0.441407 	1.331646 	-0.143451 	0.000000 	-0.791371 	-2.773094 	2.635827 	-1.226777 	1.711786 	0.000000 	-0.326961 	-2.293791 	1.849278 	-1.904487 	-0.966653 	0.756081 	0.000000 	0.000000 	
1.324018 	0.000000 	-0.059446 	1.588889 	-0.425442 	0.673125 	0.000000 	-0.462065 	1.405650 	-0.361727 	0.546441 	-1.027285 	0.000000 	0.727182 	0.000000 	-1.216716 	-2.114478 	-1.901048 	-0.537475 	-1.162570 	0.233269 	-0.402534 	0.000000 	0.766264 	0.000000 	2.225631 	-1.072489 	-0.439010 	-0.104426 	0.554016 	0.000000 	0.208139 	0.000000 	1.990528 	
-0.799491 	0.000000 	0.133645 	-0.082052 	-1.161829 	0.613335 	1.160811 	-0.438123 	0.000000 	0.708599 	-0.563528 	0.906270 	-0.459714 	-1.229719 	-0.477165 	1.687908 	-1.566407 	-0.528740 	0.359347 	0.000000 	0.342090 	0.606348 	-1.570190 	0.673566 	0.000000 	0.605466 	-1.133844 	1.072605 	0.511475 	0.000000 	1.015195 	-1.116641 	1.013070 	0.000000 	
1.073072 	1.829790 	0.891399 	0.000000 	-1.648605 	-0.651354 	0.000000 	0.000000 	0.606410 	-0.595808 	1.594019 	-0.864719 	-0.841952 	0.070854 	0.000000 	0.177740 	1.877732 	0.000000 	-2.014743 	-0.602570 	1.932639 	-0.629271 	0.970727 	0.924057 	0.000000 	-1.090208 	0.375676 	-2.300980 	-2.334900 	1.063528 	3.325082 	0.000000 	-0.415445 	-1.432474 	
-0.194451 	-1.615141 	0.000000 	0.000000 	-1.837708 	1.675562 	0.179836 	-0.660512 	0.604444 	0.472711 	0.000000 	-0.510197 	-0.786166 	0.000000 	0.986625 	1.625628 	-2.198203 	0.757853 	0.000000 	2.646680 	0.000000 	0.000000 	0.000000 	0.459997 	0.146006 	0.000000 	-1.011244 	-2.335468 	1.192545 	0.000000 	1.446665 	-0.247858 	0.000000 	0.000000 	
-1.808639 	-0.523470 	0.983517 	0.000000 	1.141940 	-0.613138 	-0.638891 	2.558655 	0.000000 	1.307912 	-1.090068 	-0.978597 	-0.465781 	-0.326821 	1.302174 	0.980877 	-1.609685 	0.972496 	-1.032268 	2.319765 	0.000000 	-0.363076 	2.370650 	-2.362781 	-1.664787 	0.182374 	-0.667767 	0.000000 	0.513107 	-0.527214 	-1.716330 	-0.632575 	0.215843 	1.271738 	
-2.327717 	-2.653005 	0.000000 	0.258471 	-0.260913 	0.000000 	0.000000 	0.000000 	-2.358389 	0.000000 	0.000000 	3.251542 	1.356865 	0.000000 	-0.925433 	0.989024 	1.494182 	0.309793 	1.684961 	0.140756 	0.000000 	-0.063077 	0.453252 	-2.116359 	1.082962 	0.000000 	0.000000 	-0.712057 	1.064534 	0.000000 	1.876630 	-3.561389 	4.949420 	-1.480250 	
