0.000000 	0.000000 	1.344190 	0.000000 	0.000000 	0.000000 	-0.917233 	-1.416793 	0.000000 	-0.567542 	0.412819 	1.192559 	-1.026936 	0.000000 	-1.541598 	0.780734 	-0.580113 	0.944124 	0.000000 	0.000000 	-0.351298 	0.376518 	0.000000 	1.041908 	0.000000 	0.000000 	0.000000 	1.470389 	-0.247783 	0.000000 	0.000000 	1.332375 	-0.334589 	-1.192559 	-1.357595 	1.401821 	-0.613440 	0.709591 	0.498070 	0.000000 	0.000000 	
-0.231313 	-0.581404 	1.152818 	-0.590170 	0.778282 	0.959911 	-0.562595 	0.520478 	-1.171914 	0.158324 	0.000000 	0.766698 	-0.609511 	0.423346 	-0.660436 	-0.227205 	0.000000 	0.485429 	0.771263 	-1.031648 	-0.471492 	-0.400634 	-0.954098 	0.916261 	1.014896 	0.000000 	1.038037 	1.603551 	0.091342 	-0.390300 	-0.328275 	0.000000 	0.000000 	0.492980 	0.000000 	0.000000 	-0.551078 	-0.447478 	-0.227598 	-0.302886 	0.000000 	
-1.380921 	0.000000 	0.347540 	0.000000 	0.000000 	0.000000 	-1.477883 	0.879165 	0.000000 	0.000000 	1.672252 	0.579424 	-0.794152 	-0.232370 	0.000000 	-2.419804 	0.000000 	2.180756 	0.000000 	0.230949 	0.000000 	-1.763530 	-0.347049 	1.796314 	0.000000 	1.216641 	0.000000 	1.215371 	-0.693081 	0.000000 	0.000000 	-0.339367 	0.000000 	0.000000 	1.465674 	-0.731353 	0.084530 	0.000000 	0.329315 	-1.410976 	0.663016 	
0.000000 	0.618175 	0.000000 	1.092895 	0.757275 	0.446413 	0.000000 	-0.102932 	-1.459257 	0.000000 	0.000000 	-0.322324 	-0.691667 	0.000000 	-0.532076 	-0.034489 	1.247315 	-0.802841 	1.781581 	0.000000 	0.316850 	-0.620695 	0.000000 	0.883772 	0.000000 	-0.994640 	0.000000 	-0.215879 	0.818322 	1.950121 	0.000000 	-1.279275 	1.201094 	0.000000 	-0.129637 	-1.026451 	0.337820 	-0.761473 	0.590338 	0.000000 	-2.307920 	
0.000000 	-1.189489 	1.371401 	-0.456284 	-0.668972 	0.000000 	-0.115790 	0.503665 	0.666041 	0.000000 	0.000000 	-0.572525 	-0.188125 	0.000000 	2.962676 	0.000000 	0.668972 	-0.836258 	0.000000 	0.342166 	0.429832 	-0.601577 	-0.653280 	-1.059435 	0.000000 	1.183476 	0.000000 	-1.608552 	0.362768 	1.694819 	1.352002 	-1.384298 	0.709171 	-0.792238 	0.000000 	-1.959131 	0.000000 	-0.760650 	0.000000 	0.000000 	0.000000 	
0.446614 	0.397634 	1.728775 	0.937389 	0.640773 	0.000000 	-0.952668 	-1.062229 	0.000000 	0.000000 	1.740131 	-0.638474 	0.000000 	-0.638971 	-1.231349 	0.128886 	-0.690474 	2.411463 	-0.514361 	-0.602833 	0.000000 	0.000000 	0.687025 	0.000000 	-0.772962 	-0.142375 	0.000000 	0.384168 	0.175344 	0.796430 	1.337186 	0.000000 	0.190052 	-0.232406 	-0.569921 	0.422019 	-1.819316 	0.000000 	-0.828039 	-0.679150 	0.000000 	
-0.548404 	-1.136208 	0.000000 	1.280484 	-0.992964 	-0.599754 	-0.842949 	1.175096 	0.924149 	-0.531029 	-1.508261 	0.000000 	0.000000 	0.406994 	0.564638 	1.601597 	-0.479419 	-0.736735 	0.000000 	0.000000 	0.185108 	-1.344427 	0.000000 	0.000000 	0.572718 	1.816040 	-0.209962 	0.000000 	0.200928 	0.000000 	-1.331143 	0.980318 	-0.189922 	0.000000 	-1.623789 	-0.741125 	-0.066795 	0.948546 	1.141914 	0.295180 	1.445841 	
-1.293131 	-0.674755 	-0.571174 	0.062941 	-1.036756 	0.920276 	-2.400508 	-0.524556 	-0.548789 	0.000000 	0.280609 	0.535647 	-1.392469 	0.601415 	-2.047089 	0.000000 	0.000000 	0.574431 	0.000000 	1.094087 	0.000000 	0.000000 	-0.160681 	0.906508 	0.000000 	-0.786018 	0.000000 	1.514368 	0.000000 	0.000000 	-0.257822 	1.020732 	1.000170 	-0.169770 	0.361309 	0.838076 	0.000000 	1.243257 	0.806948 	0.000000 	0.756147 	
-1.708413 	-0.905358 	-0.097869 	0.000000 	0.000000 	1.647081 	0.000000 	0.307413 	0.000000 	0.000000 	0.147529 	0.000000 	0.987050 	-1.239275 	-0.420039 	-0.694100 	0.000000 	0.545315 	0.000000 	-1.378405 	-2.014251 	0.000000 	0.442538 	0.935331 	2.094877 	0.383325 	0.524676 	0.611021 	0.363823 	-1.013109 	0.244932 	1.345895 	0.505636 	0.551805 	0.000000 	-0.301625 	0.000000 	-0.226083 	-1.168127 	0.341459 	0.546571 	
-0.578413 	0.818965 	0.000000 	-0.302487 	0.836627 	0.000000 	0.216592 	-1.728840 	1.138121 	-0.443605 	0.555104 	-0.619511 	0.822974 	-0.275557 	0.807506 	0.000000 	-0.485090 	0.541655 	0.000000 	0.000000 	-0.311354 	0.627200 	0.825121 	-0.393773 	0.242029 	-0.984654 	0.000000 	-0.517178 	0.000000 	0.000000 	0.648770 	0.000000 	0.788874 	-1.716944 	-0.959412 	0.739932 	0.839001 	0.057368 	0.000000 	0.800126 	-1.745642 	
0.954887 	0.000000 	0.000000 	0.000000 	1.260972 	1.248066 	0.154077 	1.379051 	-1.912323 	0.590365 	0.000000 	-0.628285 	0.163600 	0.080316 	-1.801579 	-1.107078 	1.373057 	-1.073050 	0.897518 	-0.690784 	-0.691182 	0.000000 	0.000000 	0.000000 	-0.283249 	-0.702625 	0.000000 	0.651322 	1.071752 	0.000000 	0.592349 	0.000000 	1.050618 	0.970424 	0.335767 	-1.142498 	-0.977639 	0.000000 	-0.812816 	0.381134 	-0.549312 	
-1.224477 	-0.377833 	0.000000 	1.095671 	0.661360 	0.000000 	0.000000 	2.005892 	0.189938 	0.000000 	-0.781395 	0.801615 	0.432059 	-0.841066 	0.000000 	-1.554961 	0.615143 	-1.184592 	0.898301 	-1.133561 	0.000000 	-1.884566 	0.375595 	0.768894 	0.000000 	1.362878 	0.000000 	0.356995 	1.489230 	0.312541 	-0.505884 	0.742773 	0.000000 	-0.918499 	-0.729515 	-1.351286 	0.526881 	1.448321 	-0.482948 	0.000000 	0.532972 	
0.000000 	2.239064 	-0.941049 	1.531743 	1.159795 	-0.187118 	0.000000 	-0.376797 	-0.059289 	-0.292844 	-1.177354 	-1.140285 	1.284266 	0.000000 	-1.145018 	-0.643785 	0.000000 	0.000000 	1.301795 	0.000000 	0.000000 	-1.193574 	1.122589 	1.078047 	0.000000 	0.000000 	-1.010843 	0.135488 	0.000000 	-0.107381 	-0.322064 	0.000000 	-0.897870 	-0.902745 	-0.981429 	-0.620886 	1.207157 	0.470595 	0.000000 	1.826614 	-0.545813 	
