0.517803 	0.627777 	-0.552215 	-1.120597 	0.714886 	0.000000 	0.830812 	0.000000 	1.095305 	0.000000 	1.233045 	0.000000 	-0.419991 	0.000000 	0.000000 	-1.097172 	0.104850 	-0.583433 	1.261677 	-0.657122 	-1.195708 	1.217179 	0.465862 	0.000000 	-0.500247 	1.545315 	0.000000 	1.197584 	-2.348471 	1.172437 	0.000000 	-1.221407 	0.838480 	-0.397989 	-0.530066 	1.203970 	1.020279 	-2.465554 	-0.073354 	-1.925844 	1.239771 	0.364892 	-1.252828 	-1.054199 	0.426875 	0.901967 	-0.399366 	-0.190149 	0.000000 	0.000000 	-0.262914 	0.000000 	-0.596782 	
0.000000 	2.498601 	-0.282412 	0.000000 	1.208093 	-0.674619 	0.000000 	-0.793440 	1.279063 	0.809386 	-0.230871 	0.000000 	0.000000 	0.704595 	1.397550 	-0.289764 	0.000000 	0.155874 	0.199790 	-0.597283 	-1.733919 	-1.615198 	0.000000 	2.281411 	0.000000 	-0.492355 	0.000000 	0.950482 	0.000000 	-1.068425 	-1.354444 	-1.338483 	-2.478855 	2.540552 	-0.610926 	0.468959 	-0.594787 	0.000000 	-1.204255 	0.000000 	2.366220 	0.000000 	0.000000 	1.399586 	-1.637543 	0.000000 	0.303677 	0.074437 	2.189225 	-0.198974 	-1.750431 	-0.213999 	0.628254 	
0.949044 	0.756345 	-1.547023 	-1.664630 	0.339944 	0.395058 	0.630884 	1.716695 	0.378332 	-0.902442 	2.349288 	0.000000 	0.536221 	0.807046 	1.599143 	-0.620695 	-0.568966 	0.584569 	2.184136 	-0.688004 	0.866484 	-0.520465 	-0.951432 	0.000000 	0.911431 	1.855786 	0.495864 	-0.204125 	-1.994414 	-0.970392 	-2.483194 	-2.429572 	-1.024810 	0.000000 	-1.390173 	0.000000 	0.000000 	-1.311528 	0.000000 	-1.122181 	0.394944 	1.015658 	0.182944 	-0.531579 	-0.772643 	-0.324469 	-1.809386 	0.000000 	1.812159 	-1.024723 	2.561782 	1.498577 	0.000000 	
-0.903303 	-1.166290 	-1.782867 	0.470252 	0.083126 	0.251422 	1.262932 	0.791846 	0.606114 	-0.559234 	-2.267123 	-0.247248 	1.751794 	-0.798601 	1.349850 	1.386631 	-1.458045 	-1.067295 	-1.338828 	1.256698 	0.000000 	0.340556 	0.210791 	-0.106724 	-0.528145 	-1.086451 	-0.372247 	-1.685245 	2.902978 	1.878276 	-0.850263 	1.105261 	0.265638 	1.306884 	-0.923894 	0.601278 	1.160021 	0.709940 	-0.130590 	0.987956 	-0.995670 	1.212560 	1.813605 	-1.239518 	-0.851936 	0.811741 	-1.316657 	0.515493 	-0.482695 	-0.808467 	-0.772781 	-0.526660 	-0.277878 	
0.373927 	0.549407 	0.593212 	-1.524594 	-0.641598 	0.164682 	1.223312 	0.000000 	0.754759 	-1.470389 	-1.769646 	0.000000 	0.000000 	1.458043 	1.028119 	-0.648918 	1.035334 	-0.465265 	0.109023 	-0.818355 	0.682199 	0.000000 	-1.063092 	-0.869429 	0.000000 	-2.660191 	-1.186016 	1.016700 	-0.328508 	1.290414 	-0.382269 	1.572315 	-1.838242 	-0.569821 	0.846435 	-1.858741 	0.000000 	0.145242 	0.000000 	-0.675035 	-0.158905 	-0.560792 	1.748176 	1.464635 	1.701279 	-0.127083 	0.132387 	0.730447 	0.744777 	-0.292740 	1.248712 	-0.363765 	-0.363156 	
-0.746724 	0.000000 	1.436792 	0.823234 	0.415646 	0.182578 	-1.113456 	1.324922 	-0.695446 	0.726554 	0.907477 	1.575572 	2.242017 	-0.702763 	1.348706 	-1.726348 	-1.477527 	0.595556 	-0.731080 	0.000000 	-1.102055 	-0.135796 	2.134310 	0.000000 	1.080894 	0.214007 	-0.148119 	0.620008 	-0.284098 	0.209990 	0.000000 	0.349582 	0.000000 	-0.661789 	-2.141450 	0.000000 	0.350570 	-0.093543 	-0.951812 	1.755157 	0.796720 	-0.928871 	0.929480 	0.433212 	-2.105825 	0.000000 	-0.760560 	-0.120367 	0.125649 	0.780684 	-0.190055 	-1.536681 	-1.284753 	
-0.696687 	-1.105578 	1.372641 	-1.256694 	1.091190 	0.704278 	0.534210 	0.858234 	0.335249 	0.465422 	-0.118996 	-0.177140 	0.865068 	0.000000 	-0.088676 	0.000000 	-0.561689 	0.000000 	-0.541995 	0.000000 	-1.620006 	0.275148 	0.730326 	0.000000 	1.262184 	-0.961383 	0.314401 	-0.786537 	0.000000 	0.996528 	0.192646 	-0.648783 	-1.911862 	-0.921328 	0.000000 	1.032360 	-0.096531 	-1.710542 	0.000000 	3.368055 	-0.836560 	0.640567 	0.000000 	0.976654 	-2.560434 	-0.440028 	0.408883 	0.785686 	1.816176 	-1.183011 	0.819075 	-0.443687 	1.164455 	
-0.777627 	0.512869 	2.320096 	0.306249 	-0.240289 	0.000000 	0.733991 	0.000000 	0.000000 	-0.473610 	0.000000 	-1.094776 	-0.948523 	-1.789770 	0.715811 	0.000000 	1.295221 	0.311267 	-2.133665 	0.000000 	0.557949 	0.000000 	0.000000 	-0.589382 	2.970905 	0.000000 	-1.700689 	0.000000 	-0.852226 	-0.535017 	1.732607 	-0.574207 	-0.512057 	0.000000 	1.696537 	1.361192 	0.819560 	0.000000 	-0.175878 	-0.891746 	-0.478070 	0.000000 	-1.018259 	-0.517747 	-1.058896 	-0.895393 	0.000000 	0.000000 	1.272665 	-1.080404 	0.975990 	2.498841 	-0.939414 	
0.898385 	-0.769080 	0.000000 	1.911013 	0.167915 	0.000000 	0.463534 	-1.154642 	0.670033 	-1.033523 	0.000000 	0.741472 	0.351824 	0.796036 	-1.005990 	-0.585888 	-0.396284 	-0.530491 	0.000000 	0.000000 	0.891954 	-0.729203 	-0.124173 	0.769968 	0.000000 	-0.301008 	-0.486214 	0.000000 	0.992728 	-0.267763 	-0.076709 	0.153100 	0.116856 	0.550929 	-1.740071 	-0.591835 	1.449047 	1.406220 	-0.960949 	1.167086 	-0.180605 	-0.745218 	0.196607 	1.576822 	-1.137781 	-1.079753 	0.260678 	1.685204 	0.000000 	-1.962112 	0.424490 	0.000000 	-1.291329 	
-1.170573 	0.000000 	-1.277402 	-1.803978 	0.445102 	-1.260724 	1.114378 	0.000000 	-0.999972 	0.987230 	-1.707175 	-0.132722 	-0.904774 	0.659782 	-1.644313 	0.000000 	1.364217 	-0.338685 	0.000000 	-0.988270 	0.651252 	0.828175 	-0.319778 	-2.139379 	0.115148 	-0.234436 	-1.108801 	2.319466 	0.000000 	0.960525 	-1.175854 	0.500445 	0.240114 	-0.888644 	0.415244 	1.609672 	0.000000 	-1.709302 	0.135861 	-1.830352 	0.713493 	0.787741 	0.645018 	0.181886 	0.508652 	2.002317 	1.430338 	0.741546 	0.986225 	0.790357 	0.277524 	-0.184451 	0.000000 	
