-0.608460 	0.855728 	1.158598 	-0.652838 	1.004585 	0.314121 	-1.302810 	0.818817 	1.131404 	0.000000 	-0.423253 	0.566524 	0.277865 	0.000000 	-0.300026 	-0.278419 	0.000000 	-0.855728 	-0.893945 	-1.446757 	0.000000 	0.000000 	-0.880562 	-0.850482 	0.000000 	1.140286 	-0.241601 	0.000000 	0.000000 	1.617354 	0.645924 	1.381254 	0.000000 	-0.913885 	0.000000 	-1.265904 	0.000000 	0.446845 	0.000000 	-1.250555 	0.000000 	-0.747352 	1.762414 	0.249885 	0.000000 	
0.511521 	-0.485380 	0.785180 	0.272022 	-1.424442 	0.000000 	-0.285421 	-1.686212 	-1.602757 	-0.264904 	0.486801 	0.781301 	0.000000 	1.473063 	-1.365158 	0.000000 	0.807971 	0.000000 	0.000000 	-0.945778 	0.680170 	0.000000 	-0.592729 	1.025427 	0.000000 	0.140330 	0.509561 	0.070114 	-0.195640 	0.869418 	1.174691 	-0.713198 	-0.709435 	0.683428 	0.857673 	0.379759 	-0.703314 	-1.803271 	0.000000 	-0.685282 	0.258196 	0.749284 	-0.618263 	0.623387 	1.242497 	
1.073468 	-0.161486 	0.000000 	0.920209 	-0.444943 	1.306136 	0.000000 	-0.433273 	-1.019105 	-0.558677 	1.271734 	1.153589 	-1.858987 	-1.588369 	-0.420958 	-1.108363 	-1.508723 	0.457352 	-1.192975 	1.153223 	0.323828 	1.785645 	0.948180 	-0.378570 	0.607965 	-0.978588 	0.000000 	-1.057551 	1.631770 	-1.425149 	1.869802 	-1.780041 	1.055309 	0.000000 	0.000000 	1.519912 	-0.542647 	-0.621298 	0.388569 	1.814895 	2.712491 	-0.957301 	-2.840534 	-1.162467 	0.079689 	
-1.044705 	0.000000 	-1.069477 	0.000000 	1.159843 	0.537370 	0.093855 	-1.193558 	0.094168 	-1.297681 	0.976648 	-0.985291 	0.000000 	1.402246 	-0.690830 	0.876818 	0.875385 	-0.630616 	0.155846 	0.000000 	0.377812 	0.000000 	0.767280 	-0.786750 	0.683063 	0.729170 	0.529748 	1.842717 	-1.795209 	-0.729329 	1.992061 	1.319468 	-0.614129 	0.905019 	-1.144060 	0.092103 	-1.381457 	-1.378570 	-0.975295 	-0.129427 	-0.186245 	-0.956400 	0.000000 	0.862345 	3.171338 	
-1.031106 	1.262349 	0.000000 	0.447620 	0.000000 	0.331480 	0.551129 	-1.153847 	-0.100157 	1.022550 	-2.172380 	0.214993 	0.000000 	0.000000 	1.665820 	0.918614 	1.806322 	1.266339 	1.118705 	0.133437 	-0.863634 	1.397172 	-0.229299 	0.810967 	-0.903341 	-0.493139 	0.849869 	-1.377658 	-1.534014 	-0.113506 	0.000000 	0.602149 	0.000000 	0.000000 	1.080568 	-1.169630 	1.022731 	0.000000 	-0.406606 	-1.273726 	-1.204623 	0.000000 	0.581078 	0.000000 	-1.846724 	
0.394119 	1.409654 	-2.034820 	0.000000 	0.856895 	0.000000 	0.686607 	0.000000 	-1.076641 	2.297143 	0.000000 	0.879629 	-1.468678 	0.631657 	2.021265 	0.125640 	-1.057486 	0.000000 	0.000000 	-0.665829 	-1.210221 	-0.454531 	-0.959930 	1.274668 	0.000000 	0.543308 	-0.248838 	-1.057863 	1.398242 	0.000000 	0.948919 	1.403933 	2.031538 	0.000000 	0.538212 	-2.788001 	-0.362778 	-0.864590 	-1.438713 	-0.882759 	0.518016 	0.000000 	0.320400 	0.834389 	-2.031898 	
0.399788 	-0.963997 	-1.470483 	-0.466255 	1.008901 	-1.242990 	-1.022149 	-1.491752 	0.620997 	1.155859 	0.749349 	-0.699178 	0.800212 	0.000000 	-1.708479 	-0.224685 	0.263357 	-1.227315 	0.000000 	0.621176 	-0.755315 	-0.186853 	0.704113 	-0.631052 	0.529693 	1.113668 	-1.083884 	1.261075 	1.162688 	1.325090 	1.743752 	0.000000 	2.304300 	0.000000 	-2.430524 	-3.654522 	0.725886 	-0.099781 	0.000000 	1.404895 	0.571670 	0.000000 	-0.346115 	0.778942 	-0.514831 	
0.537056 	0.926223 	-1.368118 	0.000000 	-1.041420 	0.957824 	2.245472 	0.899425 	2.376490 	0.000000 	-0.691067 	1.355097 	-1.931098 	0.365874 	1.077908 	1.560107 	-1.413713 	0.000000 	-0.664645 	1.318610 	-0.979968 	-0.527561 	0.000000 	1.278575 	0.000000 	0.195237 	-1.110554 	1.303993 	0.000000 	-2.310684 	-1.065490 	0.693664 	-0.781119 	0.000000 	-1.458964 	-0.993395 	0.000000 	-0.225016 	-1.250248 	1.396094 	0.000000 	1.514659 	-1.799977 	0.000000 	1.470805 	
-1.415165 	-0.197914 	-2.262255 	0.000000 	0.000000 	0.395237 	1.900090 	-0.408179 	0.328687 	0.955576 	1.902379 	1.966641 	1.015509 	1.543805 	1.496769 	1.404701 	-0.559464 	0.000000 	0.000000 	0.227292 	-0.698018 	0.000000 	-0.444645 	1.201489 	1.166657 	0.000000 	0.999771 	0.000000 	0.000000 	-2.028284 	-0.596866 	0.000000 	-1.570688 	1.093210 	0.000000 	0.000000 	-1.833889 	-1.456709 	-1.226300 	-0.752462 	0.620314 	-1.672432 	0.239384 	0.483195 	0.792074 	
0.000000 	0.860497 	1.103977 	0.603388 	-0.653406 	-0.903701 	-0.350637 	-0.432498 	-2.930989 	0.552245 	0.000000 	0.485468 	1.289067 	1.371735 	-0.967234 	0.000000 	-0.682013 	-0.962495 	0.262476 	-0.934975 	0.542621 	0.000000 	0.000000 	1.717638 	-1.504047 	-0.546243 	1.531825 	0.511179 	1.547026 	0.000000 	0.105926 	-0.179659 	1.228727 	0.000000 	0.000000 	2.293305 	-0.952224 	0.000000 	0.000000 	-0.217842 	-0.876735 	-2.149466 	0.000000 	-1.837634 	0.000000 	
-0.110503 	0.000000 	-0.377929 	1.876144 	1.665669 	0.131369 	2.252916 	-1.505232 	2.140379 	0.740533 	0.000000 	1.664974 	0.000000 	-1.437154 	-1.637606 	1.016710 	-0.635946 	0.231558 	-0.856392 	0.842080 	0.854330 	0.487837 	0.000000 	0.000000 	0.000000 	-0.414547 	0.346026 	0.205932 	-1.293194 	-1.154893 	0.367467 	-1.034685 	-1.095123 	0.000000 	1.234279 	0.945611 	-0.323041 	-0.569638 	-2.032353 	-0.191994 	0.948433 	-4.170727 	0.000000 	1.736178 	0.558266 	
-0.980501 	0.000000 	0.417207 	0.809484 	-0.059116 	-0.502059 	0.000000 	0.000000 	0.992220 	-0.414708 	0.000000 	0.184018 	0.300620 	0.000000 	-0.544877 	1.559977 	0.000000 	-1.186588 	-0.489011 	-1.809049 	1.519987 	-1.231724 	0.508901 	1.481464 	-0.943555 	-0.466247 	1.529745 	1.024864 	1.445485 	0.000000 	0.306492 	0.000000 	0.062665 	-2.582329 	0.000000 	1.146019 	-0.674357 	0.807239 	0.000000 	-1.340557 	-1.995459 	-1.623928 	1.531149 	0.532926 	1.155651 	
-1.097949 	-1.171206 	-2.862226 	0.268355 	-0.490522 	-0.071927 	0.300715 	0.000000 	1.308811 	0.000000 	0.967482 	0.507932 	0.323582 	0.000000 	2.020790 	0.774367 	0.146302 	0.000000 	0.000000 	0.706976 	0.947581 	1.925008 	-1.649508 	0.000000 	-0.271041 	-0.539431 	0.000000 	0.000000 	0.000000 	-1.201239 	0.000000 	1.220185 	-1.654472 	-0.200096 	-0.213518 	-0.874007 	-0.796225 	-0.437823 	0.494665 	0.964864 	0.223448 	1.269930 	-0.335692 	1.162593 	0.000000 	
