0.235719 	-0.968289 	0.188492 	0.000000 	0.322206 	0.999096 	0.816301 	-0.894952 	1.237666 	-0.594282 	0.746557 	-0.524018 	0.888253 	1.207702 	0.000000 	-1.449182 	-0.757351 	0.622245 	0.345504 	-0.527442 	0.777513 	0.000000 	0.793062 	-0.505663 	0.508670 	-0.286709 	-1.249055 	-0.321157 	1.700181 	-0.365521 	0.422818 	0.773005 	0.000000 	0.357134 	-0.996034 	0.648439 	-0.842831 	0.000000 	0.000000 	0.000000 	1.672897 	-0.903509 	0.000000 	0.000000 	-1.703981 	0.544548 	0.000000 	-0.287645 	-0.859371 	0.000000 	-0.378253 	-1.061260 	
0.155353 	0.000000 	0.449172 	1.160775 	-0.571184 	-0.434535 	0.000000 	1.031357 	-1.063768 	-0.259462 	0.620722 	1.511582 	-0.915544 	0.000000 	0.438517 	-0.828887 	0.000000 	0.000000 	-0.755426 	-1.041409 	1.522246 	-0.856130 	0.609326 	-0.823704 	0.000000 	-0.846455 	0.000000 	0.000000 	-0.257499 	0.734860 	1.660912 	0.136948 	1.113009 	0.804232 	-0.731450 	-0.696802 	-0.554162 	0.000000 	0.000000 	0.000000 	0.244011 	-0.958335 	1.174861 	0.000000 	0.694152 	0.499053 	0.794920 	-0.758954 	0.126824 	-1.037644 	-0.357891 	-0.593202 	
1.157445 	0.000000 	-0.558151 	1.093277 	-0.357972 	0.000000 	-1.378395 	0.000000 	0.000000 	0.448844 	0.239759 	-0.464763 	0.000000 	0.296665 	0.000000 	-0.246196 	-0.034174 	0.000000 	0.000000 	0.000000 	0.909981 	0.000000 	-0.768682 	0.000000 	0.000000 	0.000000 	0.000000 	-1.048138 	-0.503482 	-0.312729 	0.708368 	0.000000 	0.269333 	0.757965 	-0.828061 	0.497227 	0.391798 	-1.523680 	0.000000 	-1.037751 	0.877119 	-0.311632 	0.000000 	-0.310081 	0.000000 	-1.542245 	0.000000 	1.122513 	1.228843 	0.000000 	0.000000 	0.887731 	
-1.502702 	0.236461 	0.000000 	0.000000 	1.568308 	0.000000 	-0.192040 	-0.345832 	0.000000 	-1.133939 	-0.453284 	0.651545 	0.139417 	-1.074847 	0.864479 	0.205987 	-0.994842 	-1.073303 	0.000000 	-0.216623 	0.899226 	-0.579714 	-0.402564 	0.446796 	-0.526879 	-0.279675 	0.500685 	0.529099 	0.542275 	0.526176 	1.401913 	0.396155 	-0.327522 	0.000000 	-0.475547 	0.745079 	1.416648 	-0.834589 	0.393962 	0.000000 	0.000000 	-0.664064 	0.559096 	-0.776762 	-0.341044 	0.781270 	0.672706 	0.000000 	-0.938194 	1.080711 	1.085862 	-0.917711 	
0.000000 	0.000000 	0.567463 	1.010884 	0.988192 	-0.396906 	0.000000 	-0.736646 	0.143604 	0.289288 	-0.829332 	0.000000 	-1.062644 	-0.968036 	0.621000 	-0.948268 	0.866250 	0.000000 	-1.195953 	0.439450 	-0.766100 	-0.600577 	-0.494392 	1.780519 	0.900304 	0.000000 	0.879256 	-0.376095 	0.268651 	0.000000 	0.746206 	0.000000 	1.029790 	0.000000 	0.000000 	-1.120690 	0.910326 	-0.869873 	0.000000 	-0.513327 	-0.854195 	0.731181 	-0.408945 	0.404409 	0.000000 	0.120747 	-0.348822 	-1.031488 	-0.562712 	0.270253 	0.000000 	1.655355 	
-1.181951 	-1.174333 	0.500936 	-0.320700 	1.295259 	-0.400383 	0.520200 	1.066171 	1.190003 	-0.127886 	0.000000 	0.134730 	0.000000 	0.744905 	1.301215 	-0.658294 	0.261328 	0.000000 	0.000000 	0.000000 	1.156972 	-1.204497 	0.000000 	1.455177 	0.000000 	0.635682 	-1.832541 	0.000000 	-0.959621 	-0.447228 	-1.433808 	0.000000 	0.940854 	-0.746989 	-0.235973 	-1.330710 	0.498405 	0.608425 	1.010875 	1.604481 	-0.751261 	0.000000 	0.346319 	-1.345131 	1.535245 	0.993877 	-1.551083 	0.000000 	0.000000 	-0.803119 	1.002790 	-1.032903 	
-0.676131 	0.000000 	1.073829 	0.000000 	-0.379312 	0.000000 	0.000000 	0.635924 	0.000000 	0.000000 	0.000000 	0.297609 	0.525962 	0.383488 	0.541325 	0.000000 	0.401035 	-1.395349 	0.000000 	0.000000 	-0.441581 	0.000000 	0.000000 	1.024297 	0.000000 	-1.238016 	0.078587 	-0.393606 	0.079542 	-0.832477 	0.883732 	-1.250583 	0.392202 	0.000000 	-2.400305 	-0.649466 	0.585171 	0.854014 	0.000000 	0.938154 	0.790193 	-1.191228 	0.000000 	-0.598952 	1.963809 	1.869030 	-0.530053 	0.061649 	-0.854666 	-0.714315 	0.000000 	1.202200 	
-0.867335 	-0.351429 	-0.280215 	0.175314 	1.736311 	0.000000 	-0.456183 	0.593188 	1.557139 	0.434168 	1.032086 	-0.497762 	1.263774 	-1.667150 	0.894902 	0.278303 	0.762708 	-1.156608 	0.352605 	0.102377 	1.361084 	-0.407765 	0.743936 	-1.142269 	1.416446 	-0.685232 	0.250722 	-1.211112 	0.970977 	0.725710 	-0.074272 	0.834276 	0.000000 	-0.374404 	0.000000 	-0.732978 	0.079608 	0.584366 	-0.494957 	-0.382979 	0.000000 	-0.510554 	0.248321 	-1.412456 	-1.202537 	-0.287931 	-0.113558 	-0.964924 	-0.221795 	-0.599412 	-0.497910 	0.000000 	
0.349806 	-1.325320 	0.000000 	-0.128511 	-0.891849 	-0.417719 	0.000000 	1.099518 	-1.004956 	0.737566 	-0.471922 	1.102787 	-1.825774 	-0.916441 	0.000000 	0.515636 	-0.197544 	0.000000 	0.000000 	-0.526863 	-0.983810 	1.093549 	-0.395647 	1.766883 	0.000000 	-0.464121 	0.864016 	1.512826 	0.436360 	0.000000 	1.345002 	-0.680239 	0.000000 	0.000000 	0.000000 	-0.762307 	0.874321 	-1.232561 	0.977949 	0.000000 	0.504576 	0.482695 	-0.759132 	-1.252342 	0.639878 	0.251971 	-0.466378 	0.187439 	-1.284452 	1.124995 	0.000000 	0.549164 	
-1.113060 	1.016679 	-0.508557 	0.000000 	1.384582 	0.000000 	0.294052 	-1.963336 	0.996331 	0.000000 	0.496651 	-1.085157 	0.000000 	0.260336 	0.000000 	0.000000 	-0.510346 	-0.758081 	-0.828665 	1.040063 	0.000000 	-0.091388 	0.250799 	1.188207 	0.000000 	1.678422 	0.795255 	0.000000 	-0.527351 	-0.551329 	0.124305 	-0.700002 	-0.451032 	0.000000 	0.000000 	0.000000 	0.000000 	-0.961115 	0.811221 	-0.232864 	0.000000 	-0.636928 	0.163433 	0.000000 	0.000000 	1.804903 	-1.082889 	-0.075994 	-0.707550 	0.000000 	0.689789 	1.017146 	
0.000000 	0.000000 	1.179683 	0.000000 	0.896488 	0.000000 	0.000000 	1.399773 	-0.250290 	-1.129778 	-0.370682 	0.000000 	1.104771 	0.428982 	0.000000 	0.000000 	-0.181958 	0.000000 	0.648062 	0.000000 	0.981182 	0.373704 	0.701241 	0.671281 	0.000000 	0.000000 	0.000000 	-1.561118 	0.000000 	0.374855 	1.237180 	0.315594 	-0.415086 	0.000000 	0.000000 	-0.888593 	-0.540481 	0.952512 	0.000000 	0.000000 	-0.645007 	0.000000 	0.000000 	-0.493418 	-1.676188 	-0.301362 	-0.420523 	-0.993953 	-0.722023 	0.981642 	0.826965 	-1.747212 	
-0.563615 	0.487730 	0.000000 	0.000000 	-0.690514 	0.959491 	-0.351036 	0.740424 	-1.667402 	0.475988 	0.000000 	0.000000 	0.000000 	0.000000 	1.996556 	0.000000 	-0.188049 	-0.183520 	-0.207992 	0.729469 	0.000000 	0.000000 	-1.118684 	1.085998 	0.710795 	-0.364063 	0.562936 	-0.341892 	-1.649450 	0.923073 	-0.699242 	-0.942402 	0.314757 	-0.808557 	-1.323083 	1.727926 	-0.133027 	0.000000 	0.313805 	0.675059 	0.324478 	0.000000 	-0.744884 	1.315869 	1.076907 	1.360639 	-0.579666 	-1.380403 	0.000000 	-1.118079 	0.000000 	0.000000 	
0.000000 	0.713847 	-1.092719 	0.373217 	0.000000 	0.000000 	0.000000 	-0.533826 	-2.055688 	0.987894 	-0.472151 	0.392603 	-1.127914 	0.000000 	-1.276354 	0.502798 	0.000000 	0.692759 	0.592200 	0.766854 	0.000000 	0.898438 	-0.797817 	1.019763 	-0.621745 	0.000000 	0.636567 	0.657929 	-1.388984 	-0.509687 	0.486099 	0.000000 	0.000000 	0.661861 	-0.447093 	0.881872 	-1.024463 	-0.122701 	-0.217934 	0.000000 	-0.669588 	0.000000 	-0.500522 	1.035298 	1.680751 	0.187850 	0.854063 	0.000000 	-0.964516 	1.851469 	0.294095 	-0.816841 	
-0.847991 	1.587536 	1.918145 	0.000000 	-0.859899 	0.000000 	-0.701609 	0.000000 	0.000000 	-0.881855 	-0.577403 	0.000000 	0.000000 	0.000000 	0.000000 	-0.394940 	0.000000 	-1.515825 	0.681669 	0.000000 	1.714559 	0.694808 	0.211075 	0.954407 	0.000000 	-0.887594 	-0.570695 	-0.881293 	-0.676885 	0.000000 	0.000000 	0.748776 	-0.240490 	2.018841 	-1.048577 	0.385790 	0.551834 	0.000000 	0.000000 	-1.134552 	0.629564 	0.000000 	0.752355 	0.865509 	0.000000 	0.813938 	0.226009 	-0.371453 	-0.731482 	-0.097641 	-0.285370 	-0.928861 	
-1.003102 	-0.232110 	-1.751051 	0.000000 	1.997482 	0.087056 	0.000000 	0.000000 	0.896951 	1.036383 	0.842337 	0.800551 	0.000000 	-0.637026 	-1.088631 	-0.146376 	0.000000 	0.424625 	-0.494375 	0.540448 	0.631033 	0.000000 	0.000000 	0.694833 	-0.258052 	0.502970 	0.000000 	0.000000 	-0.408022 	0.000000 	0.912411 	0.000000 	0.378302 	-0.422106 	-0.392636 	-1.045755 	0.999407 	-0.978925 	0.582865 	0.320308 	0.000000 	-0.793187 	-0.471889 	-1.415890 	0.499753 	0.500853 	0.000000 	0.213692 	-0.448784 	0.524025 	1.324396 	-1.050257 	
0.000000 	-1.904643 	0.000000 	-0.669284 	-0.904098 	-1.943378 	0.000000 	0.558614 	0.000000 	0.000000 	-0.523178 	0.000000 	-0.604332 	0.000000 	-0.604571 	0.000000 	0.000000 	0.000000 	-0.644054 	-0.645835 	0.199078 	0.000000 	0.000000 	0.664139 	0.000000 	1.250893 	-1.461878 	0.562580 	-0.427338 	1.049134 	0.176878 	0.111677 	1.940326 	-1.502672 	0.723485 	0.000000 	0.444337 	0.526100 	0.000000 	0.432467 	0.903657 	0.000000 	0.000000 	-0.507295 	3.008085 	0.000000 	-1.021416 	0.579140 	0.621482 	-1.147061 	1.709004 	0.000000 	
-0.735225 	-0.660055 	0.000000 	-0.293011 	1.267312 	0.000000 	0.000000 	-0.592461 	1.955971 	-0.425918 	-0.359584 	0.000000 	0.504262 	0.314527 	0.000000 	0.135820 	-0.126941 	-1.122424 	0.000000 	0.948602 	0.791743 	0.000000 	-0.614481 	0.000000 	-0.555496 	0.433700 	0.000000 	-0.210471 	1.452178 	-0.815603 	1.755302 	-1.112938 	0.000000 	0.230009 	-1.203056 	0.000000 	0.506225 	0.000000 	-0.942173 	0.000000 	0.326133 	-1.458419 	1.416418 	0.000000 	0.000000 	-0.872156 	0.000000 	0.000000 	0.624202 	0.000000 	0.000000 	0.650032 	
