-2.028448 	-1.894112 	0.000000 	-1.448000 	-0.787853 	-1.675883 	-1.834693 	0.742120 	0.145657 	2.818659 	0.000000 	-1.047741 	0.614007 	0.764965 	-1.211663 	-0.571457 	1.449055 	0.983091 	0.450176 	0.149707 	0.533218 	-1.479026 	1.479283 	1.168471 	0.000000 	1.078366 	1.811607 	1.107952 	0.814172 	-2.119358 	-0.528620 	-0.498930 	0.754983 	1.697884 	0.142219 	1.130557 	0.000000 	-2.206489 	1.871648 	-0.170889 	0.675137 	-0.720482 	
1.349308 	-0.136307 	1.051211 	-1.575708 	0.652361 	0.000000 	0.875254 	-0.820931 	-1.214363 	0.622502 	-1.618664 	-0.608247 	0.938776 	-0.680268 	0.000000 	-1.195765 	3.198524 	0.000000 	1.259930 	-1.442693 	-0.072003 	0.793672 	1.851255 	0.849084 	0.463797 	-1.178815 	-0.776182 	-0.752939 	0.000000 	-1.535135 	0.000000 	-0.669746 	-0.228152 	1.727381 	0.870370 	0.000000 	-1.401146 	-1.093265 	0.000000 	0.488547 	0.966158 	-0.380536 	
-0.707393 	-0.644887 	0.365008 	-2.157259 	-0.460084 	-1.026711 	0.665445 	1.378736 	0.448611 	-1.416220 	-1.122125 	1.427023 	0.930431 	-0.292119 	0.387327 	0.525907 	-0.775608 	0.000000 	-1.622081 	1.684657 	1.198519 	-0.258015 	0.595033 	-1.496169 	0.676214 	0.963307 	0.369100 	0.318791 	-0.217125 	-0.941491 	-1.199373 	1.362893 	0.898753 	0.000000 	0.909573 	-0.794333 	2.357759 	0.887035 	0.623521 	-1.049725 	-0.559785 	-0.528933 	
0.608564 	0.000000 	-0.545904 	-1.398295 	0.000000 	-0.707417 	-1.091555 	0.585657 	0.000000 	-0.147359 	0.000000 	0.000000 	1.146575 	0.000000 	0.000000 	0.666340 	0.333679 	0.370276 	1.084503 	0.000000 	0.000000 	-0.383368 	0.481245 	0.501109 	0.488743 	-1.266071 	-1.238311 	1.461827 	0.889946 	-1.151081 	-0.880214 	1.742446 	-0.612189 	2.099541 	0.000000 	0.946292 	1.034625 	-1.284314 	-0.532519 	0.389502 	-1.488865 	-1.392717 	
-0.516994 	0.000000 	1.334108 	-0.385131 	0.133986 	0.000000 	0.000000 	0.476211 	0.000000 	-1.000072 	0.000000 	1.602448 	-1.602448 	0.692896 	2.045013 	0.201712 	1.237191 	-1.836263 	0.000000 	1.138497 	0.315282 	-1.273131 	0.000000 	-1.352087 	-1.016494 	1.004091 	1.844369 	-1.036068 	0.000000 	-0.500057 	0.354410 	-1.051318 	0.000000 	0.453116 	-0.956786 	0.000000 	0.000000 	0.000000 	0.000000 	0.902819 	0.000000 	0.000000 	
0.000000 	0.965125 	0.000000 	0.653083 	-0.855339 	-0.845407 	2.392470 	-1.329274 	0.296658 	-0.273947 	-2.811306 	1.158624 	-1.124654 	-0.860839 	-0.491874 	0.000000 	-0.777091 	0.000000 	0.743372 	-0.905349 	-2.624719 	0.097389 	-1.319748 	0.521519 	0.000000 	0.066822 	0.614807 	1.159405 	0.581136 	-0.679703 	0.000000 	0.000000 	2.723029 	1.138392 	-1.283932 	1.377086 	0.074719 	-0.823336 	-0.248011 	0.987274 	1.278950 	1.179432 	
-1.663569 	-2.038110 	0.525671 	-0.219451 	1.093300 	1.095272 	-0.817761 	-0.191773 	0.720954 	1.547656 	0.000000 	0.000000 	-1.259670 	-0.296628 	-0.634090 	-1.926873 	1.238065 	0.000000 	-0.729896 	1.336272 	0.528831 	-0.428513 	0.913510 	-0.427918 	-1.076248 	0.000000 	2.201254 	0.000000 	0.861854 	0.000000 	0.000000 	-1.653381 	0.317187 	-0.785310 	0.000000 	2.346390 	0.000000 	0.000000 	1.221006 	0.680248 	-0.496843 	-1.057358 	
0.584912 	0.552960 	1.617155 	-0.899347 	0.830149 	0.336960 	-0.721953 	-0.119315 	0.000000 	0.230056 	-1.062780 	-0.159338 	1.906214 	0.000000 	-0.232408 	0.000000 	0.966337 	-2.439767 	-1.135270 	0.861042 	-1.495054 	0.476229 	1.355949 	0.000000 	0.474372 	0.230964 	1.360718 	-0.490870 	-1.329294 	-1.510281 	3.209458 	-0.255424 	-0.351153 	0.445608 	-1.465381 	-0.454770 	1.105206 	-0.828861 	0.818787 	-0.921466 	2.510256 	-0.890582 	
1.488272 	0.279211 	0.078278 	0.752195 	1.429755 	0.326093 	1.789772 	-2.218214 	0.000000 	-1.943683 	-1.528767 	-0.613776 	1.671456 	-1.003356 	1.461585 	0.517416 	-0.176904 	-0.623397 	-0.455564 	1.467426 	-2.086963 	0.000000 	-0.575867 	0.000000 	0.955006 	0.000000 	-0.608076 	-0.886413 	0.514631 	0.000000 	2.295290 	-1.301728 	0.000000 	0.000000 	-0.773873 	0.000000 	1.230601 	0.000000 	-0.535315 	-1.493713 	1.072154 	1.176424 	
0.000000 	-0.770597 	0.551103 	-0.644628 	1.321366 	0.996179 	-1.758564 	0.515461 	0.000000 	-2.046930 	0.512043 	0.000000 	-0.178665 	0.000000 	1.042410 	-1.383292 	0.000000 	-0.930372 	0.000000 	2.258023 	2.271679 	-1.394221 	0.000000 	-1.835996 	0.000000 	2.227595 	0.000000 	2.355978 	-1.551271 	-1.231612 	1.291237 	0.000000 	-0.692269 	1.512168 	1.178448 	1.145231 	0.823767 	-0.602312 	-0.465807 	-0.707123 	-0.965499 	-0.637289 	
