-0.456913 	1.181993 	0.000000 	-1.171486 	0.000000 	-0.354376 	1.595953 	0.202559 	0.000000 	-0.732799 	-0.527088 	0.331898 	0.621464 	-1.212575 	0.577820 	1.593203 	0.924394 	0.935977 	-1.824476 	-1.227393 	-0.513446 	-0.749265 	1.102759 	-0.730612 	0.000000 	-0.868835 	-1.005205 	1.110730 	-0.970226 	0.856408 	-1.405820 	0.559990 	-0.538363 	-0.464465 	0.000000 	0.000000 	0.575497 	0.604073 	1.641170 	-0.882983 	-0.875398 	-0.577273 	0.668032 	0.073211 	0.836159 	-0.530186 	-0.262411 	1.430265 	0.319033 	
1.088874 	1.717029 	-0.775686 	0.515586 	0.763870 	-0.672580 	-0.927255 	0.000000 	0.429843 	-0.651897 	-1.015756 	-0.983619 	0.242692 	-0.662777 	-0.631785 	-1.775925 	-0.194008 	-1.830505 	0.927050 	-0.990966 	0.000000 	1.235915 	0.304995 	-0.245361 	-0.378693 	0.831376 	-0.539687 	0.845058 	0.514593 	-1.283345 	-1.573246 	-0.678926 	0.121144 	1.858719 	0.475920 	-0.457656 	-0.295511 	1.042596 	0.000000 	-0.318842 	-2.185377 	0.347596 	1.911046 	0.828480 	-0.497353 	0.137451 	1.313152 	0.609311 	2.069340 	
-0.158479 	-0.931308 	0.000000 	1.656262 	-0.259312 	1.120650 	0.477731 	-0.065016 	0.000000 	-0.585970 	0.000000 	1.463129 	2.425232 	0.260081 	-0.066927 	0.462344 	-1.274775 	-1.059423 	0.000000 	-2.299855 	-0.306381 	1.190978 	-1.346926 	-0.896536 	-1.359214 	-0.656308 	0.000000 	0.784299 	0.000000 	0.000000 	0.896608 	2.077071 	1.153066 	0.637034 	0.634015 	-0.916421 	1.692581 	-1.532243 	-0.618722 	0.651783 	1.087661 	-0.789796 	0.000000 	1.541289 	-0.790903 	0.000000 	-1.025499 	0.603950 	-1.746514 	
0.000000 	-0.807405 	1.587888 	0.106713 	1.121105 	0.219603 	0.000000 	1.465644 	0.000000 	-0.874060 	-2.120164 	-0.803444 	1.642412 	0.553887 	-0.821297 	1.081836 	0.755836 	0.653773 	0.000000 	0.458674 	-0.988333 	1.826100 	0.000000 	0.000000 	1.089189 	-0.874428 	-0.830678 	-1.254836 	1.391369 	0.000000 	0.000000 	-0.497008 	0.611583 	-0.367192 	0.226384 	-0.666759 	-0.577280 	-1.389317 	-0.566179 	0.000000 	-1.111029 	-0.403370 	0.000000 	1.826087 	0.000000 	0.000000 	1.412713 	-0.065763 	-1.677378 	
0.000000 	0.520977 	0.000000 	0.000000 	-0.575044 	0.000000 	0.000000 	0.000000 	0.000000 	-0.390867 	-0.408987 	0.595596 	0.000000 	-0.491607 	0.709260 	2.066158 	-0.851340 	-1.939529 	0.000000 	-0.456720 	-1.877648 	0.000000 	0.000000 	0.000000 	0.000000 	-0.815755 	-1.385626 	-0.871566 	1.886054 	-2.594228 	0.000000 	1.499841 	1.426490 	0.388050 	1.198216 	-0.611813 	2.221985 	0.486871 	0.000000 	1.258425 	1.031788 	-0.130564 	2.561102 	0.730183 	0.000000 	-2.125824 	1.265317 	-1.157388 	-0.562639 	
-0.079079 	0.000000 	1.095634 	-0.481659 	-0.841998 	0.253183 	-0.150164 	0.000000 	-0.242979 	0.595572 	-0.211601 	0.963395 	-1.645559 	0.000000 	-0.342745 	0.461090 	0.927524 	0.915927 	-1.118074 	0.540474 	-0.981991 	0.000000 	-0.119925 	-0.192808 	-0.679938 	1.132261 	-2.924122 	1.017871 	-0.865038 	1.014804 	0.357932 	0.767801 	-0.356875 	-0.706730 	0.259156 	0.417345 	-0.603564 	1.183408 	0.000000 	-1.268491 	0.289736 	1.094007 	0.526380 	0.941349 	-1.352221 	0.739092 	-1.242550 	0.309797 	0.868554 	
1.328856 	-0.226828 	-1.079529 	-0.631730 	0.590197 	0.000000 	-0.576282 	0.000000 	-1.663926 	1.895993 	0.873103 	1.609948 	-1.794461 	0.000000 	-2.185225 	1.948955 	0.000000 	0.000000 	-0.250167 	-1.804908 	0.000000 	1.220480 	-1.239013 	-1.770695 	0.000000 	1.130422 	-2.208294 	0.602239 	0.127879 	-0.129174 	0.000000 	0.322331 	0.958790 	0.000000 	0.000000 	-0.265747 	-0.292098 	0.000000 	-0.914086 	0.000000 	1.157296 	-0.291660 	1.562205 	1.290656 	-0.294943 	0.000000 	1.541784 	0.760953 	1.126408 	
1.002838 	-0.425719 	1.146271 	-0.631395 	1.308714 	0.631960 	-0.747288 	0.214187 	-0.492801 	-0.773543 	0.825732 	-0.807753 	-1.523502 	0.721185 	-0.948655 	0.288046 	0.000000 	-0.493323 	1.717058 	1.315544 	-1.616758 	-0.752413 	0.000000 	1.026342 	0.000000 	0.525289 	-1.155170 	-0.129852 	0.983078 	-0.885686 	1.034330 	-0.741922 	0.618833 	-0.272064 	1.275876 	-0.613193 	-0.372339 	0.000000 	0.000000 	-1.377285 	1.428590 	-1.109017 	0.749575 	1.303528 	-1.461816 	0.000000 	0.000000 	0.402427 	0.410810 	
0.000000 	-2.122379 	0.262396 	-1.302235 	0.000000 	0.235857 	0.000000 	-1.756307 	1.007660 	0.895308 	-0.657595 	0.000000 	0.000000 	-0.566316 	0.000000 	1.319881 	-0.402427 	-1.258603 	0.943426 	-1.786493 	0.075635 	-0.119527 	2.534537 	-2.020461 	-0.320567 	0.504244 	0.372900 	0.000000 	-0.462545 	0.000000 	0.497559 	0.996593 	-0.710382 	1.327979 	-1.117316 	-1.945896 	-0.244999 	-0.462542 	0.617464 	-0.411449 	2.220738 	-0.413392 	-0.677116 	1.768296 	0.702151 	1.061225 	0.830144 	0.000000 	0.834605 	
-0.250444 	0.000000 	-0.258399 	0.907411 	0.000000 	-1.739831 	1.165426 	-0.156904 	-1.443572 	-0.284578 	0.000000 	0.000000 	0.000000 	0.979946 	-0.253862 	0.074545 	-0.305271 	0.000000 	0.271014 	0.052957 	1.013459 	-1.899227 	1.448776 	1.583973 	-0.238947 	0.183018 	0.726917 	-0.408054 	1.061877 	-0.839942 	1.576690 	-1.715847 	0.000000 	-0.703164 	0.201104 	0.000000 	0.502746 	0.392028 	0.000000 	-0.736246 	-0.188451 	-2.054106 	-0.333233 	-0.405237 	1.053596 	0.349833 	0.470102 	-0.145619 	1.039769 	
