-1.136106 	0.000000 	1.042505 	1.823385 	0.000000 	-0.476528 	1.363140 	0.000000 	0.220755 	-1.513187 	0.797255 	-2.074980 	2.286431 	-1.285744 	0.000000 	1.006122 	-0.220878 	-0.797255 	1.129791 	-0.325291 	0.789521 	-1.675380 	-0.953906 	1.216433 	0.423807 	-1.451122 	0.266348 	0.725063 	0.000000 	-0.393132 	-0.731170 	0.000000 	-0.936848 	-0.297040 	1.573417 	0.000000 	-1.041629 	0.000000 	1.545671 	
0.585524 	0.159653 	-0.558371 	-0.547382 	-0.787765 	0.000000 	1.999078 	0.000000 	0.000000 	-1.216828 	0.000000 	-2.260424 	0.737511 	-2.188394 	0.402710 	2.298586 	-0.261603 	-1.858027 	0.884783 	-0.366201 	0.727099 	2.822673 	0.000000 	-0.865190 	-1.290632 	1.032080 	-0.948252 	1.606247 	-1.790368 	0.000000 	1.510574 	-1.163536 	1.546440 	1.447643 	0.352384 	0.000000 	-0.952643 	1.295664 	-0.443123 	
-0.382480 	-1.126481 	-1.236057 	0.708719 	2.726725 	0.952761 	1.020216 	0.000000 	0.592480 	-0.821694 	-0.870927 	0.000000 	0.000000 	1.966992 	0.621859 	-1.396876 	0.853401 	0.000000 	-0.968126 	0.967805 	0.800563 	0.000000 	-0.997744 	-0.753765 	0.000000 	0.000000 	1.033946 	0.260886 	-0.126265 	-1.540403 	0.000000 	-0.222723 	0.168440 	-1.890163 	-0.487776 	0.604568 	0.000000 	0.770981 	-0.841888 	
1.390835 	-1.207169 	-2.122253 	-0.625892 	-0.267714 	1.701108 	-0.877013 	-1.010652 	1.563357 	-1.198367 	0.363960 	0.311805 	0.000000 	0.390066 	1.937878 	0.000000 	0.000000 	0.552282 	2.282150 	0.422071 	-0.337942 	-1.305371 	0.213309 	0.099142 	1.146680 	-0.761466 	0.000000 	0.397018 	-0.253048 	0.000000 	-2.097627 	1.158283 	-1.513382 	-1.228393 	0.524769 	-0.348217 	-1.474392 	-0.288081 	2.358726 	
0.000000 	0.505189 	1.810186 	-0.683943 	-1.617468 	1.005435 	-3.031770 	1.015046 	-0.921599 	0.000000 	0.000000 	2.575667 	-2.029787 	0.000000 	0.000000 	0.616816 	0.000000 	-0.204644 	1.036406 	0.922170 	-1.748551 	0.000000 	0.000000 	1.049901 	1.635915 	-0.577151 	0.428569 	0.000000 	-0.968518 	0.000000 	0.280517 	2.288500 	-1.654073 	-2.114964 	0.000000 	-1.683886 	0.000000 	0.368295 	0.138105 	
0.000000 	-0.158328 	0.000000 	-0.723284 	-0.697060 	-0.712002 	2.204398 	-1.414632 	1.314602 	0.602278 	1.764651 	0.440994 	1.898732 	-0.647949 	-0.299103 	0.679303 	-0.208218 	0.756972 	0.791927 	0.000000 	-0.975046 	-0.840969 	1.236858 	0.000000 	0.888956 	-0.195992 	2.322937 	0.393290 	-0.333522 	0.000000 	-2.775569 	-2.463674 	-0.769092 	1.459050 	1.053416 	0.000000 	-1.079004 	-0.649561 	-2.871869 	
-0.464673 	-1.139077 	-1.538880 	0.000000 	0.352563 	-0.447623 	0.594668 	0.146554 	0.000000 	0.000000 	-0.849031 	-0.364455 	-0.511856 	1.013861 	-1.168024 	0.000000 	0.543202 	1.806406 	-1.478137 	1.405351 	0.814405 	1.013825 	0.495306 	-2.240599 	-0.599663 	1.738441 	0.000000 	0.000000 	0.000000 	-0.656529 	0.000000 	-1.743273 	0.605035 	1.246590 	-0.580262 	1.203172 	0.000000 	0.000000 	0.000000 	
0.000000 	-2.913566 	0.000000 	-1.356704 	0.000000 	1.366064 	0.000000 	-0.492918 	0.303846 	0.000000 	1.954689 	1.266629 	1.685877 	-2.802829 	0.000000 	0.000000 	0.188122 	0.000000 	1.193483 	0.000000 	-0.924444 	2.293701 	-2.695491 	-1.266630 	-1.673959 	0.000000 	0.923583 	0.000000 	1.172226 	-1.428967 	1.254713 	-3.742316 	0.000000 	1.257321 	2.972741 	-0.611532 	1.048722 	2.063325 	0.000000 	
-0.271242 	-1.124126 	0.865902 	0.000000 	0.569189 	-2.195345 	0.531705 	-0.266718 	-1.257570 	0.431246 	0.527709 	0.768157 	0.000000 	0.000000 	0.638246 	0.824087 	-0.544858 	0.000000 	1.048227 	-1.722429 	0.000000 	-0.557833 	0.532503 	0.000000 	-0.086156 	1.301414 	1.530449 	0.000000 	0.669543 	0.856113 	0.233583 	-1.460145 	1.846245 	-0.684139 	-0.714518 	1.059870 	0.000000 	-0.834980 	-1.854924 	
-0.704513 	-0.374008 	0.000000 	-2.282567 	-1.028842 	0.892943 	-0.624402 	0.000000 	2.088881 	-1.377564 	0.000000 	1.878770 	-1.739073 	-0.872989 	-0.650254 	0.483841 	-0.534209 	0.478477 	1.178292 	0.421190 	0.000000 	0.899671 	-0.614145 	2.007380 	2.025855 	0.741332 	0.339263 	-1.143762 	-0.776977 	0.000000 	-0.138061 	-0.880308 	-2.351254 	0.080747 	1.032496 	0.545785 	0.880577 	0.000000 	1.189643 	
