0.831142 	-1.376967 	-2.845876 	-0.111538 	2.263776 	0.000000 	-1.372384 	0.000000 	-0.877929 	1.170857 	0.000000 	-0.374376 	0.000000 	-0.779382 	0.000000 	0.000000 	0.000000 	0.000000 	0.402525 	0.000000 	0.405073 	0.849204 	0.366055 	1.799352 	0.175503 	0.224481 	-0.358247 	0.535806 	0.727443 	-0.594632 	1.269255 	-0.534046 	-1.070945 	0.000000 	-0.791682 	-1.099943 	0.353710 	-2.903966 	1.091385 	-1.575930 	-1.842162 	0.000000 	1.729303 	2.391122 	1.714922 	1.526572 	1.190215 	0.362446 	0.908429 	-0.425260 	-1.292072 	-0.508604 	-1.621276 	-0.548174 	-0.855680 	1.147567 	-2.759445 	1.188047 	-0.876883 	0.000000 	0.992958 	0.451640 	1.608303 	-1.191431 	1.080680 	1.462274 	0.418881 	-0.402525 	1.934897 	-1.645056 	0.000000 	-0.960168 	-0.503062 	1.028956 	0.873612 	
-1.379788 	0.000000 	0.656670 	0.958356 	1.918542 	-1.600161 	1.327893 	-0.877071 	0.200039 	-0.832827 	0.000000 	3.062690 	0.000000 	-0.981580 	-1.378454 	0.824986 	-0.316632 	-0.672379 	1.205526 	0.000000 	0.884912 	-1.191948 	0.000000 	-3.091608 	-2.432593 	0.278565 	-0.554238 	-2.563025 	2.219329 	-0.220428 	-1.204657 	0.346487 	-1.554216 	-1.051303 	0.539071 	0.357460 	-1.003444 	1.228214 	0.703116 	0.000000 	0.379966 	-1.526856 	0.000000 	-0.232377 	2.027879 	-0.413209 	-0.190586 	2.021091 	0.088307 	0.343767 	1.844118 	0.486368 	0.000000 	0.455244 	-1.561327 	-0.820043 	1.310577 	-2.460303 	2.441717 	0.432039 	1.623249 	-1.551395 	1.058411 	1.584844 	1.218463 	0.278422 	-0.893998 	-0.888894 	0.530454 	-0.582277 	0.715588 	0.000000 	0.788696 	-1.951587 	1.209430 	
0.606447 	1.395508 	0.829621 	-1.269599 	2.160951 	0.785589 	1.021427 	2.464602 	-1.131306 	0.000000 	0.891851 	2.450421 	1.531511 	-0.666117 	0.000000 	0.000000 	-1.803721 	-0.862601 	0.722074 	0.912334 	-3.051940 	-1.431535 	2.971899 	2.394259 	0.000000 	0.000000 	2.926207 	0.546232 	0.950579 	-2.165818 	-1.486530 	-0.335597 	0.000000 	-0.854956 	-0.877928 	1.994691 	0.000000 	-0.259993 	-0.280569 	-0.324996 	-1.522563 	0.000000 	0.000000 	-0.246022 	0.000000 	-1.246838 	-0.923260 	-2.044104 	4.752165 	0.000000 	-0.972277 	0.000000 	0.496512 	-0.164853 	-1.572531 	1.474941 	-1.862464 	0.977484 	-1.479205 	2.389414 	2.060620 	-0.858545 	-1.984861 	1.068928 	-1.720963 	0.210068 	0.000000 	0.169313 	-3.074479 	0.629747 	-0.638033 	-1.519464 	0.145617 	0.768517 	-2.353993 	
-2.068993 	-0.274401 	2.024936 	0.000000 	1.352654 	0.307195 	0.000000 	-0.893210 	0.372788 	1.201930 	0.000000 	-0.745889 	0.556017 	0.948245 	0.457197 	-0.958754 	-1.926286 	-1.675205 	1.053399 	0.872887 	-0.222853 	-2.542643 	1.082560 	-0.202314 	-1.134837 	0.543521 	1.037244 	0.000000 	1.346058 	-0.856638 	0.389562 	2.706762 	0.000000 	-2.347148 	-0.810341 	1.123811 	0.000000 	0.000000 	0.000000 	0.000000 	-1.085744 	1.825569 	-1.079338 	-2.330385 	0.460295 	0.302608 	0.815533 	0.000000 	0.958958 	-0.905715 	0.154545 	0.334299 	0.981967 	-2.238033 	-1.906749 	-2.208415 	1.610735 	0.000000 	1.243391 	1.784040 	2.287279 	-1.917390 	0.965632 	2.902921 	0.685399 	1.191279 	0.447815 	0.000000 	-1.602759 	0.000000 	-1.040477 	0.209901 	0.624348 	-0.501757 	-0.701161 	
-1.297070 	-0.404076 	-0.628764 	0.000000 	0.918086 	0.206447 	0.000000 	-0.194469 	1.675397 	0.398450 	-0.900274 	2.768120 	1.282868 	0.000000 	0.484620 	0.926059 	0.537146 	-0.929373 	0.000000 	0.108067 	1.585677 	0.872803 	-0.893160 	0.000000 	-0.678322 	0.070312 	0.000000 	-1.934773 	0.000000 	1.110042 	0.599997 	1.091939 	-1.338805 	0.132816 	0.352593 	1.118894 	-2.540282 	-1.065405 	-1.413441 	-2.823785 	-0.835626 	-0.083026 	-0.483734 	0.000000 	2.436193 	0.000000 	1.476300 	0.000000 	-0.891803 	1.351292 	-0.733775 	-1.391846 	0.157033 	-0.798423 	-0.860819 	0.251722 	1.726940 	0.257696 	0.712529 	-0.815668 	0.492393 	-0.375802 	0.281769 	0.000000 	-0.728035 	0.000000 	-0.912387 	-0.645213 	1.254304 	0.714322 	-1.729412 	0.785453 	1.653663 	1.115846 	-1.762228 	
-0.926024 	1.120976 	1.873237 	0.479593 	-1.452430 	0.428696 	0.533357 	-0.751078 	0.118947 	0.000000 	0.865698 	0.222371 	0.716129 	-0.622591 	0.955526 	0.982968 	0.639380 	0.909958 	-1.122018 	0.283710 	-1.339817 	-1.725676 	0.933204 	0.686363 	-0.692581 	-0.515443 	-0.854901 	-0.776334 	2.401862 	0.616712 	-1.808230 	-0.242248 	-0.380786 	-0.963288 	-0.753086 	1.317433 	-1.221096 	0.709510 	1.437267 	0.824217 	0.428706 	-0.489270 	0.440095 	1.070769 	-0.961817 	-2.330013 	0.755210 	-0.498223 	0.595516 	-0.591415 	-1.001950 	2.143029 	-0.246865 	-0.430729 	-0.858023 	0.278164 	-0.349580 	1.416328 	0.148349 	1.302484 	0.368728 	-0.285631 	1.260792 	-0.466725 	0.641654 	1.293586 	-1.987293 	0.198928 	0.000000 	-1.397522 	0.701384 	-1.549830 	-1.637105 	0.000000 	0.454993 	
0.000000 	1.051283 	0.000000 	0.000000 	2.282492 	0.000000 	0.619552 	-1.963942 	-0.302511 	-0.734860 	0.000000 	-0.903541 	0.304844 	1.096648 	1.482166 	0.997208 	-1.115455 	0.000000 	0.000000 	0.000000 	0.880553 	-1.899713 	1.852157 	-2.745513 	-1.639749 	1.726902 	-0.785097 	0.409880 	2.430246 	0.000000 	-0.848791 	1.238530 	-1.324217 	0.000000 	1.141908 	-2.081635 	1.322566 	-0.111152 	1.612819 	0.821042 	-1.302510 	1.101149 	0.000000 	-1.142503 	-0.140382 	-0.199690 	0.000000 	0.000000 	-0.481582 	-0.290948 	1.492151 	1.238875 	-0.824791 	-0.706232 	-0.467673 	-2.208763 	-0.802244 	-1.860535 	1.342344 	0.203270 	0.829403 	-2.531562 	-0.513732 	1.849305 	1.234775 	1.043958 	-1.572548 	1.115455 	-0.420521 	-1.064054 	0.966827 	0.000000 	-0.731772 	-0.881651 	1.575065 	
1.452193 	0.157366 	-2.496021 	-0.820450 	2.340449 	1.451374 	1.529675 	-1.017676 	0.000000 	0.000000 	0.351727 	0.000000 	0.000000 	-0.771020 	-0.978974 	1.668254 	-2.032283 	-1.198703 	0.808516 	0.284881 	1.002037 	0.692702 	-0.533366 	-1.023569 	-1.590883 	2.888908 	1.967257 	-0.393650 	-1.553118 	-0.523645 	1.837238 	-0.686203 	0.000000 	-1.247523 	-1.269349 	0.479146 	-1.991100 	1.226035 	-0.394080 	-1.937495 	-1.466324 	1.199791 	0.132842 	-1.530269 	1.225370 	1.170444 	-1.396476 	1.376672 	0.000000 	1.526171 	0.000000 	0.540401 	1.452289 	0.726410 	0.865936 	0.384597 	-1.271250 	-0.832333 	1.722772 	0.616017 	0.461068 	-2.970659 	-0.700464 	0.258769 	-0.225772 	-0.989855 	-0.718963 	0.938886 	0.000000 	1.883935 	-0.887236 	1.297927 	-1.037451 	1.339719 	-1.845922 	
0.533420 	1.342362 	0.000000 	-0.667799 	0.124038 	0.510322 	0.000000 	-0.626023 	-1.246745 	0.000000 	1.591716 	-0.174765 	-0.965447 	-0.229096 	-2.494234 	2.204088 	-0.448093 	-0.245427 	0.000000 	0.448093 	-2.463915 	0.892835 	-2.109797 	-1.098403 	0.000000 	1.354463 	1.936713 	-1.946922 	-1.964421 	0.000000 	0.864872 	-1.761444 	0.000000 	-1.787223 	-1.226031 	-1.061967 	-1.504748 	0.000000 	0.300764 	0.437756 	0.892559 	0.000000 	0.626243 	1.037962 	-3.082214 	-1.716869 	-0.224475 	0.513744 	0.894118 	0.000000 	-0.468244 	1.278333 	1.739725 	1.091836 	2.931755 	0.936983 	1.349965 	0.913897 	-2.420125 	2.330984 	-1.171238 	0.826412 	2.461869 	-1.563350 	0.000000 	-1.667014 	-1.170405 	0.000000 	-0.112566 	2.967444 	0.351290 	1.892249 	-1.492946 	1.621769 	0.000000 	
1.118243 	0.735766 	-0.473363 	2.441704 	0.000000 	-1.937178 	1.320640 	1.280064 	-1.059883 	-1.977878 	0.000000 	-1.110029 	2.569590 	0.177070 	2.691338 	0.753089 	0.809152 	-0.456417 	0.000000 	-0.809152 	0.000000 	-1.467408 	0.000000 	1.000635 	0.645078 	0.866758 	-2.619239 	-1.004994 	-1.520261 	-0.740335 	-0.844633 	0.000000 	0.285372 	1.156625 	0.000000 	-1.672441 	1.209520 	-1.525194 	0.000000 	0.753877 	-1.252101 	0.000000 	-0.413951 	0.473833 	-1.934645 	1.878552 	0.956429 	0.401321 	0.633136 	0.000000 	1.017283 	0.000000 	1.286645 	-0.927437 	0.765662 	-0.812784 	-1.345117 	0.607221 	2.857317 	0.000000 	0.149919 	-0.826061 	-0.807796 	-1.381878 	-1.575720 	0.000000 	0.000000 	0.000000 	0.837660 	0.000000 	0.000000 	0.917078 	-1.236573 	1.412539 	-2.524511 	
