1.762463 	0.863268 	1.687587 	-0.102224 	2.142505 	2.467084 	-1.541688 	-0.948937 	0.804953 	-0.582615 	-0.093413 	0.000000 	1.596549 	-0.577643 	0.586542 	0.325684 	-0.238018 	-1.180877 	-1.247446 	0.000000 	1.092508 	-0.896256 	0.000000 	-2.032600 	-1.410371 	-0.601157 	-1.339915 	0.000000 	-0.428055 	1.317095 	-0.235452 	0.000000 	0.654707 	-1.118737 	-0.095334 	0.000000 	1.757085 	1.162656 	1.460595 	0.699682 	0.000000 	1.038873 	0.000000 	-1.885376 	1.817396 	1.394425 	-2.022183 	-0.397002 	-0.419701 	0.000000 	0.336384 	-1.574329 	-0.991593 	1.270526 	-0.439427 	0.456329 	1.173263 	-0.146237 	1.422179 	-1.432627 	0.000000 	1.072496 	-1.704320 	1.792556 	0.974282 	1.037427 	0.756247 	-1.452614 	-1.829647 	0.000000 	0.210009 	-0.947347 	-0.882678 	-0.840298 	-0.837510 	-0.094396 	0.000000 	0.000000 	0.000000 	-2.283878 	0.000000 	0.861064 	0.000000 	
-0.242995 	0.000000 	-1.584045 	-0.524219 	0.321647 	1.056075 	0.453575 	-0.780878 	0.000000 	-1.100711 	-2.757050 	-0.770211 	-0.603465 	0.930730 	0.770230 	1.236771 	-0.751314 	-0.152090 	0.000000 	-0.479951 	-1.882198 	-0.616344 	0.191539 	0.704704 	1.322667 	0.496144 	0.000000 	0.000000 	0.047899 	0.882752 	0.000000 	1.492924 	0.000000 	1.738971 	0.543927 	-1.092045 	0.000000 	1.708846 	2.067480 	0.000000 	-2.204611 	-1.971441 	0.624026 	0.649606 	0.752502 	0.232926 	-0.110395 	-0.346802 	1.043697 	1.125225 	-1.042372 	-0.454210 	-0.522994 	0.781814 	-1.396549 	0.000000 	1.566594 	-1.417224 	0.136429 	-0.374840 	-0.243765 	-0.188116 	1.808765 	-0.153156 	0.774660 	0.000000 	0.704894 	-2.413509 	0.314613 	1.262115 	-1.506985 	1.331683 	0.360043 	0.655497 	-0.279538 	-1.199341 	-1.331849 	1.614016 	0.000000 	0.637350 	-1.232844 	0.000000 	1.189447 	
0.605700 	0.610944 	1.954253 	0.000000 	1.369125 	-0.200952 	-0.902967 	-0.096534 	-0.530258 	0.567800 	-0.125966 	0.679848 	-2.196424 	-2.017149 	-0.361519 	1.256535 	0.564486 	-3.492370 	-0.431581 	1.584939 	0.702549 	-0.788583 	1.682212 	0.000000 	-1.776429 	-0.322983 	0.435089 	0.000000 	0.000000 	0.791831 	0.986589 	1.149668 	1.547804 	-1.166769 	-2.480406 	2.627663 	-0.528636 	0.000000 	-0.528182 	-2.115840 	1.924417 	1.223825 	0.284445 	-0.602510 	-0.673971 	0.000000 	-1.512670 	1.757585 	0.439381 	2.610455 	1.858520 	-0.757075 	0.414347 	0.000000 	0.000000 	1.558113 	0.678504 	-1.876618 	-1.797058 	-1.973152 	0.375763 	1.688551 	0.872217 	-1.389888 	-1.192821 	0.859035 	1.302805 	0.000000 	0.000000 	2.332672 	-0.706942 	-0.591420 	0.000000 	-1.608108 	-1.553840 	2.112043 	0.187380 	-2.342839 	-0.841723 	-1.821360 	1.673384 	-1.976374 	0.219705 	
-0.420072 	2.754088 	1.173195 	0.225735 	1.391767 	2.295843 	-0.622961 	1.708939 	-0.488817 	-0.752116 	0.963794 	0.000000 	-0.499078 	0.934326 	-1.967958 	0.000000 	-1.432159 	-0.524410 	0.000000 	-0.634602 	0.633411 	1.335530 	-1.551858 	0.421634 	-2.239072 	0.000000 	0.000000 	0.000000 	1.115167 	-1.514717 	0.738954 	1.196921 	0.000000 	-0.186521 	-1.426577 	0.322158 	1.768012 	0.948379 	-1.327646 	0.000000 	0.000000 	-0.081585 	1.975022 	0.146093 	1.017272 	0.000000 	-1.588599 	0.955184 	1.844513 	-0.922556 	-2.866614 	0.000000 	-0.960421 	0.338605 	0.000000 	-1.364966 	-0.597214 	-2.461662 	1.730871 	1.501164 	-0.243517 	-0.406051 	-1.116138 	0.000000 	1.101201 	1.886918 	1.396454 	-1.000237 	0.000000 	-2.194014 	0.000000 	0.118403 	0.082592 	0.459680 	1.358709 	0.000000 	0.000000 	-2.343428 	1.745475 	1.430506 	0.000000 	-2.679484 	-0.924953 	
1.452760 	0.816447 	1.444633 	-0.751287 	0.557594 	2.644773 	0.000000 	-1.100815 	1.163646 	-0.336166 	0.415981 	2.601267 	-0.334430 	0.916161 	-0.897826 	0.000000 	-0.404636 	0.327025 	0.611060 	0.000000 	0.000000 	1.101494 	-2.942813 	-1.035333 	0.000000 	-0.907529 	-1.808413 	0.461345 	-0.458947 	1.598360 	-0.316052 	-1.640908 	0.000000 	0.000000 	-1.516771 	0.535956 	-0.361970 	-1.886010 	-0.542166 	0.578510 	0.570726 	0.504536 	0.771815 	0.000000 	-2.243512 	0.474479 	0.000000 	0.000000 	-1.623693 	-1.624893 	1.155742 	1.198206 	0.000000 	1.381686 	0.000000 	-1.693164 	0.000000 	1.519345 	-1.981704 	0.175234 	-0.351173 	0.000000 	-0.359403 	-1.065101 	0.000000 	0.429321 	0.627234 	-2.272610 	0.773169 	2.167893 	-0.325514 	2.214872 	0.495605 	1.177378 	-2.561170 	1.437272 	-0.408983 	0.504039 	1.561835 	0.000000 	1.034333 	-2.075118 	-0.562708 	
0.966747 	1.029819 	-2.048003 	-0.533943 	0.450434 	2.997595 	0.336222 	1.142376 	1.117773 	0.000000 	0.937908 	2.233886 	0.000000 	-1.159686 	-0.659508 	1.311327 	-2.490939 	-1.344574 	0.946742 	-1.422765 	0.000000 	0.000000 	-0.396481 	1.781494 	-2.228962 	0.951623 	1.342101 	-0.499463 	0.544378 	1.185823 	0.363772 	2.565849 	1.303096 	0.000000 	0.674423 	-1.938630 	1.371350 	-1.889621 	0.000000 	0.399285 	-1.273947 	-2.312165 	0.422826 	-0.358421 	0.000000 	1.110653 	-1.055410 	-0.989402 	0.224597 	-2.295624 	-0.970005 	1.118874 	-0.959489 	0.724543 	-1.405335 	1.246501 	1.284693 	1.223545 	-0.357826 	0.000000 	0.000000 	-0.535529 	-1.114182 	-0.993257 	0.205226 	-1.076941 	-0.995133 	0.974435 	0.407391 	-1.354843 	0.770628 	0.542496 	0.592100 	0.198094 	0.000000 	-1.732095 	0.364816 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.977050 	
-0.528121 	-1.297068 	-1.219756 	0.000000 	-1.021215 	-1.095097 	-1.475363 	0.501643 	1.138270 	0.000000 	0.755833 	-0.305922 	0.828263 	-1.199271 	0.779969 	1.686935 	0.524275 	-0.892075 	-0.288693 	0.124853 	-0.421261 	-2.622159 	1.045255 	0.428752 	-0.721526 	0.000000 	0.710236 	-0.311754 	-1.081613 	1.410156 	0.806201 	3.145017 	1.197015 	-0.476953 	0.000000 	0.230617 	0.917657 	-0.763866 	1.948457 	0.000000 	1.543181 	-0.361349 	-1.185679 	-1.139521 	-0.437739 	0.000000 	0.958039 	-0.653894 	-0.873992 	1.325178 	0.000000 	0.000000 	-2.118204 	1.327156 	-1.481986 	0.977470 	0.000000 	1.271657 	-1.842674 	0.282761 	0.742185 	-0.604454 	-0.688790 	0.693216 	-0.053618 	-0.673242 	0.689752 	0.577006 	0.422789 	-0.178857 	0.477991 	-0.477988 	0.000000 	0.000000 	0.393765 	-1.168396 	0.871279 	0.000000 	-1.613506 	0.000000 	0.398759 	0.000000 	2.119526 	
0.617803 	0.053620 	-1.554490 	-0.873100 	1.280523 	1.500956 	1.163234 	-1.623880 	2.532460 	0.000000 	-1.364087 	-1.344713 	1.577385 	0.000000 	0.313256 	1.528381 	-0.055925 	0.695378 	0.878636 	-1.491642 	0.205007 	-0.328550 	0.000000 	-0.915417 	-0.171629 	0.522344 	0.000000 	-1.278170 	0.000000 	1.015507 	-1.236220 	1.723550 	3.536499 	-0.802929 	-1.205231 	-1.102997 	0.448293 	0.798797 	0.780488 	-0.412865 	0.000000 	-0.373327 	-1.099562 	0.126473 	0.096895 	0.613041 	0.000000 	0.628306 	-1.862423 	-1.930989 	-0.660050 	0.695467 	0.000000 	1.376204 	-1.370764 	1.165246 	1.030893 	1.792408 	-1.583462 	-1.664534 	0.000000 	0.000000 	-1.393683 	-0.412505 	0.532281 	-1.418926 	-0.491592 	1.932124 	0.000000 	-0.453373 	-0.280527 	-0.688156 	0.000000 	-0.464257 	-0.531216 	0.000000 	1.771275 	0.000000 	0.000000 	0.767843 	0.209230 	0.478972 	1.777538 	
-1.332576 	0.000000 	-1.618644 	1.700698 	0.809056 	1.172695 	0.943272 	0.000000 	2.007165 	0.000000 	-0.199619 	-0.642407 	0.000000 	2.068819 	-0.833748 	1.655206 	0.000000 	-0.280287 	0.972307 	0.435038 	0.000000 	0.214275 	0.177091 	0.000000 	-0.537931 	1.410097 	0.761733 	-0.616780 	-3.381854 	0.000000 	-0.154751 	0.000000 	2.129730 	-0.719725 	-1.501581 	0.000000 	-0.824489 	-0.711670 	2.449439 	0.714645 	-1.129888 	1.338865 	2.114253 	0.000000 	0.000000 	-4.023428 	0.400309 	1.738384 	0.000000 	-1.213284 	1.079778 	0.000000 	-1.076109 	-1.440400 	0.000000 	1.740868 	0.000000 	0.000000 	0.542084 	1.486733 	0.000000 	-0.874874 	1.148357 	0.000000 	-2.394191 	-0.683951 	1.625549 	-2.707961 	2.101349 	0.720783 	-1.281320 	0.767799 	0.314613 	0.000000 	0.421559 	-0.379991 	-0.160578 	-2.383378 	1.337820 	0.138705 	0.000000 	-1.730977 	-2.249966 	
0.000000 	-0.631557 	0.000000 	0.000000 	-0.551256 	2.439363 	-3.354842 	-1.448976 	0.000000 	1.231512 	-1.807881 	0.121109 	1.054934 	0.911087 	0.347340 	1.644356 	-1.113740 	-1.700111 	0.000000 	0.000000 	2.967351 	-2.920121 	-0.760231 	1.234304 	2.552598 	-1.877723 	0.688883 	0.110973 	-0.492881 	0.000000 	-0.243731 	0.832838 	0.000000 	0.563816 	-0.361679 	0.000000 	-0.511308 	1.211197 	-0.342462 	0.000000 	0.000000 	-1.220730 	0.000000 	0.244411 	1.526896 	1.598983 	-1.433030 	-1.511602 	0.000000 	0.000000 	0.310103 	-0.559656 	0.406010 	0.083499 	0.317363 	-1.641158 	0.427922 	-0.230129 	0.000000 	-0.706465 	0.000000 	-0.319481 	0.000000 	-1.369646 	1.703882 	0.850153 	1.366323 	-0.782140 	-1.151227 	1.572794 	0.000000 	1.261938 	-1.221761 	0.000000 	-2.536713 	0.355702 	0.624525 	0.605615 	-1.254948 	1.302532 	0.548679 	0.576226 	1.831124 	
