1.499837 	0.553097 	1.777539 	0.243783 	-1.485723 	-0.469949 	0.264621 	-0.973999 	-0.438115 	-0.815141 	-1.042299 	-1.556655 	-0.509622 	0.974251 	1.161605 	-0.574058 	-0.803580 	0.442857 	1.321232 	0.827155 	-1.936255 	0.500870 	1.316492 	-0.644746 	1.031480 	0.000000 	0.559685 	0.000000 	-1.321723 	1.242747 	1.467294 	1.971140 	-2.356445 	0.672870 	-1.968289 	0.000000 	0.000000 	-0.846302 	-1.267932 	0.000000 	0.000000 	0.515084 	0.000000 	1.018546 	0.000000 	-0.908368 	1.029900 	-0.958395 	-1.666962 	-0.328738 	0.628069 	0.822698 	1.248516 	2.748668 	0.427930 	0.067143 	-1.356273 	-0.674285 	1.887747 	1.807007 	1.482251 	1.011019 	0.907509 	1.052681 	-0.936653 	0.000000 	-1.513665 	1.159927 	-2.721248 	0.490636 	-0.935268 	-0.372182 	-1.040646 	-0.104108 	-0.395494 	0.349552 	0.966474 	-1.175064 	-1.135935 	-2.344389 	1.772254 	-1.160174 	
0.000000 	-0.214798 	-0.844167 	-1.173002 	1.147200 	-2.770328 	-0.326093 	0.484226 	-0.320303 	-0.293647 	3.864164 	0.000000 	0.775308 	1.354402 	0.407010 	0.442374 	-2.512082 	0.740887 	0.533137 	-2.241493 	1.501427 	1.057078 	-0.637501 	0.000000 	0.000000 	-1.590942 	0.347835 	-0.844137 	1.008197 	0.335747 	0.715825 	1.624852 	-0.492113 	2.251536 	1.111210 	0.260807 	-1.928363 	-1.841923 	2.115581 	-0.699238 	0.230361 	0.449814 	-0.834395 	0.344371 	0.000000 	-1.771206 	-3.305885 	-1.420610 	-1.603610 	1.684695 	-1.238866 	-2.077071 	0.676657 	0.125041 	-0.560255 	2.787091 	0.713700 	0.498077 	-0.411147 	-1.881033 	1.669287 	1.082697 	-1.405265 	-0.136538 	-1.931395 	-0.687841 	0.000000 	0.000000 	1.008387 	0.316283 	0.821914 	1.039905 	1.116042 	-1.017382 	1.521829 	0.486648 	0.000000 	0.851504 	0.936744 	-0.526258 	-1.373710 	0.615323 	
-1.418478 	-0.913295 	-0.791935 	1.018273 	1.196855 	2.369567 	0.158312 	-1.931463 	-1.518784 	0.000000 	1.313212 	1.298581 	2.060824 	-0.563952 	0.254813 	1.801981 	0.000000 	-0.643035 	0.801046 	1.578725 	-1.832764 	-1.956426 	-0.872318 	0.000000 	-1.726594 	-1.180496 	1.858196 	-0.289914 	1.391707 	0.453566 	1.255176 	0.000000 	1.778065 	-1.690435 	1.680764 	1.530199 	0.308153 	-0.429478 	1.131218 	-0.414485 	0.158782 	2.929202 	0.221209 	0.320291 	-0.919260 	-1.586067 	-0.885521 	-0.742457 	1.184635 	-1.859597 	3.239154 	1.281087 	0.000000 	-2.114461 	0.579922 	-1.148521 	0.932983 	-0.817335 	-1.531800 	0.745833 	-1.448113 	0.414903 	-0.710229 	0.415973 	0.820693 	0.520338 	0.000000 	-0.936751 	-0.433553 	0.819339 	-1.393108 	0.000000 	0.000000 	0.446841 	0.576872 	-1.318626 	-1.225553 	-0.657204 	-0.673666 	-0.437361 	0.813699 	0.000000 	
-0.301431 	0.000000 	1.546538 	-1.845140 	0.000000 	-0.859750 	1.068810 	1.385657 	-1.123921 	-1.166922 	-0.613493 	1.591891 	0.454351 	-0.533635 	0.698157 	-1.988696 	0.221554 	0.000000 	0.242467 	-1.441730 	0.000000 	0.645717 	1.867330 	-0.825776 	0.000000 	0.155877 	0.000000 	-1.554534 	0.809905 	-0.923954 	0.362777 	-1.150972 	-1.236005 	0.000000 	0.000000 	-0.901165 	1.335385 	0.000000 	-1.711799 	-1.128315 	-0.463301 	0.453268 	0.173534 	-0.365663 	1.882413 	1.084829 	0.000000 	0.802158 	-0.403563 	1.731097 	-0.340776 	-0.842693 	0.260033 	0.000000 	-0.261955 	1.155064 	-1.097360 	-0.854916 	1.523376 	1.173206 	1.378034 	0.410958 	0.992884 	0.000000 	0.258037 	0.581722 	-0.265458 	1.809817 	-0.583466 	-0.997992 	1.253889 	-0.805533 	1.652647 	-0.552061 	0.000000 	-1.032446 	1.374643 	0.000000 	-1.470095 	-2.023149 	0.000000 	-0.390653 	
-0.765483 	1.096680 	-1.373420 	-1.031032 	-0.697355 	1.196648 	2.359542 	-1.435143 	0.000000 	0.290063 	0.068484 	0.000000 	1.897004 	-2.482993 	0.649469 	1.376177 	0.000000 	1.649347 	0.000000 	1.908429 	0.000000 	-2.350909 	0.000000 	0.000000 	-0.184571 	0.839242 	-0.284815 	-0.871349 	1.229777 	-0.542777 	0.260292 	1.189004 	0.703173 	-0.314925 	0.000000 	-0.193991 	0.575435 	-1.268893 	1.280000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.255880 	-1.296592 	0.000000 	-0.953160 	1.305266 	0.969351 	0.096769 	0.736872 	0.640177 	0.389359 	-1.522642 	-1.005366 	0.238149 	-0.791788 	-1.037674 	1.143177 	0.352282 	0.330760 	1.899798 	1.002947 	0.313181 	0.482555 	1.477374 	-0.396409 	-1.351248 	-1.215874 	0.000000 	0.000000 	0.000000 	-1.308870 	0.579850 	0.737408 	-0.450623 	-1.567378 	-0.422740 	0.404846 	0.000000 	-1.720173 	-1.604083 	
0.894162 	-0.591388 	-1.880762 	-1.252914 	-0.825092 	0.653163 	-0.860225 	-1.564398 	0.760945 	-0.338808 	0.933017 	0.969640 	0.379160 	-1.421149 	0.000000 	-0.463799 	0.000000 	-1.216348 	-0.721886 	0.000000 	0.700111 	-1.169582 	0.209455 	1.575509 	0.452223 	0.000000 	-0.434554 	-0.157637 	0.000000 	1.034681 	-1.310994 	1.595827 	2.680929 	0.158229 	0.230381 	0.832016 	-1.662491 	2.297607 	0.000000 	0.819773 	0.593458 	0.000000 	0.000000 	0.000000 	-1.406726 	1.173225 	1.442419 	0.000000 	0.000000 	-2.017550 	2.958907 	0.000000 	-1.472031 	-2.618496 	1.430950 	-0.329906 	-1.429745 	0.000000 	1.626385 	-0.777198 	0.000000 	1.052109 	-0.689552 	1.168842 	1.497003 	0.856118 	0.671077 	-1.800559 	0.000000 	0.000000 	1.156504 	0.000000 	1.339002 	0.441581 	-1.074146 	-0.115710 	-0.873945 	-0.980353 	-0.922539 	0.383805 	-0.459858 	-0.305738 	
3.712259 	0.000000 	1.413311 	0.352236 	1.915994 	0.000000 	1.094054 	0.000000 	0.000000 	0.992408 	0.436988 	0.623874 	1.105764 	-0.300025 	1.605444 	0.353303 	0.589108 	-2.354315 	0.123183 	0.672522 	-1.215771 	1.446105 	0.000000 	-2.134176 	0.373696 	-1.717256 	0.861571 	-1.069994 	-2.972353 	0.000000 	0.000000 	-2.419642 	0.866268 	2.862445 	-2.367342 	0.976557 	-1.087084 	0.000000 	0.000000 	1.871875 	0.000000 	2.437764 	1.981215 	-0.887044 	-0.670894 	-1.209187 	-0.260752 	-1.782485 	0.774471 	-0.459866 	-2.557739 	1.311662 	0.862783 	2.074170 	-1.326249 	2.053321 	-2.359968 	0.000000 	-0.569609 	1.629848 	-0.275393 	-0.576795 	-0.357391 	1.942563 	1.282638 	0.000000 	-1.305420 	0.982185 	0.000000 	-0.194529 	-2.509883 	0.000000 	-2.251735 	-1.611828 	-1.850324 	-2.865072 	1.699418 	-1.125296 	0.250174 	0.532868 	2.385066 	-1.553919 	
2.285760 	1.376307 	-0.397658 	-0.306694 	0.000000 	-0.896758 	-1.557192 	-2.124009 	-1.605901 	-0.847216 	0.000000 	-1.368804 	-1.301130 	0.526836 	0.218856 	1.031553 	0.512533 	0.000000 	0.557548 	1.364840 	0.717809 	0.000000 	-0.873687 	-0.937443 	0.588637 	1.030744 	2.699549 	0.000000 	-1.363332 	0.000000 	-1.835955 	0.000000 	1.145111 	2.231933 	0.000000 	-2.044002 	0.000000 	0.696204 	0.000000 	2.372387 	0.000000 	0.000000 	-1.640318 	0.000000 	-0.306776 	0.000000 	-0.769287 	2.549121 	-0.655924 	-3.108829 	-0.942159 	2.019577 	0.459546 	1.708427 	1.538153 	2.181870 	2.005930 	1.447862 	-0.436846 	-1.355467 	0.645306 	-1.688858 	1.082621 	0.414557 	0.000000 	0.642018 	-1.714919 	-1.769510 	0.000000 	0.776665 	-0.477912 	0.000000 	-0.883778 	0.000000 	-1.581229 	-1.211553 	0.000000 	-1.160070 	1.874319 	2.773193 	-2.062044 	-1.604718 	
0.000000 	-0.948257 	0.313630 	-0.390562 	-0.431268 	1.775071 	0.000000 	0.000000 	1.255072 	-0.744645 	-2.417652 	0.416767 	2.001349 	0.593011 	-0.528064 	-1.429088 	0.954557 	0.000000 	0.000000 	-1.956435 	0.977923 	1.832229 	0.687578 	-1.402562 	0.573204 	0.599224 	-0.634735 	2.097221 	0.759111 	0.199900 	0.494818 	-1.264251 	0.000000 	-3.041130 	0.413789 	1.935428 	0.000000 	0.777792 	-0.077781 	0.961911 	0.573330 	0.758869 	-1.015314 	0.000000 	0.323306 	-1.014169 	-0.582639 	-1.175892 	1.142563 	0.000000 	-0.210471 	-1.437551 	-0.973439 	2.964195 	-0.512689 	-1.061547 	1.278022 	-2.615627 	-0.882647 	0.000000 	-0.362426 	-0.546802 	0.531194 	0.596465 	0.362736 	-0.170665 	1.318058 	0.000000 	0.883345 	0.136943 	1.734002 	0.638485 	-1.291044 	-1.590578 	0.212467 	-0.946770 	-0.781201 	-0.949876 	-0.793697 	0.902083 	0.567252 	0.000000 	
1.706022 	-1.546374 	-0.353175 	0.000000 	2.006853 	-1.812936 	-2.670095 	0.000000 	-1.707055 	0.000000 	0.000000 	0.000000 	-0.807401 	1.122179 	0.208265 	0.000000 	-2.162523 	1.866318 	2.252992 	-1.897600 	2.043526 	0.917944 	1.312018 	0.586439 	0.886845 	-0.222227 	0.710660 	1.726715 	2.260183 	0.687056 	0.868703 	0.576519 	0.000000 	0.256914 	-1.497542 	1.981008 	0.000000 	2.372947 	-1.008787 	1.268867 	3.457279 	0.365119 	0.408715 	0.000000 	0.000000 	1.564119 	-0.936146 	0.000000 	1.112181 	0.177161 	0.000000 	-0.811964 	-3.692974 	-2.051685 	-1.770534 	-1.071096 	-1.612015 	-0.510072 	0.000000 	-0.826939 	-0.860218 	0.730928 	0.000000 	0.000000 	-0.807458 	-3.224290 	1.288761 	0.184584 	0.346252 	0.000000 	2.255374 	-0.811407 	-0.654124 	-2.173959 	-2.344318 	0.773707 	-2.134955 	0.603597 	1.113115 	0.452889 	-0.342699 	1.333082 	
0.842506 	-2.283336 	1.284580 	1.270296 	1.366167 	-1.461398 	1.242053 	0.000000 	0.125340 	-1.550034 	0.000000 	-0.348426 	1.645086 	-1.299571 	-0.111450 	-0.428011 	-0.899765 	1.291685 	0.899323 	-1.461193 	-0.589754 	0.000000 	0.000000 	-0.614037 	-0.918078 	-1.025700 	1.011675 	1.139503 	0.000000 	0.567539 	1.190116 	-0.800969 	-0.141814 	1.678879 	0.847979 	-0.501422 	0.216567 	2.004623 	1.605638 	2.565578 	0.987986 	2.375190 	0.000000 	1.258502 	-1.458016 	-2.617765 	0.962708 	0.000000 	1.462112 	0.303051 	-1.555829 	-2.222584 	-1.967858 	-0.620955 	-1.571398 	-0.443980 	0.534818 	0.895920 	0.000000 	2.010891 	-0.938730 	0.911544 	0.795699 	-0.166331 	1.517762 	-1.415402 	0.514072 	-0.490318 	-1.432825 	0.000000 	-0.227864 	1.680273 	-0.925119 	-0.813783 	-2.156590 	-0.820313 	-2.580433 	-1.823386 	1.376258 	0.000000 	1.479296 	0.000000 	
-3.635450 	-0.757371 	-1.878894 	-2.124584 	0.000000 	-1.775428 	0.000000 	0.449751 	0.428784 	0.361684 	0.000000 	0.443220 	0.000000 	0.000000 	0.713284 	1.040817 	0.000000 	1.208750 	-2.221778 	0.469672 	1.337487 	-0.776834 	-0.313243 	0.648994 	-1.196690 	0.341722 	1.078876 	-1.945475 	2.330645 	0.576765 	0.740405 	0.954413 	0.120128 	0.000000 	-2.062469 	-0.286852 	0.000000 	-2.022698 	0.476160 	-0.613474 	1.593359 	0.000000 	-2.402286 	0.000000 	0.928557 	1.084262 	-1.266247 	0.932070 	-1.302001 	0.691749 	2.943805 	0.821131 	0.945074 	-0.501799 	0.000000 	0.652219 	0.453102 	0.000000 	1.317997 	-0.296006 	0.000000 	2.502068 	-1.385031 	-0.530437 	0.697701 	2.244618 	0.000000 	-0.407654 	2.955200 	-1.929794 	1.083832 	1.797693 	1.701605 	-0.575923 	1.019254 	-1.178489 	-0.821249 	-0.270080 	0.000000 	-0.454144 	-1.774619 	-1.115217 	
