0.000000 	0.000000 	-2.064825 	0.000000 	0.162483 	-1.497080 	-0.941428 	-2.652051 	1.557444 	1.189572 	0.700786 	0.981905 	-0.325706 	-0.771893 	3.288657 	1.648705 	-0.189729 	-3.008637 	-0.946532 	-0.662056 	-0.169383 	3.824118 	-1.032577 	0.000000 	2.252562 	-0.234600 	0.000000 	-1.259601 	-3.767703 	-0.652077 	0.000000 	-0.983048 	-0.372962 	-1.212409 	0.598954 	1.554739 	1.868714 	0.000000 	-0.337787 	-1.493884 	-0.685372 	1.152250 	-1.003316 	0.876461 	2.618849 	0.987903 	0.239702 	0.000000 	-0.385757 	-1.449205 	0.673269 	0.772451 	-0.995173 	0.000000 	2.688860 	0.984887 	-0.596876 	0.000000 	-0.528912 	0.000000 	-0.945751 	0.000000 	0.619024 	0.866699 	-1.401328 	
3.628223 	0.000000 	0.000000 	0.000000 	-1.386430 	1.710355 	3.183299 	0.000000 	-2.916647 	0.000000 	0.000000 	-2.120433 	-0.797118 	0.853443 	-2.562186 	0.000000 	-1.103187 	0.822177 	-2.389777 	0.000000 	0.697295 	-1.005767 	1.911102 	-0.924088 	-1.257488 	-0.604508 	0.000000 	2.281407 	0.207525 	0.599499 	0.269645 	2.459272 	1.630201 	0.000000 	1.648949 	-1.555927 	-0.761679 	-2.552666 	2.027275 	0.000000 	0.000000 	-0.072027 	0.000000 	0.394939 	-1.879229 	2.345604 	0.000000 	0.610606 	-2.489617 	2.489617 	0.449117 	-0.372713 	-3.765487 	0.732816 	0.000000 	0.000000 	-0.868772 	2.510336 	-0.481810 	-2.913880 	2.520504 	0.000000 	0.899773 	0.396594 	0.000000 	
0.000000 	-0.747166 	0.544201 	1.963923 	1.846613 	-1.067802 	-1.021106 	0.000000 	1.914895 	0.000000 	-0.364837 	-0.818694 	-0.749626 	0.937355 	1.273228 	2.671518 	0.000000 	-2.484661 	1.764441 	-0.684525 	2.343916 	0.335394 	-1.748105 	1.420357 	2.167223 	0.193508 	0.000000 	-2.201021 	-0.762070 	0.279300 	-1.020129 	0.000000 	-2.616302 	-1.576078 	0.000000 	-2.227416 	1.085067 	0.862085 	-0.735833 	-0.468019 	-0.259651 	1.311092 	-2.031472 	-0.423421 	0.626368 	-1.622830 	0.939172 	0.733282 	0.000000 	-0.640046 	-0.783079 	1.196246 	-0.991690 	-1.326277 	0.369511 	0.912654 	1.824176 	0.771974 	0.319220 	0.694693 	-2.163798 	-0.815825 	0.000000 	-0.362928 	0.270515 	
-1.693097 	1.623967 	-0.703507 	0.358192 	3.635849 	0.513632 	-0.529928 	-1.918080 	1.149111 	1.046575 	-0.268362 	1.360919 	-2.765563 	0.000000 	1.431376 	-0.244522 	-0.850579 	0.618399 	1.189566 	0.000000 	1.870368 	0.000000 	-1.288031 	0.000000 	0.719077 	-1.779023 	1.055727 	1.804599 	0.000000 	2.636694 	1.590267 	0.614482 	-2.503885 	-0.606913 	1.524062 	-0.599666 	-1.314539 	1.075196 	-0.195995 	1.077164 	-1.765573 	-1.536104 	-0.802052 	-1.485047 	2.316876 	-1.783894 	1.991894 	0.000000 	0.000000 	0.000000 	-2.308794 	2.078920 	-0.821584 	-2.256184 	-2.178356 	-0.092517 	1.758855 	-0.637244 	1.553793 	2.199771 	-2.825096 	-3.369026 	0.178143 	0.936033 	0.000000 	
2.527292 	0.596668 	0.000000 	2.606246 	0.000000 	-1.499594 	0.974494 	0.000000 	-2.590785 	0.921491 	0.000000 	-2.383134 	1.562687 	0.000000 	-0.800859 	-1.067435 	-0.855394 	-0.590866 	0.744409 	1.480474 	1.461879 	1.320867 	0.000000 	-1.546571 	0.000000 	-0.897574 	1.621444 	0.541422 	2.580241 	-1.310323 	-1.173855 	1.809992 	0.334155 	0.000000 	0.737765 	-1.407319 	0.855089 	1.094513 	0.000000 	-0.946699 	-1.336300 	0.000000 	-1.416982 	1.238806 	-1.328781 	0.000000 	-0.888838 	-0.389407 	-0.624375 	2.187301 	-0.126655 	-0.930823 	-0.950305 	-0.585888 	-1.331907 	0.381426 	1.988331 	0.231703 	-1.175550 	-1.386442 	-0.229646 	0.000000 	1.091631 	0.470444 	1.144718 	
1.637138 	0.000000 	0.000000 	0.148430 	0.000000 	-1.785867 	0.000000 	-1.439856 	1.406016 	0.402111 	0.749248 	-1.745865 	-0.377103 	0.000000 	1.287779 	-1.018760 	0.000000 	-1.774600 	-0.427381 	0.000000 	0.557002 	2.080561 	-0.877088 	1.150892 	0.000000 	0.000000 	0.877304 	0.649615 	1.013931 	-0.307449 	0.820206 	0.000000 	2.253880 	-1.200200 	0.875191 	0.000000 	-0.193039 	-0.255702 	-1.553003 	0.746248 	-1.788269 	-1.287013 	-1.316974 	0.000000 	0.000000 	0.000000 	0.630540 	0.923816 	1.394894 	0.538729 	0.782184 	-0.814024 	-1.208152 	0.567510 	0.661471 	0.000000 	-0.737197 	2.665609 	-3.725174 	-1.126158 	0.137337 	2.292509 	-1.432761 	2.317553 	-1.452744 	
-1.698143 	-1.377693 	0.655370 	-0.944026 	-0.472633 	1.473267 	0.000000 	1.642110 	2.718101 	0.391533 	2.061173 	-1.489800 	0.871228 	1.587571 	0.252369 	-2.736427 	-1.099916 	1.489604 	0.158025 	-0.291560 	-2.633528 	-2.612958 	0.846835 	0.626934 	-1.987824 	0.000000 	-1.933706 	-1.997965 	0.000000 	-1.519941 	-1.544083 	0.135566 	1.723407 	3.262473 	-3.252234 	0.000000 	0.000000 	2.632782 	0.373009 	0.000000 	-1.167815 	-0.915281 	0.000000 	1.240140 	1.967653 	-1.874971 	0.000000 	0.000000 	2.134197 	0.210696 	0.000000 	0.000000 	2.438946 	0.830784 	-1.900620 	0.000000 	3.456977 	-0.462702 	-0.694183 	1.133251 	2.136934 	-1.263832 	0.000000 	-1.047776 	-3.427382 	
1.768547 	2.283219 	-1.311469 	-1.029054 	3.205737 	-1.149155 	1.067594 	0.000000 	-2.133220 	0.507547 	0.000000 	2.258465 	0.872179 	0.216931 	-0.493822 	-1.226479 	-1.931184 	1.006401 	-0.536559 	1.570421 	1.396454 	2.064351 	-0.858955 	-1.939511 	-0.611180 	-2.673121 	0.219112 	0.425493 	0.000000 	-0.087939 	2.179175 	0.000000 	-1.129774 	0.000000 	2.082267 	0.977379 	0.000000 	-1.384447 	1.792728 	3.402831 	-1.547420 	-2.159493 	1.993485 	0.000000 	-2.162554 	-1.024740 	0.000000 	0.708956 	0.000000 	-1.274553 	0.000000 	-0.542265 	-0.229735 	-2.520772 	0.000000 	-0.115959 	2.052846 	0.000000 	-0.363292 	0.000000 	-2.674290 	-2.205350 	1.488199 	1.451406 	0.000000 	
-0.707783 	0.433806 	1.758968 	-0.236413 	-0.567708 	0.980809 	1.374705 	1.304769 	2.699208 	-0.695361 	0.000000 	0.000000 	-1.484028 	1.184536 	0.580742 	0.441058 	0.000000 	-2.267807 	-2.964580 	-0.736565 	-2.232817 	-0.729555 	0.745066 	1.431926 	-2.669299 	0.673989 	-1.130024 	-1.551674 	0.000000 	0.993758 	0.859052 	-1.655854 	1.522890 	-0.843097 	-1.836492 	-1.872333 	0.000000 	-1.899766 	0.000000 	0.000000 	0.808466 	-1.432389 	0.702282 	-1.454097 	2.289774 	-0.755784 	3.589188 	0.000000 	-0.696084 	0.248105 	2.049408 	-0.592166 	-1.048724 	2.689195 	1.162700 	-1.528480 	0.670281 	2.254340 	0.558835 	-1.306931 	2.449062 	0.496807 	-1.997400 	0.844123 	-2.423982 	
0.000000 	0.000000 	1.725828 	-0.774687 	0.000000 	0.228850 	-1.137840 	0.922555 	1.851445 	0.311252 	1.000241 	0.873873 	0.000000 	-3.252954 	0.000000 	-1.250213 	-1.636467 	0.765287 	0.128738 	1.507889 	-0.396542 	0.688153 	0.000000 	2.261397 	-1.945530 	0.484976 	0.896775 	2.685740 	2.559385 	-1.471162 	0.000000 	0.000000 	1.148963 	1.361038 	-1.954678 	0.255377 	0.000000 	1.741615 	-2.444071 	-0.508196 	0.641699 	-1.566159 	1.091340 	-2.653159 	0.000000 	-1.521811 	0.000000 	-1.510639 	-0.866253 	0.713875 	0.000000 	-0.125988 	0.000000 	0.000000 	-0.438445 	-2.768654 	-1.583500 	-1.463582 	0.000000 	0.795826 	0.496260 	1.533627 	0.351488 	0.679468 	2.312354 	
