-1.693584 	-0.995604 	0.408225 	-0.602160 	-2.422126 	-0.817851 	1.320673 	2.553756 	-0.852615 	-0.494582 	0.705420 	-1.138893 	2.094226 	-1.061101 	-1.752692 	-1.818228 	0.257093 	0.000000 	0.000000 	-1.498288 	1.192833 	0.546306 	0.000000 	-0.147053 	0.099927 	0.000000 	0.579728 	0.716322 	-1.368192 	4.023273 	-0.740082 	1.691707 	-0.335300 	0.000000 	1.088503 	-0.677524 	0.000000 	0.000000 	0.778183 	0.000000 	-1.491987 	0.000000 	-1.550655 	-0.561237 	0.000000 	-2.137461 	0.563970 	2.739260 	0.000000 	1.260380 	2.453984 	-0.361983 	0.000000 	0.000000 	1.350113 	-0.098800 	0.700023 	1.356601 	0.106570 	-4.043109 	-1.087943 	0.000000 	0.182212 	2.285604 	-0.876325 	1.455988 	-1.034592 	0.000000 	-1.251841 	-1.025164 	0.000000 	0.245565 	1.988540 	0.510477 	0.227364 	0.000000 	1.493774 	-1.037669 	1.469620 	-0.889805 	
1.071715 	2.471175 	0.830462 	1.434636 	-0.871401 	0.633574 	0.851501 	0.000000 	0.544458 	0.807834 	0.720932 	-1.149832 	-1.398974 	0.000000 	1.978543 	1.774797 	-0.651690 	-1.430010 	1.493846 	1.448682 	0.000000 	1.935948 	2.006344 	0.644555 	0.000000 	1.345814 	2.010243 	-1.282578 	1.569860 	0.623477 	0.534403 	0.845282 	1.636070 	1.658962 	1.055927 	0.000000 	-2.215552 	0.000000 	-1.209775 	-1.286965 	-0.744426 	0.953713 	-2.912986 	1.310151 	-1.458714 	0.000000 	-2.577863 	-0.180118 	-1.149188 	-0.779840 	-1.940275 	1.971645 	-0.662938 	-1.193538 	0.000000 	-2.236733 	-1.753693 	0.365243 	-0.550857 	0.492224 	-2.574343 	0.000000 	-0.585030 	-2.610555 	1.604953 	1.791058 	-2.386778 	-1.052263 	0.463463 	-0.894267 	0.000000 	0.000000 	-2.124002 	-0.449635 	0.727906 	1.227321 	0.198676 	-0.933718 	2.785479 	-1.092774 	
0.000000 	0.000000 	2.133813 	-0.241693 	0.000000 	0.000000 	0.379312 	0.260328 	-1.011573 	2.354308 	0.943790 	1.463044 	-0.683305 	-1.492063 	1.623796 	1.396249 	-0.604900 	1.192237 	-1.081547 	-1.340094 	0.721585 	-0.857521 	0.411554 	-1.005971 	2.224929 	-3.330982 	1.843804 	-0.517012 	-2.285198 	0.777476 	-1.725421 	-0.372581 	0.496334 	-1.080478 	-1.842656 	-1.539843 	0.000000 	-1.421614 	-0.570341 	0.000000 	-1.916899 	-0.861482 	0.351075 	-2.080856 	0.000000 	0.000000 	0.441397 	0.000000 	-1.001374 	-0.868427 	0.294314 	-2.186486 	1.844240 	-0.251129 	0.596464 	1.502519 	2.369108 	-2.465629 	0.215771 	-1.141630 	1.935134 	0.098267 	0.000000 	1.035416 	0.000000 	1.494274 	0.902231 	1.055788 	1.737502 	0.000000 	2.733543 	-1.234328 	-0.749924 	1.059927 	0.000000 	1.361052 	2.070400 	0.000000 	-2.719337 	0.000000 	
1.605847 	1.146640 	-1.407107 	-0.375643 	1.457338 	0.000000 	-2.659143 	1.809766 	1.167072 	0.000000 	0.000000 	-1.443834 	0.000000 	0.000000 	-1.816013 	0.000000 	-1.139763 	0.863593 	1.863491 	-1.478367 	-0.782561 	1.155387 	0.280863 	0.901751 	0.686822 	3.063522 	0.444599 	2.197801 	1.670441 	0.814767 	0.000000 	1.108046 	0.000000 	0.207049 	2.861634 	-0.296413 	0.251720 	-0.716811 	-0.931409 	-1.370012 	0.000000 	-1.103085 	0.000000 	0.000000 	0.465010 	-0.382140 	0.555088 	-0.433109 	0.000000 	0.486993 	-1.848853 	-0.713085 	0.837911 	-0.658472 	0.000000 	-0.775380 	-1.000645 	0.826981 	0.000000 	-2.057620 	0.354959 	-0.568840 	1.526961 	-0.969234 	-2.495023 	-1.027517 	0.000000 	0.794567 	0.553177 	-1.394283 	1.401832 	-2.865993 	0.000000 	-1.869311 	-0.184404 	-1.309434 	0.959784 	0.852144 	2.800947 	-0.058835 	
0.000000 	0.794496 	-1.012494 	0.000000 	-1.558686 	-2.169682 	0.382738 	-2.469761 	-1.279948 	-2.564700 	0.000000 	0.000000 	1.341992 	-1.591549 	-1.291267 	-1.895592 	1.444417 	0.000000 	-0.505617 	-0.467181 	0.201130 	-0.481116 	0.083930 	-0.353968 	0.000000 	0.475352 	-0.399611 	2.013668 	0.000000 	2.546481 	2.118131 	1.261976 	0.649275 	1.555807 	0.772581 	-1.383091 	1.010498 	0.000000 	1.358104 	0.377335 	-0.982860 	0.000000 	-0.181918 	0.000000 	-1.276399 	0.567245 	0.000000 	0.581129 	0.770135 	0.000000 	1.601443 	-1.073023 	1.648785 	1.437618 	-0.882373 	0.896610 	-0.074623 	-1.368416 	2.074661 	0.985476 	-1.726655 	0.351983 	0.333802 	2.456703 	0.000000 	-2.143096 	-1.504869 	0.138200 	0.732607 	0.000000 	-2.054322 	1.144606 	0.000000 	-2.266704 	0.195813 	-0.137971 	0.499126 	-1.195021 	-0.463454 	1.260731 	
0.000000 	0.000000 	1.329807 	1.558219 	0.690345 	2.272747 	0.931451 	1.625338 	1.616709 	0.861104 	-1.122904 	0.000000 	1.691926 	1.416230 	1.005057 	-0.331235 	-0.778252 	0.000000 	-1.573991 	-0.357036 	0.968091 	0.884000 	-0.493353 	-1.175810 	0.378518 	1.105531 	2.363127 	-2.536282 	1.501445 	-1.013622 	0.000000 	1.581767 	1.994168 	0.000000 	-0.229309 	-1.547608 	-2.275187 	1.042290 	-2.847164 	-1.580000 	-0.487083 	-0.569957 	0.000000 	1.752341 	0.873495 	0.743853 	0.782995 	0.000000 	0.220677 	-0.272847 	-3.365949 	0.000000 	0.000000 	1.653614 	0.000000 	-0.209573 	-0.238423 	1.015042 	-1.354850 	-0.863412 	0.961629 	2.513615 	-0.953216 	-1.099426 	0.067658 	-0.713981 	-1.564599 	-0.737738 	-1.842495 	-0.475106 	0.000000 	-3.546486 	-0.623200 	0.772131 	-1.175553 	2.164968 	-1.783444 	-1.377487 	1.858611 	0.161215 	
-2.049047 	1.214621 	-1.665181 	0.354619 	0.979914 	-3.405048 	1.174938 	1.792049 	0.975040 	-0.975163 	-0.595778 	0.000000 	0.676306 	0.329440 	-2.536703 	-1.944180 	0.954359 	0.771072 	0.732710 	1.099691 	1.504703 	-0.430456 	-2.467434 	-1.253399 	0.000000 	1.052582 	-1.771263 	0.000000 	0.000000 	1.954508 	-2.204887 	0.741194 	0.267657 	-2.229557 	-0.353625 	1.217331 	2.239638 	1.267631 	1.200965 	1.694759 	1.287134 	0.000000 	-0.790838 	1.068572 	0.719476 	-2.155027 	-0.300017 	0.000000 	-0.998173 	0.410705 	2.012578 	-1.446830 	-1.756468 	0.000000 	-0.450457 	-1.568511 	1.367377 	1.434881 	-0.473441 	-1.863798 	0.722491 	-1.277851 	-0.353516 	0.000000 	-1.646962 	0.949550 	0.999109 	0.000000 	0.149697 	-1.058273 	0.000000 	1.346203 	2.573032 	2.516901 	-0.706348 	0.000000 	0.876846 	1.781402 	0.520110 	-1.797058 	
0.252509 	-0.316140 	-1.361029 	-0.796840 	0.000000 	0.560011 	-1.283468 	0.747245 	-0.709179 	0.524814 	1.071797 	0.000000 	-0.127905 	1.089402 	0.000000 	-0.322078 	0.702333 	1.950232 	0.000000 	-0.711301 	0.883779 	0.000000 	0.000000 	-0.209910 	-2.480995 	1.747658 	-1.332065 	-2.403682 	-1.392055 	-1.188294 	0.000000 	1.797853 	1.955956 	0.000000 	0.000000 	-1.077504 	0.000000 	0.000000 	0.000000 	0.628693 	2.023134 	2.695283 	-0.949701 	-0.938139 	-1.231576 	0.000000 	-0.637135 	-2.896880 	-1.257821 	-0.438909 	0.288285 	0.000000 	-0.091586 	-2.086617 	0.604224 	0.988049 	-1.202768 	3.189138 	0.271628 	1.638801 	1.474725 	0.000000 	1.660502 	0.734954 	1.174546 	0.544758 	0.148166 	-0.974220 	-1.607760 	0.778633 	-0.282075 	0.938902 	1.437603 	-1.039850 	-0.515436 	-0.434252 	-0.623877 	0.000000 	-1.347824 	0.176703 	
1.726964 	-0.331637 	0.000000 	0.000000 	0.412130 	1.097689 	0.695767 	0.000000 	1.749911 	0.000000 	0.935427 	0.719364 	3.652245 	1.420886 	-1.221232 	-3.406569 	-1.729387 	0.274287 	2.269209 	-0.803126 	1.399651 	-1.134631 	-0.414680 	-2.054512 	-1.397504 	2.073169 	1.394011 	1.047854 	0.900432 	0.000000 	-1.988089 	2.725077 	0.426999 	0.962265 	1.573412 	-1.608699 	-0.920348 	1.457760 	-1.365431 	-0.613655 	-0.942234 	0.000000 	-0.978410 	-2.024630 	0.000000 	1.384570 	0.000000 	-2.071923 	0.975046 	-1.273528 	-2.278305 	-2.067639 	0.951357 	1.102816 	1.216090 	0.274761 	-0.854061 	0.000000 	0.634094 	1.206070 	1.972430 	1.195493 	-0.187791 	-0.806869 	0.000000 	0.000000 	0.391388 	-2.532399 	-1.381229 	-2.793147 	2.246619 	-1.264360 	-1.299404 	-0.345919 	0.000000 	0.301368 	0.328983 	-1.013421 	0.489231 	0.759336 	
-2.636658 	0.923186 	0.493294 	0.000000 	-0.347985 	0.753720 	2.845570 	1.349747 	-1.354961 	1.341787 	-0.797248 	0.000000 	0.000000 	0.000000 	2.554318 	2.133142 	-1.336718 	-0.590776 	1.669461 	1.299415 	-1.195468 	2.338845 	-1.605671 	0.756386 	0.000000 	-3.247776 	1.131606 	-2.199173 	0.000000 	1.607965 	-0.822947 	-0.392868 	0.000000 	-0.976208 	-1.147670 	0.346727 	-0.575030 	-0.274950 	1.380793 	-2.509230 	-0.514954 	0.593039 	-1.299490 	-0.491324 	-0.098624 	0.772331 	0.278942 	2.254275 	-0.299511 	2.419303 	0.000000 	2.045190 	-1.320405 	-1.219869 	1.783408 	1.352760 	1.346269 	1.233882 	-2.257110 	-2.002808 	-0.795423 	-2.339352 	0.613729 	0.000000 	-1.895779 	0.475997 	0.444100 	2.438498 	-0.908259 	-1.215859 	-0.951184 	0.000000 	1.006470 	0.130966 	0.000000 	1.407428 	-0.861437 	0.000000 	0.872539 	-1.721838 	
