0.563800 	-0.955905 	0.678110 	-1.093653 	-1.955788 	0.000000 	0.000000 	0.000000 	-0.907192 	0.000000 	-0.467212 	0.425486 	-1.423245 	-2.087037 	2.467372 	-1.739817 	0.000000 	0.974587 	0.000000 	0.000000 	-0.485868 	-1.028976 	0.944762 	1.679759 	-0.646473 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.644658 	0.000000 	-1.082394 	-0.535686 	1.191570 	0.000000 	-0.797855 	-1.318331 	3.021582 	0.174732 	0.374630 	-2.075287 	0.000000 	0.791628 	-0.344744 	-0.862907 	-0.581987 	0.754530 	2.573080 	0.000000 	0.000000 	0.000000 	0.000000 	1.256115 	-0.749217 	1.437412 	1.286527 	1.349573 	0.385089 	-1.519678 	-0.791619 	0.000000 	1.955802 	-0.490976 	
0.000000 	1.812479 	-1.083845 	1.978145 	0.000000 	1.157500 	0.305412 	-0.128515 	0.184960 	-1.476133 	0.000000 	-0.548631 	-2.027423 	-0.785430 	1.504058 	0.000000 	-1.097193 	-2.158064 	0.000000 	-0.305418 	0.000000 	-2.745978 	0.000000 	0.000000 	1.258202 	0.426176 	0.000000 	1.373012 	-0.764141 	0.962454 	-0.101212 	1.254549 	0.000000 	-1.087217 	1.695480 	0.163156 	0.559793 	0.000000 	-1.653114 	-1.460807 	-0.382657 	0.062125 	1.314284 	2.112433 	-0.825874 	0.000000 	0.000000 	-0.815729 	-1.497697 	0.614268 	0.638830 	-3.364448 	0.572566 	-0.453658 	0.596257 	0.000000 	3.355838 	-0.509716 	2.111867 	0.000000 	-1.793812 	0.000000 	0.791795 	1.574810 	
0.664149 	-0.711630 	0.000000 	1.725102 	-1.612182 	0.946210 	0.000000 	2.491520 	1.264987 	-0.305097 	2.380854 	0.000000 	-1.350909 	0.000000 	0.117774 	0.423595 	0.288433 	-1.868283 	-0.629673 	0.000000 	1.184419 	-2.365108 	-0.356440 	1.002097 	3.021300 	1.466488 	0.000000 	0.000000 	-0.731326 	0.582459 	0.816995 	1.195548 	0.000000 	1.460260 	-2.517464 	-0.196843 	0.000000 	-3.908037 	0.212511 	-0.127215 	-2.472470 	0.000000 	0.647294 	0.746896 	0.000000 	1.484967 	0.000000 	0.806571 	-0.330262 	1.454035 	-0.054203 	-1.471450 	-1.220237 	-0.591111 	-0.624171 	1.604866 	-0.978562 	-0.807542 	-0.822075 	1.622727 	-1.388009 	0.000000 	1.953421 	-1.838186 	
0.244091 	-1.465317 	3.248367 	1.383530 	1.100761 	-3.656698 	-0.421883 	0.954269 	-0.242686 	0.380741 	0.000000 	1.384992 	-1.432019 	-1.778899 	-0.414543 	2.291899 	-0.215317 	2.227134 	2.230054 	0.421883 	-2.354781 	-2.341839 	3.062268 	-2.261442 	-2.467159 	-0.070060 	0.545476 	6.023848 	2.576078 	-0.647754 	-1.685111 	-1.229232 	-0.791961 	0.272547 	-1.172402 	-0.456491 	-1.166101 	-0.700198 	-3.590143 	-1.252724 	0.531909 	-0.136728 	-2.138289 	-0.283383 	-1.094603 	-0.236932 	-1.649533 	-2.405466 	-1.057613 	2.051070 	2.329188 	1.615825 	0.631702 	1.049514 	0.390062 	0.987778 	0.698453 	0.200330 	0.000000 	0.934069 	3.013865 	1.848191 	-3.239089 	0.000000 	
-2.152421 	0.548508 	0.000000 	0.000000 	0.382016 	0.681247 	0.000000 	2.221746 	-1.210442 	1.414239 	0.000000 	0.897378 	2.655288 	0.454720 	-2.327169 	-0.350794 	2.639871 	1.386896 	-3.021887 	0.000000 	0.000000 	-0.495762 	-1.255128 	-0.187122 	1.022629 	0.000000 	0.000000 	0.000000 	0.000000 	-1.111878 	-0.324555 	0.844786 	3.358014 	-0.624764 	-0.559990 	0.640715 	-1.035726 	-2.125986 	1.155612 	1.001696 	-1.744078 	-1.077095 	0.000000 	-1.681522 	0.183059 	-0.589074 	0.811886 	-0.079203 	0.000000 	0.000000 	2.135863 	0.000000 	0.000000 	-0.248367 	0.000000 	2.196582 	-1.991233 	-1.055586 	-2.109790 	0.327569 	-0.413964 	1.304915 	0.000000 	0.000000 	
-0.104313 	0.000000 	-1.513040 	-2.897097 	0.000000 	-0.618810 	-0.471642 	-0.551935 	-0.407526 	0.000000 	-1.535972 	0.000000 	-0.731204 	-0.791280 	1.860020 	-1.526932 	1.555959 	0.000000 	-1.922232 	0.471642 	-0.656367 	-2.053075 	-1.010489 	1.371401 	-1.101208 	1.273411 	0.000000 	1.776218 	3.645979 	2.031085 	-2.036341 	0.613538 	0.000000 	-0.428482 	-1.977512 	0.000000 	1.476977 	0.000000 	1.175827 	0.000000 	-0.490321 	1.196366 	0.000000 	2.249897 	1.757785 	-2.020353 	-0.574789 	-1.259653 	-0.559116 	-1.199845 	2.387542 	2.605993 	0.976254 	-1.502909 	0.635413 	0.438158 	0.618919 	-0.128650 	-0.859395 	1.781421 	-1.631087 	0.000000 	0.837915 	0.509498 	
-0.406881 	0.119148 	-2.797428 	-1.612007 	-1.414528 	0.000000 	0.000000 	0.176249 	-2.044323 	0.000000 	-1.447587 	0.244318 	-1.078950 	1.418879 	-0.013280 	0.000000 	2.156349 	1.441691 	-0.750285 	0.000000 	-0.190756 	0.000000 	0.000000 	1.390657 	-1.060487 	0.959633 	-1.708745 	0.000000 	-1.576711 	1.640212 	3.176863 	1.475117 	-3.977162 	0.000000 	1.517971 	0.983255 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	1.319546 	0.334791 	0.000000 	-1.327215 	0.567597 	0.000000 	1.333894 	1.317960 	-0.419211 	-1.103262 	-1.329698 	1.215365 	-0.542359 	0.569205 	0.000000 	1.151405 	-0.954777 	-1.319546 	-1.629101 	1.708745 	0.000000 	1.717209 	0.837566 	
-2.369820 	2.027645 	-1.645510 	2.126299 	1.319535 	1.183510 	0.000000 	2.931121 	0.000000 	-2.064680 	-1.722737 	0.000000 	-0.564868 	-1.699795 	0.000000 	-0.873729 	1.547201 	-0.233847 	-3.191554 	0.000000 	0.000000 	-2.949471 	-2.647307 	0.598137 	0.000000 	-1.564147 	0.549821 	1.627972 	0.662439 	2.507613 	1.916893 	1.535019 	0.170745 	0.000000 	0.898395 	-1.516214 	0.000000 	0.459123 	0.000000 	0.000000 	-0.377257 	1.743650 	2.147235 	1.462988 	-2.526367 	0.832197 	1.708980 	0.551449 	-0.972238 	0.997384 	-1.571874 	0.000000 	0.804954 	1.265405 	0.000000 	0.239247 	0.651395 	0.000000 	-0.971179 	-1.155247 	-1.131639 	-0.284033 	-0.225004 	-0.661607 	
-0.294926 	1.221894 	2.223841 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.434121 	-0.239412 	-0.065963 	0.000000 	2.449116 	-2.476348 	0.933926 	1.485824 	-1.229864 	0.398933 	0.000000 	0.000000 	1.541995 	0.272497 	-1.241371 	0.000000 	-1.455196 	-1.368894 	1.229864 	-1.190674 	0.000000 	0.000000 	0.279415 	0.868446 	0.000000 	-1.087922 	1.692141 	0.635122 	-0.810226 	-1.112013 	-1.785315 	-0.048794 	-0.462698 	-0.913242 	0.000000 	1.052285 	-0.906745 	0.000000 	0.305204 	0.000000 	-1.668224 	2.068767 	1.406940 	-1.504323 	-1.138580 	0.456410 	-0.984713 	4.203062 	2.107043 	0.264589 	-2.072151 	0.000000 	-2.042737 	0.444335 	0.000000 	-0.456410 	
0.861117 	0.030171 	-1.578999 	-0.736242 	0.086770 	-0.114766 	-0.751191 	0.879849 	0.824624 	-2.054614 	1.009354 	-0.488433 	-0.761059 	0.583845 	0.834210 	-1.081548 	0.000000 	-1.668093 	-0.269679 	0.751191 	0.588935 	0.000000 	-1.286034 	0.819027 	3.014977 	1.085597 	0.934099 	0.000000 	0.000000 	0.335616 	0.614579 	0.000000 	0.000000 	1.212068 	-2.303771 	0.000000 	0.544098 	-1.640090 	0.000000 	0.000000 	0.320880 	2.371122 	0.663643 	1.123758 	1.253959 	0.000000 	-0.336209 	1.805851 	-0.215375 	0.449684 	-1.155536 	1.852960 	-1.801610 	0.000000 	1.151118 	-1.026487 	-1.202978 	0.000000 	-0.899512 	-1.290037 	0.111522 	-1.215073 	0.000000 	-1.267004 	
0.476497 	0.000000 	-3.031792 	0.000000 	0.000000 	0.000000 	-1.806692 	3.198557 	-1.332147 	-0.895100 	-0.376606 	1.102350 	0.000000 	-2.099016 	2.113669 	-1.343869 	0.974757 	-3.044224 	-1.733417 	1.806687 	0.000000 	-4.205446 	-1.658464 	3.744825 	1.739523 	-1.892617 	1.371122 	0.896571 	1.308258 	2.154547 	1.245127 	2.159940 	0.000000 	0.831870 	1.607680 	0.000000 	1.010289 	-1.576199 	1.681920 	-1.529427 	0.000000 	0.000000 	1.328075 	1.403419 	0.000000 	-1.144187 	-1.093097 	-0.881470 	1.567452 	1.117017 	0.589309 	0.000000 	0.000000 	2.168143 	0.583975 	1.148054 	0.000000 	0.225609 	0.016082 	-2.057578 	-1.879443 	-1.749818 	1.194234 	-1.035781 	
