1.315581 	0.000000 	-0.890423 	0.814197 	-0.101331 	0.000000 	-0.835468 	-1.625410 	0.000000 	-1.683973 	1.828881 	0.621303 	-0.960137 	0.607702 	-1.872506 	-1.081382 	-0.395123 	-1.377208 	1.428836 	-1.655950 	0.819552 	-0.870766 	1.060339 	0.789380 	1.254377 	2.209511 	-0.213341 	0.000000 	0.447638 	0.000000 	0.233708 	0.861441 	-1.213447 	0.296239 	1.217234 	-1.345368 	-2.056356 	-0.718301 	1.173073 	0.949416 	-0.611676 	0.000000 	-0.553854 	0.169366 	2.464253 	0.000000 	-0.695186 	0.000000 	-0.758421 	1.441647 	0.653776 	-2.586917 	0.000000 	2.145552 	-1.117184 	-1.322981 	-0.626990 	1.194947 	-0.359412 	0.555255 	1.146062 	-0.580319 	0.311477 	1.219807 	0.938193 	-1.561752 	-0.240181 	-0.970421 	0.932834 	0.000000 	0.000000 	0.000000 	1.203238 	-0.945617 	1.239411 	-0.588773 	1.861988 	0.358807 	-0.253726 	0.116727 	-1.107589 	0.934225 	0.000000 	-1.391421 	1.511456 	-0.122073 	-1.173182 	0.790249 	0.000000 	0.706463 	1.455364 	-0.440257 	-1.166501 	-0.582222 	
-0.970625 	-0.861809 	-0.395766 	2.214101 	1.117333 	1.201657 	0.890613 	-0.215554 	1.921868 	-1.898891 	0.457631 	-0.336862 	0.690964 	-2.003043 	0.000000 	-1.358015 	-1.845210 	-0.519174 	0.000000 	-2.514818 	-0.170259 	-1.577813 	0.000000 	-0.553535 	2.636430 	0.406824 	0.242017 	-1.386548 	0.788319 	0.531536 	0.000000 	1.676984 	-0.460648 	-0.898718 	0.160347 	1.408907 	-0.472334 	0.000000 	3.471121 	1.808093 	-1.576681 	0.447157 	-1.470131 	0.000000 	-0.674115 	-1.220435 	1.311164 	0.000000 	-3.759308 	1.241032 	0.544574 	-0.488192 	1.141183 	1.252625 	1.598883 	-1.912696 	-0.772613 	-2.167421 	0.000000 	0.000000 	1.212917 	-1.090091 	1.648936 	-2.539766 	3.353931 	1.592128 	0.773165 	0.977047 	1.225799 	0.558349 	1.982159 	1.967380 	-1.885728 	-1.352579 	-2.422169 	0.765237 	-0.084675 	0.000000 	0.965995 	0.995738 	-1.699062 	0.713082 	1.727731 	2.302303 	1.486108 	-2.682721 	-0.914288 	0.446757 	-2.199763 	-2.033318 	-0.576511 	0.950517 	-0.154905 	-1.722749 	
0.000000 	1.083714 	-2.452291 	1.028089 	-0.653001 	0.863208 	-1.252463 	-1.803315 	1.816289 	2.215380 	-1.839955 	1.185276 	1.633834 	-0.498679 	-0.741234 	-1.641460 	-0.978898 	-1.693562 	0.800923 	0.000000 	-0.554113 	-0.811851 	0.491277 	1.107992 	-0.412699 	2.179576 	-1.810641 	1.354039 	0.829282 	-1.369206 	-1.308589 	0.950481 	0.769683 	0.572493 	-0.668223 	-0.064332 	0.942904 	0.844632 	1.386729 	-0.230150 	0.858652 	1.685548 	0.731618 	0.642078 	1.330432 	1.050808 	-0.067259 	-0.994766 	1.007398 	0.081403 	0.000000 	0.000000 	1.228510 	0.000000 	-0.697645 	0.453272 	1.857117 	-1.113985 	-0.274722 	0.000000 	-0.410919 	0.000000 	-2.648185 	-1.160074 	1.546927 	-0.305811 	1.551740 	-1.936247 	0.763751 	-0.633461 	0.000000 	-1.508192 	-1.289310 	-2.306207 	0.000000 	-0.421642 	0.576553 	-1.249281 	-2.633873 	0.000000 	0.180281 	0.000000 	0.000000 	2.039543 	1.146422 	0.784429 	-2.116457 	0.000000 	-0.220245 	1.185626 	1.238256 	0.647804 	-0.934893 	0.336899 	
-0.380984 	-0.644679 	-0.153127 	-0.460415 	-0.140622 	-0.445126 	0.278961 	-0.728981 	0.329883 	-1.238383 	-0.690666 	-1.359251 	0.851771 	0.072070 	1.416907 	1.350847 	0.786103 	1.041178 	-0.636407 	-1.434370 	1.297653 	0.136833 	0.000000 	-1.872686 	0.836067 	0.000000 	0.430419 	0.000000 	-0.170148 	1.120425 	-0.864520 	0.077094 	0.560874 	-0.985478 	1.428285 	0.625656 	-1.573560 	-0.806099 	-1.449022 	0.966020 	0.185253 	-1.376323 	-1.150322 	0.580647 	0.000000 	-1.258349 	-1.327709 	0.241603 	-0.147622 	0.938168 	-0.330703 	-1.565254 	-0.834348 	1.440031 	1.786944 	0.000000 	-1.387015 	0.581067 	0.642024 	-1.105409 	0.792018 	0.000000 	0.761178 	1.727074 	0.877406 	-0.171382 	0.000000 	1.437828 	0.081969 	-1.088881 	0.171582 	-1.339395 	1.194539 	0.000000 	0.405792 	0.073655 	0.309929 	1.106370 	1.500401 	0.784265 	-0.255188 	1.042325 	1.338602 	0.515497 	0.590220 	-2.324113 	0.000000 	-0.668257 	0.663253 	-1.523587 	0.716583 	-0.263038 	0.000000 	-0.776950 	
-1.649994 	-1.464149 	-0.817959 	0.000000 	-0.307062 	0.409533 	0.251843 	-0.452122 	0.944618 	0.000000 	-1.670794 	0.960636 	0.371042 	2.951288 	0.432107 	0.000000 	0.238737 	-1.334176 	-0.465830 	-0.688003 	-1.105158 	0.377079 	0.000000 	0.803890 	-0.661895 	0.464662 	-0.624602 	2.394291 	1.159257 	0.000000 	-1.622827 	1.655814 	2.258003 	-1.371814 	0.943476 	-0.612830 	-1.136020 	0.734672 	-2.826467 	0.000000 	0.952222 	0.000000 	-1.402555 	1.434148 	-0.569154 	0.000000 	-1.537880 	-3.442031 	0.533764 	1.267662 	-0.406761 	0.000000 	-0.343635 	1.623279 	2.037803 	-0.261203 	1.830711 	1.032594 	2.680085 	-0.808320 	1.286550 	1.189283 	1.872505 	0.338439 	1.956263 	-0.959812 	2.358251 	-0.590564 	-1.261494 	0.082727 	-0.847044 	-1.187518 	-0.456803 	1.562235 	-0.780166 	-1.445574 	0.612502 	-0.687517 	0.000000 	1.192098 	-0.406871 	-0.569535 	0.097688 	0.457871 	0.610338 	-0.831834 	-1.639677 	0.334503 	-0.294984 	0.735053 	0.765608 	-2.634702 	0.552451 	-1.595640 	
-0.489408 	2.040834 	-2.196618 	-1.086252 	-2.454634 	3.536886 	-0.203621 	-0.690643 	1.202858 	-0.960005 	-0.901091 	-1.135195 	0.668902 	0.490929 	1.125388 	0.000000 	1.241873 	-0.906944 	0.000000 	0.242841 	0.000000 	1.855318 	1.344676 	1.885643 	1.916014 	0.000000 	0.000000 	-2.006870 	0.187889 	0.208780 	-1.903652 	0.644530 	-2.248940 	-0.174494 	1.409160 	-0.543212 	-0.525870 	-0.159160 	0.000000 	-0.991610 	-1.213917 	1.308353 	-2.115667 	-1.579311 	-0.473091 	2.342636 	-0.569219 	-1.878154 	-0.926967 	-1.187553 	-0.907376 	2.539010 	0.743620 	0.000000 	-0.807139 	0.875874 	-0.613362 	-0.284329 	0.911487 	2.132863 	-1.620183 	1.281568 	0.120304 	1.553918 	2.269646 	-0.345832 	1.074436 	1.855240 	0.000000 	0.889524 	0.216368 	1.590933 	-1.751376 	0.247532 	-0.919443 	0.520958 	-1.469225 	-0.973125 	0.000000 	-1.241216 	0.558044 	1.447267 	0.000000 	1.441842 	-0.522961 	-1.706582 	1.212655 	0.000000 	0.000000 	-0.482931 	-0.381661 	-0.624753 	-1.195479 	-0.520471 	
1.524177 	0.865811 	-0.471533 	0.000000 	2.114804 	1.233352 	0.000000 	-0.585596 	0.832104 	0.000000 	0.000000 	1.870984 	0.416749 	0.000000 	0.000000 	0.000000 	-0.338987 	1.427609 	0.000000 	-2.194745 	0.000000 	0.302475 	-0.333046 	0.000000 	0.000000 	1.175391 	0.000000 	0.727617 	1.513004 	-1.035993 	-1.124831 	0.000000 	0.046534 	-1.762535 	-0.317086 	1.178389 	-0.981623 	-0.405440 	0.000000 	-1.195294 	0.000000 	-0.352841 	-1.900922 	0.000000 	0.813148 	0.334373 	-1.262605 	0.160180 	0.000000 	0.965882 	0.983538 	1.199238 	-0.248685 	0.903241 	0.559743 	-1.299646 	0.000000 	0.827823 	-0.228758 	1.619868 	0.760098 	0.853064 	0.000000 	0.000000 	1.972963 	-0.169747 	-1.250426 	-0.524003 	0.000000 	0.957678 	-1.868878 	0.000000 	-2.698371 	-0.996187 	0.484869 	0.427938 	0.190587 	-1.529832 	-0.846226 	-0.593507 	-0.516099 	-1.117961 	2.763284 	0.000000 	-1.599927 	0.000000 	-0.416090 	-0.251247 	-1.961441 	1.546430 	1.011817 	0.000000 	-0.822267 	0.420645 	
-2.298621 	-0.506133 	-1.515065 	0.000000 	-1.662579 	-0.375074 	-0.699956 	1.517175 	-1.067824 	0.000000 	-0.241875 	0.410906 	-1.242367 	0.305882 	-0.548030 	0.000000 	-0.152636 	-0.709911 	1.109454 	2.043231 	-1.141705 	0.769638 	-1.194767 	-1.502668 	-0.457587 	-0.437400 	-1.218881 	-0.656204 	-0.362432 	1.458969 	-1.409883 	0.930064 	0.950488 	-0.911205 	-0.833240 	0.000000 	0.000000 	1.471035 	0.000000 	1.358716 	0.328045 	1.413028 	-1.061470 	1.059630 	0.000000 	0.000000 	0.000000 	-2.172505 	0.000000 	0.000000 	0.890020 	-1.116390 	2.149397 	0.000000 	2.089818 	-1.103477 	-0.962941 	0.000000 	-1.408539 	-1.046388 	0.855747 	-1.482880 	1.356119 	1.948408 	-0.470560 	1.291975 	1.886066 	0.000000 	-0.654882 	0.699166 	-0.821860 	0.295526 	-0.079415 	2.019129 	1.628808 	0.000000 	1.353192 	-0.503913 	-2.003904 	-0.764370 	-1.034011 	0.000000 	2.046165 	0.933783 	1.285554 	-0.773642 	0.740205 	-1.056381 	1.813303 	0.202738 	0.000000 	-0.100500 	-2.679042 	1.284189 	
1.303313 	1.071945 	0.784209 	2.188621 	-1.879262 	-1.544104 	0.361278 	0.000000 	1.068011 	-1.575824 	2.297346 	0.508286 	2.217832 	-0.998322 	-0.939152 	-0.801633 	-1.447491 	0.000000 	1.493085 	1.493755 	0.603007 	-0.319896 	2.120019 	-1.924609 	0.641321 	0.307062 	1.057989 	2.046458 	-1.801758 	1.749146 	0.664489 	-0.927627 	0.000000 	0.604297 	1.145423 	-1.009572 	-0.216861 	1.445149 	-1.459347 	0.390136 	1.002225 	0.389087 	0.331981 	0.000000 	0.000000 	-0.994366 	0.381930 	0.072091 	-0.355026 	1.644549 	-2.005191 	-1.111293 	-1.158020 	-2.585570 	0.534939 	-1.186687 	0.753801 	-0.416663 	0.000000 	-0.657794 	0.000000 	-0.339789 	0.816941 	-0.688017 	-0.791141 	-0.318568 	-0.613597 	-1.336846 	0.926021 	-0.171072 	0.000000 	0.270990 	0.423311 	1.391947 	2.113060 	0.423702 	1.198476 	-0.572894 	-1.540564 	-0.672861 	-1.766772 	-2.150530 	-0.853925 	0.211429 	0.554962 	1.068553 	0.000000 	0.853993 	0.000000 	0.258980 	-1.896230 	-1.081201 	-0.456290 	0.556824 	
-1.468702 	-1.707915 	0.219702 	0.500706 	-2.378961 	0.342946 	0.000000 	1.484771 	1.007880 	-0.924835 	-1.214492 	-0.768406 	2.560146 	-0.820852 	0.000000 	-1.734162 	-0.417135 	0.681824 	1.453231 	0.402953 	1.010969 	-0.302911 	1.436250 	-0.665135 	1.666272 	1.184361 	-1.153699 	1.193161 	-0.531132 	0.663008 	0.209086 	-0.429572 	1.418260 	0.406578 	-0.631647 	0.974262 	0.811856 	0.000000 	0.277776 	0.690218 	0.000000 	1.636806 	1.936303 	0.885422 	0.922040 	-2.076819 	1.640969 	-2.289172 	-0.742011 	-0.146461 	1.373500 	-0.688373 	-0.467688 	1.340459 	0.484236 	0.652392 	0.290588 	-0.604685 	-0.938766 	-2.110623 	0.000000 	0.471096 	1.263298 	-1.697191 	1.720812 	0.257707 	0.866247 	0.000000 	-0.724710 	-2.237250 	-0.787283 	-0.436827 	0.000000 	-0.452004 	-0.331737 	-0.889364 	0.000000 	-1.773402 	-1.488583 	0.000000 	0.256898 	-1.323860 	-0.343303 	0.543123 	-0.500372 	0.998922 	1.257758 	0.000000 	1.233093 	-0.992469 	0.000000 	-1.626232 	0.661349 	1.740382 	
