-1.152123 	0.586273 	0.200944 	0.809255 	1.520142 	0.000000 	-1.118252 	0.127548 	0.738423 	0.284351 	-0.648611 	0.000000 	0.000000 	-0.752184 	-0.945101 	1.477139 	1.176173 	-0.269890 	1.785100 	0.732688 	-0.508849 	-1.151617 	0.000000 	0.563205 	0.954126 	1.840730 	1.652945 	0.000000 	-0.204103 	1.034095 	0.369453 	-1.317306 	-1.078713 	0.387529 	-0.770817 	0.692202 	-1.578581 	0.000000 	-0.777483 	-1.012405 	-0.637184 	0.315059 	1.336560 	0.868927 	0.536579 	0.000000 	0.000000 	-1.547345 	0.498857 	-1.089419 	-0.431198 	0.321149 	0.000000 	0.135380 	-1.311033 	-1.015374 	-0.603871 	0.000000 	0.382005 	-0.588577 	0.000000 	-1.973758 	0.077469 	-0.474572 	0.358482 	0.967145 	0.000000 	1.575756 	0.000000 	-0.884906 	0.000000 	-0.453090 	0.991871 	0.000000 	0.000000 	0.167715 	-0.254608 	-0.824758 	1.044391 	-0.234580 	0.187396 	-1.794565 	-0.653781 	0.539694 	-0.732317 	0.638720 	-1.367111 	1.683011 	0.624959 	0.362179 	-0.753196 	-1.061898 	0.401773 	-0.622214 	2.006679 	
0.000000 	-1.452397 	0.736895 	-1.162603 	-1.162503 	1.104854 	0.000000 	0.000000 	0.960761 	-0.353511 	-0.329119 	0.252897 	0.000000 	1.456443 	1.341149 	-2.661880 	-0.775304 	0.000000 	1.155310 	0.000000 	0.365725 	0.628507 	0.000000 	-0.264088 	0.000000 	0.000000 	1.139691 	0.614058 	1.091086 	-2.170383 	0.000000 	1.086671 	-0.457800 	0.000000 	1.031193 	1.244162 	-0.894947 	0.000000 	-1.850547 	-0.196700 	0.000000 	1.414055 	0.878874 	-1.022042 	-0.892377 	-1.763754 	0.000000 	0.612456 	1.303556 	-0.271526 	0.000000 	-0.643805 	0.750717 	0.748133 	-0.738541 	-0.703842 	0.000000 	0.000000 	2.223574 	0.000000 	1.302681 	-0.127306 	0.000000 	-0.302534 	0.000000 	0.896090 	0.000000 	-0.790810 	0.659759 	0.039211 	0.000000 	0.000000 	-0.304146 	-1.501393 	1.407439 	1.027115 	0.000000 	0.000000 	0.674477 	0.000000 	-0.913155 	-0.383827 	0.000000 	0.648692 	0.173874 	-0.878874 	0.441703 	0.000000 	0.000000 	0.340251 	-1.538773 	-0.369220 	-0.152508 	-0.606612 	0.181080 	
-0.377858 	0.695170 	1.526297 	-0.599005 	-0.475835 	0.718192 	0.000000 	0.535367 	1.692167 	-1.274671 	-0.866451 	-1.218047 	1.128085 	1.196277 	-0.514419 	0.000000 	0.345785 	1.333053 	-1.090367 	0.000000 	-0.302677 	0.132628 	1.644504 	-1.289298 	1.359798 	0.000000 	0.000000 	0.786682 	0.986033 	-0.223887 	0.389246 	-1.789340 	-0.698325 	-0.558464 	-0.845565 	-0.296519 	-0.137282 	-0.133805 	-1.018059 	0.213797 	0.762265 	0.000000 	-0.355545 	0.308538 	0.000000 	0.000000 	0.000000 	1.084135 	-0.167569 	-0.881570 	-0.575493 	-0.450799 	0.583159 	0.387216 	0.000000 	0.000000 	-1.418960 	-0.159540 	0.449092 	0.867208 	1.028325 	0.630372 	-1.221609 	-1.080716 	0.420780 	0.000000 	0.000000 	-0.416708 	-0.538607 	0.353008 	-1.329090 	-0.108166 	-0.894655 	0.083845 	0.000000 	0.567827 	-0.380103 	0.327094 	0.000000 	0.000000 	0.684960 	0.000000 	-0.412513 	-0.695270 	0.000000 	0.000000 	0.472855 	0.000000 	0.000000 	-0.439832 	1.093044 	0.000000 	0.448518 	1.169249 	0.611622 	
-0.091230 	-0.740349 	0.000000 	-0.276050 	0.898367 	0.000000 	0.000000 	-1.013270 	0.000000 	-0.381294 	1.444066 	0.917321 	0.589090 	0.791916 	-1.097348 	0.348922 	0.000000 	0.588777 	-0.925525 	-0.533816 	-0.348167 	0.000000 	1.085687 	-0.440160 	1.059492 	0.532013 	0.759376 	-0.325775 	-0.528123 	-0.935951 	0.000000 	0.330026 	-0.429747 	-0.818238 	-0.430193 	-1.858386 	-0.316665 	0.289041 	0.379899 	-0.807622 	0.614883 	0.453150 	0.376571 	1.440566 	0.000000 	-0.066627 	-0.650362 	-1.412473 	0.000000 	-0.775760 	-0.212565 	1.080435 	-0.641358 	0.835967 	0.529443 	0.801210 	-0.683520 	0.000000 	-0.577741 	0.000000 	-0.271153 	0.000000 	0.687698 	0.331210 	1.036746 	0.000000 	0.000000 	0.000000 	0.000000 	-0.559177 	0.000000 	1.666581 	0.747456 	0.000000 	-0.443069 	0.376170 	-0.511989 	-0.919229 	0.000000 	-0.854716 	1.050373 	0.000000 	0.000000 	-0.858660 	1.546690 	0.280336 	-1.772158 	1.477588 	0.583729 	0.000000 	0.000000 	-1.994408 	0.781427 	-0.382217 	-0.115235 	
0.724333 	0.000000 	1.240886 	0.000000 	0.000000 	0.597382 	0.000000 	0.720814 	-1.083269 	0.000000 	0.000000 	-1.292638 	0.559572 	0.000000 	-1.649244 	-0.731365 	0.000000 	0.690355 	0.000000 	0.828921 	1.481763 	-0.360226 	-0.952578 	-0.407561 	-0.089338 	0.000000 	0.000000 	0.000000 	1.830685 	0.306154 	0.775132 	-2.082676 	-0.696544 	0.000000 	0.000000 	-0.817308 	0.000000 	0.000000 	0.972470 	1.315389 	-1.083349 	0.552952 	-1.472615 	0.000000 	0.468824 	0.000000 	1.603979 	0.000000 	0.000000 	0.000000 	-1.229990 	-0.853622 	0.152718 	-0.664455 	0.475025 	0.000000 	0.000000 	-0.981246 	1.244161 	0.748282 	-0.900922 	1.348872 	2.793510 	-1.917823 	0.000000 	-1.880822 	0.000000 	0.000000 	-2.319645 	1.311927 	0.881741 	-1.483363 	-0.983900 	0.000000 	1.057472 	1.896246 	0.000000 	-0.779288 	0.000000 	0.000000 	-0.870350 	0.000000 	0.747802 	-1.845962 	-0.402605 	0.000000 	0.000000 	1.068917 	-0.192585 	-1.174001 	0.000000 	0.000000 	1.198423 	1.519751 	0.167800 	
0.000000 	1.114391 	0.481385 	1.451954 	1.225956 	-0.322550 	1.360746 	-0.960511 	0.000000 	-0.595355 	-0.717324 	-0.136591 	-1.120420 	0.447693 	-0.262705 	-0.306142 	0.000000 	-1.087349 	1.359428 	0.064553 	-1.270424 	-0.903367 	0.774430 	-0.648012 	0.773350 	0.000000 	0.000000 	2.435564 	-0.642623 	0.000000 	1.023600 	0.880622 	0.000000 	0.551194 	-0.580341 	1.053220 	-0.699489 	1.617729 	0.000000 	0.000000 	-0.731641 	0.000000 	-0.415154 	1.558014 	0.000000 	0.000000 	-0.155499 	-0.352001 	0.905437 	-2.131776 	0.000000 	0.430935 	0.151272 	-0.299071 	-1.242922 	-1.039132 	0.572651 	1.177384 	1.350416 	0.000000 	1.451579 	-0.444788 	-0.867788 	0.000000 	0.000000 	0.686602 	-0.305703 	0.653499 	0.000000 	-0.954791 	-0.867106 	-0.378302 	1.327946 	1.532548 	0.077579 	0.000000 	-0.968513 	-0.737400 	-0.914453 	0.526196 	-1.176711 	-0.882014 	-1.317772 	-0.205181 	0.683895 	-1.423068 	-0.329278 	0.000000 	-1.519463 	0.631034 	0.569293 	0.537847 	-0.409949 	-0.322731 	0.234061 	
0.000000 	-1.469817 	0.000000 	-0.610230 	-0.806286 	0.000000 	0.000000 	-1.359812 	0.341012 	1.105931 	0.833412 	1.099439 	-0.183353 	2.086018 	-0.614634 	-1.090914 	0.000000 	-0.388691 	-0.803356 	0.545520 	-1.110516 	0.000000 	-0.693397 	1.362795 	0.000000 	-1.090243 	1.623613 	0.260104 	1.269085 	-0.312299 	0.773005 	1.150353 	-1.125897 	0.000000 	-0.402159 	-1.180963 	0.000000 	0.000000 	1.445780 	0.000000 	0.726210 	-1.248789 	0.000000 	0.564502 	0.438161 	0.000000 	-1.432356 	-0.548772 	0.000000 	-0.733349 	0.505877 	-0.975983 	0.999810 	1.316317 	0.221463 	0.619530 	0.795757 	0.000000 	-1.035202 	-0.342902 	-0.395969 	-0.165106 	0.357292 	0.000000 	0.843525 	0.000000 	0.638117 	-0.893102 	-0.154801 	-0.662861 	-0.280350 	0.000000 	0.177381 	-0.483396 	-0.563070 	0.387645 	0.000000 	0.933925 	-0.990493 	-0.650848 	0.251467 	0.811243 	-1.036375 	-0.150755 	0.799587 	0.355633 	-1.282034 	0.997518 	0.369259 	0.311704 	0.000000 	0.000000 	-0.220625 	0.177574 	-0.347454 	
1.172304 	0.000000 	-0.898901 	0.358656 	-0.380100 	0.000000 	-0.471969 	-0.316563 	0.000000 	-0.447155 	-0.410894 	0.780631 	1.160932 	-1.230509 	1.430652 	0.000000 	0.000000 	0.000000 	0.000000 	-0.327049 	0.000000 	0.945034 	1.362442 	0.373114 	0.863551 	0.000000 	-0.889473 	1.093359 	0.000000 	-0.370165 	0.261916 	0.174871 	0.235630 	-1.176965 	0.749905 	-0.679533 	1.443521 	0.000000 	0.549802 	0.202234 	-0.353543 	0.249598 	-0.262645 	-0.274098 	0.000000 	0.000000 	1.184429 	-0.231380 	-0.365222 	0.000000 	0.655092 	0.000000 	-1.485517 	1.719786 	-1.749010 	-1.474812 	0.890498 	-1.318304 	-0.600436 	0.000000 	0.000000 	0.000000 	0.000000 	1.012849 	-0.977143 	0.000000 	-1.295193 	0.852215 	1.266689 	-1.626821 	-0.224947 	0.000000 	0.000000 	0.000000 	-0.665889 	0.663026 	-1.113120 	-0.289943 	0.358876 	-0.520993 	1.084867 	-1.751882 	-0.479065 	0.345817 	-0.867570 	0.906527 	-0.392891 	1.469638 	-1.024601 	0.073657 	-0.466379 	0.475382 	1.690589 	-0.781044 	1.617603 	
0.831919 	-0.707594 	0.262076 	-0.962951 	-1.034186 	0.000000 	0.887913 	-2.428495 	1.039040 	0.246034 	0.092511 	0.573271 	-0.416643 	0.000000 	0.287445 	0.000000 	0.000000 	-1.035614 	0.000000 	1.232458 	-0.098843 	0.545630 	-0.159327 	-0.808728 	0.000000 	1.514617 	1.615522 	1.621293 	0.000000 	0.000000 	-0.970596 	0.000000 	-0.264589 	-0.461835 	0.436588 	-1.222513 	0.000000 	1.749141 	-1.131744 	1.363304 	1.002902 	0.627225 	0.000000 	0.731405 	0.113965 	-1.414038 	-0.486861 	0.000000 	0.075309 	0.000000 	0.937747 	0.000000 	0.547049 	-0.290691 	-0.948071 	0.089426 	0.000000 	0.000000 	-0.401485 	-0.513964 	1.504795 	0.436198 	0.000000 	-1.156779 	-0.500482 	0.000000 	-0.952662 	-1.604849 	0.136194 	1.138241 	-1.143072 	0.258829 	0.081709 	1.678610 	0.000000 	1.246893 	0.000000 	0.662059 	-0.601286 	0.000000 	-0.669627 	-0.626534 	-1.465423 	0.000000 	1.766959 	-1.114434 	-1.348899 	-0.342719 	-0.816727 	0.885507 	1.082848 	0.000000 	-0.329232 	0.626522 	0.249551 	
0.896199 	-0.899091 	-0.981740 	-1.297190 	-1.108883 	-2.024181 	-1.127634 	-0.867330 	0.471075 	-0.826160 	1.549765 	0.440635 	-0.639326 	-0.890501 	0.000000 	-0.403399 	1.630300 	-0.628262 	-0.470853 	0.000000 	0.000000 	0.196668 	0.584509 	-1.086115 	-0.629750 	-0.962781 	0.624024 	0.983187 	0.886112 	-0.429193 	0.000000 	-0.858042 	1.114101 	0.144899 	1.026336 	0.538334 	-1.318117 	-1.094960 	0.708243 	-0.710902 	0.000000 	0.000000 	0.389330 	0.153131 	0.000000 	0.568489 	0.973009 	0.000000 	-0.649602 	-1.779554 	-0.359669 	-0.427439 	0.000000 	0.858545 	-1.272321 	-1.046366 	1.438179 	1.210429 	0.481180 	-1.058253 	-0.143477 	0.000000 	-0.298930 	1.015590 	1.185637 	1.430806 	0.000000 	0.713739 	0.000000 	0.894792 	-0.270988 	0.719873 	0.090476 	-0.962023 	0.000000 	0.401816 	0.343053 	-1.448850 	0.281145 	0.625902 	-0.623010 	1.490681 	0.000000 	0.626230 	1.282636 	0.241781 	-0.721578 	1.055270 	0.533241 	-0.282719 	-0.520613 	0.000000 	0.553627 	-0.660639 	0.978957 	
