1.517490 	1.191580 	0.000000 	0.102358 	-1.139364 	-0.657719 	1.143343 	-1.034140 	0.000000 	1.427760 	0.000000 	1.512111 	-0.895599 	2.344835 	0.000000 	-0.861397 	-1.025652 	2.040133 	0.000000 	1.866482 	-0.344726 	-0.595673 	0.545964 	-1.265917 	-0.609571 	-0.264473 	0.000000 	-0.888494 	1.704348 	-0.838201 	0.595673 	0.000000 	-1.281176 	-0.264995 	-0.731901 	-0.790468 	0.000000 	-0.927106 	-1.026414 	2.102413 	-1.373156 	-0.815625 	-0.557899 	1.122999 	1.782546 	-0.338974 	-2.579896 	-1.178609 	-1.413655 	-1.013896 	-1.722990 	0.689995 	0.000000 	-0.187875 	1.873583 	0.000000 	1.758755 	0.507660 	-1.628025 	2.180575 	1.216372 	-1.388434 	1.670374 	0.000000 	0.396365 	-1.609424 	1.226704 	-1.137773 	-0.508250 	
-0.926434 	-1.700419 	-2.349711 	0.000000 	0.000000 	1.924005 	1.379077 	1.440416 	0.000000 	-0.799278 	-1.430017 	-1.032691 	-0.823230 	0.000000 	-2.257193 	1.960655 	1.198039 	1.205486 	0.177672 	2.024547 	1.274744 	0.000000 	-0.292070 	-2.148851 	-1.090848 	-0.203103 	-1.288784 	-1.436155 	0.685886 	-0.776948 	0.000000 	-0.916442 	0.852768 	1.920626 	0.668377 	-1.477946 	0.000000 	1.339758 	-2.005912 	1.106244 	-1.777111 	1.835357 	2.744563 	1.964281 	1.156539 	0.281667 	0.000000 	-0.551668 	0.000000 	0.000000 	-1.204241 	-2.246523 	-0.461548 	1.633154 	-0.816666 	-0.781437 	0.363003 	-1.633116 	-0.924821 	2.523521 	-1.056551 	1.257334 	-0.904554 	0.563763 	0.247071 	1.659448 	0.822590 	1.035286 	0.450635 	
2.128488 	-0.429196 	-1.907394 	-0.511925 	2.071178 	-1.145314 	-1.435385 	0.000000 	-1.375908 	0.000000 	1.209886 	0.000000 	0.605754 	2.772314 	0.000000 	-0.925865 	0.830296 	0.000000 	-1.559291 	0.000000 	-1.611206 	-1.195531 	0.000000 	0.368540 	0.747673 	0.000000 	-1.188574 	1.070599 	1.858241 	0.460771 	1.195531 	0.000000 	0.982164 	2.639558 	-0.947713 	0.759447 	-2.166075 	0.429196 	-3.036665 	0.000000 	2.379278 	0.000000 	-0.460771 	0.694072 	0.759163 	-0.640682 	0.000000 	-1.283028 	0.000000 	-0.882498 	-0.305374 	0.670073 	-0.817875 	0.000000 	0.000000 	0.017723 	-1.192113 	-1.854747 	-1.106378 	1.877792 	1.387978 	-2.305523 	0.357155 	0.000000 	2.923974 	-1.545720 	0.000000 	1.236328 	0.000000 	
-1.615207 	-0.608187 	-0.864182 	0.126296 	1.858981 	-0.993984 	-0.791543 	1.636363 	0.000000 	0.000000 	0.741042 	0.833343 	0.000000 	-0.952106 	0.000000 	0.282542 	1.884570 	-1.195272 	-0.487307 	1.380162 	1.018871 	0.681136 	0.021812 	0.000000 	0.000000 	1.359723 	0.000000 	-1.211337 	0.516044 	0.735579 	-0.681136 	0.000000 	-0.672825 	1.782757 	0.000000 	0.870340 	-0.179278 	-1.138807 	-0.459281 	0.000000 	0.000000 	0.651671 	0.447047 	0.000000 	0.000000 	0.000000 	-1.182626 	-1.314371 	0.000000 	-1.267533 	1.758857 	-0.644495 	-1.671821 	-0.233821 	0.000000 	1.359854 	0.000000 	-1.552353 	2.205320 	-0.170985 	0.000000 	1.868571 	-1.238739 	0.387271 	1.910311 	-0.642340 	-1.640553 	-0.906165 	-1.179829 	
-1.612689 	-0.987699 	-2.009831 	0.836348 	-0.302504 	0.000000 	1.767689 	1.250034 	1.385361 	-1.804733 	2.117932 	-1.889263 	1.643883 	0.562317 	1.471883 	-1.001763 	0.000000 	1.158343 	-0.282283 	-1.052236 	-1.094961 	0.000000 	0.335851 	-1.518065 	0.000000 	0.000000 	0.000000 	-0.291702 	0.000000 	-2.145009 	0.000000 	0.000000 	1.522151 	-1.609506 	0.969790 	0.787750 	-0.861683 	0.000000 	2.571205 	-0.817437 	1.345835 	-1.639323 	2.876228 	1.217976 	1.476605 	1.679382 	-0.167868 	0.000000 	0.000000 	-0.273537 	-0.405348 	1.118809 	1.441943 	-0.994360 	-1.217797 	1.694128 	1.508514 	0.000000 	-1.346399 	-2.608717 	-2.128300 	0.397771 	-0.719322 	0.987699 	0.000000 	1.291953 	-1.291223 	-0.357368 	-0.883130 	
-2.705184 	-2.058187 	1.469522 	1.537021 	-0.847027 	-1.307193 	1.100437 	0.329708 	1.137677 	-1.776795 	2.082822 	-1.384920 	-2.439083 	1.501178 	-0.335620 	-1.614569 	2.329217 	3.511348 	-0.612609 	-1.070969 	3.451378 	0.000000 	-0.434941 	0.555096 	-2.819941 	-1.318561 	-0.462252 	0.000000 	-0.634200 	-1.729265 	0.000000 	2.113536 	0.000000 	0.226436 	-0.506173 	0.904506 	-0.603718 	1.260738 	0.182298 	1.536685 	0.534440 	-1.019851 	1.307528 	-0.887792 	3.478944 	0.000000 	0.600406 	-1.115583 	-1.808630 	0.375147 	0.000000 	-0.939898 	-0.735760 	0.733626 	-1.379735 	-3.740684 	0.975546 	0.057029 	-0.459319 	1.239294 	-0.883200 	-0.206861 	-0.487495 	2.116010 	-0.275317 	2.251260 	-0.803549 	0.378795 	2.522269 	
1.343265 	0.000000 	-1.296032 	1.990496 	0.390849 	-0.553130 	0.164992 	-1.327185 	0.000000 	2.632613 	0.771950 	1.888337 	-1.871602 	-1.151630 	0.525381 	0.000000 	0.000000 	-0.842107 	1.127782 	0.561085 	0.000000 	0.000000 	-1.506794 	-0.510648 	-1.172700 	0.976484 	-0.109121 	-2.004357 	0.330698 	-1.668406 	0.000000 	-0.237033 	0.000000 	0.658298 	2.357167 	1.260010 	0.621308 	-1.627505 	0.000000 	-1.190057 	-1.108834 	1.391131 	2.848309 	2.412211 	-0.310530 	-0.329672 	-1.811352 	0.743896 	0.749166 	1.330779 	0.000000 	-1.195120 	-2.589197 	0.210240 	1.296126 	-1.881234 	-0.835399 	0.000000 	0.000000 	1.693745 	-0.481875 	-1.363854 	-0.501154 	0.651021 	1.292164 	-2.479363 	0.000000 	1.646768 	-1.670396 	
-3.211922 	0.953327 	0.000000 	-0.370648 	0.000000 	-3.485094 	0.956992 	1.838513 	1.284473 	-0.786952 	0.000000 	0.000000 	0.000000 	1.562731 	-1.815700 	0.000000 	3.024396 	-2.877132 	0.809193 	0.904408 	0.899648 	0.000000 	-0.069846 	-0.172842 	1.150166 	0.000000 	0.446930 	1.930634 	0.968116 	-1.134150 	0.000000 	0.744239 	0.000000 	-0.773911 	-0.649709 	0.780105 	-1.488445 	-0.953327 	-0.403318 	1.653611 	1.138464 	0.000000 	1.113022 	0.000000 	1.046909 	1.243164 	1.146034 	-1.727897 	-1.765414 	2.260699 	0.000000 	-2.207614 	-1.291173 	0.648015 	-0.962817 	1.366699 	-0.447884 	-0.950136 	0.400047 	-1.901515 	-0.873178 	0.000000 	1.482849 	0.000000 	0.186940 	1.594194 	1.400371 	-2.581511 	0.000000 	
-1.218466 	1.448485 	1.600213 	-1.067241 	-1.247218 	-0.471548 	0.266838 	0.325206 	0.000000 	0.590825 	-0.440420 	3.031333 	0.312346 	1.928795 	0.715488 	0.482869 	-0.143684 	-2.667406 	0.000000 	0.057879 	-0.517172 	0.936772 	-1.165619 	-0.709374 	0.229370 	2.781086 	2.196209 	-1.347988 	-0.514143 	0.701392 	-0.936772 	-0.231956 	-1.501588 	-2.706481 	-1.287678 	2.021505 	0.577023 	-1.259649 	1.979294 	-0.729666 	-0.676819 	-0.504228 	-0.718379 	1.458807 	-2.752662 	0.976396 	-2.815204 	-1.255641 	-0.711563 	1.604834 	-1.800009 	0.303075 	0.000000 	0.379281 	2.846369 	0.000000 	0.861445 	0.297910 	0.000000 	-1.031168 	0.829944 	-0.498854 	-1.595911 	-2.969922 	-0.656749 	-0.733206 	3.119675 	1.018314 	1.021822 	
0.734230 	1.451583 	0.421651 	0.198892 	-0.733119 	-2.257883 	2.224003 	0.000000 	1.620557 	2.100380 	0.000000 	0.804261 	0.419489 	-0.130585 	1.095116 	-0.428939 	-0.237714 	2.036979 	0.860759 	0.741405 	-0.418619 	0.000000 	-1.127567 	-1.013631 	-0.606086 	-1.867603 	0.442118 	0.634139 	1.379919 	-1.810226 	0.000000 	-1.158415 	-0.374060 	-2.427234 	1.896942 	-1.744335 	1.172162 	-0.581324 	0.713141 	-0.813310 	0.000000 	0.710380 	1.117375 	1.329696 	0.000000 	0.857277 	-1.668898 	0.000000 	-0.777366 	-0.575764 	2.013396 	0.000000 	-1.477670 	-0.769034 	2.079943 	-0.713159 	-0.862739 	2.438949 	-1.629542 	-0.620102 	-1.243563 	-0.209425 	1.566586 	0.997343 	0.930475 	0.000000 	-2.364604 	-0.760890 	-2.752976 	
