-1.162873 	-0.244770 	-0.877998 	-1.055536 	-0.427000 	-1.365976 	-2.962257 	-0.415297 	0.000000 	-1.724190 	-1.590563 	1.557702 	0.186728 	-0.717618 	-0.346566 	0.542774 	0.172547 	-1.248152 	0.000000 	1.150424 	0.000000 	2.380731 	0.000000 	2.097488 	0.000000 	-0.355421 	-1.848618 	-0.121543 	0.000000 	-0.929307 	-0.645043 	1.563920 	0.404133 	0.493811 	-0.263130 	0.741641 	0.111458 	1.596139 	0.934951 	0.000000 	0.000000 	0.000000 	0.000000 	1.037222 	0.000000 	0.000000 	0.000000 	-0.561780 	0.228229 	-0.781222 	1.334032 	-0.248891 	-1.158524 	1.272453 	-0.606124 	-0.395328 	-1.157050 	1.242844 	0.620559 	1.119102 	0.136672 	-0.545927 	1.621589 	-1.177260 	-1.808803 	0.000000 	-1.426763 	0.784358 	-1.339754 	-1.377625 	1.478549 	0.000000 	1.904071 	1.751539 	0.158031 	-2.203103 	0.115685 	-0.493707 	0.568664 	1.876755 	0.000000 	1.412129 	2.024443 	1.507063 	-0.321223 	
0.451258 	0.000000 	-1.362160 	-0.441884 	-0.633150 	-1.134163 	1.490614 	1.209117 	-0.728107 	-1.036611 	-0.497081 	-0.833107 	-0.384178 	0.726692 	0.502509 	-0.264162 	0.000000 	0.235508 	0.562851 	1.946415 	0.322241 	0.000000 	-1.451901 	0.902747 	-1.924984 	1.281547 	0.855512 	0.481311 	-0.779700 	-0.293569 	-1.830603 	0.647189 	0.614740 	-1.869035 	0.389841 	-0.668408 	0.000000 	2.547382 	-0.060514 	0.158224 	0.000000 	-1.435431 	-1.023010 	-1.401752 	1.600540 	-0.711970 	-0.746848 	0.000000 	0.000000 	-0.870240 	1.027964 	-0.355024 	-0.466645 	-0.927107 	2.323638 	1.232991 	1.682812 	0.505078 	1.903087 	1.514550 	-0.269279 	1.101595 	-0.337736 	0.780911 	-0.353966 	-0.371318 	2.301241 	-2.551517 	0.670735 	0.000000 	-2.237768 	0.000000 	0.953365 	0.713901 	0.000000 	-1.157480 	0.232356 	-1.549176 	-0.949878 	0.574342 	0.000000 	0.000000 	1.033914 	-0.392942 	-0.667049 	
-1.000044 	2.065632 	-0.419479 	0.481819 	0.443019 	-0.370527 	-0.645642 	1.270021 	0.462380 	-1.413815 	-1.406988 	-0.374470 	0.000000 	0.000000 	0.763029 	0.458788 	-0.480333 	0.762483 	0.562722 	2.072539 	-0.240164 	-0.446301 	-1.854003 	0.639879 	-1.871911 	2.121537 	0.125447 	0.428990 	0.713362 	-0.262592 	-0.302941 	2.596802 	-1.089561 	-0.577429 	-2.187789 	1.088320 	0.000000 	0.522444 	0.434951 	0.623035 	0.183610 	-2.073932 	-0.665347 	0.418827 	-1.980908 	0.166245 	-0.910103 	0.949000 	1.224000 	-0.687382 	-0.561790 	-0.870041 	-0.911717 	-3.653996 	1.065985 	-1.382433 	0.929736 	0.245631 	0.240837 	-1.422057 	-0.080199 	0.330673 	0.924400 	-0.463486 	1.169257 	0.852735 	2.424277 	0.475425 	-2.018463 	0.186624 	-0.895698 	-0.976055 	0.858393 	0.000000 	1.166523 	2.519706 	0.000000 	-0.313076 	-0.917950 	0.000000 	-0.467477 	-0.540337 	0.000000 	0.303511 	2.527789 	
-1.473728 	1.927394 	0.000000 	0.000000 	0.000000 	-0.642228 	-1.642978 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.553574 	0.000000 	-1.725191 	0.556513 	0.000000 	0.000000 	-0.991612 	-1.108834 	1.316711 	1.308504 	0.000000 	-0.460392 	0.353468 	-0.699786 	0.890766 	0.399633 	1.015657 	0.534063 	-0.871591 	1.450922 	0.780011 	0.000000 	1.702776 	0.265269 	1.375050 	0.000000 	0.000000 	-0.805812 	-2.262656 	-0.612326 	1.187821 	0.551414 	-1.450899 	-1.244135 	-0.297909 	0.497890 	1.390527 	1.125492 	-1.917648 	-0.905703 	0.305124 	0.000000 	0.000000 	-1.173055 	-0.052378 	-1.396703 	0.882641 	0.000000 	0.334085 	2.913701 	-1.583945 	0.735905 	0.000000 	-0.807144 	0.000000 	0.164338 	0.993939 	0.000000 	0.605376 	-0.253919 	-0.351347 	-1.998214 	-1.276802 	-1.359279 	2.281327 	-0.261460 	-0.710148 	0.623053 	1.268266 	-0.987798 	2.497417 	1.383708 	
0.000000 	-0.055637 	1.849389 	0.000000 	-0.147139 	-3.655390 	0.435791 	-1.337712 	2.325888 	-2.324319 	-0.220121 	-1.161602 	1.001154 	-1.284951 	-0.348102 	2.045610 	-0.700917 	-1.987366 	-3.748745 	0.000000 	-0.297250 	-1.173226 	2.162864 	0.000000 	1.455227 	0.899629 	0.785483 	0.795838 	-2.501397 	-0.410608 	0.509073 	-0.160045 	1.619521 	0.920880 	0.416391 	-1.252811 	-1.587266 	0.526603 	1.180806 	0.000000 	2.288974 	-1.530694 	-1.816701 	-0.961919 	1.104670 	-1.187032 	0.000000 	1.419171 	0.744292 	1.720307 	-0.355568 	1.380228 	-0.434999 	0.970672 	-0.615096 	0.117654 	-0.819063 	2.476988 	-1.005946 	0.000000 	1.039231 	0.000000 	0.000000 	-0.207363 	0.481242 	0.468174 	-0.400009 	1.614304 	-1.090288 	0.000000 	1.426819 	-1.588636 	-0.228825 	0.000000 	0.000000 	-1.229358 	0.000000 	0.654100 	-0.167402 	0.087229 	1.602053 	0.541536 	0.000000 	-0.177347 	0.000000 	
0.000000 	-1.792465 	-0.808672 	0.513725 	-0.831850 	1.320591 	-1.668754 	1.362226 	-0.908498 	-0.462198 	0.000000 	1.731174 	0.000000 	-2.180073 	2.010274 	0.000000 	-0.227613 	0.534056 	1.632061 	-1.344762 	0.378046 	0.374369 	-0.591942 	1.191745 	-1.124205 	-1.780061 	-0.683794 	-1.070964 	-0.330395 	0.289501 	-0.787175 	0.488620 	1.207959 	-0.197654 	0.000000 	0.000000 	0.551789 	2.080143 	-0.440029 	-1.550719 	-1.647642 	0.000000 	0.000000 	2.101899 	0.721072 	1.329507 	0.186122 	2.340366 	-0.771457 	0.000000 	-0.564544 	-1.072355 	0.000000 	-0.412243 	-1.159340 	-0.689925 	0.177217 	2.134913 	-1.276227 	-1.498852 	-0.986422 	-0.089130 	1.727219 	-1.345093 	1.438332 	-2.329365 	-2.417488 	0.814812 	0.000000 	-0.719414 	3.216799 	1.070964 	-0.745808 	3.191733 	1.519764 	0.187423 	0.000000 	0.507888 	-1.161145 	1.015106 	-0.738246 	1.037256 	1.204176 	-0.715800 	-0.957842 	
0.648678 	0.550292 	0.000000 	1.502638 	1.633117 	0.000000 	-2.290505 	-1.643097 	0.000000 	-0.540744 	1.706411 	-2.680744 	1.115869 	-1.012551 	0.000000 	1.241925 	-1.159329 	1.381509 	-0.142746 	-0.540015 	-0.764794 	1.561538 	0.000000 	1.026265 	1.210290 	1.442219 	-0.647079 	-1.454568 	0.230551 	-1.864593 	0.222783 	0.000000 	-1.528311 	-0.198406 	-1.709935 	0.000000 	1.150507 	-0.866905 	0.131471 	-1.403108 	0.000000 	-1.101860 	-0.865425 	0.771593 	-0.397165 	-0.446502 	0.954931 	-1.102520 	0.688910 	-1.246865 	1.202137 	-2.302547 	1.151510 	0.000000 	1.482291 	-2.050984 	1.480461 	1.838533 	1.463951 	0.000000 	1.537145 	1.824289 	-0.604291 	-1.030941 	-0.121334 	0.000000 	1.512433 	-0.343831 	0.000000 	0.313737 	-2.316916 	-0.436034 	1.328738 	-0.563585 	-1.027018 	0.277329 	0.680946 	0.000000 	-0.263134 	-0.242944 	2.048634 	0.469207 	-0.775196 	0.000000 	1.939482 	
1.669299 	-0.580544 	-0.295925 	0.000000 	0.000000 	-0.274902 	-2.120832 	-1.980070 	0.677830 	1.749684 	0.000000 	0.000000 	-1.336743 	-1.329331 	0.099396 	0.000000 	0.808833 	1.154399 	-1.856932 	-1.063178 	0.000000 	-0.147761 	2.343595 	0.000000 	1.303663 	0.000000 	0.000000 	1.237258 	0.989819 	0.849612 	0.000000 	1.404502 	0.433280 	0.000000 	-0.536022 	-1.965741 	0.000000 	2.370911 	0.343975 	0.000000 	1.552305 	-1.485050 	0.000000 	0.000000 	0.000000 	-0.335295 	-0.331071 	-0.705014 	-0.855670 	-1.593122 	1.578943 	1.484843 	1.053335 	0.701094 	-0.645340 	0.000000 	-0.876937 	0.000000 	-1.032990 	0.998235 	0.923920 	-0.557446 	0.000000 	0.000000 	-1.012735 	0.831135 	1.746948 	0.085423 	1.491078 	0.068823 	0.888615 	-0.940816 	-0.481767 	-1.358007 	-2.871373 	0.000000 	1.653578 	-0.291809 	-0.245696 	2.152893 	-0.494093 	-2.356895 	-0.927397 	0.000000 	-1.379348 	
-0.606160 	-1.681454 	0.000000 	-0.505596 	0.629701 	0.677901 	0.334017 	-1.945012 	1.615609 	1.394002 	2.514072 	-1.566581 	-1.342377 	-1.129823 	-0.934635 	1.428724 	-0.214539 	0.530511 	-1.300147 	-2.683871 	2.648894 	-0.570861 	0.137493 	-0.537152 	1.179060 	0.708958 	1.075632 	0.270492 	0.000000 	1.438356 	-0.467932 	-1.072924 	-0.207146 	-0.306402 	0.000000 	0.922203 	0.400297 	0.000000 	-1.970293 	1.858108 	0.669102 	0.138190 	0.516978 	-1.184411 	0.000000 	1.026212 	1.179491 	-0.987594 	0.000000 	0.000000 	1.089760 	-1.164074 	-0.954971 	3.523650 	-1.461875 	-2.091418 	1.968581 	0.841329 	1.329840 	0.880386 	2.149651 	1.357456 	0.306240 	-0.528557 	-0.440754 	-0.700741 	0.000000 	0.000000 	-1.136841 	0.223217 	-0.875256 	-2.015258 	0.000000 	-2.160567 	-0.387360 	-0.209431 	0.602481 	-0.519185 	-0.675718 	0.000000 	1.466908 	-1.520801 	-0.669877 	0.753561 	0.000000 	
-0.240034 	0.080776 	0.158050 	1.886072 	-0.699173 	0.000000 	0.540047 	0.755512 	1.011625 	1.213240 	0.526639 	0.081835 	1.204312 	-1.132503 	-1.458701 	0.782535 	0.000000 	1.509658 	2.083911 	0.247410 	0.000000 	1.184556 	0.169501 	0.597592 	-0.902633 	-1.149443 	-1.682076 	0.464495 	-0.790635 	1.236807 	1.350731 	0.000000 	0.000000 	-2.911430 	-1.668807 	0.311781 	1.913826 	1.002443 	0.000000 	-1.508217 	-0.496028 	0.000000 	1.092568 	0.286864 	-0.642804 	0.000000 	0.316957 	2.428469 	1.159317 	-1.764996 	0.767811 	-1.318566 	-0.283493 	-0.840597 	-0.221609 	-1.352897 	0.000000 	0.360524 	0.811762 	-2.004837 	1.874062 	1.159545 	0.000000 	1.577359 	0.559303 	-0.795611 	1.286353 	-1.214458 	0.282166 	-0.596748 	0.000000 	-1.318777 	0.000000 	-0.762856 	-0.276682 	1.285038 	0.931450 	0.734530 	-0.945385 	-2.511892 	0.000000 	0.159643 	-2.373477 	-1.374293 	0.202811 	
