1.314946 	-0.964419 	-1.457461 	1.205569 	0.321146 	0.879217 	-0.735396 	-0.332852 	-1.015017 	0.000000 	1.534618 	0.878143 	0.504099 	0.000000 	-1.628675 	0.000000 	1.253606 	-0.705763 	0.538907 	-0.424569 	-1.195376 	-1.819044 	1.372059 	-0.433650 	0.000000 	1.458035 	0.000000 	0.359875 	0.566608 	0.991786 	0.000000 	0.944494 	-0.449490 	-0.712505 	0.346797 	0.000000 	0.806780 	-1.039558 	1.154680 	0.943336 	-1.597061 	1.612077 	0.000000 	-0.769056 	1.070131 	0.577465 	-0.987724 	-1.091522 	1.069934 	2.081326 	0.000000 	-0.293982 	-0.809519 	-1.189586 	0.000000 	-0.973152 	0.000000 	1.094270 	-0.581301 	-0.417588 	-1.733076 	1.402786 	1.721263 	0.921851 	-0.366944 	0.000000 	1.094907 	-1.633814 	-1.349384 	-1.228637 	0.000000 	0.689506 	-1.390713 	-1.023955 	0.742971 	-0.966899 	
0.850173 	-0.447620 	0.000000 	-1.668176 	0.000000 	-1.987204 	0.751217 	-0.815133 	0.000000 	-1.216805 	-1.783356 	1.385976 	1.759922 	-0.260442 	1.097960 	-1.534918 	0.445880 	-2.065610 	-0.407981 	-2.412985 	0.736484 	-0.910649 	0.461809 	0.559108 	0.000000 	0.000000 	1.278041 	0.471993 	0.216618 	-1.063168 	1.825490 	0.700887 	1.752009 	0.977197 	0.208054 	0.843530 	0.827930 	-1.315804 	-1.247799 	0.319260 	-1.129051 	-0.637370 	0.683263 	-1.184767 	2.779636 	-1.126175 	0.466363 	-1.013811 	1.980959 	-0.663525 	-0.394385 	-1.348921 	1.298238 	0.000000 	0.234123 	-0.880876 	-0.543779 	0.413389 	0.416583 	0.868854 	-0.550203 	1.370223 	1.341332 	0.655682 	-0.312317 	0.000000 	1.458356 	-0.655990 	0.901731 	1.097022 	-2.586771 	0.000000 	-0.810460 	0.186258 	0.713158 	-0.872830 	
-3.230463 	-1.928784 	1.611501 	0.130569 	0.635429 	0.222218 	-0.591795 	-0.916765 	-0.859358 	0.396927 	-1.872704 	1.571980 	0.000000 	1.815542 	-0.219879 	0.000000 	0.000000 	0.116120 	1.529095 	0.000000 	0.720438 	1.071060 	0.177916 	0.000000 	1.212355 	0.714289 	0.743541 	1.333518 	-1.863050 	0.464625 	0.101370 	1.285940 	0.000000 	-1.290273 	-1.138580 	0.567674 	-0.123793 	0.757727 	-1.161957 	-1.071130 	0.646529 	0.000000 	0.940285 	-0.536339 	0.417134 	1.267523 	1.652588 	-0.418310 	-0.335444 	0.495059 	0.688757 	-1.492419 	-0.228635 	0.000000 	0.384294 	-1.360839 	1.369275 	-1.929722 	1.337783 	1.949200 	-0.290691 	0.314974 	-0.567652 	0.704748 	0.654408 	0.000000 	0.000000 	-2.217852 	-0.943797 	1.020417 	0.000000 	1.437773 	-1.565226 	-0.283544 	-2.468675 	-0.503397 	
0.805796 	0.479683 	-1.271871 	0.000000 	-0.945311 	0.751113 	-0.294226 	-0.752197 	0.961971 	1.679825 	-0.928734 	0.000000 	2.211642 	1.492566 	-0.514657 	0.258463 	1.191696 	0.736162 	0.977705 	-1.087928 	-0.323583 	-3.378513 	2.751358 	-1.077138 	-1.061702 	1.607570 	1.598598 	-0.990831 	-0.378562 	0.705100 	0.447967 	1.469334 	1.369242 	-1.129950 	0.000000 	-0.854010 	0.000000 	-1.840369 	-2.051869 	-0.234480 	0.412206 	1.685433 	0.804044 	0.699219 	1.944863 	-1.586472 	0.685155 	-1.293952 	2.145411 	-1.123914 	-1.081170 	-2.015491 	-0.837450 	-0.994889 	-1.097665 	-0.283041 	0.170116 	-0.351917 	-0.094630 	0.000000 	0.000000 	1.966627 	-0.580037 	0.000000 	1.750402 	0.000000 	0.000000 	0.103465 	0.572759 	-0.606055 	0.824161 	-0.304097 	0.000000 	-1.322835 	0.000000 	-1.580754 	
0.000000 	-2.507064 	0.000000 	-1.345592 	1.451653 	-1.707735 	-3.848769 	0.724982 	-0.059927 	0.000000 	0.606086 	0.103091 	-0.326854 	0.000000 	-2.498080 	2.372027 	-0.348404 	-1.097879 	0.716828 	-3.047122 	0.405817 	-1.705982 	0.000000 	0.000000 	0.099648 	-0.390029 	0.761121 	2.203834 	0.568132 	2.781852 	1.672349 	1.545673 	0.890448 	1.963633 	2.104139 	1.242385 	0.208637 	0.977701 	2.286807 	0.000000 	-1.040988 	0.184005 	-0.850061 	0.888225 	-0.967927 	1.891319 	-2.298006 	-1.412933 	1.173060 	2.816039 	0.000000 	-0.700571 	0.000000 	-0.904999 	0.000000 	0.437859 	1.989839 	-1.305734 	1.477938 	2.382413 	-1.580542 	0.408286 	-0.446053 	-0.989221 	-0.559938 	0.000000 	-0.111475 	-0.605352 	-2.694463 	0.502952 	-1.629352 	0.390161 	-1.526497 	-0.331974 	-0.422534 	-0.515098 	
0.526009 	1.030696 	0.856438 	0.103246 	0.000000 	-1.511551 	1.467574 	0.000000 	-0.543820 	1.106205 	0.000000 	1.615554 	0.462851 	1.065882 	-0.649208 	1.698727 	0.790987 	-1.746309 	0.799071 	1.876407 	1.184379 	-0.141245 	0.000000 	-2.286003 	1.046861 	-0.280421 	-0.194557 	-0.544868 	1.090838 	-0.468592 	-2.621344 	-0.229871 	0.998471 	-1.770112 	0.070666 	0.336870 	-1.146545 	0.000000 	0.974473 	-1.214010 	1.729611 	-1.382635 	-0.761099 	0.000000 	0.839555 	-2.002370 	0.370846 	-0.651315 	1.699279 	-0.727452 	-0.866907 	-0.946405 	1.628303 	-1.347641 	-0.853811 	0.000000 	1.804570 	-1.562717 	-1.215535 	-0.582675 	-1.912362 	-1.611605 	0.000000 	1.038636 	0.234461 	1.327018 	0.641896 	-0.574060 	1.003388 	0.532412 	0.836067 	0.678502 	1.462064 	0.977702 	-1.506688 	-0.800316 	
0.329250 	0.215222 	-2.765691 	-0.526361 	0.609303 	-0.957051 	1.608327 	-2.390022 	-1.268077 	0.436915 	0.977700 	-2.513466 	-0.952276 	0.678267 	-1.908871 	-0.917273 	1.433447 	1.009576 	-1.057032 	1.413599 	0.000000 	0.952077 	-0.397552 	0.000000 	-0.769844 	-0.877559 	0.000000 	0.259077 	0.275500 	2.140908 	-0.602685 	0.560598 	0.921455 	1.092918 	0.623213 	-2.055680 	1.925070 	0.946021 	0.771351 	1.224267 	-2.587074 	-0.402123 	0.000000 	-0.446995 	0.000000 	-0.394522 	-0.562712 	-2.765544 	-0.929175 	0.000000 	-0.309486 	0.000000 	0.801784 	-1.705345 	-2.357707 	-0.278288 	1.283712 	0.000000 	0.880092 	1.287682 	0.000000 	1.831320 	0.725113 	0.984960 	2.061625 	-0.519459 	0.424800 	0.941717 	-1.215435 	0.966914 	-0.700592 	0.519083 	-1.495659 	0.992805 	2.985105 	-0.626221 	
0.000000 	-0.634305 	1.457239 	0.419956 	0.000000 	0.000000 	0.926909 	-0.343384 	0.000000 	0.925532 	-2.169989 	0.000000 	-1.669630 	0.368084 	1.286252 	0.359516 	-2.748698 	-2.282141 	-2.923456 	0.000000 	2.682114 	0.609303 	0.895223 	0.000000 	1.746551 	2.031489 	0.909302 	-1.054102 	-0.425773 	0.000000 	-0.357440 	-0.575455 	-1.844206 	-0.580999 	-0.570451 	0.271390 	-1.394288 	-3.798877 	0.801276 	0.000000 	2.116120 	0.000000 	-0.252102 	0.495780 	1.651923 	-0.461824 	0.000000 	-1.604637 	0.923465 	0.324588 	0.000000 	-1.991246 	-0.977208 	0.848719 	-0.757712 	0.251978 	0.942673 	0.000000 	-0.413448 	-0.696395 	-1.032518 	1.273542 	0.213070 	1.221260 	-2.032419 	0.345458 	1.109233 	1.814223 	1.122167 	1.248369 	0.475093 	-1.986237 	0.562536 	1.174090 	-0.464428 	2.160217 	
-0.810578 	1.136053 	-0.414340 	-2.077504 	0.000000 	-1.342618 	1.201926 	0.663345 	-0.467721 	0.000000 	1.141698 	-1.120419 	-0.187607 	-1.436068 	0.000000 	0.222350 	-0.627208 	-0.097823 	-2.426407 	2.286169 	0.184754 	-1.256325 	0.661185 	-0.191671 	0.000000 	-2.347149 	0.000000 	0.456826 	0.000000 	0.000000 	-0.967810 	0.000000 	1.089617 	0.000000 	2.019060 	-1.201646 	-0.464633 	0.915707 	0.358036 	-1.861124 	2.012298 	-0.346689 	-0.796332 	0.000000 	-1.602115 	-1.445031 	0.000000 	-0.811754 	1.354098 	1.183558 	0.832652 	1.010299 	-1.555529 	0.860181 	0.491265 	2.039605 	1.417467 	-0.787571 	-2.171511 	1.189475 	-0.326767 	-1.754270 	0.731978 	-0.448548 	0.640355 	0.000000 	0.855970 	0.737786 	0.153143 	1.159687 	0.972202 	1.905679 	1.208923 	0.000000 	-0.425305 	0.000000 	
0.000000 	0.000000 	0.468831 	1.808147 	-1.760467 	1.470643 	1.847032 	1.381669 	0.091477 	-1.284312 	1.078409 	-0.683911 	-2.374191 	-1.402445 	0.637647 	1.016098 	-1.466887 	0.000000 	0.000000 	-0.739751 	-1.027877 	-0.549207 	-1.568729 	-0.537624 	-0.380590 	-0.380162 	-0.584827 	-1.906277 	-0.112752 	0.212805 	-0.175807 	-1.949024 	-1.404552 	-1.687033 	1.557196 	-0.635238 	0.911340 	-2.557904 	1.173638 	0.951863 	-0.220485 	-0.243454 	0.000000 	1.612725 	0.795894 	0.000000 	-0.709376 	0.838832 	0.000000 	1.612963 	0.000000 	1.281796 	-0.843630 	1.560422 	1.658579 	0.355233 	2.210671 	2.033537 	0.000000 	-1.536742 	0.000000 	0.114078 	1.328835 	0.689542 	-1.426207 	-1.487499 	0.000000 	0.000000 	1.939318 	-0.838095 	0.888534 	1.780759 	-2.040948 	0.632493 	-0.529941 	-0.377149 	
