-1.338219 	-0.813543 	0.878439 	1.299689 	0.869457 	-0.873564 	0.000000 	0.399374 	-0.664707 	1.820336 	-1.032408 	-1.382579 	0.000000 	-1.192241 	-1.275922 	0.942053 	0.670012 	-1.162024 	0.000000 	0.181534 	-0.721395 	-1.375673 	0.000000 	0.000000 	0.935660 	-0.636902 	-0.535548 	0.405280 	1.078813 	0.000000 	-0.239065 	-0.816343 	0.914989 	0.537655 	-1.977017 	-0.937851 	0.000000 	1.349724 	-0.935217 	-0.351104 	-0.504217 	0.781939 	0.000000 	0.757964 	0.000000 	0.913756 	0.000000 	0.000000 	-0.742566 	0.000000 	0.000000 	0.000000 	1.125487 	0.000000 	-1.236035 	0.610581 	0.000000 	-0.524324 	0.958302 	0.368783 	0.894244 	-0.532998 	1.242420 	0.180248 	0.941578 	-1.125084 	-0.573485 	0.342790 	-0.982477 	-0.670925 	1.113863 	0.000000 	1.047624 	1.296942 	0.000000 	0.902147 	-2.103831 	-0.526611 	0.000000 	0.388706 	1.130943 	1.287012 	-0.853072 	0.000000 	0.821448 	0.000000 	
-1.100195 	-0.905008 	-0.305953 	-0.324577 	0.827070 	1.332188 	1.028964 	-1.619089 	0.368821 	-0.723202 	-0.813149 	-1.204529 	1.045919 	1.136665 	-0.463206 	0.527527 	0.000000 	0.483019 	-0.873520 	0.964430 	1.211602 	0.000000 	0.859934 	-0.351193 	0.554236 	-1.314755 	0.000000 	0.854894 	1.495306 	0.000000 	-1.021293 	1.589727 	1.478317 	-0.577228 	-0.742250 	-1.357620 	0.939452 	-0.337641 	0.323465 	0.334812 	-1.688329 	0.000000 	0.468111 	0.325849 	-0.704810 	0.000000 	0.258503 	0.000000 	-2.131075 	-0.954624 	-0.198676 	0.000000 	-0.562868 	0.000000 	-0.956069 	0.175511 	-0.668837 	-0.327441 	1.133538 	-0.871088 	1.002144 	-0.417965 	0.000000 	1.161064 	0.000000 	-0.369096 	0.285009 	-0.636989 	0.968504 	0.658428 	-0.430478 	0.347588 	-0.839916 	0.000000 	0.000000 	0.000000 	0.387919 	0.000000 	0.000000 	0.349978 	0.000000 	0.613107 	0.742104 	1.238867 	0.279584 	-0.826082 	
-0.928818 	1.496825 	0.000000 	0.000000 	1.072838 	-0.921158 	0.000000 	-1.017431 	-0.465446 	0.000000 	1.083109 	0.000000 	-0.608891 	0.226942 	0.898565 	0.000000 	0.799095 	0.000000 	-1.911313 	0.000000 	-0.837632 	-0.064877 	0.000000 	-0.895956 	0.777639 	-1.034301 	0.000000 	0.552202 	0.692062 	-1.145313 	-0.790610 	2.081794 	0.000000 	0.000000 	-0.296640 	0.678966 	0.000000 	-0.943570 	1.040799 	-0.989330 	0.743301 	-0.547486 	-1.253590 	0.356395 	-1.151903 	0.530091 	-0.137107 	0.347564 	-0.549673 	1.177003 	-0.711554 	0.000000 	1.819956 	1.632317 	0.000000 	1.196740 	-1.191754 	0.000000 	0.000000 	0.000000 	-0.685213 	0.000000 	0.000000 	1.104553 	-0.799462 	0.807607 	-1.161827 	0.000000 	0.299991 	0.115475 	0.720912 	0.304948 	-1.199098 	-0.688779 	0.558128 	-0.689416 	-0.410475 	0.000000 	0.000000 	0.431939 	0.000000 	0.000000 	0.489894 	0.778112 	0.000000 	-0.641691 	
0.563948 	0.725542 	0.610506 	-0.249267 	1.279401 	2.361445 	0.089784 	-0.834991 	0.000000 	0.000000 	-0.334139 	-1.578022 	0.858674 	-0.725651 	1.078415 	-0.503033 	0.000000 	-0.985443 	-0.569154 	-0.651094 	0.000000 	0.000000 	-1.779919 	0.954264 	0.567711 	-1.053708 	1.111929 	0.000000 	0.000000 	0.859151 	-0.873163 	0.533773 	-1.181729 	-0.917053 	-2.540409 	0.000000 	1.519847 	-0.922868 	-0.862798 	0.942915 	-0.206532 	0.101763 	0.391675 	0.000000 	0.000000 	-1.699223 	0.609410 	-0.587960 	-1.122487 	0.000000 	0.000000 	-0.157415 	1.482682 	1.058801 	0.000000 	0.728284 	0.605253 	0.271418 	0.000000 	0.888072 	-1.261141 	-0.244620 	-0.422982 	1.693159 	-0.733740 	-0.801478 	0.763529 	0.379676 	0.000000 	0.000000 	0.805758 	1.002200 	1.325119 	0.623626 	0.000000 	-0.028727 	-0.705487 	-0.434164 	-0.358986 	0.928705 	0.000000 	-0.536530 	-2.135829 	0.684772 	1.354014 	-0.910405 	
0.183205 	1.544541 	0.000000 	-0.699095 	1.556136 	-0.715553 	-1.137839 	0.000000 	0.067889 	-0.584780 	-2.026538 	1.207342 	1.733582 	-0.673988 	1.071021 	0.525888 	1.356605 	0.944338 	-1.052321 	1.009681 	-0.804112 	-0.518633 	0.928327 	0.079977 	0.869842 	-1.196037 	0.000000 	1.223426 	1.039837 	0.527941 	0.000000 	0.933373 	0.000000 	-0.990394 	1.192678 	-0.535261 	0.759632 	-1.106172 	0.000000 	-0.973865 	-0.680267 	1.213034 	0.000000 	0.766232 	-1.837142 	1.928811 	0.000000 	-0.211714 	-0.834360 	0.900810 	0.067851 	-0.311509 	0.502828 	0.399260 	-0.748829 	0.000000 	-0.817345 	0.000000 	-1.268162 	-1.113359 	1.171549 	0.000000 	0.484447 	0.893878 	0.111430 	0.601433 	0.000000 	-1.009681 	0.000000 	1.623759 	-1.394375 	0.726914 	-1.238495 	-0.231356 	0.000000 	1.522326 	-0.743447 	-0.601084 	0.979247 	-2.330766 	0.000000 	-0.609861 	-0.528961 	-0.811904 	-1.047763 	-0.418430 	
0.000000 	-0.564930 	1.084453 	0.000000 	0.000000 	1.324190 	0.782198 	-0.716614 	0.000000 	1.148921 	-1.194940 	-1.058752 	0.309579 	0.000000 	0.000000 	0.885935 	-1.152105 	-1.388521 	0.000000 	0.595766 	0.648450 	0.000000 	-1.739541 	0.283100 	1.353262 	-0.580799 	0.000000 	0.000000 	0.621432 	0.000000 	-1.685874 	-0.652743 	0.000000 	1.016903 	0.000000 	-0.041039 	-0.690124 	1.573500 	0.000000 	-0.711097 	0.161628 	2.018183 	-1.104128 	0.419549 	0.000000 	-1.742548 	0.000000 	0.000000 	-0.675770 	0.000000 	0.000000 	0.000000 	2.385647 	-0.835617 	-1.692807 	-1.037129 	0.000000 	-0.449943 	0.000000 	0.593609 	0.000000 	0.000000 	-0.499623 	-0.245149 	0.000000 	0.754250 	-0.978338 	-0.145823 	1.259108 	0.174531 	-0.227422 	0.556652 	1.749738 	1.266345 	0.000000 	-0.246781 	0.000000 	0.000000 	0.905329 	0.601546 	-0.911705 	-0.508597 	-0.799929 	0.767271 	0.579155 	-0.519931 	
-1.448221 	-0.903248 	1.074627 	1.036734 	0.213387 	0.000000 	-0.598902 	0.000000 	-0.565185 	-1.530314 	-0.825343 	0.612238 	-0.422379 	-1.661993 	-1.720612 	-0.875777 	0.000000 	0.000000 	1.147124 	0.776725 	0.289374 	0.576379 	1.501754 	0.000000 	-0.575992 	-1.028648 	0.000000 	-1.834482 	0.000000 	0.927451 	-1.442106 	0.000000 	-1.008200 	0.619889 	0.976131 	-1.070986 	0.939979 	0.937452 	-1.350452 	0.000000 	1.331855 	0.189475 	0.900837 	-0.491870 	1.621718 	-0.807312 	-0.041397 	-0.598513 	1.191674 	0.965635 	1.175630 	0.000000 	-0.132108 	0.458902 	0.000000 	0.177643 	0.000000 	0.249524 	0.000000 	1.704711 	-1.027477 	0.000000 	-1.086197 	0.330956 	-0.742370 	-0.524859 	0.000000 	-1.026249 	0.000000 	0.173137 	0.000000 	-0.134826 	-0.683760 	0.436616 	0.986660 	0.000000 	0.000000 	-0.548740 	0.618044 	1.235010 	0.228775 	0.725475 	0.000000 	0.000000 	-1.508330 	1.011700 	
0.412969 	0.000000 	0.000000 	-0.570009 	0.273020 	-0.857834 	-0.903840 	0.175549 	0.000000 	1.893364 	0.000000 	-0.918843 	0.000000 	1.378860 	0.000000 	0.000000 	0.383495 	0.000000 	1.194571 	0.558582 	0.122766 	-0.722270 	0.000000 	0.483208 	-0.900199 	0.000000 	0.000000 	0.871102 	0.000000 	0.628447 	2.530219 	0.000000 	0.000000 	0.523067 	1.114328 	0.000000 	-0.149795 	1.264427 	0.318935 	-0.800956 	-1.360725 	-1.199356 	0.292078 	-0.748982 	-1.220985 	0.323916 	-0.909424 	0.000000 	0.382491 	-0.939399 	0.000000 	-1.323608 	-1.238320 	-1.479765 	-0.252859 	0.000000 	-1.013202 	0.683020 	1.156822 	0.000000 	1.836562 	0.544327 	0.328435 	0.748188 	-1.155094 	-0.989281 	0.803674 	-1.241602 	-0.750512 	0.000000 	0.552923 	0.196203 	0.573433 	-1.090598 	-0.263767 	-0.978643 	0.000000 	0.000000 	-0.181636 	-0.709502 	1.558847 	-0.168349 	0.000000 	0.961226 	0.782576 	0.000000 	
-0.168738 	-1.468746 	0.000000 	-0.578878 	-1.585457 	0.178449 	-0.393678 	0.000000 	1.872496 	-0.085957 	-0.921342 	0.895537 	1.683194 	0.000000 	-0.179096 	0.486850 	0.949003 	-1.045971 	1.448848 	-0.821775 	1.748981 	-0.067777 	0.753025 	-0.148779 	0.000000 	-0.337208 	-0.352650 	0.154873 	1.178982 	1.386654 	0.000000 	0.798903 	0.000000 	-1.369995 	0.143836 	0.757254 	0.000000 	0.206603 	0.810549 	-0.202948 	-0.260672 	0.360178 	0.000000 	0.000000 	0.000000 	0.536559 	-0.709419 	-0.467692 	-0.606360 	-2.413770 	-0.171590 	-1.753494 	1.401609 	-0.151938 	-1.292772 	0.000000 	0.000000 	0.821775 	1.455692 	-0.562654 	1.062194 	1.399446 	0.546141 	0.000000 	-1.673656 	0.405633 	0.738209 	0.000000 	-1.041253 	-0.913709 	0.091002 	1.244334 	-0.568073 	-0.343636 	-1.494543 	-0.945617 	0.785237 	-0.421271 	0.000000 	-0.709821 	-0.910045 	0.594448 	0.293410 	1.168682 	0.000000 	0.750844 	
-0.595289 	0.000000 	-0.629059 	1.052322 	0.000000 	-0.986578 	-1.816223 	0.310806 	0.000000 	0.861703 	0.000000 	-0.413083 	1.907878 	0.000000 	-1.488357 	1.553681 	-0.481630 	0.993918 	1.298387 	0.000000 	1.212759 	0.000000 	-0.325052 	1.602823 	1.179435 	0.810685 	0.000000 	0.197577 	-0.162881 	0.000000 	0.832034 	-1.517002 	0.000000 	0.000000 	-1.069876 	1.398493 	0.000000 	0.000000 	0.225013 	0.638793 	-1.316694 	-0.605783 	0.000000 	0.000000 	0.000000 	0.258307 	-0.866336 	-1.148289 	-2.125523 	-1.039795 	1.206196 	-1.241582 	-0.663827 	-0.892776 	0.537894 	0.872206 	-0.963955 	0.000000 	1.043323 	0.635815 	1.006767 	0.328827 	-0.141668 	0.000000 	-0.599467 	-0.830917 	0.971030 	0.000000 	-0.762000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.002381 	0.791813 	0.000000 	0.964867 	-0.872871 	-0.476066 	0.200128 	0.000000 	-1.090847 	0.000000 	2.161118 	
