-0.695583 	-0.295453 	1.016225 	2.320840 	0.000000 	2.301190 	0.000000 	2.076649 	1.254538 	1.652633 	0.246311 	-0.975583 	-1.520186 	-1.696089 	0.000000 	2.006159 	0.000000 	-0.377322 	0.681628 	-2.159010 	1.087829 	-0.172288 	0.587739 	2.095834 	0.000000 	3.052296 	-1.426561 	-1.386891 	-1.432718 	-1.898956 	0.000000 	-1.420898 	2.148567 	1.563916 	-0.961284 	0.278022 	-0.655453 	-0.910068 	0.698727 	-2.714085 	0.000000 	1.076474 	0.000000 	-1.182160 	-1.807898 	0.296092 	0.977675 	-0.591636 	1.204477 	0.000000 	-0.594044 	-0.532913 	0.000000 	-0.931135 	-1.073865 	-0.959085 	-0.470560 	-1.199700 	2.456839 	-1.981003 	1.600140 	0.634539 	-2.203048 	-1.983758 	-0.870319 	-1.476121 	0.889367 	-1.038522 	0.579013 	2.655028 	3.096134 	0.000000 	-0.197701 	
0.811223 	-0.973972 	1.747699 	1.664265 	0.645870 	2.443800 	0.000000 	0.741248 	0.359176 	1.879721 	-0.113993 	-0.296618 	2.421537 	-0.085810 	1.078693 	-0.655769 	0.000000 	0.000000 	2.690297 	0.000000 	0.000000 	0.399734 	-2.017158 	-0.139274 	0.000000 	-0.102388 	0.000000 	0.863469 	1.602708 	0.000000 	0.292358 	-0.579955 	0.000000 	-1.043074 	-0.572806 	-0.177848 	1.278105 	0.234821 	0.000000 	-2.175559 	-1.137693 	-2.449791 	0.898223 	1.127535 	0.824464 	0.101792 	1.018937 	0.000000 	-0.332876 	-1.456296 	0.000000 	-1.553221 	0.603542 	0.000000 	0.449804 	0.614796 	0.000000 	0.000000 	-1.471230 	-1.623291 	1.000836 	-1.699188 	-1.660180 	1.812757 	0.000000 	-1.548974 	0.000000 	-1.566837 	-0.666132 	0.843044 	-1.336966 	-0.573492 	-1.247182 	
0.000000 	-0.644486 	-0.289455 	0.000000 	0.000000 	-1.950200 	-2.580201 	-0.927939 	1.514067 	-0.272474 	-1.323120 	0.994931 	0.000000 	-1.983598 	1.617621 	0.967398 	1.067676 	0.000000 	-1.020672 	0.076713 	-1.870238 	0.000000 	-1.896099 	0.000000 	-1.201343 	-1.134688 	2.310476 	2.106730 	0.862697 	0.000000 	0.973707 	0.000000 	1.709455 	-1.182309 	-1.375164 	-0.585558 	0.000000 	0.909664 	0.934902 	-1.566631 	-0.829565 	0.000000 	0.000000 	-0.840676 	-1.889688 	0.527441 	3.498053 	0.703036 	1.279230 	-0.798463 	2.474536 	0.148865 	1.573359 	0.503191 	0.000000 	0.331762 	0.000000 	0.955231 	1.621564 	1.312370 	1.648860 	2.374491 	-0.302220 	-1.525304 	0.831651 	0.153568 	-2.611530 	0.385143 	-0.943743 	-3.378570 	-0.242593 	-0.639894 	-1.058506 	
-1.992041 	-1.053735 	0.323066 	1.349167 	-0.219881 	-0.930066 	0.273143 	0.995471 	0.000000 	2.388191 	-0.157183 	-0.138378 	0.000000 	1.643292 	-0.345447 	-0.918834 	0.323584 	1.015632 	0.000000 	0.000000 	0.464425 	-2.137313 	-0.270368 	-0.416656 	0.288693 	-0.475330 	1.662266 	0.000000 	0.190553 	1.034681 	0.564731 	1.423427 	0.250960 	-2.341281 	0.620516 	-1.407932 	0.357560 	-0.981809 	-0.658337 	-0.976819 	-1.121647 	0.284862 	-1.451402 	1.010534 	0.000000 	-0.348033 	0.149839 	0.135150 	0.000000 	-0.367825 	1.519189 	0.788541 	-1.165944 	0.000000 	-0.456801 	0.765042 	1.011017 	-1.254610 	1.053153 	-2.886731 	-1.306972 	0.108611 	-0.974989 	2.835749 	0.000000 	-1.087017 	-0.358957 	1.634306 	0.975312 	-3.352394 	0.000000 	1.286490 	2.215982 	
0.348169 	1.312599 	-0.212464 	0.000000 	-0.587904 	0.474996 	-1.569071 	0.346547 	1.023543 	1.332796 	-0.899622 	-0.530019 	-0.886860 	-0.943478 	-0.993205 	0.000000 	0.545582 	0.490503 	-0.443224 	-1.151273 	-0.991869 	0.915838 	-0.725409 	0.635289 	-0.864731 	0.718671 	-2.705632 	-0.933959 	1.193327 	-0.810157 	-0.085670 	0.624129 	1.605334 	0.000000 	-0.953187 	0.532447 	0.000000 	0.476604 	-0.573419 	-0.330465 	1.497565 	0.188724 	0.716334 	1.529873 	-0.276722 	-1.158778 	2.239039 	1.310607 	0.714246 	1.369035 	1.066200 	-1.723018 	1.470348 	-0.987342 	-1.379846 	-1.471411 	0.000000 	-0.811548 	0.604066 	0.369589 	0.000000 	-1.856246 	0.000000 	-1.023919 	0.000000 	1.530442 	1.421476 	0.000000 	-0.560547 	0.873878 	2.115099 	-0.784072 	-1.079089 	
0.000000 	1.087803 	-0.169785 	0.204456 	-2.136166 	-2.249458 	1.758000 	0.990187 	0.000000 	1.133365 	1.683721 	-1.220164 	-1.090646 	1.816807 	0.689429 	0.392355 	0.958833 	-0.852152 	0.418871 	0.000000 	0.515495 	0.521403 	1.357891 	-0.888133 	0.895169 	0.176324 	2.222776 	-0.610621 	0.000000 	1.145112 	1.101109 	0.723648 	1.093541 	-0.473642 	-0.644606 	1.007688 	-0.965331 	0.000000 	0.000000 	0.790706 	1.732089 	0.340921 	2.025937 	-0.531903 	1.214516 	0.000000 	0.637813 	0.340758 	-1.532978 	0.948293 	-1.379510 	-2.009211 	-0.945099 	-0.841187 	0.000000 	-1.982973 	-0.908792 	-0.751559 	-2.066458 	0.000000 	-1.120495 	-0.780682 	-1.323885 	-1.922013 	1.224574 	0.000000 	1.093201 	0.512345 	-1.135206 	0.000000 	-1.446535 	0.548083 	-1.808177 	
0.000000 	2.495184 	0.000000 	0.592676 	-0.424112 	0.651665 	-2.295263 	-0.228515 	2.020451 	-0.593026 	1.780637 	0.000000 	-0.319946 	1.184912 	0.877512 	0.949087 	0.499334 	0.000000 	0.639640 	0.000000 	-1.218454 	1.229420 	-1.804971 	0.000000 	-1.046667 	-1.670240 	-0.761536 	-0.351192 	0.000000 	1.037060 	0.000000 	0.368973 	2.050351 	1.698049 	0.000000 	2.687235 	-0.660221 	0.986420 	0.910544 	-3.469225 	1.294981 	-2.078261 	-0.877534 	-1.382350 	1.367767 	2.465436 	0.515083 	-1.003312 	-0.435609 	-0.440341 	-0.126456 	1.136872 	2.635967 	-1.583587 	-0.984251 	-3.468969 	-1.421513 	1.378023 	-2.107077 	0.409884 	-0.982223 	-1.704161 	0.444740 	1.711253 	-1.430858 	0.000000 	0.480262 	-1.117464 	-1.397712 	-1.295174 	1.224672 	1.264696 	1.074025 	
-0.333934 	-0.387371 	2.116048 	0.000000 	-1.187022 	0.527004 	-0.903707 	0.000000 	0.549546 	0.757562 	0.870389 	1.258412 	-1.034911 	0.000000 	-1.954334 	1.224658 	-2.385887 	0.000000 	0.998608 	0.483159 	0.317291 	2.126150 	0.000000 	0.000000 	-0.162176 	0.358413 	-0.202690 	-1.396438 	1.159037 	-1.713989 	-0.456134 	-1.886631 	-1.838521 	0.706524 	0.000000 	-2.070223 	-0.266502 	2.444704 	-2.325650 	0.905042 	-0.599488 	-0.177628 	1.693222 	-1.120702 	0.742804 	-1.206279 	1.605688 	-0.652445 	1.315778 	-0.217274 	-0.828272 	-0.648914 	0.621820 	1.193832 	0.269053 	0.000000 	0.654165 	0.000000 	0.000000 	0.000000 	0.460463 	0.000000 	-1.942957 	0.559859 	0.539249 	-0.682025 	0.489331 	1.686730 	-0.347786 	0.000000 	0.000000 	-1.115336 	0.000000 	
-1.061443 	0.968597 	0.231393 	0.000000 	0.179116 	-0.572235 	0.626355 	0.139933 	-0.090792 	-0.826219 	0.639706 	0.752429 	0.380894 	2.390864 	-1.499496 	-0.454402 	0.693182 	0.351748 	-0.181886 	0.947516 	1.327530 	-0.382183 	0.543668 	1.482205 	0.792658 	-0.679237 	-0.335938 	0.000000 	0.000000 	0.878054 	0.000000 	1.409363 	-0.339288 	-1.090102 	1.138475 	1.379459 	-0.970123 	-0.917767 	0.000000 	-0.399551 	-0.636089 	0.722387 	-0.949610 	0.397931 	2.504769 	0.520634 	0.836093 	-1.030408 	-0.594823 	0.212594 	0.425843 	0.000000 	-0.883930 	-1.669063 	-1.972861 	-1.670463 	0.000000 	0.000000 	0.189240 	1.266921 	-2.965959 	-0.572502 	0.285854 	1.020160 	-0.809556 	-0.998388 	-0.371859 	0.201815 	-0.258976 	0.000000 	-2.348881 	1.439781 	0.744647 	
0.952645 	-0.700793 	2.064846 	0.000000 	2.810876 	0.000000 	-0.190752 	-0.520554 	0.000000 	0.000000 	0.000000 	0.425646 	2.346261 	0.862340 	0.607649 	1.344343 	-0.679798 	-0.737365 	-0.798065 	-2.404378 	-1.334487 	0.491171 	0.000000 	1.999603 	-0.466481 	0.778098 	0.000000 	0.345361 	-0.789126 	-2.285517 	-2.238653 	0.000000 	-0.516285 	0.436840 	0.792809 	-1.010640 	1.932498 	-1.610965 	1.165986 	1.368241 	-2.639382 	-0.199807 	-0.607001 	-1.722969 	0.160292 	0.267003 	-0.807138 	-0.490585 	0.696918 	0.415776 	0.456528 	0.000000 	0.693487 	1.010116 	0.000000 	1.167274 	-0.482801 	-0.262006 	-0.715173 	0.511265 	2.632173 	-1.558002 	-1.758690 	-0.177339 	-1.210138 	0.248432 	0.000000 	-1.689976 	0.066720 	1.203841 	1.825886 	0.000000 	-0.359280 	
