0.000000 	-0.956991 	0.163011 	1.293969 	-0.323119 	0.258403 	-0.819405 	-0.553803 	-0.507419 	-0.823694 	-1.418041 	-0.364286 	-1.580536 	-0.107080 	1.654166 	-0.811305 	0.000000 	-2.233347 	0.463086 	0.000000 	0.000000 	0.369926 	-1.309628 	0.000000 	-1.194822 	0.693562 	-1.488182 	-0.167026 	1.252688 	0.358938 	-0.632870 	1.508588 	1.150966 	-0.977665 	0.000000 	0.000000 	-0.944138 	1.630518 	-0.736025 	0.635713 	-1.410100 	0.537875 	0.000000 	1.556757 	0.000000 	0.700781 	0.290031 	0.000000 	0.000000 	0.648735 	-0.568097 	0.000000 	0.184463 	-0.699236 	0.000000 	-0.341652 	0.000000 	-1.310249 	-0.146648 	1.821591 	1.013867 	-0.663194 	1.639016 	0.172622 	0.701521 	-0.275225 	-0.198735 	1.049427 	0.000000 	-1.127080 	0.072072 	0.520042 	0.000000 	-1.881598 	-0.988805 	-0.530331 	0.000000 	-0.518065 	1.065559 	0.256688 	1.301782 	1.668789 	-0.934602 	-0.418966 	1.270677 	0.820740 	1.249486 	0.000000 	0.000000 	0.927849 	-0.598650 	-0.635516 	0.000000 	0.000000 	1.936448 	-1.593542 	0.000000 	-0.299298 	0.160242 	0.000000 	0.000000 	0.179801 	0.433382 	1.024570 	1.730976 	0.085267 	-0.662516 	0.000000 	
-0.820892 	0.000000 	-0.268032 	0.213369 	0.348879 	-0.737917 	0.000000 	-1.213246 	0.500795 	-1.352271 	0.645296 	1.472766 	-0.560005 	-1.153442 	0.000000 	0.241670 	-1.781292 	1.594043 	-1.009618 	-0.260904 	2.160468 	0.068642 	-0.669810 	0.774540 	-0.607156 	0.000000 	0.099243 	0.585863 	0.592671 	1.080182 	-0.308118 	-1.056998 	-0.468771 	0.000000 	0.000000 	0.000000 	-0.901171 	0.000000 	-1.233073 	-1.535937 	0.249089 	-0.570704 	-0.934301 	1.221638 	-0.762898 	0.608254 	0.000000 	0.722567 	1.356436 	0.000000 	0.000000 	0.000000 	0.000000 	0.255527 	0.447285 	0.000000 	0.000000 	0.432298 	0.482700 	0.000000 	0.000000 	-0.507574 	-0.634430 	-0.176727 	0.000000 	-0.705357 	-0.190261 	0.665597 	-0.577400 	0.431784 	0.434945 	0.326615 	1.711471 	-0.889395 	-0.376161 	-0.329576 	0.789859 	1.352017 	-0.176744 	-0.305224 	-0.128050 	0.861785 	-0.239832 	1.140350 	0.000000 	-1.490400 	-0.638633 	0.000000 	0.000000 	-0.776326 	-2.314470 	1.002900 	0.111692 	-0.927055 	0.703971 	-0.590101 	0.000000 	-0.666566 	0.497693 	0.000000 	1.511738 	0.000000 	0.744515 	1.202688 	-0.097999 	0.513896 	1.021753 	0.000000 	
0.000000 	0.000000 	0.000000 	0.656004 	0.985876 	-0.956823 	2.070246 	0.335553 	-0.892632 	1.149570 	0.000000 	-1.169481 	0.597859 	1.546977 	0.000000 	-0.377259 	0.508004 	0.000000 	0.000000 	0.517558 	0.000000 	-0.266963 	0.000000 	1.113059 	0.965908 	0.000000 	-0.125206 	0.000000 	-0.855319 	-0.164364 	0.855246 	0.000000 	1.037297 	1.697202 	0.000000 	0.784806 	0.000000 	-0.647104 	-0.915072 	1.011798 	0.000000 	0.000000 	-0.536920 	0.000000 	-0.212573 	0.000000 	-0.997964 	-0.431322 	0.000000 	-0.897434 	-1.014475 	0.201247 	0.000000 	0.000000 	0.103090 	0.000000 	-2.117748 	-0.803134 	-1.244786 	0.468042 	-1.446788 	0.000000 	-1.088132 	0.000000 	0.000000 	1.092657 	0.836148 	0.187532 	0.351312 	-0.172147 	0.500802 	0.556998 	0.000000 	0.000000 	0.000000 	-1.180709 	0.000000 	-1.828753 	0.852155 	0.844002 	-1.310593 	0.000000 	-1.184667 	0.958708 	-0.641267 	0.000000 	1.397887 	-1.121125 	0.672958 	-2.310106 	0.763166 	0.997833 	0.680195 	0.000000 	0.000000 	1.660587 	0.000000 	0.000000 	-0.653234 	-0.301645 	0.286834 	0.323702 	-0.741482 	-1.081690 	0.301766 	0.000000 	0.000000 	0.000000 	
0.000000 	0.000000 	-0.707752 	-1.063931 	1.397706 	-1.106932 	-0.590564 	0.000000 	0.627595 	0.764054 	0.919608 	0.584515 	0.662784 	-0.654285 	-0.567418 	0.543350 	-0.775666 	-0.200925 	0.915959 	-1.327075 	1.642524 	0.959753 	0.000000 	0.500755 	0.000000 	-0.291846 	-1.598622 	0.000000 	-0.595281 	0.000000 	1.637476 	-1.309337 	-0.560058 	0.803252 	0.000000 	-0.537571 	-0.257537 	0.141942 	0.593477 	0.000000 	-1.064257 	-0.089964 	0.000000 	-1.104719 	-1.263858 	-0.484492 	-0.733549 	1.692816 	0.538158 	2.085852 	0.000000 	-0.335048 	0.638285 	-0.421567 	0.000000 	1.795129 	0.471945 	0.000000 	-1.477203 	0.000000 	0.000000 	-1.625322 	0.000000 	0.682455 	0.000000 	0.000000 	-0.968725 	0.922300 	0.000000 	-1.708796 	0.607342 	-0.981043 	0.358997 	-0.845435 	0.154756 	0.000000 	0.591226 	0.468816 	0.966601 	0.000000 	-0.655292 	0.573880 	-1.082486 	0.897258 	0.370780 	0.000000 	0.818673 	0.000000 	0.862226 	-1.259233 	0.000000 	1.063256 	0.635476 	0.349888 	-0.408848 	0.796964 	0.067489 	-0.829287 	0.000000 	-0.851208 	1.729874 	0.437240 	-1.248404 	0.882784 	0.066854 	-1.968325 	-0.324138 	-0.813313 	
-0.890602 	1.955564 	-0.462537 	-0.596803 	0.388516 	-0.984952 	0.000000 	-0.197442 	1.051664 	0.000000 	0.657544 	-0.467237 	-0.248923 	-0.803987 	-0.965707 	1.467932 	-0.372485 	0.000000 	-0.347310 	0.000000 	0.000000 	-1.361216 	0.000000 	-1.094923 	-0.468058 	-0.846666 	0.000000 	-0.514219 	0.239850 	0.000000 	0.814652 	1.485756 	0.000000 	1.413351 	0.183071 	0.000000 	0.117681 	-0.931500 	-1.069757 	0.181117 	0.963211 	0.000000 	-0.389352 	0.781365 	1.197690 	0.000000 	1.172910 	0.000000 	-0.592745 	0.504212 	1.000699 	-0.396072 	-0.930880 	1.343635 	-0.167546 	0.000000 	-0.313487 	1.819587 	-0.711794 	0.000000 	0.454272 	-0.445094 	-1.111400 	0.481962 	0.395718 	1.095097 	-0.577450 	2.046301 	0.963968 	-0.284438 	0.000000 	-0.252560 	0.590772 	-0.654819 	0.000000 	-1.821789 	0.656580 	-1.271610 	-0.678500 	1.105507 	-0.933927 	0.000000 	-1.393169 	0.000000 	-0.659904 	0.000000 	0.000000 	0.000000 	0.000000 	1.000440 	-0.210605 	0.000000 	0.643923 	-0.522319 	0.000000 	1.083594 	0.000000 	-0.634011 	-0.330650 	-0.180749 	-1.199350 	-0.394139 	0.816115 	-0.148149 	-0.524876 	0.000000 	0.000000 	1.133188 	
0.000000 	0.000000 	0.328309 	0.560923 	0.720948 	0.000000 	-1.001816 	-1.374205 	0.000000 	0.000000 	0.857941 	0.000000 	0.000000 	0.000000 	0.839203 	-0.984681 	0.000000 	0.000000 	0.504188 	-0.552220 	0.000000 	0.000000 	0.000000 	0.000000 	-1.095410 	0.819292 	0.000000 	0.000000 	-0.213164 	-1.110240 	0.000000 	-0.932419 	1.246430 	0.801875 	0.339649 	-0.487888 	0.000000 	0.626165 	-0.816273 	-1.136288 	-0.729998 	0.000000 	0.000000 	0.883648 	0.932302 	0.263712 	-0.297987 	0.806387 	-1.071793 	0.000000 	1.185589 	-0.362874 	-1.252535 	-0.510683 	0.000000 	0.000000 	0.851688 	0.000000 	0.755707 	-1.668428 	0.000000 	0.771400 	1.317069 	0.000000 	0.826400 	0.650742 	0.000000 	0.000000 	0.760899 	-0.438756 	-1.089899 	-0.893620 	0.000000 	-0.340775 	0.517158 	0.420857 	-0.865413 	0.000000 	-1.447627 	1.601961 	-1.425748 	-0.235215 	-1.202316 	-0.320421 	0.000000 	1.466809 	0.483636 	0.641982 	1.412153 	-0.420150 	-2.089410 	0.000000 	3.006798 	0.714881 	0.982839 	0.117679 	1.380161 	-1.169803 	-0.887604 	0.000000 	0.000000 	0.000000 	0.634569 	0.280265 	0.000000 	-1.587690 	-0.637651 	0.594119 	
-0.520839 	-1.219957 	1.185455 	1.489189 	-0.712395 	0.000000 	0.960892 	-0.796658 	0.000000 	0.704016 	-1.348632 	0.000000 	0.899635 	-0.384338 	0.898297 	-0.584146 	0.000000 	0.873019 	0.555363 	-0.488438 	0.000000 	1.364446 	0.000000 	-1.003431 	-1.398937 	-0.801016 	0.000000 	0.926995 	-0.567992 	-1.002493 	0.878809 	0.000000 	1.312161 	-0.156983 	0.000000 	1.188489 	0.000000 	1.018224 	-0.491715 	-1.069302 	0.560941 	1.278271 	-0.316539 	0.444629 	-0.675522 	0.000000 	0.724265 	-0.525170 	-0.367255 	-0.505685 	1.833411 	0.588530 	-0.710194 	1.336756 	-1.000834 	0.462347 	0.000000 	-0.058158 	0.386705 	-0.712441 	0.000000 	-0.452231 	0.000000 	0.000000 	-0.626000 	0.903348 	-0.635065 	0.000000 	1.566321 	-1.040415 	-0.362959 	-0.994670 	-0.663628 	0.000000 	1.559578 	-0.772719 	0.504238 	0.000000 	0.305674 	-0.614466 	0.682103 	1.227775 	0.814072 	0.370360 	0.000000 	0.694825 	0.783878 	0.083406 	-0.944474 	0.000000 	-0.561129 	0.000000 	-0.183343 	-0.400369 	-0.501507 	0.056394 	1.456505 	-0.430305 	-1.327949 	-1.210126 	1.499107 	-1.599362 	0.308753 	0.358889 	0.000000 	-0.771583 	-0.885918 	0.000000 	
0.651588 	-0.180697 	1.364668 	0.000000 	1.531091 	0.883137 	-0.555101 	0.758046 	-0.683679 	-0.088471 	-0.855091 	-0.585287 	-0.412143 	-0.453572 	0.000000 	-0.643638 	-1.854485 	0.000000 	-0.320787 	0.058895 	0.000000 	1.024606 	0.509440 	0.000000 	0.000000 	1.632511 	0.000000 	0.566458 	0.000000 	0.000000 	0.000000 	-0.303660 	0.000000 	0.000000 	-0.891164 	1.171246 	0.000000 	0.000000 	0.000000 	-1.202359 	-0.437448 	0.000000 	-0.531780 	0.000000 	-0.155386 	0.000000 	-1.229489 	1.471765 	-0.946025 	0.000000 	-0.833060 	0.341039 	0.000000 	-1.092318 	-0.244950 	0.656493 	0.000000 	2.205380 	0.894756 	0.444344 	-0.833927 	0.273312 	0.000000 	-0.126480 	0.626166 	0.472855 	-1.650192 	-1.345514 	-0.733184 	-0.969667 	0.000000 	0.185332 	-1.342300 	-0.734140 	0.310988 	-1.119358 	-0.116381 	0.802499 	0.904760 	-0.695761 	1.070288 	1.208563 	0.679948 	0.000000 	0.478011 	-0.113500 	0.554456 	1.042283 	-1.598148 	0.221247 	-0.480588 	0.656060 	0.000000 	0.000000 	0.775495 	0.171335 	0.000000 	0.507167 	-0.161530 	0.350865 	0.000000 	0.999259 	0.738966 	0.064942 	-0.447903 	-0.933086 	-1.448605 	1.236125 	
-0.313235 	0.756782 	0.163461 	0.943343 	-0.908348 	-0.485331 	-1.453632 	-0.888568 	-1.150953 	-0.118182 	-0.491375 	0.000000 	0.000000 	0.882967 	-0.247641 	0.997690 	0.238146 	1.904060 	1.203218 	0.537757 	0.000000 	0.704078 	1.378503 	0.987555 	0.347069 	0.000000 	0.000000 	0.533089 	-0.948250 	-1.813126 	0.410210 	-0.930649 	0.000000 	1.109092 	0.000000 	0.494677 	1.101518 	-0.740252 	-0.269403 	0.000000 	1.555897 	0.000000 	-0.960444 	0.000000 	0.000000 	-0.811263 	-1.572081 	1.809681 	0.000000 	0.797964 	0.844163 	0.000000 	-1.428425 	-1.120677 	-0.209631 	0.000000 	0.612278 	0.000000 	-0.220743 	-1.372766 	0.000000 	-0.544217 	0.000000 	1.517514 	-1.158756 	0.000000 	1.066902 	0.000000 	1.210188 	0.275292 	1.251536 	-1.241514 	-0.747179 	0.420597 	0.273173 	0.000000 	-0.773930 	0.833643 	-0.081119 	0.868466 	0.141466 	0.000000 	0.000000 	-1.162083 	-1.581787 	-1.164675 	0.000000 	0.630678 	0.132475 	-1.165545 	0.000000 	-0.276428 	0.798963 	-0.921191 	0.780423 	0.793768 	0.000000 	0.836964 	0.430089 	0.672439 	0.582089 	-0.334056 	-1.514449 	-1.118471 	0.611851 	-0.851098 	-0.460698 	0.000000 	
0.981672 	0.000000 	0.267894 	-0.938135 	0.514791 	0.000000 	1.076879 	0.000000 	-0.976415 	0.000000 	0.000000 	0.000000 	0.828687 	-0.910515 	-1.438574 	-0.570079 	0.000000 	0.000000 	0.000000 	0.784134 	1.118171 	1.513685 	-0.973958 	1.358734 	0.070492 	-1.197437 	1.123400 	0.371008 	1.100583 	0.000000 	-1.129721 	1.382666 	-0.692194 	-0.311561 	0.386454 	0.669886 	-0.719040 	0.644115 	1.455095 	0.537282 	0.000000 	-0.897662 	0.000000 	-0.830323 	-0.222036 	-0.713120 	0.557120 	0.000000 	0.749520 	0.329057 	-0.908181 	-0.476097 	1.220061 	0.000000 	-0.659284 	-1.334933 	-1.640352 	1.178476 	1.244327 	-0.488960 	0.774789 	0.486192 	0.641953 	0.049087 	-0.717874 	-0.753453 	-1.094495 	-0.124793 	0.893160 	-0.416961 	-0.908911 	0.432053 	0.991883 	0.000000 	1.389132 	0.000000 	0.000000 	0.844862 	-1.495637 	-1.003332 	0.718692 	0.000000 	-0.812087 	0.607166 	-1.686171 	0.700710 	-1.221929 	1.519824 	0.281629 	-1.073214 	1.387070 	0.000000 	0.000000 	-0.396445 	-1.587033 	0.400492 	1.334282 	-0.237459 	-0.743296 	0.380686 	-1.043446 	-0.325290 	-0.531879 	0.000000 	-1.537688 	0.000000 	-0.305247 	0.588340 	
