-1.235937 	1.418695 	1.014873 	0.000000 	1.104735 	0.000000 	0.666597 	-1.990261 	1.511585 	-1.599184 	0.000000 	-0.653057 	0.262132 	-0.715761 	0.000000 	0.000000 	0.233429 	0.739751 	-0.228439 	1.109344 	-1.689442 	1.833200 	-0.814119 	-0.795950 	0.000000 	0.000000 	0.000000 	0.000000 	0.751994 	0.917732 	-0.698459 	-0.756200 	0.749715 	0.000000 	2.036050 	0.000000 	0.000000 	0.000000 	0.000000 	0.622877 	0.562274 	0.000000 	0.631229 	0.000000 	0.000000 	-1.163878 	-0.171896 	-1.107642 	0.000000 	1.418934 	0.000000 	-1.204013 	0.000000 	-0.735120 	0.000000 	-0.587383 	1.427174 	-0.774608 	-0.712613 	0.762168 	0.000000 	-1.617093 	0.068523 	-1.061490 	-1.632243 	0.693827 	0.000000 	1.049855 	-0.188674 	2.276142 	0.000000 	0.000000 	-1.112237 	-1.652328 	0.000000 	-0.113540 	1.761911 	
0.434403 	-0.879912 	0.877900 	-1.671170 	2.310302 	0.976803 	0.000000 	0.000000 	0.484923 	0.000000 	1.944370 	0.907424 	0.000000 	0.120241 	0.000000 	0.000000 	-1.083989 	0.178420 	0.000000 	0.170514 	2.142200 	-2.180375 	2.402938 	-1.692239 	0.000000 	-0.721502 	-1.577465 	0.571352 	2.121164 	0.000000 	0.000000 	0.000000 	0.121571 	0.000000 	0.392938 	-1.793305 	-0.571703 	0.000000 	0.000000 	0.000000 	1.035037 	0.331966 	0.335805 	-1.458775 	-0.533731 	0.598642 	-1.230741 	1.369222 	-1.410068 	0.000000 	0.000000 	0.000000 	-0.374994 	0.000000 	0.000000 	-0.089606 	1.023366 	-2.073882 	-0.008208 	-0.252187 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.769140 	0.000000 	0.000000 	0.000000 	-1.280987 	-0.182914 	0.000000 	-0.579214 	0.000000 	0.393538 	-0.725035 	0.000000 	
0.358390 	-0.322550 	1.579494 	0.292106 	-1.147102 	1.238648 	0.000000 	-0.265165 	-0.635162 	-0.206975 	0.000000 	0.000000 	-0.595245 	0.562733 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.626579 	2.329126 	1.234492 	0.000000 	-0.454005 	-1.238339 	-1.002926 	0.000000 	0.000000 	-1.727067 	0.000000 	0.184202 	-1.550840 	-0.477001 	0.801147 	1.626577 	0.000000 	2.272735 	-1.587758 	0.366182 	0.544692 	-0.698982 	-1.461551 	0.347015 	1.501498 	2.333751 	0.000000 	-1.297745 	0.000000 	0.000000 	0.912690 	0.000000 	0.970788 	0.000000 	-1.313392 	0.000000 	0.441762 	-2.189952 	0.000000 	0.617472 	-0.388421 	-0.564325 	1.301001 	0.000000 	-0.401372 	2.190065 	-0.912633 	0.000000 	-1.207534 	-0.645631 	-1.223537 	1.320048 	1.402148 	-0.162750 	0.000000 	-1.936738 	-0.164491 	
-1.046184 	0.000000 	-0.853502 	0.533675 	-1.701171 	0.000000 	-1.083024 	-0.118746 	-0.718492 	-1.012399 	-1.204830 	0.000000 	1.643771 	1.600556 	-0.389253 	1.860065 	0.000000 	1.038499 	0.344882 	0.609301 	-1.827428 	1.437405 	0.528645 	0.406844 	-0.345713 	0.000000 	-0.248813 	-1.095578 	-0.626639 	-0.824358 	0.565010 	-0.269171 	0.220927 	0.774285 	0.000000 	1.793903 	1.386000 	-0.590140 	0.513311 	1.051840 	-0.936574 	-0.682047 	0.077016 	0.000000 	0.861384 	-2.232018 	0.779858 	1.448159 	-0.728995 	0.300738 	-0.337015 	0.611074 	-0.121401 	-0.872837 	0.342176 	-1.469340 	0.000000 	1.129597 	0.649584 	-0.502952 	0.918629 	0.668169 	0.409795 	-1.185775 	-0.161871 	-0.292255 	0.337015 	0.267116 	0.608932 	-0.208306 	-1.495035 	-1.462506 	0.507440 	0.782959 	0.377048 	-0.045084 	0.901403 	
-1.764627 	1.281495 	0.000000 	-0.703817 	-0.333180 	-1.233213 	-1.732219 	0.892029 	0.287299 	0.453961 	-0.780002 	1.069080 	0.203388 	0.844792 	-2.502541 	0.070033 	-1.045542 	-0.623360 	0.308000 	0.604424 	-0.310083 	-1.520740 	-0.744207 	0.497584 	-0.947624 	-0.224879 	0.954547 	0.000000 	1.161701 	0.214361 	0.503854 	0.519827 	0.000000 	1.995052 	-1.020041 	0.000000 	2.017526 	-0.621571 	0.693568 	0.000000 	0.432217 	-1.432614 	-0.266914 	0.000000 	-0.119079 	-0.663241 	-0.938130 	0.693426 	-0.517912 	1.132875 	0.000000 	-1.267136 	-0.873069 	1.701408 	-0.290914 	-0.409828 	0.345704 	2.915117 	0.822151 	0.000000 	-0.210297 	-0.483578 	-1.776418 	-0.329543 	0.774083 	0.000000 	0.000000 	0.834707 	0.000000 	0.709572 	0.878626 	0.391531 	-1.512718 	1.099108 	1.130385 	0.368196 	-1.204530 	
1.333323 	-1.077992 	1.381404 	0.000000 	0.573315 	1.047147 	0.000000 	0.000000 	0.556112 	0.000000 	1.072007 	0.000000 	0.000000 	0.000000 	0.000000 	0.499415 	0.000000 	0.000000 	1.144509 	0.965275 	0.572799 	0.460586 	2.001057 	0.000000 	0.000000 	0.442906 	0.480952 	0.622091 	0.438300 	-0.801619 	0.000000 	0.000000 	0.000000 	-0.870426 	-0.310233 	0.000000 	1.532278 	0.963330 	-2.279590 	0.870055 	0.205928 	1.599536 	0.915511 	-1.459236 	-0.126251 	1.641978 	-0.627930 	-1.260938 	-1.348444 	1.163982 	-0.141072 	0.081872 	-1.597791 	0.000000 	-1.550493 	-0.517360 	-1.296502 	0.000000 	-0.788668 	0.000000 	0.000000 	0.062076 	-2.295441 	-0.356593 	0.000000 	0.000000 	0.141072 	0.507606 	0.000000 	0.000000 	-0.944066 	-0.385278 	0.000000 	0.473913 	-0.647434 	-0.669695 	-0.827802 	
0.105477 	0.960052 	0.000000 	-0.243131 	1.050881 	0.000000 	-0.586566 	0.512270 	-0.535252 	-0.745215 	0.000000 	-0.975892 	0.000000 	-1.017684 	0.433081 	0.000000 	2.242426 	0.449847 	0.000000 	0.443535 	-0.085704 	0.000000 	1.420505 	-2.055465 	1.103488 	-1.045210 	0.139981 	-1.477003 	-0.742627 	0.702176 	-0.182429 	0.637017 	0.674900 	0.467157 	-1.278518 	0.000000 	1.539310 	0.427561 	-0.661314 	0.000000 	0.862799 	0.000000 	-2.017479 	-1.856658 	-1.423320 	-0.856170 	0.384796 	-0.070271 	0.000000 	-0.792860 	0.000000 	-0.656846 	0.308366 	0.000000 	0.813878 	-0.708190 	-0.652372 	-0.412291 	1.210190 	1.149411 	1.259541 	0.000000 	-0.735281 	1.816694 	-0.496304 	0.000000 	0.000000 	0.385203 	-1.576930 	1.692097 	0.469427 	0.393784 	0.000000 	0.452971 	0.000000 	0.786303 	0.000000 	
0.000000 	0.000000 	1.529313 	0.511395 	-0.985673 	0.000000 	-1.221166 	0.666786 	0.000000 	-0.089003 	-1.283713 	0.000000 	0.000000 	-2.451610 	0.000000 	-2.054351 	0.880904 	0.561059 	0.000000 	-1.391079 	-0.539415 	0.000000 	-1.684657 	-0.726251 	1.087162 	0.782169 	0.000000 	0.822152 	0.901704 	0.346492 	0.000000 	0.000000 	0.000000 	0.739271 	-0.748986 	0.000000 	0.017060 	0.000000 	-0.888928 	-0.149632 	-0.626235 	1.048688 	0.065176 	0.269820 	1.305774 	0.301805 	0.131203 	0.335419 	0.897588 	0.774227 	-0.387815 	-0.883420 	0.000000 	0.603800 	1.107317 	0.000000 	-1.549319 	0.000000 	-0.780462 	0.000000 	-0.223681 	-1.198359 	-0.385981 	-0.619923 	0.985807 	-0.941365 	0.387815 	0.373345 	-0.359587 	1.628245 	0.000000 	0.000000 	0.000000 	0.000000 	0.823724 	0.923917 	0.955363 	
-0.690830 	-0.382328 	0.000000 	0.000000 	-1.089218 	-0.517262 	0.000000 	0.000000 	0.000000 	0.960403 	0.000000 	0.000000 	-1.150076 	-0.473530 	-0.093223 	0.562398 	-0.798450 	-0.698615 	-0.471785 	1.053522 	0.000000 	0.661137 	-1.442949 	1.149245 	-0.382896 	0.136761 	2.108002 	0.000000 	0.000000 	0.000000 	0.000000 	-1.080744 	1.884448 	0.000000 	0.448643 	0.000000 	1.385970 	0.000000 	1.769989 	-1.027953 	-0.245451 	0.000000 	1.326439 	0.000000 	0.000000 	1.329309 	-1.830093 	0.051135 	0.776312 	0.000000 	0.000000 	-1.273344 	0.000000 	0.000000 	0.157377 	0.000000 	-1.169351 	0.945830 	-0.642481 	0.000000 	-1.680435 	1.274654 	0.294327 	-1.223788 	0.000000 	0.000000 	0.000000 	0.000000 	0.962338 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.608371 	0.000000 	
-0.203513 	-1.221731 	1.983403 	1.180783 	0.925296 	0.000000 	0.000000 	0.000000 	-1.892352 	1.087449 	0.491783 	1.264514 	1.469456 	-0.900666 	0.848493 	1.218967 	1.403326 	0.714609 	-2.094400 	0.387499 	-0.900133 	-0.706538 	1.786065 	-2.460907 	0.000000 	-0.511450 	-1.203048 	0.375061 	1.039546 	0.000000 	0.322066 	-0.901085 	1.892493 	0.653985 	0.000000 	0.000000 	0.716420 	-0.266367 	0.000000 	-0.164958 	0.509605 	0.000000 	-0.460713 	-1.296063 	0.000000 	0.000000 	-1.369042 	1.172330 	0.842130 	-0.343775 	0.000000 	0.000000 	-0.357639 	-2.037722 	0.000000 	0.000000 	-1.795253 	0.000000 	-0.499141 	-0.440103 	0.238833 	1.119427 	0.707408 	-0.641341 	0.852082 	0.651169 	0.000000 	0.280799 	0.000000 	-1.418743 	0.000000 	0.332918 	-0.552885 	1.011116 	-1.093401 	-0.585554 	0.606853 	
