-0.898652 	1.496643 	1.091170 	-0.773262 	-1.195049 	0.550796 	1.800169 	-0.629376 	-0.534835 	-0.737300 	-0.358286 	0.000000 	0.000000 	-0.772551 	0.000000 	1.268711 	-2.030708 	-1.520482 	-0.282638 	-1.987530 	0.296665 	-1.866291 	-0.428315 	0.711661 	0.374974 	1.358735 	0.169941 	1.239236 	-1.209389 	-0.882488 	0.279861 	0.000000 	-1.131764 	-1.566761 	-0.587997 	1.510712 	0.757362 	0.333804 	-1.606360 	-0.672419 	0.000000 	1.482114 	0.304845 	0.542188 	-1.205696 	0.000000 	0.821826 	-0.783375 	-0.461214 	-1.911811 	1.166202 	1.160990 	1.317942 	1.058735 	1.998895 	0.000000 	-0.362698 	-0.279431 	1.765521 	0.753484 	0.000000 	-0.162123 	2.318125 	0.289456 	0.690652 	0.550603 	-0.760133 	1.317967 	-0.696489 	0.086763 	-0.812831 	-0.752919 	0.000000 	-1.183051 	0.000000 	0.196303 	-0.889670 	0.920647 	-1.318117 	0.525162 	0.909232 	
1.161956 	-0.681764 	0.587153 	-1.940399 	1.711585 	0.976106 	0.000000 	0.000000 	1.879478 	0.728036 	-2.348861 	2.232237 	-0.453034 	0.000000 	-0.925470 	0.000000 	-1.414999 	-1.054363 	0.293231 	0.208385 	-1.015068 	0.000000 	-0.991602 	0.266352 	0.000000 	1.511810 	-1.045788 	0.000000 	-0.975458 	0.628102 	-0.664601 	-0.592639 	1.181820 	-1.173563 	0.575080 	1.815397 	1.214610 	0.685833 	-0.187639 	0.573945 	-0.462413 	-2.740553 	-0.706709 	0.000000 	1.470460 	0.109272 	-0.093609 	-0.797595 	1.193249 	0.279832 	-1.550702 	-0.471957 	0.000000 	-0.275890 	0.602034 	0.000000 	0.000000 	-0.309243 	-1.123615 	0.000000 	2.281437 	1.269701 	-1.021452 	-0.393564 	0.639526 	0.000000 	0.567031 	1.401004 	0.689131 	-1.709081 	1.358592 	-0.790857 	1.275811 	-0.444432 	-2.764560 	-0.390429 	1.085211 	0.000000 	-0.616156 	0.000000 	1.379907 	
0.879924 	1.408949 	-1.568871 	0.000000 	1.482076 	0.708250 	-1.421410 	-1.164040 	-0.917661 	2.348856 	-0.387248 	-0.712792 	1.415282 	-0.966372 	0.000000 	-0.916198 	-1.390047 	0.974433 	0.782129 	-1.077364 	0.000000 	0.700207 	0.590955 	0.000000 	0.176000 	0.000000 	0.856995 	0.263405 	0.786742 	-0.861735 	0.000000 	-0.405906 	1.148400 	0.000000 	0.300338 	-1.369463 	0.699240 	-0.071297 	0.378930 	-0.686132 	-1.057741 	-0.726313 	1.421133 	0.509054 	1.331021 	-1.509033 	0.000000 	1.219885 	1.194332 	-1.294002 	-0.668178 	0.000000 	-0.705127 	-0.836223 	0.257184 	0.000000 	1.355575 	-1.243163 	-1.037796 	1.211391 	0.884757 	-0.748257 	-0.624883 	0.467262 	-0.206847 	0.000000 	0.000000 	-0.466254 	0.771496 	-1.858720 	1.257534 	-0.255375 	2.707013 	0.000000 	0.332082 	-1.157196 	1.291615 	0.440498 	0.544602 	-2.579878 	-1.164401 	
2.023371 	0.378480 	-0.875181 	-0.633750 	2.035138 	0.493099 	-0.163437 	-0.902621 	1.414018 	-1.266869 	-0.614081 	0.401808 	-1.918019 	-1.329432 	0.909866 	-0.371268 	1.015807 	2.304478 	0.624681 	-0.499239 	0.408189 	-0.417095 	1.086060 	-2.298266 	0.000000 	1.450294 	0.000000 	0.000000 	0.000000 	-1.433056 	0.571502 	-0.747696 	-1.253909 	-1.680650 	0.000000 	1.972495 	0.690101 	0.595587 	-0.589911 	-1.076560 	-0.444087 	-2.153992 	-1.576699 	0.724729 	0.000000 	0.000000 	0.457060 	-0.288783 	-0.615086 	-1.152837 	-0.085465 	0.000000 	0.793791 	-0.307492 	1.288294 	-1.608033 	0.000000 	1.170331 	-1.551608 	0.856249 	0.182206 	0.461840 	-1.031136 	-1.008139 	2.089121 	0.617006 	0.250500 	-0.537654 	1.365465 	0.000000 	-1.731625 	-0.402747 	0.630472 	0.000000 	0.000000 	0.000000 	0.157580 	0.760484 	0.000000 	0.968118 	1.397154 	
0.866963 	0.722633 	3.221721 	-1.086206 	0.000000 	-1.313772 	0.000000 	0.000000 	-2.647124 	-0.548705 	-0.851917 	0.889378 	0.277277 	-1.465273 	-0.537129 	-1.192762 	-2.669903 	-3.033405 	0.128318 	0.000000 	-0.203489 	1.253656 	-1.068365 	0.885413 	-0.863974 	1.082718 	1.083094 	0.000000 	-0.438111 	-0.149072 	-2.710270 	-1.250576 	2.029556 	1.161313 	0.960187 	-0.581398 	2.212269 	1.135071 	-2.670145 	0.629215 	2.194637 	1.128945 	0.000000 	0.966412 	1.263682 	-0.642492 	1.371282 	0.092960 	0.776583 	-2.632007 	-0.641864 	-1.958253 	0.000000 	0.375123 	0.000000 	-1.310258 	-0.404987 	-1.497646 	1.000452 	0.479232 	0.000000 	-0.746631 	0.649134 	0.903008 	2.076731 	1.861853 	-0.953676 	0.618250 	0.000000 	-1.231347 	0.000000 	0.000000 	0.599210 	0.000000 	-1.169360 	0.557135 	2.355117 	3.279377 	-0.059448 	-0.505478 	0.000000 	
0.248569 	-0.532081 	1.249698 	-0.631470 	1.263067 	2.103662 	1.296412 	-0.399198 	1.273019 	-1.826659 	-0.497006 	1.586488 	0.000000 	-1.096070 	-1.199775 	2.552602 	-0.082317 	-1.103051 	0.657037 	-0.918371 	-0.702070 	-0.879447 	-2.334474 	0.000000 	-1.626428 	0.000000 	1.771369 	2.290632 	0.000000 	1.357609 	-0.145092 	0.925090 	-0.099077 	0.860719 	-1.877728 	1.898505 	1.214120 	0.405786 	2.785159 	0.213430 	-0.698912 	-2.661035 	-1.315632 	-2.175721 	-2.600454 	-0.486134 	0.273917 	0.951997 	2.385836 	1.361162 	-0.536828 	-0.340094 	-1.738598 	0.000000 	0.523148 	0.000000 	0.000000 	-0.584022 	1.630891 	0.772021 	1.963348 	-1.434044 	-1.884818 	0.216270 	0.000000 	-1.797816 	-1.566641 	1.238275 	2.505871 	-0.525680 	-1.392194 	-0.872142 	-0.907155 	-2.436671 	-0.828377 	-2.128996 	0.604026 	2.098944 	1.220036 	0.954717 	1.084777 	
0.000000 	0.825175 	-1.478356 	0.477970 	-0.728535 	0.000000 	1.762652 	1.918142 	-1.593324 	0.000000 	0.000000 	2.441805 	-0.618190 	0.000000 	-0.724946 	3.122874 	-0.424479 	-1.752171 	-0.751626 	-1.602564 	0.000000 	-0.577986 	-3.488270 	-0.663358 	-1.204660 	2.578894 	0.000000 	0.680800 	2.342480 	0.883662 	0.000000 	-1.057531 	-0.566420 	2.145687 	-2.936659 	-0.196497 	1.789347 	2.347471 	1.247410 	-1.938555 	1.188579 	0.560311 	-0.599941 	-2.381470 	-0.649653 	2.908417 	1.440083 	0.653694 	1.456196 	-0.900035 	-1.309026 	-1.464447 	0.330665 	0.991734 	-1.024772 	1.647757 	0.000000 	0.000000 	1.221200 	0.000000 	-1.275209 	-1.099695 	0.889806 	0.778589 	-0.100563 	-2.870563 	1.351948 	-0.802392 	0.665481 	0.328866 	-0.706465 	-0.121457 	-3.098622 	0.000000 	0.968824 	-1.069647 	-1.074687 	-0.065266 	0.057285 	0.451853 	0.976388 	
-1.039529 	1.606341 	0.856446 	-0.724251 	1.427831 	-1.111029 	-1.335218 	0.000000 	0.000000 	-1.030982 	0.000000 	0.000000 	1.280962 	0.346048 	1.823527 	-1.174375 	-0.487252 	-2.242787 	0.368180 	0.745763 	0.000000 	0.396578 	-1.397280 	0.899151 	0.000000 	0.313265 	0.658809 	-1.205772 	0.741171 	0.000000 	0.000000 	0.841923 	0.939250 	0.794232 	0.000000 	-0.789088 	0.605588 	1.472440 	-1.936034 	0.856332 	1.526736 	1.157341 	-0.675681 	-0.709432 	0.528061 	0.505757 	1.063632 	-0.662454 	0.198150 	-2.452875 	-0.396574 	-1.297750 	-1.092719 	-2.128088 	-1.328312 	0.781973 	0.000000 	1.159424 	0.000000 	0.000000 	0.931234 	-0.387951 	-0.425309 	1.332334 	1.115289 	-0.761046 	-0.668047 	-1.159112 	-0.527438 	0.000000 	0.000000 	1.282439 	0.000000 	0.000000 	0.198023 	0.199920 	1.161975 	0.000000 	0.353170 	1.255918 	-0.982310 	
-0.320727 	-0.447367 	0.383991 	-0.333795 	-1.916252 	-1.215255 	-1.668236 	-1.203109 	-0.285784 	0.272445 	-0.216309 	0.577349 	-1.237394 	0.000000 	-1.439081 	-2.447588 	-1.673422 	0.542635 	1.304331 	0.669011 	-1.731368 	-1.086012 	0.000000 	-0.703838 	0.578347 	0.088380 	0.000000 	-0.719875 	-2.028108 	-0.307434 	-0.303805 	0.000000 	0.000000 	1.161743 	-0.348727 	0.000000 	1.701437 	0.425235 	-1.195662 	1.697009 	0.538258 	1.276987 	-0.853747 	1.771549 	0.994045 	-1.225753 	1.262079 	0.000000 	0.000000 	-2.387471 	-1.028304 	0.160902 	-0.680424 	1.039779 	0.780874 	-0.252134 	0.000000 	0.086427 	1.392851 	0.000000 	1.137341 	-1.487255 	1.720558 	0.517662 	-0.622015 	-0.533207 	0.178885 	1.097119 	0.245626 	0.229870 	-0.899520 	1.247359 	0.874504 	0.375934 	0.000000 	-0.758059 	1.185510 	2.784125 	-0.134947 	1.893162 	1.896251 	
-1.216102 	0.774762 	0.000000 	1.036249 	0.000000 	0.209345 	-0.292276 	1.477859 	0.877013 	1.408439 	0.433132 	-1.854101 	-0.481670 	0.000000 	0.440910 	0.534018 	-0.913149 	-2.603714 	0.000000 	-1.418651 	-1.179742 	0.000000 	-2.527154 	-1.901771 	0.193645 	0.742551 	2.311806 	-0.919952 	0.112581 	1.101210 	2.275947 	-1.191523 	-1.822072 	0.000000 	1.116679 	-1.928183 	2.077588 	0.556964 	0.188725 	2.295925 	0.643407 	0.970095 	1.046788 	-0.237133 	0.063979 	-0.368177 	0.000000 	0.137978 	-2.347340 	1.846908 	2.015501 	-1.451315 	0.000000 	0.628423 	0.135104 	1.307119 	-0.306565 	-2.442408 	0.000000 	-2.772234 	-0.624967 	-4.116106 	-0.344323 	1.812510 	0.924531 	-0.983212 	1.338735 	-1.327613 	-0.355799 	1.016243 	2.714222 	1.015232 	-0.256450 	1.828809 	-2.779084 	0.000000 	1.993136 	0.587879 	-0.273209 	-1.097139 	1.414020 	
1.559832 	-0.609823 	-0.214708 	1.314165 	-2.513087 	1.134441 	0.903058 	-0.725099 	-2.091647 	1.048352 	-0.304792 	-0.393250 	-0.785571 	0.813605 	-0.958825 	-0.388128 	-2.703595 	-1.203740 	0.000000 	0.304196 	0.000000 	0.685116 	0.000000 	0.679772 	0.000000 	0.000000 	-0.243480 	1.192678 	0.217386 	2.441184 	-0.804751 	1.200266 	2.698796 	0.000000 	0.094966 	-1.009554 	-0.516419 	0.000000 	-0.856119 	0.000000 	-1.246749 	1.118448 	1.044493 	-1.053386 	0.348130 	0.705988 	-1.103196 	0.404289 	1.968793 	1.933062 	-2.510755 	0.711325 	-1.496616 	-1.119105 	0.000000 	1.728054 	0.359346 	1.680533 	-1.848193 	-0.638914 	0.338269 	2.820895 	2.489028 	2.009368 	1.051982 	0.123937 	-0.714003 	-0.791314 	-0.464429 	0.000000 	0.000000 	-1.899222 	0.434292 	-1.994292 	-1.874775 	0.607064 	0.677719 	0.000000 	1.643926 	-1.363069 	-2.090078 	
0.618878 	2.333386 	0.321898 	0.000000 	2.241928 	0.853834 	0.000000 	2.101306 	0.000000 	1.378910 	1.066707 	2.066394 	1.383520 	0.916544 	0.670027 	0.691225 	-1.429613 	-2.562058 	-1.345654 	-1.837039 	0.956845 	-0.952670 	-0.194582 	0.000000 	2.534723 	1.629369 	2.459572 	0.000000 	0.106550 	0.675996 	0.000000 	-1.113676 	-1.573861 	-0.505997 	-0.871765 	-1.319199 	0.786922 	0.807364 	-0.465307 	1.084334 	0.000000 	-2.479048 	0.775434 	0.184089 	-0.320096 	-0.692718 	-2.132285 	-0.491747 	1.891316 	-1.541240 	-2.110507 	0.000000 	-1.245579 	2.306948 	-1.797547 	0.454795 	-1.427463 	0.654019 	2.202218 	-0.400794 	-0.565923 	-0.901901 	1.054535 	3.414768 	0.627911 	-2.224395 	0.917206 	-0.729738 	1.313596 	-0.748031 	-1.835066 	-1.891592 	0.000000 	-2.496097 	0.000000 	0.000000 	0.719098 	0.518202 	0.000000 	-1.525340 	0.738803 	
2.248846 	0.000000 	-0.648900 	0.000000 	0.547300 	1.291339 	0.000000 	0.161932 	-0.064354 	-1.415547 	1.163700 	0.000000 	1.168452 	-1.473946 	0.000000 	0.283448 	2.041361 	2.408237 	0.980006 	1.676957 	-1.308098 	0.000000 	2.972418 	1.359400 	-1.178308 	0.000000 	0.387375 	-1.618485 	-0.541005 	-1.086875 	0.673834 	-1.213441 	-1.916688 	-0.370602 	-0.869817 	0.000000 	-2.092731 	1.220781 	-2.512564 	0.000000 	0.000000 	1.069331 	-1.753888 	0.620178 	0.000000 	-1.563810 	-1.706551 	1.020945 	0.194775 	0.000000 	-2.717020 	1.514027 	-1.576550 	0.000000 	0.000000 	-1.304168 	-0.478345 	0.000000 	0.631821 	2.284300 	1.576707 	1.872049 	0.000000 	-1.772071 	-1.024200 	1.873996 	-1.304128 	-0.705781 	0.000000 	0.000000 	-2.534852 	0.636702 	0.000000 	-1.632271 	0.000000 	1.698337 	-0.075368 	0.805457 	2.121328 	0.000000 	0.000000 	
-1.152223 	0.833927 	1.590956 	0.000000 	0.000000 	0.513274 	0.359928 	1.991093 	-1.094432 	-0.903351 	-0.686784 	0.969123 	-1.227143 	-0.373695 	-0.177987 	1.412390 	0.281705 	-0.469941 	-0.790336 	-0.338551 	-0.828928 	-1.486166 	-1.777051 	-0.375534 	0.000000 	-0.556145 	0.367442 	0.497520 	0.000000 	0.000000 	0.000000 	-0.798402 	1.643822 	0.721084 	-0.916346 	0.000000 	-0.901515 	-1.672729 	0.000000 	0.097762 	0.601287 	1.209882 	-0.159069 	-1.660653 	0.931498 	1.020156 	-0.056364 	0.000000 	0.961710 	-0.355363 	0.381340 	-1.195244 	-0.599893 	-1.842374 	2.560458 	1.095619 	-1.663071 	1.400406 	0.000000 	0.513356 	-0.430175 	0.597984 	0.000000 	0.000000 	0.918957 	-1.037542 	0.394624 	0.862271 	-1.051230 	-1.321397 	-0.738872 	0.990146 	1.516420 	-1.015208 	-1.185156 	0.983161 	0.794720 	1.070642 	-0.382220 	1.003271 	0.753547 	
-0.603703 	1.011223 	1.120393 	2.251459 	0.520040 	1.591517 	1.248248 	1.458334 	0.000000 	-0.648019 	0.000000 	1.639255 	1.678991 	0.148677 	-0.355559 	0.640621 	0.628828 	0.492462 	1.619359 	-0.352289 	0.000000 	-1.300910 	0.000000 	-0.503532 	1.883039 	-1.215961 	-1.204726 	-1.015058 	-0.904620 	1.747952 	-0.410668 	0.000000 	0.900170 	1.362039 	0.000000 	-3.116800 	-1.532520 	-1.862814 	1.330165 	0.397652 	1.516715 	1.157679 	0.000000 	-1.438412 	-0.342743 	1.076123 	-1.072167 	1.653746 	0.000000 	0.401155 	-1.584331 	1.023141 	1.128623 	-4.041564 	0.000000 	-0.604700 	0.799928 	1.139532 	0.551163 	-2.132156 	0.424894 	-1.186095 	-1.890417 	1.774958 	-3.056836 	-2.627570 	-2.858273 	2.606914 	-1.620913 	-1.357558 	-0.214971 	1.052339 	1.298584 	-1.663370 	2.660007 	-1.097650 	0.282869 	0.000000 	-2.254710 	1.905469 	-0.411001 	
0.740614 	-1.460131 	0.000000 	0.583565 	-0.307091 	-0.439892 	0.000000 	0.000000 	-1.488133 	0.065785 	0.000000 	2.483642 	1.916318 	0.000000 	1.660539 	-0.399328 	-0.411720 	-0.368724 	1.019516 	-1.536857 	1.299949 	1.838354 	0.000000 	-0.721932 	1.822028 	1.797882 	0.000000 	-0.484525 	-0.371068 	0.750370 	2.067268 	-1.415270 	2.180088 	-1.541429 	1.328049 	0.000000 	0.853486 	0.277404 	-3.472114 	-1.109775 	-0.874529 	1.457253 	2.821011 	1.014867 	2.443918 	0.621291 	-0.872235 	0.472220 	-2.972510 	-0.745122 	-1.825709 	-0.648448 	0.000000 	-0.553605 	-0.522580 	1.459983 	-1.088916 	-2.292082 	-1.702229 	-1.479933 	-1.659198 	1.479918 	0.827832 	1.451624 	0.000000 	0.000000 	0.000000 	-0.449328 	-1.426063 	-0.255032 	0.000000 	2.249968 	0.429771 	0.000000 	-1.145829 	-1.428072 	1.271563 	-0.851645 	-0.986032 	-1.228231 	0.000000 	
-0.309160 	0.000000 	1.541475 	1.386181 	0.561394 	-0.578183 	2.280497 	0.859719 	1.461999 	-3.332978 	0.000000 	-0.760275 	1.378154 	-1.969145 	-0.308482 	-2.057625 	0.867646 	-1.345801 	0.771808 	1.150081 	1.096955 	0.810688 	0.402609 	-0.734936 	1.476287 	-1.084738 	0.669777 	0.508784 	-0.362271 	-0.297195 	-0.672240 	-1.243402 	-0.435665 	-1.395154 	1.117831 	0.000000 	-1.600902 	2.336813 	1.133684 	0.000000 	1.585086 	0.000000 	-1.485994 	0.000000 	-1.098971 	0.651822 	0.628226 	-0.296066 	-1.537380 	0.696084 	0.265736 	-1.141018 	1.358299 	0.000000 	-1.595604 	-2.103189 	-0.658498 	-2.407721 	3.095027 	-1.214106 	-0.605521 	-1.429821 	0.337826 	-2.332466 	-1.339627 	1.614992 	-0.809994 	-1.223857 	-0.890726 	0.310697 	0.000000 	2.250968 	-0.722569 	-0.153481 	-1.624635 	0.407944 	2.995935 	0.624369 	1.894051 	2.194328 	1.179874 	
-0.489965 	1.986286 	-1.260803 	1.356582 	0.000000 	0.482970 	-2.330880 	0.277880 	1.717858 	0.675148 	-1.376160 	-0.726381 	-1.515784 	1.233347 	-0.471625 	-0.361379 	1.264427 	-0.076630 	0.000000 	1.185618 	-0.572489 	1.247151 	-0.700850 	-1.187692 	0.000000 	1.389020 	0.668353 	0.467377 	0.000000 	-0.269743 	0.000000 	-1.224460 	0.000000 	0.000000 	-0.302862 	-0.437731 	0.666809 	-0.576245 	-0.457808 	-1.126198 	0.557469 	-1.682765 	-0.903263 	-0.353613 	0.791748 	2.010654 	-1.434676 	-1.649611 	0.860605 	2.398538 	0.000000 	-1.740158 	-3.072731 	-2.747901 	-1.206907 	0.666718 	1.294934 	1.313132 	-0.301171 	-0.655285 	0.801461 	1.238061 	1.159662 	0.635053 	1.125189 	0.992075 	3.000960 	-1.679843 	1.939928 	0.000000 	1.187257 	-1.279033 	-0.534105 	0.000000 	0.135937 	-0.426228 	1.263558 	-0.814634 	0.000000 	-0.185217 	0.000000 	
