-0.106016 	0.666506 	1.452260 	1.074173 	0.000000 	0.000000 	-1.392644 	1.938451 	0.591778 	-2.123591 	0.332455 	0.000000 	1.071140 	-2.744336 	-0.359181 	0.613812 	-0.765532 	0.773025 	0.487655 	0.000000 	-1.759177 	0.907298 	0.493230 	2.102445 	-1.021535 	0.000000 	0.570011 	0.000000 	1.200553 	0.631826 	0.297308 	0.000000 	0.919083 	1.327994 	1.100008 	-0.241476 	0.971902 	-0.603696 	0.000000 	0.678232 	2.219933 	1.397590 	0.211716 	0.000000 	-2.637829 	0.419905 	-0.612411 	0.000000 	0.000000 	0.000000 	-0.641565 	-0.682548 	-0.068467 	-0.483798 	-0.308703 	-1.062988 	0.460218 	-0.689702 	2.016963 	0.959473 	-0.975714 	0.798053 	1.448407 	-0.225456 	1.163976 	-1.406969 	-0.957551 	-2.027866 	0.481738 	3.488578 	-0.917015 	1.960088 	-0.305618 	1.383595 	1.149419 	-1.409426 	0.000000 	0.000000 	-1.207419 	1.063962 	-2.170964 	-1.556940 	-0.856420 	-1.080828 	0.149535 	-1.674629 	-1.155993 	-1.258704 	-0.764384 	0.908292 	-1.533719 	0.000000 	-0.533010 	0.481100 	-0.623029 	-0.466021 	0.000000 	-1.406168 	2.075817 	-0.436766 	
1.835333 	1.302970 	-0.405031 	2.673922 	0.083289 	0.000000 	-0.767427 	0.318619 	1.639892 	0.000000 	2.263360 	0.000000 	0.758142 	-2.069759 	-0.676323 	-0.976991 	0.000000 	-1.292842 	-1.914663 	1.435774 	-0.833843 	1.654984 	1.066213 	0.753570 	0.000000 	0.250372 	-1.344317 	0.000000 	0.000000 	-2.025018 	-0.711541 	1.420781 	-0.571738 	-0.157247 	-1.753380 	-1.475514 	0.000000 	0.165431 	1.206254 	0.398736 	1.131533 	1.044824 	0.343546 	-1.904989 	-0.541331 	0.000000 	-0.116039 	1.001978 	0.373563 	0.609492 	0.000000 	-0.232063 	-0.789346 	-1.168398 	0.000000 	0.802057 	1.248306 	-2.154617 	0.802942 	-0.673048 	0.000000 	0.971870 	2.002667 	2.204237 	-0.208789 	-0.699900 	-0.213398 	-1.648276 	-2.007760 	-0.755439 	-0.511028 	0.000000 	0.000000 	0.569846 	1.438733 	0.000000 	-1.215346 	1.445965 	-1.954998 	2.257821 	-0.607825 	-0.860340 	0.756889 	-1.200943 	-0.538909 	1.719252 	0.000000 	0.082424 	0.000000 	2.413808 	0.000000 	0.000000 	0.732945 	0.000000 	0.000000 	-0.181398 	-1.730852 	-0.878968 	-0.667143 	-0.510501 	
-0.900806 	-2.272995 	0.811295 	1.159868 	-0.376373 	-1.329729 	-1.224094 	0.409122 	0.693422 	-0.947399 	0.472701 	1.892614 	-0.592362 	-0.488918 	-0.430142 	0.651138 	0.000000 	0.000000 	-0.123101 	0.072121 	0.607740 	0.514068 	-1.500634 	-0.274710 	-0.992174 	-0.855296 	-0.809094 	1.256530 	0.413008 	1.964962 	1.051549 	0.166662 	-0.250256 	-0.787490 	-0.181263 	-1.904728 	0.810676 	0.164771 	0.520959 	-2.126438 	-0.092792 	0.522923 	0.575393 	0.333965 	0.878333 	0.000000 	1.039213 	1.981014 	1.993981 	0.000000 	0.000000 	0.748206 	0.000000 	-0.897979 	-1.397313 	-1.519912 	0.000000 	0.459312 	1.901806 	0.000000 	1.322962 	0.701648 	-0.472339 	-0.597266 	0.000000 	-1.013762 	0.000000 	-0.584503 	0.000000 	1.433659 	1.806354 	1.253270 	0.582676 	1.300760 	0.482316 	1.371730 	-0.970038 	1.763410 	-0.411065 	0.949274 	1.948447 	0.697182 	1.475245 	-1.141282 	0.519678 	-0.572582 	-0.370103 	-1.038204 	-1.071065 	-1.273271 	-1.949311 	-0.160375 	-1.107091 	-2.079975 	-1.712358 	0.000000 	1.019654 	-1.958787 	-0.141201 	0.251604 	
0.000000 	0.000000 	-0.285054 	0.750735 	2.177101 	0.000000 	-1.330115 	1.785033 	-1.022634 	1.186905 	-1.786540 	-0.689176 	1.184571 	0.966560 	1.281152 	0.060231 	-0.467521 	0.513731 	-1.091852 	0.000000 	0.000000 	1.273404 	0.000000 	-1.451229 	-1.383682 	-0.375316 	1.358280 	1.015665 	-1.556660 	0.228862 	-0.681200 	0.000000 	0.000000 	-1.865731 	-0.677643 	-1.100788 	0.238456 	-1.838313 	-0.418050 	-2.216847 	1.032708 	-0.580924 	1.227567 	-1.343271 	0.617448 	0.755498 	1.983887 	-0.794597 	-2.104114 	0.638403 	-0.817560 	-0.279820 	0.000000 	0.688369 	1.051343 	2.037025 	-1.493898 	2.334783 	-0.694706 	0.960489 	0.000000 	0.255493 	0.000000 	0.000000 	0.977151 	0.457625 	-0.490678 	0.000000 	1.491022 	0.000000 	0.502800 	0.714595 	-0.733709 	2.472020 	0.412606 	1.229801 	-0.276044 	0.000000 	-1.578235 	-1.415488 	-1.613165 	-1.099385 	-0.849872 	-0.864407 	1.088240 	-1.527056 	0.995221 	0.000000 	1.610232 	0.879742 	0.000000 	1.935434 	-0.799941 	1.183952 	-2.264841 	-0.085112 	0.350368 	-0.693846 	-0.886466 	0.000000 	
1.326052 	-0.462701 	0.279403 	0.392295 	0.707332 	0.000000 	-1.000131 	1.634372 	1.288692 	-1.641801 	-0.851014 	-0.703225 	0.526068 	0.000000 	-1.874203 	-0.220643 	-0.465199 	-0.267182 	-0.623136 	1.810310 	0.000000 	1.489318 	-0.893889 	-2.034665 	0.478178 	-1.441935 	-1.014552 	2.355056 	-0.214355 	-0.305862 	0.216056 	1.929930 	0.668832 	-0.899695 	0.000000 	-1.039651 	0.000000 	-0.831551 	-1.127074 	-1.350453 	-1.302283 	1.188548 	0.759117 	-1.556294 	-0.870900 	-1.741163 	-0.900115 	0.783873 	1.326101 	0.307541 	0.917735 	0.000000 	0.146805 	0.000000 	-1.287262 	0.864692 	0.000000 	0.489335 	0.773808 	1.402036 	1.048072 	-0.989651 	-0.222046 	0.912487 	-0.126071 	-1.077721 	-0.407533 	0.000000 	0.190929 	0.836590 	1.520804 	-1.237127 	-2.262823 	0.588562 	-0.797826 	0.000000 	0.549633 	0.267044 	0.818173 	0.447754 	0.394429 	1.330424 	-0.635213 	-0.256216 	0.000000 	0.762962 	-1.660588 	0.950394 	2.322578 	1.318080 	-1.222967 	0.590002 	-1.075564 	0.452397 	-1.222243 	2.354102 	-1.631457 	-0.970730 	0.000000 	0.978030 	
0.000000 	-0.865276 	1.118472 	-0.586886 	1.441526 	0.389429 	-1.859474 	1.613959 	-0.488746 	-0.649438 	1.061229 	1.197012 	0.301191 	3.557808 	2.200034 	-1.186324 	-0.687663 	-0.157764 	-0.931480 	-0.680674 	0.441107 	1.071179 	-1.744354 	0.731569 	0.831793 	-1.486204 	0.635559 	-1.190566 	-0.286859 	-1.256471 	-0.792625 	-0.993760 	0.454457 	0.618490 	1.935584 	-0.225623 	-1.250613 	0.000000 	0.422569 	1.323361 	0.000000 	-1.068936 	-0.723064 	0.693431 	-1.924781 	-0.800611 	0.899289 	-0.930826 	-1.335394 	-1.052441 	0.000000 	0.000000 	-1.487566 	1.925139 	2.435113 	-0.475239 	-1.209220 	0.215350 	1.792575 	-0.091099 	-1.106437 	0.582047 	1.722294 	0.000000 	-0.751551 	-0.370728 	0.335171 	-0.847217 	-0.157309 	0.000000 	-0.997014 	-1.934366 	-0.454731 	-0.754286 	-0.290245 	0.957347 	0.632626 	0.807580 	-1.755342 	1.261774 	1.083279 	-0.955499 	-1.753037 	0.889797 	1.211171 	-0.982791 	0.000000 	0.545401 	0.401291 	2.345491 	0.000000 	0.000000 	0.704947 	1.699928 	0.709920 	-0.245397 	-1.237790 	-0.638166 	0.000000 	-1.804226 	
1.266334 	0.770384 	1.016767 	0.000000 	-1.304100 	0.770897 	1.134216 	-0.301417 	-2.045463 	0.480020 	-1.755189 	0.680976 	-1.000293 	0.470757 	-0.925195 	-0.263528 	0.320538 	-2.020019 	0.674905 	1.727338 	0.107935 	2.437924 	-1.054417 	-0.139471 	1.007008 	0.238380 	-0.141284 	1.193888 	0.325993 	0.347172 	-1.332087 	1.104255 	0.868419 	0.000000 	-1.465348 	-2.069350 	0.000000 	0.981695 	-0.214381 	-1.485240 	0.000000 	-0.813041 	1.426902 	1.108266 	0.000000 	0.000000 	-0.882410 	-0.555335 	-0.507407 	2.128964 	-1.231350 	0.000000 	1.409422 	-1.710392 	0.000000 	0.859041 	-1.252403 	1.045432 	-0.757278 	0.000000 	0.560342 	0.000000 	0.000000 	1.109311 	0.000000 	0.093617 	0.000000 	0.496341 	0.310568 	-0.974675 	1.750005 	2.378927 	0.467372 	1.255913 	1.202907 	0.530764 	0.435130 	-1.951173 	-0.225759 	-1.174849 	0.000000 	1.124399 	-0.324585 	0.000000 	0.000000 	1.255516 	1.147858 	-1.589064 	-0.628730 	0.000000 	0.000000 	0.000000 	0.803720 	-2.106682 	-0.384189 	0.541285 	-2.104275 	-1.639167 	-1.594063 	0.143562 	
0.288151 	1.049451 	-0.577213 	0.367481 	1.077362 	2.148011 	-0.408280 	1.534371 	-0.594620 	-0.514431 	1.661448 	1.249536 	-0.983317 	0.539787 	1.856624 	-1.643983 	0.522482 	-2.119071 	-1.810142 	0.414640 	0.967788 	0.280757 	1.162656 	1.800968 	0.532344 	-1.101480 	-2.312306 	0.000000 	0.622632 	-0.340092 	-0.856525 	-0.601762 	-0.611900 	-0.913705 	-1.073651 	-1.512349 	1.004226 	1.274390 	1.424649 	0.948944 	2.303490 	-0.593875 	1.289483 	0.587680 	-2.116066 	0.000000 	-1.757218 	-0.288608 	1.804799 	0.214498 	-0.696330 	1.319714 	-0.672683 	-1.070226 	0.000000 	-0.619930 	0.505935 	0.571198 	-2.397857 	0.634598 	0.000000 	-0.288804 	2.862135 	1.157240 	1.261875 	-0.217631 	-0.605786 	-0.966983 	-2.020534 	-0.693536 	-0.491721 	-0.781359 	1.714168 	1.260809 	1.333351 	0.000000 	-2.456119 	1.901330 	-0.898996 	0.815486 	-1.129437 	-1.259651 	-0.283248 	0.000000 	-0.631688 	1.822260 	-0.589432 	0.720572 	-2.061335 	0.945361 	-1.837097 	-0.393315 	0.287549 	0.186608 	0.000000 	-1.377072 	0.432264 	-0.988877 	0.829371 	0.725085 	
-0.808283 	-2.242861 	0.682391 	-0.577128 	0.711959 	1.058876 	-1.921356 	0.531683 	-0.560767 	-0.595746 	-0.457569 	-0.785028 	1.203981 	0.541213 	0.000000 	1.439833 	0.370457 	-0.662586 	-1.472580 	0.545005 	0.840322 	0.000000 	-0.315163 	1.379880 	-0.362110 	-0.193951 	0.434765 	0.000000 	-1.199716 	0.719356 	-1.466735 	0.899529 	0.859716 	0.153540 	0.766977 	-0.695502 	-0.736324 	0.536998 	-0.609420 	-1.001980 	0.860078 	1.905668 	2.318733 	-1.299911 	0.681161 	-0.577330 	-0.723521 	-1.139035 	-0.694010 	1.121496 	2.148947 	0.910684 	-0.696087 	1.061262 	-0.787903 	1.151689 	-0.428214 	0.000000 	1.815330 	0.925738 	-2.147095 	0.828576 	-0.325373 	1.154473 	-1.790015 	0.000000 	-0.725797 	-1.194307 	1.451901 	-1.413438 	-0.620238 	-0.704391 	0.379000 	-0.175209 	1.797161 	-0.356898 	0.000000 	0.800420 	0.727903 	0.000000 	0.752822 	-0.788320 	0.961604 	-1.387363 	-2.145493 	-0.888889 	0.777046 	0.771207 	0.466789 	-0.663100 	-0.597785 	1.484598 	2.094186 	-0.868990 	0.629975 	-0.957399 	-0.826982 	-0.736315 	-0.520942 	-0.961072 	
0.136854 	-1.096627 	-1.262672 	2.049654 	0.652102 	0.000000 	0.000000 	1.437151 	0.000000 	0.897119 	-0.846930 	0.595616 	0.792699 	0.154432 	0.687843 	1.505713 	-0.552438 	1.182261 	0.000000 	-0.722505 	0.627720 	1.524865 	-1.109045 	0.000000 	1.411905 	-1.062936 	-0.920851 	-0.335970 	1.305249 	-1.057778 	1.074440 	-1.126503 	1.520195 	-0.677730 	-0.954541 	0.241554 	-1.783757 	1.478603 	0.580609 	-0.759576 	0.226992 	-1.297851 	2.127477 	-0.417627 	0.000000 	0.615600 	-0.523387 	0.649441 	1.609422 	-1.349519 	-1.993129 	-1.541674 	0.829880 	1.392154 	0.000000 	0.981054 	-0.653764 	-0.588492 	0.000000 	-1.159956 	-0.132011 	-1.247613 	1.937642 	0.000000 	1.265701 	1.142588 	-0.960319 	-0.401278 	0.000000 	-0.215719 	0.000000 	1.616928 	-0.715998 	0.503368 	-1.551236 	0.300783 	0.410672 	-0.283114 	-1.587881 	-0.486067 	0.703548 	-0.528132 	-0.663827 	0.000000 	0.813447 	0.310372 	0.000000 	-2.050267 	0.454885 	-1.013102 	1.087976 	-1.651117 	1.022938 	1.730589 	-1.333998 	0.929688 	0.738983 	-1.671969 	1.026556 	-2.022374 	
