0.722699 	0.444181 	-0.673784 	1.398235 	0.875145 	-0.592061 	-0.280853 	-1.553368 	0.843942 	3.119952 	0.000000 	0.864162 	-0.198462 	-0.761038 	0.763640 	0.000000 	-1.771372 	0.000000 	-1.103681 	0.000000 	0.795824 	0.806610 	0.543054 	1.421516 	-0.577539 	0.652995 	0.451933 	0.000000 	0.000000 	0.193879 	0.000000 	1.126378 	-1.409446 	0.375787 	0.000000 	-1.074480 	1.029139 	-2.170866 	0.409843 	0.544754 	0.000000 	0.505717 	0.356091 	0.599770 	-2.069727 	-0.256146 	0.000000 	0.000000 	0.598932 	-1.050638 	-0.145030 	0.676537 	-1.609082 	-1.447903 	1.392825 	0.000000 	-1.113285 	-1.600335 	-0.566020 	0.899828 	-0.793559 	-1.299328 	0.000000 	0.769830 	0.065219 	0.000000 	-1.574655 	-2.003371 	1.067051 	0.000000 	0.000000 	1.246816 	0.000000 	1.116865 	0.579572 	1.156973 	0.113585 	0.000000 	0.746600 	0.823228 	-0.163823 	-1.414647 	0.000000 	-0.512564 	1.111821 	0.000000 	1.058177 	-0.420542 	-0.398475 	
0.000000 	0.125553 	0.000000 	0.000000 	0.205709 	0.511217 	1.360630 	-0.100630 	1.170314 	1.848454 	-0.846536 	1.693526 	0.906466 	0.000000 	0.000000 	-0.807877 	0.000000 	-1.451921 	-0.518895 	-0.558151 	0.735115 	-1.386760 	0.342085 	1.165756 	0.834098 	-0.309535 	1.095248 	-0.589056 	-1.017781 	0.000000 	-0.248596 	-0.097327 	0.000000 	0.000000 	-0.302535 	1.350336 	0.000000 	-0.299691 	0.770791 	-0.609173 	0.000000 	-0.943604 	1.337941 	-1.308307 	0.552645 	-0.564386 	0.000000 	0.000000 	-0.162944 	-0.942258 	-0.422679 	-0.270271 	-0.647862 	-0.382801 	-1.134779 	0.000000 	-0.331151 	0.835819 	0.000000 	1.358687 	-0.623498 	0.000000 	-0.320901 	0.639219 	-2.639079 	-0.146534 	0.491893 	-0.579389 	0.000000 	0.000000 	0.345838 	0.462759 	-1.286384 	0.725227 	0.413022 	0.799422 	1.322988 	0.167649 	0.000000 	-1.845469 	0.000000 	0.853226 	0.874664 	0.000000 	-1.771990 	-1.275336 	0.803586 	0.292296 	2.034703 	
-0.309437 	-0.966530 	0.866044 	-1.639153 	-0.213174 	-0.673625 	0.595658 	-1.163384 	0.000000 	0.748225 	-0.411454 	0.714431 	-0.137412 	0.399094 	2.043386 	0.000000 	0.000000 	0.535125 	1.035265 	0.446934 	-0.229816 	-0.258366 	0.000000 	1.613672 	1.153585 	-1.711094 	-0.317019 	0.067734 	-0.530141 	-0.692832 	1.456083 	1.153708 	0.513325 	-2.319228 	-1.493480 	-0.566635 	0.000000 	0.000000 	1.699659 	0.162693 	1.007634 	1.289105 	0.593253 	1.405834 	1.273954 	0.354184 	0.000000 	0.629889 	-0.494188 	0.000000 	-0.779732 	-1.878812 	-0.792953 	0.470115 	0.000000 	-0.565621 	0.663024 	-0.944740 	0.353447 	0.716244 	0.000000 	-0.297051 	-1.408152 	0.000000 	0.423902 	0.000000 	0.000000 	-1.558475 	-1.104891 	0.379454 	0.000000 	-0.531994 	-0.202125 	0.000000 	-1.052973 	-0.212510 	1.098606 	0.000000 	0.000000 	-0.102424 	-0.691587 	0.841027 	0.000000 	-1.693671 	0.000000 	-0.399383 	1.705039 	0.000000 	0.000000 	
0.813834 	1.827320 	-0.235856 	-0.886699 	-0.273701 	-0.212666 	0.268949 	0.000000 	1.058647 	1.030328 	1.068252 	-0.350401 	-0.948346 	0.000000 	-1.481440 	-0.553652 	0.464050 	-1.306376 	0.000000 	0.000000 	-0.604393 	0.469632 	0.694812 	0.072559 	-1.144885 	0.874033 	1.696101 	-0.624917 	-0.419369 	-0.539921 	0.459734 	0.000000 	-0.839112 	0.509139 	-0.134084 	1.047674 	1.188198 	0.165205 	-1.310048 	0.000000 	-0.301593 	-1.252975 	0.967864 	-1.582393 	-1.999639 	0.000000 	-0.599842 	0.000000 	0.721772 	-0.445240 	0.000000 	0.761939 	-0.051823 	0.817836 	-1.180745 	1.209832 	0.664860 	0.000000 	0.552066 	0.000000 	0.000000 	0.000000 	1.409166 	-0.220781 	-1.691763 	0.000000 	0.000000 	0.000000 	-0.949071 	0.325036 	0.000000 	-0.220779 	-1.194089 	-0.969485 	0.351331 	0.829549 	0.000000 	1.404262 	-1.129148 	1.057747 	-0.999732 	-0.556007 	0.973021 	0.000000 	0.000000 	0.000000 	1.032620 	-0.166960 	1.472571 	
0.191915 	0.000000 	1.815674 	0.330839 	0.000000 	1.250543 	0.950113 	-0.178468 	-0.074458 	0.202327 	1.006277 	-0.287141 	-0.293333 	0.000000 	-0.604133 	1.394318 	0.000000 	-0.351005 	-0.864610 	-1.661905 	-0.573813 	0.112200 	0.000000 	0.748772 	0.000000 	-0.439219 	0.972804 	-0.176646 	0.000000 	-0.707555 	0.570065 	-0.895074 	-0.394962 	-1.104457 	0.000000 	0.000000 	0.375786 	1.078985 	-0.312664 	-0.502130 	0.000000 	-1.169062 	-0.846809 	0.426109 	0.946443 	-0.728283 	-0.728397 	0.000000 	0.000000 	0.701617 	0.680755 	0.695763 	0.907527 	-0.756278 	0.298947 	0.000000 	0.822689 	-0.894593 	-0.461061 	-0.418150 	-0.573993 	0.340385 	0.849932 	0.000000 	-1.012531 	-0.617689 	0.000000 	-2.019403 	-0.588517 	-1.362133 	0.802183 	0.000000 	1.654520 	0.922756 	0.000000 	1.120350 	0.000000 	0.000000 	-0.778377 	-1.599278 	0.490424 	0.000000 	1.265590 	0.804185 	-0.798144 	0.905686 	-0.628532 	-0.842488 	1.003839 	
0.000000 	0.622142 	-2.243637 	0.000000 	-0.622392 	0.000000 	-0.728793 	1.211546 	0.000000 	0.000000 	-0.525941 	1.045151 	0.185605 	-0.733230 	0.755560 	-0.771230 	0.000000 	0.175765 	1.244712 	1.825695 	-0.615992 	-0.614462 	0.000000 	1.607333 	0.000000 	-0.754356 	-0.464254 	1.143603 	-0.913335 	0.525068 	-0.358925 	1.705788 	1.231076 	-0.878977 	-0.409203 	0.000000 	1.313186 	-0.440820 	0.000000 	-1.383563 	0.000000 	0.000000 	-0.265752 	-0.778584 	-0.972422 	0.516003 	-1.191078 	0.000000 	0.000000 	0.730453 	-1.127558 	0.357556 	0.712516 	-0.553387 	-0.853066 	1.037351 	2.170284 	-1.000002 	0.371501 	-0.668969 	0.000000 	0.850088 	-0.410179 	0.000000 	0.688512 	-0.508393 	0.194197 	0.000000 	-1.832004 	-0.520208 	0.734415 	0.000000 	0.702575 	-2.793338 	-0.658196 	0.691020 	0.675133 	0.652861 	-1.151224 	1.175390 	1.275870 	-1.270296 	0.760611 	-0.517416 	0.976900 	0.195539 	0.485058 	-0.081527 	0.000000 	
1.188222 	0.103844 	-0.720411 	1.001535 	1.597991 	0.288115 	0.000000 	-0.874740 	1.415970 	0.000000 	-0.343798 	-0.637453 	2.059471 	0.000000 	0.000000 	-0.654056 	-0.435709 	-0.636000 	0.000000 	0.000000 	0.751774 	0.506790 	0.872836 	0.607978 	0.696766 	1.971707 	0.000000 	0.355484 	0.107299 	-0.914819 	-0.367622 	0.000000 	0.000000 	0.824760 	-0.465787 	0.288316 	-1.100817 	0.000000 	-0.988507 	-0.446591 	-0.758316 	1.427549 	0.181039 	0.480318 	-0.334020 	1.784282 	-0.909551 	0.000000 	0.707017 	-1.462681 	-0.498326 	-1.700318 	-0.920945 	-1.837040 	-0.512382 	-1.303692 	-1.287636 	0.000000 	0.000000 	-1.814738 	-0.094090 	-0.740967 	-0.339267 	-0.711443 	0.000000 	0.000000 	-1.046227 	-0.728130 	1.163474 	0.000000 	0.000000 	0.000000 	0.410494 	2.196191 	0.290672 	-0.100863 	1.142897 	0.177131 	0.604870 	0.000000 	0.000000 	0.433183 	-0.945020 	0.000000 	-0.253483 	0.394422 	0.745317 	0.797476 	0.372127 	
0.369111 	0.503134 	-0.729153 	-0.620606 	-1.086778 	-0.289515 	-0.383119 	-0.652958 	0.631626 	0.615957 	-0.984347 	-0.633384 	0.000000 	0.000000 	-0.466166 	0.000000 	0.458571 	0.000000 	0.000000 	1.368530 	0.000000 	-0.562338 	0.000000 	0.000000 	0.000000 	0.562201 	-2.834185 	0.487152 	-0.737492 	1.097303 	0.953762 	1.563434 	-0.730494 	-0.437502 	0.701145 	0.000000 	0.150932 	0.106502 	-1.366532 	-1.234975 	-1.206900 	-2.064942 	1.151303 	0.491481 	-0.639689 	-1.467522 	1.135677 	-0.401014 	0.000000 	0.461925 	-0.807750 	2.298575 	0.000000 	-0.800372 	0.000000 	0.879982 	0.000000 	0.116087 	0.611563 	-0.720569 	-0.889607 	1.681595 	1.220932 	-0.267229 	0.724736 	-1.276146 	1.566407 	-0.211747 	-1.443794 	-1.168201 	0.000000 	0.000000 	2.809508 	1.669323 	-0.917729 	0.000000 	-0.417424 	0.000000 	1.904664 	1.036768 	0.183985 	-0.279301 	0.835630 	0.288281 	0.613414 	-1.182130 	0.000000 	-0.966498 	0.255782 	
0.000000 	-0.175974 	-1.769206 	1.908065 	0.441264 	0.000000 	1.181550 	1.051406 	0.000000 	0.530303 	0.000000 	0.000000 	1.753395 	0.000000 	0.000000 	-1.977593 	0.000000 	-0.907116 	1.293145 	0.000000 	0.000000 	0.282149 	1.107911 	1.309973 	1.572518 	-0.408692 	0.000000 	1.288333 	0.000000 	0.000000 	-0.357742 	0.884132 	0.000000 	-0.810166 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.174677 	-0.083598 	0.000000 	0.735482 	-1.537677 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.673582 	-0.155838 	0.000000 	0.250274 	-0.515921 	-1.765997 	0.705808 	0.000000 	-1.139130 	0.000000 	1.003341 	-0.628500 	-1.582724 	-1.002339 	-1.063170 	-0.612213 	-0.779153 	0.000000 	-0.637206 	0.000000 	0.000000 	0.000000 	-0.171572 	-1.428917 	0.000000 	1.502032 	-0.106900 	0.000000 	-1.030714 	-0.265653 	1.120375 	1.595302 	-0.414039 	0.000000 	1.259820 	0.150568 	1.095098 	-0.213524 	-1.283150 	1.439361 	
0.121825 	0.000000 	-0.332915 	0.884581 	-1.788513 	0.000000 	-1.317717 	0.383061 	0.529926 	0.000000 	0.279307 	-1.380435 	-0.867977 	-0.805756 	-0.271000 	0.537672 	-0.706030 	-0.567658 	1.651907 	-1.246436 	-0.353308 	0.843753 	0.000000 	0.000000 	0.362155 	0.512745 	0.000000 	1.212343 	-0.550748 	0.848473 	1.385843 	0.000000 	-0.548311 	0.902435 	0.505964 	0.000000 	0.194069 	-0.356190 	-1.741246 	-1.090730 	-1.651881 	0.461246 	0.956470 	-0.635104 	0.389379 	0.000000 	0.328186 	-0.798279 	-0.371261 	-0.223669 	1.736088 	1.095532 	-0.431743 	0.477542 	-0.428942 	1.087188 	0.677225 	-1.321896 	0.715396 	0.000000 	1.135180 	-1.282376 	1.754678 	0.942538 	0.633835 	0.000000 	1.163632 	0.000000 	-0.800319 	0.557178 	-1.414209 	0.000000 	-0.427492 	-1.139208 	-0.387155 	0.000000 	0.000000 	0.000000 	-0.686884 	0.000000 	-0.540519 	0.000000 	0.000000 	0.059566 	1.381192 	0.858544 	0.187870 	-1.050917 	0.518290 	
