0.469679 	-1.401869 	0.000000 	0.000000 	-0.785553 	0.490263 	0.495216 	-0.776739 	0.591692 	-0.278156 	-1.444592 	-0.261794 	0.297414 	-1.205117 	0.314442 	0.000000 	0.000000 	0.971722 	0.953928 	0.415974 	0.000000 	1.663663 	1.037149 	0.000000 	0.262974 	-1.885273 	0.000000 	0.479549 	0.000000 	-0.709145 	0.000000 	-0.408546 	0.356947 	0.000000 	-1.272785 	-0.899524 	0.512738 	-1.085732 	-1.695159 	1.961194 	-0.840658 	0.820358 	-0.585158 	0.273360 	0.000000 	0.000000 	0.733912 	-1.602754 	0.981485 	0.000000 	1.088680 	-0.418535 	-1.484332 	0.759772 	-1.687332 	1.014066 	0.000000 	0.931779 	0.000000 	1.266065 	-0.809749 	0.000000 	-0.531338 	0.000000 	0.151334 	0.000000 	-0.957998 	0.610851 	-0.591934 	0.536717 	0.830384 	0.000000 	0.000000 	-0.332404 	0.000000 	0.505529 	-0.972903 	-0.453774 	1.140228 	-0.441647 	0.680154 	0.548354 	-0.683282 	0.416927 	0.614489 	0.000000 	-0.734543 	1.764205 	1.485291 	-1.175467 	0.847281 	0.000000 	0.000000 	-1.053443 	1.173783 	-0.832619 	0.000000 	0.000000 	0.000000 	-1.389535 	0.589077 	0.314830 	0.927800 	
0.086763 	0.934532 	0.424571 	0.000000 	0.416531 	0.371041 	0.439898 	0.396461 	-1.177254 	-0.920739 	-0.282041 	0.000000 	-1.947061 	0.000000 	1.428422 	-0.854684 	0.000000 	0.000000 	-0.540421 	0.180213 	-0.870585 	-0.496670 	0.693964 	-0.408407 	0.933743 	1.290153 	0.654038 	0.543167 	0.000000 	-0.251713 	0.389735 	-0.101086 	0.850106 	-0.437862 	-0.885129 	1.574877 	0.000000 	0.882528 	-0.200583 	0.795961 	1.147604 	-0.591413 	-0.957221 	0.000000 	0.836081 	1.181876 	0.000000 	-1.190964 	0.000000 	0.336500 	-1.424440 	0.000000 	0.573655 	-1.154522 	0.992248 	-0.610422 	-0.924834 	0.000000 	0.000000 	0.725112 	-1.785777 	0.197876 	0.000000 	-1.183141 	-0.978534 	-2.039717 	1.145877 	1.626940 	1.093205 	0.884020 	0.745033 	-1.150098 	0.329783 	0.000000 	0.749407 	1.693937 	-0.746075 	1.336759 	-1.569578 	0.568085 	0.785413 	-0.942559 	0.000000 	-0.450790 	-0.428759 	-0.274641 	0.000000 	-0.490686 	-0.953975 	0.413146 	-0.353627 	0.000000 	0.000000 	0.505576 	-0.612169 	0.088116 	-0.667088 	-0.541177 	0.000000 	1.536918 	-0.207064 	-0.657119 	0.668765 	
0.000000 	0.613495 	-0.864401 	-0.624059 	0.000000 	1.046867 	1.075571 	0.247853 	-0.597631 	0.000000 	0.000000 	0.000000 	-1.111705 	1.381249 	0.000000 	0.000000 	1.378608 	0.326163 	-1.713781 	-0.407257 	0.108688 	0.365146 	0.000000 	0.000000 	-0.239703 	1.892646 	-0.437590 	-0.835919 	-0.292408 	0.688109 	-0.982745 	1.762371 	-0.142356 	-0.978641 	1.059587 	-0.934359 	-0.959505 	0.838612 	0.000000 	0.000000 	1.545935 	0.000000 	-0.412483 	-0.835908 	-1.700399 	-0.985611 	-0.243971 	2.083651 	-1.017332 	-0.824733 	-0.069848 	0.795128 	0.000000 	-0.933483 	-0.877177 	-0.595658 	0.000000 	0.000000 	0.000000 	-0.355360 	-0.305377 	-0.310681 	-0.553345 	0.451020 	0.269554 	0.089106 	0.250102 	-0.666329 	-0.446293 	1.236850 	-1.100623 	0.000000 	0.000000 	-1.040457 	0.226850 	-0.497655 	0.803509 	-0.549648 	-0.261185 	0.000000 	0.900819 	-0.128884 	1.712949 	1.209213 	-0.318028 	0.000000 	1.038930 	-0.475754 	0.276113 	0.700654 	0.000000 	0.850116 	0.000000 	0.337314 	-0.418460 	0.764543 	0.000000 	-0.413270 	-1.490417 	0.910158 	0.000000 	-0.422959 	-0.596623 	
-0.564967 	0.000000 	0.350461 	0.000000 	-0.592666 	0.000000 	0.000000 	0.000000 	-1.707008 	0.000000 	0.000000 	0.729021 	-0.824303 	0.000000 	-0.440573 	0.888727 	-0.470737 	-0.239962 	-0.181585 	0.000000 	-0.794495 	0.000000 	-0.254258 	-0.505314 	0.114183 	0.900443 	1.364142 	-0.204838 	0.512277 	-0.882449 	0.851250 	0.998030 	1.042315 	0.242304 	0.991427 	2.074372 	1.984503 	0.000000 	-0.801634 	0.759503 	-0.271582 	0.000000 	1.012604 	-1.559214 	0.000000 	1.120855 	-0.753639 	-0.900010 	0.000000 	-0.649654 	0.552610 	-1.411731 	-1.011114 	0.474525 	0.000000 	-1.325212 	0.000000 	-0.834331 	0.480545 	0.532946 	0.330402 	0.000000 	-0.262512 	1.564866 	0.000000 	1.284501 	0.000000 	0.552436 	-0.496300 	0.000000 	0.308909 	-0.928706 	0.000000 	0.000000 	1.063779 	0.913336 	0.141273 	1.258967 	-0.530235 	-1.355003 	-0.781870 	0.999590 	0.000000 	0.285103 	-0.400624 	-1.088594 	-0.964334 	0.000000 	-0.713721 	0.498049 	-3.304590 	0.271890 	-0.971325 	-1.302343 	0.084269 	-0.192537 	2.062915 	0.534008 	0.000000 	2.071728 	0.703118 	-1.844996 	0.802023 	
-0.583142 	-1.206491 	-1.076172 	0.421528 	1.248199 	-0.467621 	1.052878 	-1.457514 	1.397829 	-0.853504 	0.647537 	-0.525869 	0.607121 	-1.457068 	-0.500463 	-0.534182 	1.218880 	0.604677 	-0.497815 	-0.772174 	0.000000 	0.000000 	0.504125 	-0.504794 	0.997968 	-0.949722 	-0.890653 	0.299249 	0.619178 	0.000000 	0.366382 	0.000000 	-0.257260 	0.336230 	0.550241 	0.801792 	-2.307091 	0.630970 	0.000000 	2.197927 	0.921103 	0.345341 	-1.023661 	1.130959 	0.352655 	-0.708051 	0.560621 	0.000000 	0.000000 	-0.881055 	-0.124634 	0.000000 	-0.497327 	0.000000 	0.000000 	0.746396 	-0.467463 	0.000000 	-1.222850 	1.231072 	-1.470106 	-0.322614 	-0.540833 	-1.260730 	0.517056 	0.379640 	0.325954 	0.000000 	1.234526 	1.622997 	1.774216 	-0.377151 	-0.994718 	-0.318170 	0.000000 	-0.950481 	-0.669789 	0.000000 	0.000000 	0.000000 	1.720365 	0.431317 	0.384835 	0.438623 	0.378028 	0.000000 	-1.150976 	-0.837977 	0.000000 	0.089144 	0.254461 	0.138780 	1.396131 	-1.159879 	0.126756 	-0.629817 	0.810398 	0.678438 	0.800996 	0.000000 	-0.908308 	0.820763 	-0.567290 	
0.811203 	0.864700 	1.206260 	0.561210 	0.000000 	0.000000 	0.000000 	0.000000 	-1.776140 	-1.558565 	0.518492 	0.000000 	0.000000 	0.436661 	0.921081 	-0.381699 	1.168664 	0.678887 	-1.819286 	0.950943 	0.000000 	-0.333756 	-0.500834 	0.674160 	0.729799 	0.566795 	-1.301716 	-0.410480 	0.798826 	-1.968707 	0.547125 	-0.187730 	-0.704616 	-0.793582 	0.000000 	-0.854836 	-0.299203 	-0.261486 	-1.324064 	2.174028 	0.880526 	0.475770 	0.000000 	0.000000 	-0.560537 	-1.161388 	-0.943906 	-0.324343 	-0.908315 	-1.112393 	-1.223274 	0.705567 	0.000000 	-0.489059 	0.000000 	0.000000 	0.420484 	0.000000 	1.032468 	0.253110 	0.000000 	1.928503 	1.105652 	-0.670689 	-1.107820 	0.000000 	0.359741 	-0.653484 	0.325131 	1.227715 	0.490003 	0.897000 	0.754607 	1.501967 	0.000000 	0.000000 	-0.319986 	-1.288439 	-0.874229 	0.708962 	1.283794 	0.342307 	-0.988496 	0.000000 	0.316704 	-0.434723 	-1.076185 	0.756299 	0.504923 	0.000000 	0.000000 	0.000000 	0.262638 	-0.229625 	0.000000 	-0.869386 	-0.316605 	0.000000 	0.681905 	0.453768 	0.000000 	0.000000 	-0.388323 	
-1.258265 	0.242663 	0.734041 	0.000000 	0.000000 	0.625331 	-0.624758 	0.000000 	0.760265 	0.000000 	0.000000 	0.442888 	0.179908 	0.000000 	1.812800 	-0.356022 	0.000000 	-0.465180 	-0.930470 	-0.390612 	0.218844 	-1.122220 	-0.885527 	-0.320602 	-0.844778 	-0.280838 	0.000000 	0.000000 	1.391807 	-1.076832 	-0.541443 	-0.693245 	-1.266047 	1.666775 	1.718896 	1.311969 	-1.288395 	-0.098149 	-1.038983 	0.710003 	1.030551 	0.331465 	-0.680148 	0.913638 	-1.136287 	-0.464867 	-0.649769 	-0.226435 	0.000000 	-0.551095 	-0.718309 	-0.541648 	0.000000 	1.769578 	0.000000 	-0.804776 	0.191749 	-0.920316 	-0.035295 	2.705645 	0.000000 	0.909603 	-1.392538 	0.611539 	-1.397481 	0.000000 	-0.433692 	-0.444995 	1.153257 	0.794392 	1.826073 	0.557223 	-1.225057 	1.725194 	1.125261 	-1.212164 	0.167623 	0.658302 	-0.036625 	-0.883503 	0.793389 	1.709727 	0.955834 	-0.788498 	-0.872075 	0.133502 	0.000000 	0.000000 	0.000000 	0.684504 	1.204078 	1.657744 	-1.230106 	0.000000 	-0.191783 	-0.898612 	0.000000 	0.780454 	-1.008749 	-0.227048 	0.551804 	-1.018978 	-0.231924 	
0.000000 	-1.172247 	-1.331109 	0.421037 	-1.119735 	0.465845 	-0.061064 	-0.126961 	-0.240954 	0.000000 	0.535083 	0.227129 	0.598396 	1.143830 	0.000000 	0.000000 	-0.191229 	0.748001 	-0.567888 	1.027060 	0.918917 	0.071336 	1.097057 	-0.618289 	0.000000 	0.000000 	0.000000 	0.513758 	0.537414 	0.000000 	0.000000 	-0.293857 	0.000000 	0.873782 	0.744977 	-0.727968 	0.000000 	0.964924 	-0.736326 	1.983254 	0.187055 	0.000000 	-0.089286 	0.353167 	0.526062 	0.911507 	1.653732 	1.330808 	-0.308343 	-0.958623 	0.562285 	0.000000 	-0.122767 	-0.487900 	0.614127 	-1.645353 	-1.313264 	-0.882382 	0.076839 	-1.146305 	-0.127639 	0.000000 	-0.314609 	0.484902 	0.747940 	0.331439 	-0.893965 	0.000000 	0.084172 	-0.617677 	1.186559 	-1.943469 	-1.096387 	0.000000 	-0.595464 	0.671079 	-0.573559 	0.324763 	1.661896 	1.482801 	-0.839212 	0.000000 	-0.824084 	0.000000 	0.798397 	0.000000 	0.000000 	-0.974234 	-1.427364 	0.000000 	-0.402241 	0.181592 	0.000000 	-0.749773 	-0.451589 	0.000000 	-0.767087 	0.000000 	-0.361862 	-0.393439 	0.607513 	-0.688170 	1.335091 	
0.319585 	0.459036 	0.000000 	2.198889 	0.000000 	0.000000 	0.087625 	0.000000 	-0.792923 	-1.006859 	0.832881 	0.000000 	0.927282 	-0.606215 	0.000000 	-0.256030 	0.414150 	0.503236 	0.452612 	0.656189 	0.000000 	0.000000 	-0.637340 	-0.568290 	1.088736 	-0.291594 	0.858748 	0.000000 	0.000000 	-1.352570 	0.944818 	0.403378 	-0.589834 	-0.872225 	-1.122602 	0.639235 	1.054151 	-0.590840 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.938131 	0.000000 	1.099786 	-1.218188 	0.000000 	0.638846 	-0.829899 	1.129673 	0.830171 	0.000000 	-0.950067 	1.026919 	-0.705366 	-0.224615 	0.000000 	0.399921 	-0.499540 	0.514048 	1.409963 	0.224999 	1.103613 	0.977599 	-0.195586 	-1.256402 	-0.574742 	0.000000 	1.296563 	0.000000 	-0.446478 	0.000000 	0.652680 	-1.119115 	0.843769 	-0.881820 	0.000000 	-0.179455 	-0.945127 	0.647223 	0.000000 	0.153397 	0.000000 	-0.649711 	-0.767791 	-1.169437 	0.535255 	-0.584591 	-1.064474 	-1.119347 	-0.921543 	0.413188 	-0.775153 	0.000000 	-0.303244 	0.000000 	0.000000 	1.015433 	0.499135 	0.441265 	0.990072 	0.000000 	
-1.092543 	0.991514 	0.825529 	0.000000 	0.778057 	0.450390 	0.518784 	1.521535 	-1.054407 	-1.281289 	0.529694 	0.000000 	0.148815 	-1.107531 	-0.189237 	0.000000 	0.747317 	0.192352 	-0.845823 	-0.921578 	0.000000 	-0.363952 	-0.326298 	0.000000 	0.914791 	0.000000 	0.406445 	-1.133028 	-1.126482 	-0.656499 	-0.832330 	1.256853 	-1.023380 	0.000000 	-0.977350 	1.999326 	1.139600 	0.343869 	0.431981 	-0.829310 	0.774399 	-1.259335 	0.889548 	0.405812 	1.099092 	-0.246571 	0.000000 	0.801948 	0.000000 	-0.521090 	0.290943 	1.180326 	1.088445 	0.973744 	0.309477 	0.000000 	0.000000 	-0.512821 	-1.087114 	-0.549644 	-0.154923 	0.870575 	0.336103 	0.492423 	1.025301 	-0.792621 	0.238694 	0.000000 	0.000000 	1.812431 	-0.625568 	0.000000 	-1.058246 	1.310154 	-1.168997 	-0.534316 	-0.415711 	-1.313550 	-0.978191 	-0.267733 	1.078069 	-1.104680 	0.000000 	0.228439 	-0.786420 	0.760605 	-0.737131 	0.000000 	-0.337482 	-0.885047 	1.137645 	0.731127 	-0.627562 	-0.099261 	0.000000 	0.695719 	-1.227736 	-0.840869 	1.229927 	0.000000 	-1.109583 	1.806641 	-0.389585 	
