-2.398498 	-2.695553 	1.716666 	0.000000 	0.744027 	-0.789736 	0.000000 	0.833736 	-1.070254 	0.706598 	-2.089207 	1.113215 	2.027781 	0.617346 	1.307400 	2.026221 	-1.090327 	0.000000 	-1.613282 	-1.305098 	-0.158121 	-2.672717 	-0.388978 	0.000000 	-1.252738 	0.000000 	1.256683 	1.663262 	1.727271 	1.499418 	0.293039 	-1.088174 	-1.004248 	-2.995683 	-0.855489 	0.329695 	0.000000 	1.558483 	2.848466 	2.571801 	2.324472 	-0.328364 	-0.621766 	2.036286 	-0.404798 	1.799983 	0.094187 	1.376598 	1.653706 	0.000000 	-2.396466 	-0.694901 	-0.926090 	-0.251271 	1.884373 	0.000000 	-2.778394 	-0.956467 	1.595844 	1.244171 	-0.809916 	-1.277148 	-0.318081 	0.000000 	-1.190368 	-0.274709 	
0.859339 	0.000000 	2.086835 	3.836868 	0.000000 	-1.502584 	-0.849461 	-1.011585 	-2.933832 	-0.903277 	-0.390144 	2.302208 	0.775371 	2.156434 	2.141556 	-1.432522 	0.762381 	1.323684 	-2.275700 	-1.237757 	0.000000 	1.706374 	0.705510 	-1.309865 	2.431369 	-1.397140 	1.772559 	1.363139 	-2.376584 	0.444863 	0.000000 	-0.712412 	0.576361 	0.643483 	-0.292221 	-1.186536 	1.185432 	0.000000 	0.783602 	0.198092 	-1.279968 	0.168709 	-0.746579 	-2.175874 	1.026835 	0.881074 	-1.106678 	0.000000 	1.971986 	0.701638 	0.000000 	0.399810 	0.578068 	-0.771668 	0.000000 	0.127956 	-0.817845 	0.000000 	-2.273052 	1.066228 	0.000000 	-1.748499 	-1.644296 	0.000000 	1.551639 	-1.600873 	
0.924277 	0.868975 	0.000000 	0.000000 	-0.264485 	1.283085 	-1.224255 	0.613365 	1.796227 	-1.465634 	0.000000 	-1.850681 	1.191893 	-0.579945 	1.271284 	2.368213 	0.056351 	0.000000 	-0.168985 	1.717348 	-1.671911 	-1.876970 	-1.489697 	1.146840 	-1.321740 	-1.952736 	2.099876 	1.638007 	-3.004185 	1.136489 	0.000000 	1.795094 	-1.476496 	-1.736057 	1.660721 	0.643699 	0.000000 	-0.546697 	-0.826791 	0.961936 	1.456885 	0.000000 	-0.826316 	0.914223 	1.108580 	-1.426851 	-1.114883 	1.504113 	-0.513188 	0.784845 	1.008212 	-1.331911 	0.000000 	0.733779 	0.468284 	1.245305 	-1.036553 	0.841852 	0.000000 	-0.763018 	0.000000 	-0.788214 	0.763018 	0.000000 	-3.111505 	0.130862 	
0.958097 	3.970359 	3.939975 	-1.680519 	-0.843600 	3.526203 	3.288326 	-1.545237 	-2.683616 	-1.904223 	-0.814892 	0.000000 	0.977085 	2.724239 	-0.790301 	-4.689014 	4.072709 	-1.578991 	0.000000 	-0.682485 	1.627264 	2.690758 	0.000000 	-0.934392 	1.525467 	2.356539 	-1.807284 	-2.945056 	-0.965165 	-1.959005 	-2.335283 	0.000000 	0.732114 	1.910178 	-0.251798 	-0.331187 	-1.187162 	1.864129 	0.000000 	0.000000 	-2.721705 	0.000000 	-1.886167 	3.503911 	0.000000 	0.528758 	0.000000 	0.371669 	-4.341060 	-3.455730 	1.896560 	0.000000 	-1.557735 	2.263292 	-1.864651 	0.000000 	-1.076947 	2.344701 	-1.553823 	0.000000 	-3.124934 	0.000000 	1.557735 	0.601244 	-1.815457 	3.756582 	
2.817066 	0.000000 	2.358838 	-0.824232 	-1.185628 	0.000000 	-1.075143 	-1.206741 	1.529283 	0.418217 	0.270039 	1.041014 	-0.222512 	-1.759187 	-0.632884 	1.737152 	-1.073072 	-1.109906 	1.019189 	0.000000 	-1.522683 	0.570820 	0.000000 	2.078759 	-1.225122 	-0.842698 	-0.806069 	0.000000 	-1.586361 	0.306652 	-0.615473 	1.527064 	0.000000 	1.103930 	-0.253130 	-0.848242 	0.298544 	0.000000 	-0.282636 	0.000000 	0.000000 	-0.416047 	0.232762 	1.406771 	0.726503 	-0.895971 	0.854218 	0.585493 	0.950645 	0.261628 	-1.261179 	-0.321746 	1.043293 	1.362563 	0.998347 	0.000000 	-0.677172 	-1.034395 	-1.750572 	-1.043293 	-1.025920 	1.047758 	0.000000 	0.000000 	0.548147 	-0.687883 	
-1.524266 	-2.183238 	-0.627011 	-1.129426 	0.671883 	-1.528465 	0.153797 	-0.393615 	1.103002 	-0.897533 	-0.496647 	-1.431055 	0.000000 	-3.337895 	0.000000 	1.534290 	0.000000 	1.527341 	0.000000 	-1.750703 	-0.792678 	0.000000 	0.000000 	1.665165 	0.000000 	-1.654616 	0.000000 	2.688220 	-0.345283 	1.548704 	1.571154 	0.996634 	0.041416 	-1.475680 	-0.151224 	-2.341587 	2.832546 	1.307017 	1.471757 	1.264143 	-1.212540 	0.000000 	2.141176 	0.000000 	2.233385 	-1.388584 	1.025782 	1.832519 	1.121737 	0.000000 	1.055774 	1.754592 	1.714650 	-1.960917 	-0.511452 	0.000000 	-2.449532 	-1.695196 	-1.033234 	-0.705191 	0.665682 	1.574616 	-1.009459 	-0.880760 	-0.233993 	0.000000 	
-1.297213 	0.000000 	1.864626 	0.000000 	-2.290171 	0.849422 	2.422058 	-1.694569 	0.000000 	-0.723403 	0.000000 	0.000000 	5.313132 	1.462690 	0.000000 	0.000000 	0.413988 	1.114480 	-1.182246 	-1.684506 	0.929142 	-2.985500 	0.000000 	0.000000 	3.965815 	0.246904 	1.012090 	2.011408 	-2.823171 	-2.613115 	-3.188631 	1.391314 	1.317325 	-2.425466 	0.164237 	-3.921558 	0.000000 	1.270445 	2.796713 	1.683301 	-0.336473 	-1.704852 	-2.952403 	0.000000 	-0.750280 	-1.011010 	3.212883 	2.811657 	-1.682186 	0.379071 	-0.693618 	1.664121 	1.304108 	-0.664634 	-0.491254 	0.336360 	-3.446967 	-0.124104 	1.191551 	-1.403680 	0.000000 	0.000000 	0.099572 	0.259282 	0.599054 	2.455383 	
3.287929 	0.871478 	3.008525 	2.902744 	0.000000 	0.747469 	0.000000 	-2.602650 	0.802929 	-0.292845 	1.241387 	0.000000 	-0.388121 	0.361309 	-1.407412 	0.098359 	0.000000 	0.936689 	0.891535 	0.000000 	-2.372486 	-0.282253 	0.000000 	2.275981 	0.000000 	-0.532888 	-0.700257 	-0.098723 	-1.065685 	1.976026 	-0.342995 	0.701957 	-2.006816 	-0.683607 	0.767168 	-1.223033 	-1.131222 	-1.742243 	0.000000 	1.842097 	1.466280 	0.430254 	-1.555035 	0.000000 	1.957657 	-0.761450 	-0.872146 	0.000000 	0.000000 	0.916200 	-1.900101 	-1.177227 	0.000000 	1.239913 	0.000000 	0.000000 	1.939314 	-1.252049 	0.000000 	0.762763 	-0.783504 	0.126019 	-0.762763 	0.000000 	-2.327533 	-1.114204 	
-2.108305 	-2.877174 	0.330620 	0.529495 	0.288149 	0.000000 	1.306381 	0.059448 	0.000000 	-1.157873 	-0.696866 	1.017117 	0.000000 	1.247950 	0.962600 	-1.345126 	1.135230 	0.371898 	-0.975440 	-0.972070 	0.000000 	1.418513 	0.489409 	-1.920251 	1.019947 	-0.730503 	0.000000 	0.000000 	1.826008 	-1.544709 	0.264868 	-1.073937 	2.968109 	1.078240 	0.000000 	-0.966291 	1.662004 	1.718580 	2.794078 	-0.336857 	-2.160494 	-0.136671 	0.620918 	-2.384230 	0.000000 	2.231810 	0.247231 	-0.920762 	1.383260 	0.000000 	-1.669941 	0.534319 	-0.544777 	-3.065547 	-1.196790 	-0.394220 	1.441111 	0.000000 	0.000000 	0.000000 	-0.551505 	-1.436958 	0.544777 	-0.834529 	2.017652 	0.729517 	
-1.278854 	0.000000 	0.000000 	-1.617166 	-0.827826 	-1.665249 	-0.866864 	-0.867807 	1.567392 	-1.327126 	0.000000 	0.422307 	-2.329139 	1.155174 	0.547948 	1.444232 	-1.360754 	0.000000 	0.000000 	1.347245 	1.592289 	1.797979 	-0.150732 	-0.588037 	0.447130 	-0.253406 	2.246379 	0.000000 	-1.097373 	1.032117 	1.194274 	2.109674 	0.000000 	2.579925 	-1.049152 	-1.072948 	0.712210 	0.999009 	1.623540 	-1.372784 	0.000000 	-0.413529 	2.097924 	-2.705959 	0.000000 	-1.325685 	1.829888 	0.578284 	1.300415 	-1.287818 	-0.363710 	0.336573 	1.105178 	-0.073118 	-0.722874 	-1.964081 	1.575439 	0.000000 	-0.107690 	0.403589 	1.383018 	-0.335840 	-1.508767 	-2.412082 	0.553743 	-2.015664 	
