2.461969 	0.897120 	-0.645819 	-0.719932 	0.000000 	-2.673996 	0.000000 	-0.126657 	-0.857168 	0.058325 	0.000000 	-1.525288 	0.000000 	-1.154893 	0.674712 	-0.714730 	0.814706 	0.000000 	-2.088711 	1.054369 	0.000000 	0.000000 	-1.530306 	0.000000 	2.113655 	1.914278 	0.673265 	0.000000 	-1.166228 	1.728971 	0.893728 	0.288448 	0.000000 	0.000000 	1.885818 	0.405521 	-0.405524 	0.000000 	0.000000 	1.639438 	1.451909 	2.053987 	0.493247 	0.000000 	0.066015 	1.717776 	0.000000 	-0.568817 	0.000000 	-2.379051 	1.368218 	0.000000 	0.335279 	0.000000 	1.172133 	-1.913155 	1.785053 	-1.140371 	-2.360211 	-1.901557 	-1.336426 	-0.893710 	0.683160 	0.575156 	-0.643388 	-1.338539 	-1.950809 	
-1.770816 	0.000000 	-0.947257 	0.000000 	2.700682 	0.512326 	-0.962257 	0.327089 	0.593519 	0.289692 	0.000000 	0.000000 	-2.310682 	-0.941528 	1.855370 	0.383288 	0.000000 	-1.426244 	-1.006276 	-1.566309 	-0.646614 	-0.950748 	3.327072 	-2.015931 	0.000000 	1.217468 	1.594530 	-0.412437 	0.000000 	-0.959035 	0.330298 	-1.504837 	1.265754 	-2.062961 	-1.003687 	0.000000 	-0.637720 	2.209396 	0.764558 	0.000000 	-0.953168 	2.025443 	0.000000 	0.000000 	2.214806 	2.592705 	0.000000 	-0.694338 	-2.949598 	1.797554 	1.205517 	-1.738425 	-1.040220 	2.217113 	0.515365 	1.653372 	0.000000 	0.000000 	1.107995 	-1.138865 	-0.555782 	-0.648497 	-1.438329 	1.553594 	1.813855 	-2.996364 	0.259557 	
-2.980993 	-1.237570 	-0.284681 	1.108541 	1.355561 	0.000000 	0.090696 	0.000000 	1.766723 	-2.762637 	0.883408 	0.336973 	0.000000 	-0.171803 	1.596970 	2.561806 	0.000000 	1.087918 	1.696159 	0.000000 	0.000000 	-0.531655 	1.742973 	-0.893718 	0.000000 	-2.314032 	1.405555 	0.000000 	-1.471261 	0.000000 	0.000000 	0.000000 	0.000000 	-2.359583 	-2.205251 	0.000000 	2.247212 	0.833898 	2.360401 	0.311483 	-2.781949 	-2.377115 	1.334959 	-1.243190 	-1.794411 	-0.671284 	1.400186 	-1.575261 	0.256720 	1.441950 	-0.324805 	-1.446257 	-1.911119 	1.007428 	1.253170 	0.513722 	-0.610393 	-1.782381 	-1.082382 	0.735697 	0.000000 	-1.532497 	0.558954 	2.223612 	2.572918 	0.351626 	1.520588 	
1.930440 	-1.751024 	1.388366 	-1.505605 	-0.393661 	1.600475 	0.735783 	0.485638 	0.171084 	0.000000 	-1.006578 	1.311896 	-1.749780 	0.000000 	-1.937293 	-0.323937 	0.792701 	-0.863649 	-1.771405 	0.000000 	0.191121 	-2.686668 	1.111541 	-0.827616 	-0.133217 	1.164655 	-0.553529 	0.280016 	0.000000 	-1.642674 	0.507534 	-1.962813 	2.034559 	0.614012 	-1.483061 	2.464788 	-0.550502 	-0.811049 	-0.980169 	-0.552112 	0.593659 	0.184279 	1.288104 	-2.134637 	0.773038 	0.336247 	0.880471 	0.649366 	0.000000 	0.621492 	0.890347 	-0.342123 	0.000000 	-0.780785 	-0.114409 	-1.444426 	-0.162265 	-1.034362 	1.946856 	0.856545 	-0.499516 	0.451042 	1.708029 	0.988218 	0.000000 	1.247568 	1.226686 	
1.221484 	-0.402085 	-2.545334 	0.702629 	1.135353 	-1.176616 	0.000000 	0.000000 	-0.610713 	1.009790 	0.000000 	0.964232 	-0.146136 	-0.140459 	0.899989 	0.000000 	0.885622 	-2.219950 	-1.257588 	0.987826 	-1.198781 	0.686410 	0.780651 	-0.246018 	1.791834 	-0.994297 	-0.229963 	-1.562881 	-1.141091 	-1.196763 	-0.825946 	1.000304 	2.595090 	-2.406183 	-1.877066 	2.001609 	-0.271244 	0.832031 	0.685206 	0.421478 	-1.912735 	0.550832 	-0.788926 	-0.459534 	-0.599099 	-1.043787 	2.980458 	-0.567475 	-2.505152 	-0.412547 	1.154585 	-1.135353 	-0.287677 	1.888588 	0.611509 	0.348106 	1.240825 	-1.821199 	1.213851 	0.000000 	0.914066 	-0.302430 	2.118169 	0.142773 	1.548030 	-0.334853 	0.000000 	
-2.616991 	-2.550645 	0.724669 	0.000000 	-0.912125 	0.000000 	0.912125 	0.479064 	-1.872748 	-0.549969 	1.266459 	0.467834 	2.264515 	0.000000 	-0.882391 	-1.627063 	0.641343 	0.393894 	0.521433 	-1.258121 	1.988247 	-1.663099 	1.042579 	0.921654 	-1.356150 	-0.492754 	0.922289 	0.732905 	1.195029 	0.754316 	0.384368 	0.321158 	1.159494 	1.796062 	0.000000 	0.000000 	-0.672203 	-3.453932 	-0.207851 	1.134453 	1.309554 	1.549688 	0.000000 	-0.211733 	2.871984 	-1.215925 	-0.436329 	1.463729 	0.531099 	-1.756506 	1.237093 	0.000000 	2.024862 	-0.323893 	-1.114921 	-0.924805 	-1.761074 	-1.363423 	0.000000 	-0.888023 	0.000000 	-2.880322 	-0.791702 	1.103058 	1.677801 	0.000000 	0.000000 	
1.173170 	2.917223 	-2.384714 	-0.428579 	-1.397380 	2.096296 	1.397380 	3.133898 	-0.977548 	0.000000 	0.277959 	1.505230 	0.745904 	0.000000 	-1.381555 	0.000000 	-1.158721 	0.725482 	1.785835 	0.000000 	0.958685 	-1.135639 	-0.253831 	0.525053 	-0.649626 	-2.311148 	-0.848540 	-1.239691 	0.686154 	-2.895279 	-1.246955 	-0.724313 	0.952974 	1.486777 	-0.319970 	0.731431 	-0.820828 	0.000000 	-0.584043 	-0.722842 	-2.494932 	-0.592430 	0.000000 	0.000000 	0.860079 	-1.361082 	0.000000 	1.390050 	1.304667 	0.639207 	-1.170868 	0.000000 	0.431007 	0.000000 	0.433685 	0.000000 	0.000000 	-0.546779 	2.770359 	2.582853 	0.627952 	-0.709460 	0.000000 	-1.297763 	0.000000 	1.296642 	-2.118528 	
-2.179822 	-1.527686 	1.833663 	-1.617724 	0.158250 	-1.299648 	-0.158250 	-2.991979 	0.968026 	-1.508538 	0.000000 	0.225266 	0.527934 	3.329127 	-0.430608 	0.052282 	-0.965198 	1.209564 	0.566896 	0.000000 	1.959208 	0.000000 	1.633940 	-1.940985 	0.308074 	0.612539 	-0.090332 	1.110158 	0.000000 	0.279180 	-1.488487 	1.866222 	-0.594326 	-2.252783 	1.916006 	0.000000 	2.094532 	-3.194436 	-1.437180 	-2.761870 	2.971600 	1.856657 	0.820426 	0.000000 	-0.757540 	0.000000 	-0.473560 	-0.691346 	0.000000 	0.428539 	0.000000 	0.000000 	1.725865 	-0.681589 	-0.941057 	-0.823988 	0.190462 	1.425039 	0.995378 	-1.838103 	-0.918264 	1.554838 	0.182846 	1.393964 	-2.882757 	0.668181 	1.323735 	
1.833736 	-2.645822 	1.744286 	-2.477497 	0.000000 	1.734675 	2.281489 	2.679188 	-3.091810 	-1.761206 	1.540896 	0.000000 	0.454567 	1.928473 	-2.060277 	2.087290 	0.000000 	0.202478 	0.000000 	0.000000 	-1.283603 	1.746275 	2.209506 	-2.262035 	0.840222 	0.000000 	0.525135 	0.000000 	-1.176114 	0.000000 	0.000000 	0.637963 	1.008421 	-1.845743 	-1.986138 	-0.386500 	1.379391 	0.000000 	0.000000 	-1.154781 	-1.763946 	1.849202 	3.088005 	0.852852 	-1.128789 	-1.004295 	-2.986646 	-2.302529 	-0.366800 	0.000000 	0.000000 	-2.281489 	0.820631 	0.552309 	0.776436 	0.000000 	-0.785477 	-0.709308 	-0.300796 	0.428695 	0.133414 	-1.022616 	1.546348 	1.185740 	-0.749029 	0.605329 	0.996994 	
-1.237848 	-1.548927 	0.000000 	0.000000 	-0.699025 	-0.973475 	-1.065856 	0.000000 	-1.387323 	0.000000 	0.220773 	0.113301 	1.680329 	0.000000 	0.698825 	-1.329896 	1.102513 	-0.578095 	0.287351 	-0.805573 	0.955500 	0.000000 	1.438335 	0.188902 	-1.737183 	-0.234626 	0.000000 	-1.155693 	-1.238774 	0.000000 	-1.015342 	1.268228 	1.105501 	-0.382724 	-1.129801 	0.000000 	0.426910 	-0.479345 	2.558848 	1.694353 	-1.305202 	-0.841993 	1.077611 	0.654839 	0.000000 	0.000000 	1.479916 	-1.543104 	0.000000 	0.803074 	1.080223 	1.764881 	0.000000 	-1.004907 	-1.697636 	1.633401 	-1.281208 	-1.281682 	-1.714726 	0.758186 	1.116529 	-0.492812 	1.669751 	1.975503 	1.807916 	-0.672991 	0.000000 	
