1.090446 	-0.907059 	1.384144 	-1.700279 	1.243206 	0.000000 	0.000000 	-0.670276 	-0.190645 	0.991289 	0.948926 	0.000000 	-1.137747 	0.248202 	-0.963707 	2.837150 	0.000000 	0.492060 	1.069704 	-0.925891 	-0.844335 	-0.295635 	-0.343574 	1.581248 	-0.759878 	-1.046813 	-1.132788 	-1.098607 	-1.277129 	-1.817293 	1.343599 	1.058466 	-1.690706 	0.194429 	0.000000 	-0.887572 	-0.838746 	0.289151 	0.311296 	0.897203 	-2.525748 	0.000000 	-0.250429 	-1.317928 	0.898951 	-0.975468 	1.320300 	0.109543 	2.042578 	0.368165 	1.625642 	-1.635055 	0.000000 	1.035016 	0.222578 	0.503382 	0.542718 	0.147877 	0.692915 	-1.943093 	-0.460787 	0.000000 	-1.792309 	0.536459 	0.698604 	0.260155 	1.719384 	0.000000 	0.535147 	0.357512 	-1.236278 	-0.324355 	0.413014 	-1.113563 	0.000000 	0.874959 	1.457000 	1.313501 	0.000000 	-0.417161 	0.000000 	0.943825 	0.246099 	0.000000 	0.412981 	0.637850 	-1.329105 	0.000000 	
-1.015211 	-0.677102 	-1.261754 	-0.600475 	-0.867350 	-0.499739 	0.708060 	0.438650 	0.000000 	-0.596142 	0.000000 	1.214841 	-1.456570 	-0.910091 	0.702778 	0.598951 	1.008346 	0.624254 	-0.668333 	0.000000 	0.234558 	1.103711 	0.137900 	0.431427 	0.167496 	-0.638729 	-0.422040 	0.000000 	0.749180 	-1.046435 	0.814852 	-0.467200 	0.000000 	-0.525174 	-0.643748 	-1.948010 	0.456018 	1.450031 	1.353778 	0.837210 	-0.770501 	1.195379 	0.000000 	0.950740 	0.000000 	0.704618 	0.550103 	0.632619 	-0.824278 	1.104713 	-0.099424 	-1.830152 	0.000000 	-0.813873 	-1.950073 	-1.292265 	0.566515 	0.285841 	1.092417 	-0.110220 	-0.683818 	-1.085096 	1.908207 	0.000000 	1.215524 	0.657567 	1.368091 	0.406610 	-1.565296 	-1.944554 	2.018017 	2.593011 	1.498316 	-1.782566 	-2.572078 	-0.695006 	0.000000 	0.841782 	2.385451 	-1.223469 	-0.181415 	-0.941816 	0.535723 	0.425087 	1.256524 	-0.122259 	-0.613026 	0.000000 	
0.000000 	0.000000 	2.668371 	0.559477 	1.103783 	0.000000 	-0.184387 	0.832798 	0.000000 	0.693504 	0.000000 	0.000000 	-0.116005 	0.704389 	-2.436414 	2.194691 	0.604137 	-0.993884 	-1.642201 	0.925715 	-0.146261 	-2.080833 	0.000000 	0.000000 	0.826273 	-0.998776 	-1.070077 	0.365768 	-0.209851 	0.648701 	-0.488356 	0.932624 	0.000000 	-1.720622 	0.816920 	1.376866 	-1.292636 	-1.410997 	0.966800 	-0.785595 	-0.604443 	0.391369 	-2.759551 	0.245476 	0.529614 	-1.760258 	0.134806 	1.178805 	0.617678 	0.697907 	0.000000 	0.590004 	-0.828646 	0.613829 	1.729427 	0.883468 	2.419972 	0.917228 	-1.054710 	-2.586642 	0.490229 	1.103988 	0.000000 	0.601889 	-0.987966 	1.004916 	-0.214560 	-2.326122 	0.000000 	0.847738 	2.167310 	-0.160475 	-1.130376 	-0.224303 	-0.577053 	0.000000 	1.829845 	-1.163475 	-0.663040 	-1.477692 	-1.215073 	-1.395174 	-0.665800 	1.365494 	-0.484757 	0.736943 	1.163605 	0.000000 	
-0.288982 	0.000000 	0.617527 	0.216104 	1.879267 	-1.614459 	0.319877 	-0.385254 	0.195665 	0.580452 	-0.701108 	-0.842430 	0.780690 	0.000000 	0.908970 	1.336765 	1.497372 	0.636880 	-0.275392 	0.146136 	-1.213473 	-1.270373 	1.114854 	-0.298784 	0.000000 	1.343672 	-1.431870 	0.370474 	0.224972 	-3.186186 	1.725739 	1.499142 	0.554343 	1.613501 	0.000000 	-0.991101 	0.503341 	0.136057 	-0.782629 	0.147246 	-3.131057 	-1.076682 	-2.070474 	2.522765 	-0.884180 	0.372650 	0.767029 	0.000000 	0.875199 	1.278787 	0.526466 	0.821199 	-0.911257 	-0.447302 	0.000000 	-0.707290 	-1.188499 	-0.758009 	-1.621570 	-0.581289 	0.599119 	-0.257413 	0.504425 	0.247831 	1.545787 	0.000000 	-0.086469 	-2.166511 	0.491811 	-1.914733 	-0.218271 	1.506255 	-0.939118 	1.526470 	0.655946 	0.000000 	-1.095509 	0.788962 	1.321676 	-2.154557 	-1.720649 	-1.346619 	1.345094 	-2.235362 	2.144411 	2.116096 	2.007360 	0.000000 	
0.000000 	-1.210979 	1.002693 	0.584901 	1.016427 	-0.132202 	1.090686 	0.901717 	0.946445 	-0.122776 	-0.242645 	-0.706667 	0.284672 	0.941123 	0.000000 	0.615748 	-1.161150 	1.340885 	-1.199787 	0.000000 	0.000000 	0.000000 	-0.244600 	0.000000 	-0.652630 	-0.542842 	0.000000 	-0.348025 	0.000000 	1.741127 	0.587290 	-0.906246 	-1.681531 	-1.138570 	0.000000 	-0.844499 	0.000000 	1.395410 	3.058883 	-2.004293 	1.849275 	-0.624411 	-1.050581 	-0.287738 	-1.021233 	-0.153160 	1.235757 	0.830368 	-0.818161 	-1.096320 	1.151876 	0.000000 	3.623393 	-0.753562 	0.324202 	-0.878075 	0.956230 	-0.644698 	0.000000 	-1.103211 	0.340613 	0.929687 	-0.418691 	-0.994710 	-0.567048 	0.000000 	0.928791 	-1.285754 	0.978637 	0.503530 	1.209084 	0.000000 	1.589823 	-2.030781 	-0.960441 	-0.744248 	0.000000 	0.497422 	0.000000 	0.733938 	0.000000 	0.879397 	-1.974839 	1.083569 	-1.627585 	-0.917907 	0.000000 	0.000000 	
0.130222 	-0.647898 	-1.045235 	-2.341804 	-0.602289 	0.000000 	-1.824485 	2.764357 	-0.872528 	1.619200 	0.820562 	2.703031 	-1.109480 	-0.647925 	-1.081137 	1.710942 	-0.731415 	-2.448713 	0.218542 	-1.922663 	-0.112735 	0.000000 	1.134915 	-0.299430 	-0.436992 	0.000000 	0.000000 	-0.115137 	1.072382 	0.275875 	-0.448365 	0.000000 	0.000000 	-1.081330 	0.922516 	0.000000 	0.000000 	0.000000 	0.225499 	1.468259 	-0.781283 	1.095420 	0.000000 	-1.184320 	-0.617953 	-0.604205 	1.013561 	0.000000 	1.911664 	-1.295068 	2.431399 	2.075854 	-0.842518 	1.539074 	0.000000 	0.313751 	-1.267257 	-1.545188 	-0.128879 	-0.342259 	0.623131 	-0.544767 	0.000000 	-1.085971 	2.210221 	-0.258083 	0.000000 	2.283640 	1.586453 	-1.341836 	1.759590 	1.214896 	0.000000 	0.000000 	0.000000 	-1.775557 	-2.788643 	1.625232 	0.515015 	-0.136879 	-0.801026 	-1.580898 	1.168498 	1.615564 	0.726412 	-1.203397 	-0.186348 	0.000000 	
-1.502068 	0.000000 	-0.980974 	-0.528393 	2.240089 	-2.271122 	1.444577 	2.292586 	0.000000 	0.537907 	1.589794 	-2.258046 	0.505565 	0.000000 	0.000000 	-0.342664 	-2.327588 	1.344965 	0.793579 	-1.170109 	0.000000 	0.000000 	-2.474158 	-0.493005 	1.969891 	0.000000 	-2.212553 	0.882670 	0.000000 	1.672635 	0.757813 	1.387830 	0.000000 	0.920515 	-1.873277 	0.628819 	0.000000 	-0.986608 	0.000000 	-1.657370 	-0.475324 	1.805236 	0.000000 	0.952310 	-1.164355 	-0.599097 	1.186717 	-0.330706 	0.818626 	0.427579 	-0.802138 	0.668885 	1.595418 	0.127850 	1.439619 	1.608859 	0.625583 	-0.132365 	-1.378429 	0.735350 	-0.107701 	-1.051423 	-0.964348 	0.000000 	-1.350432 	-1.344750 	-0.076652 	-0.815499 	-0.647994 	1.271876 	0.994357 	0.949027 	-2.598990 	-0.749691 	0.000000 	0.597855 	-2.153010 	0.000000 	2.243281 	-0.578107 	0.000000 	-0.329439 	0.000000 	1.053162 	0.592506 	0.493739 	-0.655291 	0.000000 	
-1.568206 	-1.044176 	-1.130857 	-0.427369 	-2.174440 	0.481878 	0.619065 	3.086221 	0.417004 	0.000000 	-0.970185 	1.605178 	0.769679 	0.789642 	1.178810 	0.290939 	-0.478294 	0.545300 	0.346699 	-0.333882 	-1.256999 	-0.565634 	-0.713134 	0.167812 	-2.267097 	0.000000 	-1.981859 	0.000000 	0.948224 	-0.329885 	-1.379619 	-3.260396 	-1.210104 	-1.226504 	0.000000 	0.980111 	1.965811 	1.006860 	0.602757 	0.000000 	1.448934 	1.846006 	-0.481263 	0.000000 	-0.816778 	1.049396 	0.625223 	0.392403 	0.000000 	-1.570025 	2.384135 	0.666905 	0.334189 	0.000000 	-2.720305 	-0.200180 	1.046325 	1.181165 	1.731656 	0.000000 	0.000000 	0.000000 	0.000000 	-1.425974 	0.000000 	1.328210 	-0.277022 	0.456852 	0.820688 	-1.319420 	-0.148040 	0.000000 	1.586806 	1.127204 	0.392504 	-1.709584 	0.000000 	-2.406776 	1.893536 	0.361327 	0.532247 	-0.489534 	-0.609126 	2.244535 	1.761139 	-0.394581 	-1.402309 	0.000000 	
-1.344713 	0.811478 	-1.689190 	-1.045894 	1.012269 	0.463277 	0.271627 	0.905476 	-0.336971 	-0.285075 	1.751816 	1.086550 	-1.502455 	-1.967930 	-2.213381 	-0.427852 	0.284664 	1.320399 	-1.841207 	-1.087690 	-0.523859 	-1.569609 	-0.719195 	-0.931097 	0.305185 	1.377117 	-0.624330 	-0.385106 	-1.108520 	0.680080 	2.027874 	2.172249 	1.267619 	-1.599288 	1.039514 	0.542626 	-3.340341 	1.436328 	-0.859200 	1.290401 	-2.234784 	0.474768 	1.875554 	0.000000 	1.307198 	-0.652673 	-1.106877 	0.168143 	-0.095440 	0.000000 	1.912404 	1.701908 	0.000000 	0.579458 	0.401047 	-1.195260 	0.000000 	-1.331042 	-0.154913 	-1.418492 	-0.411888 	-2.015908 	0.000000 	2.137106 	0.839345 	0.000000 	2.339871 	1.856556 	-1.852536 	1.744635 	-0.274807 	1.206377 	-0.460815 	-0.646569 	0.472798 	-1.325249 	0.272383 	2.197743 	1.053038 	1.640791 	-0.882475 	0.744387 	0.000000 	1.433426 	-0.364547 	-1.020717 	-1.238076 	0.000000 	
-0.739376 	-0.311861 	0.000000 	0.000000 	1.427308 	-1.464878 	0.000000 	0.000000 	0.323281 	0.463103 	0.000000 	2.325349 	0.525593 	0.962887 	0.000000 	0.000000 	-0.892341 	1.609587 	1.726087 	0.570271 	0.000000 	-0.569065 	-0.511461 	0.967699 	0.000000 	-2.061727 	-0.663057 	0.186969 	-1.772709 	1.007986 	-0.937414 	-0.270348 	-0.540623 	-1.797973 	-0.647893 	0.000000 	-1.641199 	-0.901972 	2.777346 	-0.272397 	-0.547318 	1.181343 	-0.740324 	0.000000 	0.000000 	0.000000 	1.225159 	-1.411244 	1.908331 	-1.687363 	0.615873 	-1.028919 	0.000000 	-0.741904 	1.394701 	0.694131 	0.000000 	0.646245 	0.830818 	-1.570924 	0.471094 	0.000000 	-0.942387 	-1.239196 	-1.330239 	0.780432 	0.000000 	0.000000 	0.552194 	1.222842 	0.000000 	0.000000 	-0.955458 	-0.467722 	-0.709383 	1.557342 	-1.312202 	0.000000 	0.431528 	-0.802566 	0.000000 	1.226897 	1.016349 	1.791980 	1.851328 	-0.494191 	-0.704474 	0.000000 	
-1.511702 	-0.890802 	-0.770808 	-0.433290 	0.000000 	-1.268928 	0.121501 	1.649889 	-1.694365 	-0.943021 	-1.149026 	0.914503 	0.763675 	1.012398 	-1.397358 	-0.139086 	0.542149 	2.052620 	-0.821238 	0.787226 	0.000000 	0.872199 	0.000000 	0.000000 	-1.060532 	-2.358657 	-0.118456 	-0.731724 	-0.814149 	-0.648000 	-1.661289 	0.797691 	0.000000 	-1.428600 	0.664476 	0.000000 	-0.302616 	0.000000 	-0.847806 	-0.594926 	0.870816 	1.280586 	-1.938856 	0.534743 	0.495480 	0.637058 	-1.230984 	-1.623975 	0.770583 	0.000000 	1.437071 	-0.469050 	1.878189 	-0.705327 	0.000000 	-1.217697 	1.616330 	0.000000 	0.630811 	-0.690700 	0.154474 	0.000000 	2.282067 	2.183666 	1.447860 	0.960583 	1.529578 	-0.731234 	-0.982203 	0.000000 	-0.913212 	0.140991 	1.501626 	0.377560 	-1.792569 	0.946375 	0.829978 	-0.286699 	-1.014597 	-0.642303 	0.000000 	2.104290 	-0.366991 	1.263434 	2.131249 	-0.342137 	1.424924 	0.000000 	
0.175609 	-1.236694 	-0.665633 	-0.329346 	-2.034867 	0.804423 	-1.111457 	-2.179115 	0.317717 	0.000000 	0.854844 	-0.311180 	0.435373 	2.937065 	1.270062 	-0.492251 	-0.931754 	-0.305863 	0.000000 	-1.106163 	0.000000 	-0.685538 	-0.459100 	-0.781731 	0.811197 	-1.293631 	0.000000 	0.587891 	0.634883 	-1.806174 	0.000000 	0.945922 	-1.920336 	-0.941777 	-0.814051 	0.618691 	-1.044184 	-0.378230 	1.009528 	0.447589 	0.000000 	1.040768 	0.000000 	2.586875 	-1.033787 	0.472812 	1.722589 	-0.826074 	2.702202 	0.000000 	0.948845 	0.952708 	-0.763368 	0.000000 	-0.709484 	0.000000 	1.152354 	-1.254593 	-0.715927 	-0.559997 	0.859665 	0.241160 	1.596266 	0.000000 	2.301061 	1.198415 	-1.271802 	-0.455870 	-1.211345 	0.000000 	-1.121811 	-2.892470 	1.125199 	-1.287606 	-1.226595 	1.303149 	1.013685 	-1.783566 	-0.909084 	2.616900 	1.401120 	1.041103 	-1.487765 	0.588469 	1.137320 	-0.738063 	1.055420 	0.000000 	
0.000000 	1.749813 	1.844914 	-0.344106 	0.097924 	0.000000 	-1.512109 	0.243982 	-0.827684 	0.471389 	1.083787 	0.718570 	0.000000 	-1.623644 	1.856204 	-4.150332 	-0.535531 	-2.057902 	1.701234 	-1.687032 	-2.479715 	-0.862072 	-0.453081 	0.000000 	1.687306 	0.229239 	0.000000 	-0.653210 	-1.370596 	-1.360278 	-1.510056 	0.000000 	1.139313 	-0.980902 	1.479010 	0.000000 	0.000000 	1.757883 	-2.577425 	-1.129258 	0.000000 	-2.491170 	0.493165 	-0.615729 	-1.415654 	-1.520076 	0.384880 	2.318952 	0.773374 	1.206704 	-0.611670 	-1.576466 	0.000000 	0.000000 	0.731240 	0.424493 	-0.812136 	-1.601718 	1.998963 	-1.810018 	1.723875 	0.878105 	0.849672 	0.516764 	1.636087 	2.485485 	0.291109 	2.062952 	0.226873 	-0.500823 	0.970356 	1.701675 	-2.180068 	0.000000 	0.222867 	-1.967113 	0.000000 	1.457670 	-1.793202 	0.000000 	1.591826 	1.565037 	-0.889540 	0.834053 	1.432956 	0.787553 	1.069543 	0.000000 	
-1.499092 	1.657243 	-0.850927 	-1.566227 	0.000000 	0.000000 	-0.972204 	-1.964438 	1.247263 	0.000000 	-2.091903 	0.645264 	0.833670 	-1.655972 	0.000000 	0.912130 	-1.845593 	0.908720 	-0.814394 	-2.027085 	-1.296395 	0.178362 	1.670055 	0.000000 	-0.392432 	0.000000 	0.000000 	0.000000 	1.762735 	1.154256 	0.000000 	1.091907 	1.104211 	-1.375435 	-1.022441 	-0.284209 	0.693445 	-0.707824 	-0.252100 	0.647148 	0.815514 	1.677536 	-1.924185 	1.444447 	0.000000 	-1.172393 	1.221571 	0.000000 	0.000000 	0.281509 	0.390335 	0.324372 	3.014416 	-1.409755 	0.000000 	0.588990 	0.574640 	-2.356752 	-0.427443 	0.000000 	1.305462 	0.000000 	-1.714279 	-1.410162 	0.000000 	-0.591684 	-0.859439 	1.179669 	-0.431181 	-0.688046 	-0.493300 	0.272152 	0.408221 	1.230452 	0.000000 	0.280588 	0.728716 	0.000000 	1.528954 	0.957051 	0.995938 	1.055443 	-1.138421 	0.000000 	0.000000 	0.000000 	0.975451 	0.000000 	
-0.926720 	-1.681211 	-1.067513 	-0.106500 	-2.124250 	-0.352491 	0.000000 	1.622455 	0.929582 	-1.175707 	-0.818844 	0.948843 	1.341172 	1.109007 	0.000000 	2.282134 	-1.055636 	0.189465 	0.000000 	0.784938 	1.180830 	1.774326 	-0.644710 	0.000000 	-1.303875 	1.123513 	0.279681 	0.000000 	0.835632 	0.000000 	0.547555 	-1.926973 	1.405570 	2.603034 	-0.348398 	2.370285 	-0.526661 	0.000000 	0.000000 	-1.233939 	0.530788 	0.308791 	0.808452 	0.753429 	-0.964701 	-0.949574 	-1.179605 	-0.537770 	-1.295127 	-0.904381 	0.939974 	0.000000 	-0.129686 	0.595344 	0.360067 	0.353622 	-2.118053 	0.000000 	0.000000 	1.595097 	-0.869945 	1.407337 	1.782702 	0.000000 	-1.811299 	-0.288903 	-0.052540 	-2.417775 	0.452781 	0.000000 	-1.019539 	0.000000 	1.058069 	-1.429557 	0.000000 	-1.210107 	-2.394401 	-1.125865 	0.834797 	1.462709 	-0.855048 	-0.239415 	0.240892 	1.601524 	1.034533 	1.635028 	-1.143826 	0.000000 	
-0.409567 	-1.424581 	1.312462 	-1.516610 	0.333486 	0.328555 	0.775840 	1.420099 	0.681690 	-0.535832 	-0.198458 	2.391733 	-1.201877 	0.659715 	-2.674097 	1.593048 	-0.466032 	-1.481709 	2.354838 	-0.953492 	-1.444367 	1.670614 	-0.511189 	0.928022 	-0.645483 	-2.869789 	-0.163552 	-1.702436 	-0.898090 	1.454040 	0.000000 	0.000000 	0.216584 	-0.763815 	0.000000 	-0.747359 	1.337100 	0.410895 	0.594914 	0.742762 	1.215083 	0.507358 	-1.948847 	-1.259841 	0.986164 	-0.198403 	0.982752 	-0.400860 	1.951637 	-2.094105 	-0.729265 	0.000000 	1.987216 	1.252772 	-1.046332 	0.610469 	-0.417005 	0.000000 	0.609894 	1.186144 	-0.330156 	-1.227023 	0.000000 	1.387072 	0.000000 	0.950460 	0.830187 	-1.305136 	0.000000 	-0.291805 	-1.089714 	0.000000 	1.618535 	-1.916278 	-1.063820 	0.000000 	-0.318940 	1.564710 	-0.434091 	2.028448 	-0.864424 	0.000000 	0.000000 	2.831352 	-0.531174 	0.327883 	0.000000 	0.000000 	
-1.339722 	-1.397474 	-0.997146 	-1.448894 	-1.053120 	-0.677398 	-1.274868 	1.648581 	0.608594 	0.000000 	-1.035416 	0.766982 	2.227625 	1.329901 	-0.523515 	-0.589293 	0.000000 	-1.490647 	1.639257 	0.000000 	0.258191 	0.541269 	-2.149342 	-0.927717 	-0.371668 	-0.739159 	2.006761 	1.361528 	-1.702403 	-2.057496 	-1.666673 	-1.017662 	0.952978 	1.023913 	0.000000 	0.256693 	-0.637381 	-1.879553 	0.869859 	-0.609101 	-1.585347 	0.620111 	0.584035 	-0.905485 	0.757605 	-0.074883 	-1.376364 	0.000000 	-0.459407 	-0.674989 	-1.353341 	-0.526530 	-1.628374 	-1.058841 	0.977324 	-0.759909 	1.076299 	2.157147 	0.000000 	1.670209 	-1.583922 	1.321557 	1.473594 	0.191368 	0.972422 	0.417108 	2.800506 	-0.539864 	0.000000 	0.855208 	-0.721524 	0.000000 	0.000000 	0.000000 	0.749134 	0.988875 	1.141485 	1.763162 	1.986237 	-2.563580 	-0.750022 	1.306992 	0.599379 	0.947850 	2.328668 	0.834663 	0.479220 	0.000000 	
