-1.243977 	0.000000 	0.291373 	0.638826 	0.000000 	-1.715942 	0.460429 	1.278841 	1.101826 	1.243802 	-1.888879 	0.000000 	0.238977 	0.548735 	0.000000 	0.000000 	1.181040 	1.045705 	-0.508699 	0.000000 	0.915424 	-0.283889 	0.403170 	0.000000 	-0.090822 	1.468601 	1.324233 	0.000000 	0.952605 	0.000000 	0.000000 	-1.779158 	0.000000 	0.197826 	0.000000 	0.291083 	1.365234 	-1.986464 	0.000000 	-1.541944 	2.538121 	0.567036 	-1.294146 	0.815770 	0.000000 	0.000000 	0.888229 	0.958568 	0.000000 	-1.905444 	0.000000 	0.387949 	-0.628991 	0.000000 	-1.192063 	0.000000 	-1.243802 	-0.631053 	0.000000 	0.000000 	0.255270 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.338225 	-0.593910 	-1.773811 	0.775557 	1.176389 	0.000000 	0.000000 	0.964658 	0.956052 	0.000000 	0.000000 	1.199899 	0.000000 	-0.120289 	0.000000 	0.667787 	-1.748277 	0.505352 	0.000000 	0.164361 	-1.245783 	-0.188824 	-0.858644 	-0.816726 	
0.221556 	-0.337949 	-1.183890 	0.000000 	0.000000 	-1.223310 	0.000000 	-1.330522 	0.485244 	-0.975381 	0.000000 	-0.602636 	0.000000 	-1.057230 	-0.962164 	1.692912 	-1.506083 	0.000000 	-0.067724 	0.378549 	-0.398271 	-1.218163 	0.000000 	-0.299555 	-0.590036 	-0.281099 	0.728733 	1.661413 	-0.478029 	0.000000 	1.097327 	-0.832052 	0.645063 	0.000000 	0.000000 	0.328572 	0.488036 	-1.193374 	0.000000 	-0.468047 	2.240905 	0.000000 	1.228314 	1.635331 	-0.570328 	0.956125 	-0.513879 	0.829535 	0.734551 	-0.134417 	-1.287536 	-0.330953 	0.444890 	0.000000 	-1.128234 	-0.388146 	-0.979819 	1.762296 	0.740035 	-1.172054 	0.731627 	0.343035 	0.879329 	0.000000 	-0.619878 	0.931925 	-0.269981 	-0.353079 	-0.616907 	0.596120 	0.833387 	-0.582378 	0.224614 	0.000000 	-0.948406 	0.000000 	1.063238 	-0.241732 	-0.850136 	1.059592 	1.007816 	1.292462 	0.695979 	0.000000 	-0.561282 	-1.872641 	0.772846 	0.549971 	-0.624390 	1.246227 	1.100976 	
-1.388941 	1.142606 	-0.435470 	-1.510962 	0.652160 	-1.331448 	-0.385784 	0.000000 	-0.146812 	-0.169833 	0.319115 	0.000000 	0.000000 	1.137071 	0.000000 	0.904902 	0.383008 	1.675348 	-0.837861 	-0.807180 	0.000000 	0.000000 	-1.514539 	-0.723699 	-0.999101 	1.259246 	-1.228471 	-1.285099 	1.077407 	0.957353 	0.187799 	0.369863 	2.005745 	0.000000 	0.494740 	0.000000 	0.000000 	0.000000 	-0.080997 	0.696558 	-0.571271 	-1.404172 	1.207994 	0.497415 	-1.473320 	0.653411 	0.303829 	-0.851111 	0.000000 	0.866288 	1.071349 	0.000000 	-0.954628 	-1.877049 	0.000000 	-0.659771 	0.185991 	1.357767 	0.532987 	0.000000 	0.807762 	0.000000 	0.000000 	0.640202 	0.000000 	0.000000 	-1.211534 	0.000000 	-0.753259 	1.220149 	0.253883 	0.977613 	-0.810641 	-0.889423 	0.000000 	0.000000 	0.000000 	-0.541557 	-1.296309 	0.000000 	0.491280 	1.828315 	-1.280786 	-0.809667 	0.000000 	-0.603554 	0.000000 	1.215935 	0.233171 	0.000000 	1.450244 	
0.928264 	-0.640723 	0.254009 	0.000000 	0.000000 	0.626981 	0.254315 	1.184166 	-1.313435 	0.673969 	0.000000 	0.458166 	0.314353 	-1.266367 	0.800111 	0.140714 	-0.735146 	0.000000 	-0.819164 	-0.248842 	0.481856 	-0.310779 	-1.248361 	-0.653578 	1.617623 	0.000000 	1.304624 	1.785918 	-1.182273 	0.000000 	0.000000 	-2.030675 	-1.680720 	0.000000 	0.460631 	0.000000 	0.249542 	0.258738 	0.000000 	-0.920964 	0.927003 	-0.790797 	2.555530 	0.000000 	-0.320559 	0.997555 	0.975768 	0.000000 	2.728300 	-1.493900 	-1.053716 	0.170125 	-0.325798 	1.541821 	0.000000 	-2.526552 	-0.478620 	0.000000 	0.000000 	-0.838644 	-0.740594 	0.000000 	0.000000 	0.000000 	0.452595 	0.722921 	-1.595218 	1.805877 	-0.544040 	-0.255625 	1.139154 	-1.411123 	-1.363437 	0.000000 	-0.588420 	-0.704410 	0.000000 	1.406294 	-1.599182 	-0.226548 	0.742616 	0.000000 	-0.461688 	-0.489914 	-0.371999 	0.000000 	0.591116 	2.371298 	0.000000 	1.062854 	2.173011 	
1.809673 	1.339135 	-1.694463 	-1.084275 	-0.943901 	1.178520 	-1.075103 	-1.355417 	-0.913958 	0.634596 	0.894492 	1.177912 	0.418516 	-1.159001 	1.252613 	-0.343010 	-0.157918 	-0.608548 	1.155270 	-0.314466 	0.000000 	0.000000 	0.117630 	-0.508941 	0.000000 	0.000000 	0.000000 	0.840021 	-0.830669 	0.390288 	0.000000 	-0.588238 	-0.787451 	0.000000 	0.927278 	-0.084995 	0.736811 	-1.348722 	0.000000 	0.457543 	-0.868484 	-0.172930 	0.790752 	0.000000 	-1.487698 	-0.266363 	1.714480 	0.000000 	1.909486 	0.804851 	-1.697766 	0.000000 	-1.761364 	0.000000 	0.000000 	0.000000 	1.582708 	1.957306 	-0.802910 	0.000000 	0.000000 	0.000000 	-0.485787 	0.715458 	0.000000 	0.000000 	-1.258735 	-0.463787 	-0.699659 	0.677136 	0.954816 	-0.610253 	-0.840031 	1.348722 	0.000000 	0.000000 	1.188283 	0.501466 	0.384558 	0.000000 	0.748204 	-2.042972 	-0.775912 	0.219753 	-0.560384 	0.000000 	0.000000 	1.453150 	-0.877854 	0.000000 	0.000000 	
-0.800096 	-0.432982 	-1.857744 	0.474761 	0.000000 	0.000000 	1.317863 	1.195503 	-0.325560 	1.398580 	0.000000 	0.000000 	-0.285787 	0.908612 	0.000000 	0.579481 	1.609552 	-0.328797 	1.058607 	1.005381 	0.000000 	0.000000 	-1.491076 	-0.943843 	-0.849896 	0.000000 	0.324465 	0.000000 	0.791882 	-0.113778 	0.000000 	-0.029262 	0.775808 	0.000000 	-0.550106 	0.000000 	0.000000 	-1.336675 	1.600741 	0.000000 	0.000000 	-1.458829 	0.354945 	1.046324 	-0.604322 	1.620157 	-1.003696 	-0.223112 	-1.416277 	0.000000 	0.000000 	-1.028360 	0.000000 	0.429230 	-2.009664 	-1.437050 	-1.316508 	-0.069847 	-0.256455 	-1.636946 	0.290351 	0.265218 	-1.324267 	0.000000 	0.000000 	0.994311 	0.367001 	-0.075751 	-2.050898 	0.827194 	0.748763 	0.000000 	1.744056 	0.000000 	1.573735 	0.950395 	0.000000 	0.000000 	-1.098797 	0.000000 	0.576559 	1.187872 	0.000000 	0.883728 	-1.538151 	0.000000 	0.284178 	0.153306 	2.971375 	-0.892695 	-0.768896 	
-0.666579 	-0.119670 	0.000000 	0.000000 	0.898159 	0.070010 	0.000000 	-1.187135 	0.000000 	1.334233 	0.000000 	1.408912 	-0.531397 	0.980184 	0.000000 	-2.125249 	-0.205420 	-0.390118 	1.351232 	0.000000 	-0.936766 	0.000000 	1.437893 	-1.305807 	-0.344412 	-0.714759 	0.000000 	-0.332609 	-0.927978 	0.000000 	1.551561 	1.602558 	1.244272 	1.078098 	-1.324628 	-0.476894 	0.000000 	0.157601 	1.710998 	0.957000 	0.000000 	0.286735 	-0.886827 	-0.630872 	0.000000 	1.012838 	-0.122862 	-1.041186 	0.087765 	0.402036 	-1.038996 	0.669620 	0.575908 	1.184189 	-0.827856 	0.578265 	0.000000 	0.245920 	-0.526938 	-1.505818 	0.000000 	0.000000 	0.349314 	-1.668001 	-1.684933 	0.564052 	1.240641 	-0.475393 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.759929 	1.158614 	0.866291 	-0.441142 	0.000000 	-0.709601 	-0.090018 	0.449630 	0.000000 	-0.141523 	0.000000 	0.000000 	-0.561078 	-0.768567 	-0.706552 	
-0.899526 	0.000000 	0.929614 	0.956724 	0.349525 	0.692366 	-1.250737 	0.265353 	0.000000 	0.290253 	1.015597 	-0.486314 	0.000000 	-1.035343 	-0.098511 	-0.150484 	0.000000 	0.000000 	-1.271382 	0.000000 	0.000000 	0.385020 	-1.113034 	0.000000 	0.190566 	-0.351590 	0.269042 	0.941453 	-1.083858 	0.000000 	0.000000 	2.031979 	0.286016 	0.000000 	-0.806744 	-0.459173 	-1.146053 	1.121077 	1.301206 	0.000000 	-0.956657 	0.498609 	-1.819416 	-0.931462 	0.000000 	1.555937 	1.985087 	-1.150554 	-0.902081 	1.325301 	0.000000 	0.000000 	0.515440 	0.931462 	1.486672 	-1.561674 	-1.130704 	1.742989 	0.224405 	0.000000 	0.509305 	-1.048297 	1.627443 	0.800861 	-0.666994 	0.243200 	0.565530 	0.000000 	-0.556583 	0.162661 	1.183254 	0.000000 	-1.159321 	-0.698920 	0.444212 	0.305491 	0.000000 	-0.498090 	0.614296 	1.223094 	-1.234208 	-0.349062 	-0.808411 	-0.500708 	-1.025527 	0.000000 	-0.070006 	0.000000 	0.000000 	-1.834843 	0.528498 	
0.000000 	-0.413417 	-0.600842 	0.000000 	1.598108 	-2.624705 	-0.766429 	0.655739 	0.000000 	-0.373009 	0.000000 	0.604462 	0.000000 	0.000000 	0.000000 	-1.157949 	0.726407 	0.000000 	0.483374 	0.587295 	0.487918 	0.000000 	0.493191 	0.351097 	0.000000 	1.120204 	-0.732221 	-1.300723 	0.000000 	1.177453 	-0.296867 	0.210819 	1.312338 	-1.660398 	0.380292 	-0.970156 	0.000000 	-0.548034 	0.000000 	0.620962 	0.000000 	-1.439365 	-0.145080 	0.000000 	0.348623 	1.722792 	0.000000 	0.598901 	-0.383739 	0.000000 	-0.777752 	0.516141 	0.000000 	-0.276336 	0.000000 	0.555561 	1.641067 	0.000000 	0.110216 	0.000000 	0.000000 	1.350179 	-0.109203 	-0.452470 	-2.132349 	-2.258814 	0.000000 	0.152607 	-1.151289 	0.000000 	0.000000 	1.740392 	0.000000 	-1.168721 	-2.094728 	1.303946 	-0.760597 	1.745809 	0.414761 	0.527665 	1.325734 	1.327504 	0.630927 	0.000000 	-0.294962 	1.525704 	-0.137249 	0.158826 	-0.416806 	0.000000 	-1.673908 	
0.760816 	-0.149296 	0.000000 	1.885089 	-0.360454 	0.849875 	-0.471652 	-1.892843 	-0.243923 	1.013796 	0.516712 	-0.235754 	0.000000 	0.174358 	0.392260 	-0.829926 	0.000000 	0.137706 	1.224388 	-0.224392 	1.942335 	0.227830 	0.517189 	-0.534357 	0.000000 	0.000000 	0.556335 	0.000000 	0.890365 	-1.385302 	0.634344 	0.000000 	-1.384711 	1.103925 	-1.048193 	0.000000 	-0.236750 	-1.431731 	0.000000 	0.506734 	0.000000 	0.475412 	-1.142331 	0.199140 	0.000000 	-0.437815 	0.639516 	0.000000 	-0.803315 	-0.424236 	0.959812 	0.841361 	0.655271 	0.000000 	0.000000 	-0.321211 	0.514319 	-1.343918 	0.000000 	1.080465 	-1.923835 	-0.648495 	-1.514834 	-1.637030 	0.000000 	1.243840 	-0.563608 	-0.794882 	0.756265 	-1.502100 	0.713737 	-0.359275 	0.590007 	0.000000 	0.000000 	1.451882 	-0.804119 	0.813213 	0.000000 	0.363623 	1.501391 	-0.880400 	-0.880955 	0.000000 	-0.876988 	0.579748 	0.806014 	0.000000 	1.059112 	0.000000 	1.226572 	
