0.000000 	0.000000 	0.000000 	0.682070 	0.000000 	0.000000 	-0.834099 	0.000000 	-0.543246 	-0.694020 	0.865667 	-1.435017 	-2.116011 	0.538339 	0.000000 	-0.455866 	-0.939256 	0.000000 	0.377456 	-1.196736 	-0.350318 	1.084736 	0.693533 	-1.823656 	-1.642566 	1.812333 	-0.284159 	0.000000 	0.949633 	0.000000 	-3.245538 	0.000000 	-0.004788 	1.332519 	0.959295 	-0.733662 	0.000000 	0.000000 	-1.710100 	0.680958 	0.640353 	0.000000 	0.000000 	2.896409 	0.000000 	0.493690 	1.521417 	2.286368 	0.000000 	0.000000 	0.000000 	0.196141 	0.000000 	0.000000 	-1.317247 	-0.655979 	0.000000 	0.620978 	-0.640769 	0.000000 	-0.649808 	0.000000 	1.146599 	0.000000 	0.000000 	2.134260 	1.124630 	0.000000 	-2.383212 	0.000000 	0.000000 	0.000000 	-0.224449 	0.133486 	1.051662 	
1.016191 	1.454492 	-1.063461 	-0.873767 	0.000000 	1.526401 	0.713592 	-0.719333 	1.016579 	0.000000 	0.000000 	0.000000 	-1.263144 	-1.139277 	-0.615016 	0.000000 	0.995962 	0.825359 	-1.440365 	0.000000 	-0.374613 	-0.332741 	0.614981 	0.987779 	-1.623293 	0.000000 	1.020035 	-1.439386 	1.834751 	0.000000 	0.000000 	-0.383133 	-0.431096 	0.467744 	0.000000 	0.000000 	0.000000 	0.000000 	0.863578 	1.213103 	0.000000 	1.119288 	-0.964420 	-0.208718 	-0.859713 	1.661825 	0.000000 	0.000000 	0.000000 	0.576184 	0.799612 	1.174554 	0.000000 	0.000000 	0.000000 	0.163857 	0.308049 	0.000000 	-0.440928 	-1.203395 	1.735337 	0.000000 	-1.940737 	-0.211337 	-0.976457 	1.687577 	-1.038199 	-1.130953 	0.000000 	0.831579 	0.000000 	0.716665 	-1.314792 	-1.526524 	-1.012582 	
-0.731678 	0.196646 	-0.505854 	0.687523 	0.000000 	0.149266 	-1.078123 	0.000000 	-1.319530 	1.097366 	-0.998089 	0.000000 	0.548873 	-0.401006 	-0.148147 	0.000000 	-0.713960 	-0.344863 	-0.649261 	0.000000 	0.415333 	-1.891492 	-1.782050 	0.000000 	-0.162664 	0.000000 	-0.947133 	0.000000 	0.000000 	0.575151 	-0.870101 	0.000000 	-0.578278 	-1.082303 	-0.741776 	0.000000 	0.832831 	0.338493 	0.000000 	1.176234 	0.000000 	1.285194 	1.498967 	0.185366 	-1.854802 	2.517592 	0.000000 	0.000000 	-0.586284 	1.401715 	0.000000 	1.242881 	0.000000 	1.142325 	-0.463291 	-0.812594 	-1.269497 	-0.533350 	-0.054266 	0.984536 	1.682824 	-1.157958 	0.000000 	2.092861 	0.584149 	-0.160019 	0.000000 	0.576385 	-0.046974 	0.000000 	0.851428 	0.116778 	-1.144865 	0.000000 	1.402707 	
1.398910 	0.456310 	0.000000 	1.190098 	2.268309 	-0.256591 	1.146539 	0.888960 	1.328911 	0.000000 	0.000000 	0.000000 	0.557238 	-0.418504 	-0.874457 	0.000000 	0.691390 	0.000000 	-1.855532 	0.254530 	0.000000 	-0.566558 	0.874457 	0.405956 	0.335468 	0.000000 	-0.374168 	0.000000 	-0.335468 	0.000000 	-0.378945 	0.000000 	0.385581 	-0.790585 	1.417822 	0.402660 	0.000000 	-0.916936 	1.203364 	0.000000 	0.515111 	-0.060402 	-0.250248 	-1.576774 	-2.082899 	1.273983 	-0.137870 	0.000000 	-0.055153 	-0.219145 	-1.975235 	1.106524 	0.000000 	1.582890 	0.000000 	0.319137 	-1.974089 	-0.496894 	0.000000 	-0.360570 	0.000000 	-0.371825 	-0.630696 	0.000000 	-0.515501 	-0.439903 	-1.236828 	0.561400 	0.189810 	-0.937172 	0.000000 	0.132076 	0.742381 	-0.312590 	-0.502632 	
1.018980 	0.000000 	0.791822 	-1.188669 	-0.824423 	-1.186099 	0.886037 	0.785800 	0.585013 	0.146611 	0.389640 	-1.558523 	1.042232 	-0.852848 	0.272682 	-0.223978 	-1.422312 	-0.228484 	1.273807 	1.656835 	0.000000 	1.541368 	0.598622 	-1.352876 	-2.104964 	0.195087 	-1.303017 	0.000000 	0.000000 	1.885311 	-2.312069 	0.000000 	0.199875 	0.106408 	0.854271 	0.000000 	-1.017914 	-0.322546 	-0.862091 	0.000000 	0.000000 	0.000000 	-0.688581 	0.491224 	-1.054914 	0.000000 	-1.007804 	0.000000 	0.000000 	0.000000 	1.217278 	0.000000 	-0.870344 	0.492542 	0.000000 	-0.443054 	-0.380028 	0.000000 	1.020758 	-0.715328 	0.127509 	0.225308 	0.000000 	1.233661 	-1.671415 	0.333850 	0.000000 	0.000000 	0.914030 	0.000000 	0.000000 	0.821641 	0.000000 	2.128119 	0.584179 	
-1.256211 	0.000000 	0.000000 	2.944247 	-0.203884 	0.879608 	-0.990905 	0.776709 	-0.298447 	-0.870746 	-0.158618 	-1.052873 	1.160646 	1.771127 	0.870092 	0.870516 	0.000000 	0.000000 	1.033799 	0.762466 	0.000000 	0.305960 	0.000000 	-0.210668 	0.000000 	0.000000 	0.000000 	0.000000 	-1.292176 	-0.709046 	0.000000 	1.203468 	1.666437 	0.640318 	-0.900955 	0.481988 	0.000000 	0.000000 	-0.651844 	0.000000 	-1.733749 	-0.056294 	1.446046 	1.604563 	1.101413 	-0.777268 	0.000000 	0.454868 	-1.279843 	1.193224 	0.000000 	-1.491145 	0.000000 	0.915105 	-1.540775 	0.000000 	0.000000 	0.000000 	0.620412 	-0.914615 	-1.242001 	0.000000 	0.000000 	0.422182 	0.000000 	0.000000 	-0.262129 	0.000000 	-1.691493 	0.000000 	-1.710673 	-1.740174 	0.000000 	0.000000 	0.432673 	
0.000000 	-0.478983 	-1.545779 	-0.172318 	1.325907 	1.509036 	-0.943446 	0.832356 	-1.976374 	0.930949 	0.157258 	0.000000 	0.000000 	0.714706 	0.721272 	0.000000 	1.146087 	1.304115 	-0.583127 	0.000000 	0.000000 	0.000000 	-1.652221 	-0.976617 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-0.904050 	-0.441120 	0.000000 	0.000000 	0.994807 	-0.747179 	-0.829649 	0.000000 	-0.080458 	-1.078194 	0.000000 	-0.909616 	-0.775202 	2.491154 	0.000000 	-0.832255 	0.235771 	-0.754822 	0.800145 	0.872359 	0.000000 	1.368173 	0.000000 	0.596227 	0.000000 	-1.687511 	1.307039 	0.583088 	1.189533 	1.761446 	-0.900175 	-1.330833 	-1.084931 	-1.154149 	0.930949 	0.435904 	0.815679 	0.000000 	-0.038568 	-1.712917 	0.513009 	1.613472 	-1.317499 	0.000000 	0.288788 	0.379478 	
1.019972 	0.116401 	1.012097 	-0.222725 	0.000000 	-0.449931 	0.732279 	0.866084 	1.184200 	0.000000 	-0.585369 	-0.556193 	-0.811731 	-0.959604 	1.022070 	0.000000 	0.000000 	0.000000 	-1.136101 	1.221626 	0.000000 	0.000000 	0.000000 	1.216423 	-1.981248 	0.000000 	0.000000 	-1.403045 	0.959177 	-0.843765 	0.783142 	-0.115955 	1.198611 	0.773127 	0.107762 	1.632095 	-1.022070 	0.138422 	1.475505 	-0.284120 	1.229469 	-1.098287 	1.385112 	-0.459313 	0.000000 	0.000000 	0.000000 	-0.467393 	0.000000 	0.000000 	-1.269490 	1.557478 	0.736832 	-0.935933 	1.565467 	-1.063699 	-0.925673 	0.348413 	0.000000 	-1.297871 	0.261540 	0.533353 	0.537210 	0.000000 	-1.364548 	0.000000 	-1.477255 	-0.916192 	1.351942 	0.351880 	-1.436230 	-0.654323 	-0.820460 	0.000000 	-0.429872 	
0.000000 	0.449392 	1.282420 	0.000000 	1.410999 	1.064422 	-0.395651 	0.000000 	-0.276505 	0.000000 	-1.055418 	-0.941202 	-2.069216 	0.000000 	-0.899525 	-1.109676 	0.728556 	0.582705 	0.000000 	0.000000 	0.983696 	-0.634454 	0.899525 	0.173140 	0.000000 	-1.230005 	0.000000 	1.550749 	0.514359 	0.000000 	-0.756396 	0.000000 	0.559183 	2.091778 	0.149469 	0.000000 	0.000000 	0.568372 	0.877841 	0.000000 	-1.346033 	0.000000 	-1.542556 	1.099708 	-0.836752 	0.866280 	-0.450558 	-1.666194 	-0.427708 	1.128294 	-0.918896 	0.975309 	0.000000 	1.110724 	0.000000 	0.000000 	0.000000 	0.000000 	-0.611780 	-1.642133 	-1.396895 	0.000000 	0.000000 	-0.514359 	-0.975309 	1.110940 	1.557030 	0.000000 	-2.324116 	0.212050 	-0.642752 	0.395573 	1.613629 	0.698002 	-0.330239 	
0.000000 	0.251245 	0.000000 	-0.590055 	0.000000 	-0.116291 	-0.528252 	0.810708 	0.371238 	-0.391511 	0.000000 	0.000000 	1.090651 	0.394784 	0.000000 	0.000000 	0.589761 	0.311581 	-0.430788 	2.291172 	-0.260386 	0.000000 	0.490287 	0.103413 	-1.764286 	-0.691839 	-0.881104 	0.000000 	1.274108 	1.249072 	0.000000 	-0.966525 	-1.281554 	0.000000 	1.648206 	-0.710386 	-0.098797 	0.000000 	0.000000 	-0.362336 	0.818429 	-1.041306 	0.000000 	-0.420515 	0.000000 	-0.607150 	0.044622 	-1.230507 	-0.404528 	-1.303797 	1.682180 	-0.919477 	0.137691 	-2.672381 	0.505219 	-0.841879 	0.952583 	1.799638 	0.978317 	0.000000 	0.000000 	0.000000 	-0.286376 	0.000000 	0.000000 	0.133205 	-0.981394 	0.000000 	0.601813 	0.000000 	1.838313 	-0.681257 	0.905980 	0.420541 	-0.983762 	
