-0.440726 	-0.681794 	-0.582088 	2.136885 	0.215513 	1.228880 	0.482241 	0.000000 	0.618775 	1.404840 	-0.835411 	-2.051037 	0.000000 	-1.822991 	-0.795539 	0.309868 	0.382144 	-0.170181 	-0.915161 	1.760444 	2.941673 	0.000000 	3.257106 	-3.108887 	-0.813260 	-0.184246 	1.232097 	0.404187 	-0.546181 	0.481125 	2.537948 	0.856493 	-1.063053 	-0.031069 	0.453338 	1.949193 	0.655005 	-1.894073 	0.330734 	-1.660152 	2.285028 	-0.382144 	-1.337364 	-0.580712 	0.000000 	0.000000 	-1.870795 	-0.301609 	-0.605361 	0.616812 	-1.974358 	0.883685 	1.877892 	0.298122 	-0.413123 	-1.947819 	-1.060278 	-1.028438 	0.412666 	-0.776398 	0.733771 	-0.976661 	-1.560432 	0.204682 	-0.068970 	1.532891 	0.000000 	-0.537881 	-2.323884 	0.000000 	1.024746 	0.000000 	1.321218 	0.774760 	
0.195267 	0.321001 	-2.057354 	-1.071332 	0.615714 	1.634142 	-1.600877 	-0.438736 	0.445450 	-0.933107 	-2.026373 	-0.149271 	1.719529 	-0.442208 	0.514685 	0.000000 	0.977781 	0.000000 	0.471553 	1.200647 	0.653134 	0.121639 	1.696043 	-1.245248 	-0.996092 	1.809829 	-0.486114 	-0.472246 	0.819779 	0.000000 	0.000000 	2.184834 	0.613510 	0.000000 	-0.883353 	-1.989043 	2.833048 	0.000000 	2.547310 	-2.610236 	0.161963 	-1.945664 	1.730208 	1.686362 	-2.336301 	1.010495 	-1.939635 	1.461967 	-2.119883 	0.193378 	0.381853 	0.228531 	0.000000 	1.120299 	-1.377270 	-0.755379 	0.000000 	-0.645888 	-0.222389 	0.123763 	0.000000 	0.000000 	0.405504 	0.000000 	-1.183839 	0.000000 	0.967883 	-1.322063 	-1.719529 	-0.445509 	1.075346 	0.000000 	0.000000 	1.882234 	
0.000000 	2.042927 	-0.747341 	2.347247 	0.773420 	-1.606347 	-2.655810 	-1.352415 	-1.127254 	1.262241 	1.492688 	1.180799 	-2.262000 	-0.711623 	0.757752 	1.146772 	0.458705 	0.000000 	0.000000 	1.173968 	0.000000 	-1.917485 	1.195660 	-1.018537 	0.000000 	0.690843 	-0.640874 	0.718859 	0.000000 	-0.405527 	0.000000 	-0.074223 	0.000000 	-1.088527 	0.859876 	-1.277696 	2.145396 	0.000000 	0.201826 	-1.460546 	0.736993 	0.000000 	0.000000 	1.382560 	-1.378051 	0.000000 	-1.299730 	0.000000 	1.305792 	1.686002 	0.000000 	0.000000 	0.000000 	0.911646 	0.541268 	-0.817806 	-2.220643 	0.000000 	-1.548692 	0.000000 	0.000000 	-1.730031 	1.356676 	0.000000 	0.000000 	1.431475 	-0.458705 	1.301276 	0.089280 	-0.787691 	0.232935 	0.139444 	-0.240706 	0.000000 	
0.339767 	-1.138022 	1.063031 	0.643996 	0.457405 	-2.269207 	-1.099519 	0.000000 	0.047376 	2.872668 	1.046716 	-1.552649 	-1.767628 	0.000000 	-0.280631 	1.489736 	0.000000 	1.153501 	0.000000 	0.238558 	0.708046 	2.304163 	0.000000 	-0.505292 	-0.815824 	0.000000 	-0.986456 	0.000000 	0.000000 	1.221318 	0.000000 	-1.744582 	-2.584526 	-0.293901 	0.000000 	0.000000 	-1.607850 	-0.369686 	2.692956 	-0.739741 	0.000000 	0.000000 	1.845644 	1.395251 	-0.270691 	0.000000 	0.564713 	-1.224165 	-0.828819 	-0.895947 	1.272259 	1.333398 	-1.747081 	0.451583 	0.082269 	-1.148861 	0.668597 	0.671487 	2.777597 	-2.303310 	1.144500 	1.803976 	1.466568 	-1.200438 	-0.509949 	-1.359979 	0.000000 	1.233090 	0.416553 	1.711162 	-1.204244 	-0.426399 	-1.843877 	-0.822555 	
0.000000 	0.620413 	0.000000 	1.114589 	0.000000 	0.760024 	-1.617291 	-2.320275 	-1.121681 	-0.573958 	0.693798 	-0.249284 	0.066146 	0.000000 	0.925700 	-0.861755 	-0.345543 	1.384110 	0.000000 	0.886927 	0.000000 	0.515988 	-0.589556 	0.430702 	0.607384 	-0.457550 	0.000000 	0.306137 	1.398146 	1.365179 	1.198546 	-1.932738 	0.794972 	-0.962833 	-1.399162 	2.088982 	0.000000 	-2.702299 	-0.204497 	-0.546845 	-0.730930 	-0.652557 	0.000000 	-1.498213 	0.843550 	0.473577 	-1.779124 	0.711516 	1.582118 	0.328298 	1.213886 	-1.984118 	-1.036765 	0.000000 	1.352040 	-0.371684 	0.571934 	1.035765 	1.030944 	0.126010 	-0.433522 	1.605687 	0.992189 	2.397967 	-2.166309 	-0.569570 	0.998100 	-0.362847 	0.000000 	2.070969 	-2.428074 	0.000000 	-0.508583 	0.354811 	
0.610107 	-0.229821 	0.284628 	0.000000 	-1.205632 	0.454659 	1.674886 	-0.439312 	-0.301454 	-1.056888 	-0.186225 	1.154729 	2.383334 	-1.979002 	0.466985 	0.886226 	0.954977 	-1.586291 	-1.840650 	-1.609617 	1.645913 	-0.601645 	0.000000 	1.864920 	-2.078317 	-1.202989 	1.512553 	-0.800901 	0.000000 	-2.677141 	1.061491 	0.000000 	0.000000 	-0.394236 	0.855095 	-0.873125 	1.006597 	-0.795166 	-1.250776 	2.755527 	0.539411 	-1.431433 	-0.710880 	-1.880888 	-0.163774 	0.719072 	1.036844 	0.604201 	1.116860 	0.517437 	0.000000 	0.000000 	0.567543 	1.461273 	1.117860 	0.589250 	0.138262 	-1.264756 	1.730166 	-1.829587 	0.872248 	-2.148389 	-1.470029 	0.000000 	0.697629 	-1.060077 	0.476456 	0.245170 	0.467658 	-0.082995 	-1.239314 	-0.083411 	1.457516 	0.000000 	
0.000000 	0.000000 	-1.160654 	1.456430 	0.000000 	1.665777 	0.000000 	0.514756 	0.000000 	0.000000 	1.150021 	1.948925 	-0.847445 	-2.231258 	-0.680206 	-0.946871 	0.428867 	0.498110 	0.588816 	-0.522232 	0.735879 	-1.451569 	3.792926 	-1.220568 	2.002522 	0.531034 	1.303242 	0.000000 	1.339356 	0.155264 	-1.473948 	1.947680 	0.000000 	0.000000 	-0.808007 	-0.916367 	0.382647 	-2.388145 	-0.535723 	-1.373967 	-1.586954 	-1.078516 	1.566334 	1.076629 	-1.690277 	0.190082 	-0.816960 	1.179705 	0.000000 	0.408384 	-0.954673 	-1.918138 	-1.745389 	0.000000 	-1.871084 	1.075011 	0.876991 	1.660889 	-0.629680 	0.263177 	0.000000 	-2.453861 	1.592530 	2.141327 	-0.272362 	0.000000 	0.649649 	-0.334228 	1.639052 	0.763231 	0.477730 	-1.556206 	1.143149 	-1.504015 	
-1.152520 	0.000000 	1.428531 	1.252598 	-0.353341 	-0.499120 	-0.574979 	-1.731373 	-0.711948 	-1.761498 	0.855525 	-0.103009 	0.697760 	0.271302 	-0.543186 	0.614175 	-1.703271 	-1.009697 	-0.140200 	1.952683 	0.432017 	-1.938221 	2.699951 	0.000000 	-2.387256 	0.000000 	-0.199766 	1.697333 	2.443528 	1.041454 	0.000000 	0.000000 	-1.139242 	1.435457 	1.498607 	1.289147 	0.000000 	0.000000 	-1.794947 	-0.621531 	0.000000 	-0.179015 	-0.949768 	-0.742159 	2.096769 	0.275349 	0.132852 	1.165677 	0.228278 	-0.914877 	0.732119 	-0.833364 	-1.137526 	-1.597849 	-1.172935 	2.563953 	-1.706512 	2.036909 	0.082601 	-0.546926 	0.972913 	0.686678 	0.000000 	2.074368 	-1.270858 	-1.891781 	1.882286 	0.000000 	-0.461609 	0.316476 	-1.443520 	0.000000 	0.000000 	0.875820 	
-1.041869 	2.057704 	0.986359 	0.528420 	1.486023 	1.668472 	-0.410145 	-2.397420 	-2.245812 	0.000000 	0.503724 	0.000000 	0.000000 	0.325894 	0.665976 	0.166465 	1.196837 	0.000000 	-2.026826 	2.948286 	0.665377 	-0.936332 	-3.123641 	0.000000 	-1.928119 	0.000000 	-1.890063 	0.792721 	-0.470339 	0.000000 	0.238114 	-1.587389 	0.000000 	0.000000 	1.195346 	1.681991 	1.725097 	-0.867094 	1.418748 	2.131533 	-0.483261 	-0.903809 	0.000000 	-2.830175 	0.000000 	-2.147864 	-2.664437 	-2.333290 	-0.766801 	0.000000 	0.000000 	1.936010 	0.535834 	2.471200 	2.269370 	-0.266512 	-0.795091 	0.872594 	1.377864 	-1.930837 	1.613129 	1.845406 	0.000000 	0.697769 	-2.413302 	-0.362637 	-0.293028 	2.632147 	0.196172 	-0.511301 	-2.144010 	1.897562 	-2.136789 	1.795984 	
-0.815924 	1.173080 	1.672672 	2.101532 	0.000000 	2.336026 	0.248582 	1.307816 	0.487310 	-0.573506 	-0.868209 	-0.345659 	-0.453625 	0.000000 	-1.069819 	0.000000 	1.672434 	1.633191 	-0.207532 	-0.892803 	0.000000 	0.000000 	0.000000 	0.657223 	0.251110 	-1.133458 	-0.733631 	0.976306 	1.577553 	-0.997523 	0.000000 	1.745892 	1.578439 	-2.981802 	0.745114 	-1.541994 	-2.289595 	-1.338577 	1.269523 	-0.965547 	-0.690252 	-0.916617 	0.670369 	-1.718146 	-0.399887 	-0.943608 	-1.450490 	-1.096352 	0.000000 	0.000000 	-0.670012 	0.000000 	-1.814104 	1.372711 	-1.082344 	-0.511216 	2.166374 	1.950212 	-2.932942 	1.519903 	-0.682866 	-0.458597 	-1.757428 	-0.664128 	2.064937 	-0.915716 	-0.755817 	0.310254 	2.366865 	0.637462 	1.480571 	0.000000 	0.000000 	0.807828 	
