-1.462196 	0.000000 	0.000000 	0.276589 	-1.409128 	-1.120381 	-0.586529 	1.893606 	1.346407 	0.000000 	1.311652 	-1.411456 	-0.947627 	0.000000 	0.232033 	1.221354 	0.000000 	0.811575 	0.000000 	-0.978281 	1.103845 	2.575960 	1.090361 	1.856142 	-0.560979 	-2.216133 	0.000000 	0.351531 	-0.983153 	-1.629793 	3.079483 	-0.335911 	0.620713 	3.269908 	0.069422 	0.000000 	-0.266016 	-1.614402 	-0.922679 	-0.779940 	0.774261 	-1.477523 	-0.690564 	0.351253 	-0.512226 	1.427541 	-0.711272 	1.683067 	0.449145 	0.000000 	-2.555678 	-1.157417 	0.413245 	-1.200986 	1.016149 	-0.392267 	0.514058 	-1.479782 	2.235693 	1.267650 	-0.677416 	0.000000 	-0.620464 	1.335592 	-0.818738 	-1.065436 	0.686474 	-3.264701 	0.000000 	0.259875 	1.538210 	0.000000 	-1.079776 	-0.466634 	-0.312084 	0.722205 	
-0.762447 	-0.412011 	0.747522 	1.623012 	-0.775265 	0.000000 	-2.863923 	-0.773932 	1.152162 	0.841976 	-0.460391 	0.536599 	1.228874 	0.671279 	-0.315889 	-0.311310 	-1.527607 	0.000000 	-0.848588 	-0.580708 	-0.400607 	1.666160 	-0.486660 	1.314632 	0.000000 	0.902451 	1.366739 	0.000000 	0.277126 	-3.956270 	2.730652 	0.531473 	-0.875873 	0.556855 	-0.627062 	1.286837 	-1.609414 	-1.157345 	0.522994 	-2.456169 	-1.092238 	0.064015 	0.000000 	-0.591049 	3.050588 	0.516562 	-0.962820 	-0.738181 	1.223948 	1.008309 	1.249340 	0.000000 	1.275247 	-0.198743 	-0.186222 	-0.145586 	-0.800469 	0.000000 	3.260832 	-1.139611 	2.571217 	-0.880981 	0.000000 	0.977779 	-0.212541 	1.130150 	-1.035044 	-3.418032 	-0.973248 	-0.322156 	-0.696430 	1.586390 	-1.487746 	-1.099958 	0.615902 	1.875408 	
-1.273612 	-0.719106 	0.000000 	2.249623 	0.000000 	2.010253 	0.000000 	-0.365105 	0.751982 	-1.633247 	1.835667 	0.515867 	-1.449654 	0.750744 	-0.920014 	0.000000 	1.020707 	-1.052978 	-2.008075 	-1.546209 	-2.032649 	-1.381846 	1.828777 	1.567226 	0.000000 	-1.272738 	0.720409 	0.933533 	0.000000 	0.000000 	0.000000 	-1.249837 	-0.875367 	-0.839525 	-0.365290 	0.000000 	-0.294907 	1.499458 	-0.722122 	1.102053 	0.000000 	0.000000 	0.378558 	0.000000 	1.783094 	0.000000 	1.646635 	0.000000 	-1.473366 	2.318748 	2.168367 	-0.939744 	2.197220 	0.000000 	1.597489 	-2.812211 	0.000000 	1.102903 	0.447256 	0.594726 	-0.648690 	-0.537011 	0.457927 	0.749479 	0.000000 	0.000000 	0.505923 	-0.347190 	-1.429099 	-0.840301 	-1.038147 	1.154723 	-1.069372 	1.487854 	-1.256217 	-1.321835 	
2.211787 	0.743613 	0.000000 	-1.094075 	1.517982 	-1.263771 	-1.896725 	-1.572778 	1.277812 	2.707493 	2.931071 	-1.682659 	-1.104906 	2.646722 	0.000000 	-0.177972 	0.000000 	0.195539 	0.998561 	-1.490018 	0.000000 	-0.415500 	-0.895109 	1.377854 	-0.518562 	-0.773552 	1.295751 	-0.431530 	0.000000 	-2.025864 	1.129234 	-0.650726 	0.000000 	1.402539 	2.000313 	-1.117098 	0.000000 	-0.445916 	-0.874116 	1.662853 	1.590041 	-2.596211 	0.000000 	1.556552 	-0.813621 	-1.826165 	0.000000 	1.271612 	-1.310829 	0.000000 	1.691021 	-2.284883 	0.859183 	0.000000 	0.000000 	1.261910 	0.237587 	-1.555680 	2.752319 	0.540370 	-0.499247 	0.789000 	1.248220 	-3.252387 	0.616951 	-0.682436 	-0.243119 	0.000000 	0.587539 	0.455234 	-2.480291 	1.135643 	-0.873061 	0.000000 	-1.928465 	-0.149372 	
-0.856815 	-0.866928 	-1.363655 	0.203152 	0.233719 	1.286599 	-1.577598 	0.929242 	0.989116 	0.968876 	0.865352 	0.881140 	-0.531035 	0.800096 	-0.665028 	-1.296477 	0.386684 	-0.722585 	-0.119908 	1.626212 	1.391330 	1.085888 	0.991425 	-1.028213 	-0.294014 	0.679296 	-0.348302 	1.385364 	-0.983337 	-0.432984 	-1.990995 	-0.684836 	0.856400 	1.652369 	0.000000 	-0.998209 	-0.819607 	0.786596 	0.427397 	-0.209770 	0.269853 	-0.237796 	0.000000 	-0.760916 	-0.855410 	-1.483617 	-0.289200 	-0.782863 	1.724874 	-0.902325 	-0.667584 	-0.170828 	0.000000 	1.030506 	-1.318714 	-0.834895 	2.337492 	-1.011312 	-1.629552 	-0.634954 	-1.507948 	0.290160 	-0.392697 	-0.597073 	0.532555 	0.795833 	0.000000 	0.494742 	1.126806 	0.000000 	0.869109 	1.435061 	1.490533 	0.451770 	0.000000 	-1.505320 	
1.301518 	-0.276298 	0.000000 	-1.044603 	-0.882160 	-2.075367 	0.431148 	0.000000 	-0.646622 	0.000000 	-0.553850 	-2.006148 	1.517198 	-0.746311 	1.303144 	1.154098 	0.000000 	0.000000 	-0.105892 	-2.258231 	0.000000 	-2.251162 	-0.633785 	0.000000 	0.926878 	-0.321149 	2.442077 	1.000850 	-1.233992 	0.303599 	2.056650 	0.632741 	0.662942 	0.000000 	1.006486 	0.000000 	-0.330299 	-1.176057 	-1.360319 	0.607025 	0.000000 	0.401222 	-0.381001 	-1.027981 	-1.271876 	0.000000 	1.201012 	1.065345 	0.152440 	-0.348935 	0.914530 	-0.435156 	-0.311358 	-0.930369 	0.551981 	1.825428 	1.455443 	-2.380031 	0.727782 	0.832156 	2.132001 	-0.513751 	-1.078117 	1.928029 	-0.658738 	1.173376 	-0.867817 	0.000000 	-1.186916 	0.000000 	-0.494142 	1.716299 	0.000000 	0.000000 	-1.093159 	0.372572 	
-1.054820 	0.000000 	0.093012 	1.713280 	0.796139 	-0.590070 	-1.861036 	-2.340666 	2.034858 	-1.044443 	3.451589 	-1.549889 	0.000000 	-0.698246 	0.395989 	-2.605803 	-0.890893 	0.755043 	-0.479059 	-1.210980 	1.042681 	0.000000 	0.000000 	2.016193 	0.961819 	-0.900531 	0.000000 	0.477889 	-1.133114 	-2.956798 	0.000000 	-0.492768 	1.182701 	0.000000 	0.750662 	1.675204 	0.796724 	0.000000 	0.424083 	-0.590118 	1.010056 	0.574067 	0.000000 	-0.482703 	1.495574 	-1.704670 	-0.518238 	1.495759 	-0.284014 	0.640486 	0.088926 	-1.687073 	0.860886 	-1.138248 	0.553420 	2.316056 	0.000000 	-0.054274 	2.946268 	0.000000 	-2.386816 	0.988884 	2.256562 	-2.741845 	-0.283012 	-1.677501 	-1.712502 	0.000000 	0.243527 	0.337029 	0.854693 	0.210279 	1.994451 	0.000000 	0.000000 	-1.246625 	
0.635210 	-1.209733 	-0.450720 	-0.264694 	-1.335943 	-1.924429 	2.068862 	-1.347902 	1.471176 	1.297115 	0.524336 	2.424991 	-1.191700 	1.653858 	-0.143322 	0.000000 	0.723021 	-1.024648 	-2.119815 	0.458349 	-1.821763 	-0.933811 	0.000000 	0.000000 	-0.942826 	1.478777 	0.000000 	1.253270 	-1.128460 	-1.032664 	0.000000 	1.041940 	1.395908 	-0.751337 	0.000000 	2.221935 	1.675373 	1.396981 	0.497631 	0.905822 	-1.267915 	-1.046005 	-1.674152 	-2.146037 	2.002155 	-1.367327 	2.580628 	1.048475 	0.000000 	-1.365024 	2.050285 	-1.496583 	0.939343 	2.404287 	1.127621 	0.000000 	1.183898 	1.892343 	-1.371088 	-2.411268 	1.396733 	-1.061520 	-1.612320 	0.969512 	-0.459353 	-0.875123 	-1.955000 	0.791693 	-0.599731 	-1.427909 	1.146286 	1.082732 	-3.032272 	0.000000 	0.475313 	0.000000 	
1.671971 	-1.917186 	-0.686629 	1.668136 	-0.355870 	1.231457 	1.603154 	-0.934362 	1.158887 	-2.110355 	-1.341292 	0.313897 	1.018881 	0.000000 	-0.518923 	0.000000 	-0.787316 	-1.663166 	-1.184802 	0.000000 	-1.737313 	-2.380031 	-0.961157 	0.976141 	1.942690 	-0.723735 	1.620014 	-0.511950 	2.264020 	1.075507 	-0.423642 	0.280537 	-1.318941 	0.000000 	0.293235 	3.380771 	-0.110637 	0.975076 	2.006913 	1.462310 	-1.029802 	-0.656029 	-1.558488 	-0.654513 	1.760481 	0.541444 	1.068453 	-0.268190 	0.184359 	1.829278 	1.281664 	-0.068571 	0.349228 	-1.814192 	-0.512736 	-1.165191 	-1.041419 	1.195575 	0.229055 	0.615419 	-0.615952 	-0.687544 	0.751122 	0.000000 	-0.446950 	0.479278 	0.000000 	0.734869 	-2.216675 	0.000000 	-0.757048 	0.000000 	-1.877887 	1.356113 	-1.877125 	1.219088 	
0.554672 	-0.582354 	0.000000 	-0.615174 	-1.274800 	1.680804 	1.365560 	-2.312633 	0.000000 	0.000000 	-3.119391 	0.000000 	1.099542 	-1.590053 	0.957661 	2.187087 	0.000000 	0.000000 	-0.464553 	2.568470 	1.229108 	-1.021211 	-2.374769 	0.316327 	0.000000 	-0.991610 	2.624509 	-2.565644 	0.000000 	-0.809375 	0.000000 	-0.872023 	1.705584 	0.000000 	-0.691689 	0.448703 	-1.488826 	-0.280696 	0.568954 	-1.175982 	0.578947 	-0.986475 	0.881992 	0.000000 	-0.881691 	1.103987 	0.611793 	-1.949385 	-2.995567 	-0.943877 	1.814119 	2.305505 	3.384850 	-0.925039 	-0.914313 	0.284324 	-0.703667 	-0.191210 	-0.154207 	2.607815 	-2.416481 	-2.431605 	1.911128 	1.038354 	1.945106 	-1.360225 	-1.006378 	1.747295 	1.801411 	1.827260 	1.965667 	-2.644545 	0.000000 	0.000000 	1.115158 	-0.799084 	
