-1.924395 	-1.000318 	0.374420 	2.553296 	-1.454338 	-0.781387 	-0.605338 	-1.022118 	-2.135010 	0.782304 	-1.119228 	-1.257356 	0.454531 	0.000000 	-1.503586 	2.333243 	-1.463402 	0.325079 	-0.995566 	0.286466 	1.900077 	0.000000 	0.200103 	0.469611 	1.152961 	-1.091445 	-1.057889 	1.468231 	-2.176887 	0.355323 	-3.204843 	0.093746 	1.682115 	0.000000 	2.351087 	1.314037 	1.563783 	0.592019 	-1.171872 	-2.228213 	-1.448100 	0.000000 	3.434706 	1.482812 	0.000000 	0.931837 	1.917648 	-1.307514 	1.163548 	1.455738 	2.628634 	0.000000 	-1.409737 	0.982972 	0.000000 	-1.425227 	2.963853 	-1.216324 	-1.177994 	0.000000 	-0.176237 	-0.682136 	0.326072 	-0.839724 	0.000000 	2.928812 	-0.857555 	-1.801694 	-1.210261 	
1.364988 	1.843924 	-2.600626 	-0.628230 	0.901337 	1.859299 	-2.357865 	0.000000 	0.283966 	-0.150523 	-1.323377 	-1.235437 	0.881367 	-0.815152 	1.359196 	-1.179263 	-1.092596 	-0.891672 	0.393830 	2.434048 	1.003819 	-0.805117 	0.669035 	-2.416324 	-0.451372 	1.125648 	-0.935491 	-0.983195 	0.937024 	2.464963 	0.665586 	-1.347708 	1.266957 	0.000000 	-0.464654 	0.694742 	0.458560 	0.000000 	0.000000 	-1.022189 	0.223462 	-0.451053 	2.795257 	0.468038 	0.218263 	-0.308926 	1.282598 	0.000000 	-1.141776 	0.992877 	0.000000 	-0.150178 	1.292157 	-0.557563 	-1.074771 	0.057168 	-1.986483 	0.677660 	-1.463187 	0.382745 	1.092593 	-3.001701 	-2.206709 	0.737451 	1.794873 	-1.266186 	1.432891 	0.000000 	1.207882 	
0.000000 	2.877283 	0.812665 	-1.343923 	0.485414 	-2.315677 	0.000000 	-1.110648 	-0.344110 	-0.682180 	-0.219265 	0.000000 	1.094439 	1.777669 	0.430766 	0.566560 	-1.945995 	0.421436 	2.085030 	1.596056 	-1.167376 	0.000000 	-3.008512 	1.411121 	-0.887089 	-0.275355 	0.570148 	-1.532268 	1.533585 	1.419770 	0.610852 	0.000000 	0.000000 	0.000000 	2.248949 	-0.993099 	-0.779539 	-0.645994 	-1.025375 	-0.519497 	-1.269331 	-0.815347 	0.308196 	-0.992058 	-1.238020 	1.293002 	-1.874153 	0.000000 	1.299211 	-0.861899 	-0.115908 	-2.209484 	-0.615667 	-0.178680 	2.408067 	-0.332518 	3.724571 	-1.113805 	-2.842996 	-0.670284 	-0.411739 	2.138707 	1.357392 	-0.601635 	0.000000 	2.111235 	1.894190 	0.909423 	-2.125792 	
0.763645 	1.344842 	-1.138028 	-0.495000 	0.207935 	3.483243 	-1.799342 	1.111456 	1.358349 	1.974993 	-1.200011 	0.000000 	-1.889317 	-1.617572 	0.000000 	-2.816013 	-1.686740 	-0.193156 	0.000000 	0.848973 	1.887846 	-1.884967 	0.209618 	-2.322626 	0.487265 	0.874253 	-0.618122 	-0.427587 	0.938127 	0.377536 	-1.279620 	0.793839 	1.878194 	0.000000 	-0.935651 	1.317662 	-1.194415 	0.859578 	-0.769239 	-1.025326 	0.000000 	0.694717 	1.377302 	1.633382 	-2.240294 	0.627499 	4.250396 	0.400461 	-1.736214 	1.486483 	0.000000 	0.555977 	0.426379 	-0.126721 	0.000000 	1.718014 	-1.777787 	0.000000 	-1.721667 	1.551077 	0.888125 	1.129974 	-1.895305 	-0.796805 	-1.692658 	-2.273991 	-0.710396 	0.000000 	0.753745 	
-0.659057 	-1.476236 	-1.051961 	0.258049 	1.622280 	1.042573 	1.591414 	0.500412 	0.000000 	-1.150726 	0.237937 	0.000000 	-0.395200 	0.897107 	0.000000 	0.000000 	-1.063868 	2.492818 	0.156713 	0.271160 	0.650863 	0.000000 	1.036388 	1.884838 	2.118479 	-0.914101 	-1.828128 	-1.717610 	3.902668 	1.898122 	-0.328197 	-1.556084 	-0.896995 	1.720399 	-0.572705 	-1.091004 	-1.989961 	0.998680 	-4.535056 	-0.101685 	1.380113 	-0.614118 	-0.877996 	0.000000 	0.231148 	-3.116946 	3.205949 	0.000000 	-2.709064 	1.192121 	-2.245344 	1.461298 	1.454889 	0.000000 	0.000000 	-1.461298 	-0.091033 	2.101357 	0.094242 	-0.389941 	0.297428 	-0.180806 	0.000000 	0.000000 	0.000000 	0.000000 	2.080557 	-1.048635 	-1.651626 	
0.000000 	1.409380 	1.774143 	-0.302415 	1.061619 	-1.213426 	2.720505 	0.000000 	-1.607471 	0.000000 	0.000000 	-1.314673 	0.984886 	0.698688 	0.111081 	-0.412267 	-0.281317 	-1.516262 	0.000000 	0.706678 	-1.520986 	0.536100 	-0.606994 	1.198783 	-0.547026 	0.000000 	0.000000 	-0.846446 	2.342861 	0.000000 	0.000000 	0.261637 	-0.245329 	0.813535 	-0.959400 	0.000000 	-1.088238 	-0.926178 	-3.051756 	1.291154 	-1.316908 	0.000000 	0.846340 	0.316850 	-0.644447 	0.055894 	0.851082 	-1.550985 	-1.576137 	0.000000 	0.000000 	0.000000 	-1.200662 	-0.470074 	0.000000 	-1.598904 	0.731705 	1.248687 	0.000000 	-0.566402 	3.135346 	0.000000 	-0.496123 	0.000000 	-0.928009 	1.487823 	2.335847 	2.502203 	-1.985681 	
0.000000 	0.000000 	2.117224 	0.000000 	1.705773 	-0.682549 	0.421757 	-0.722152 	-0.146569 	-1.104635 	0.853047 	1.852106 	-1.512625 	0.000000 	-0.469208 	-0.654901 	0.113524 	1.417319 	-0.500911 	0.331052 	2.255358 	0.731917 	-1.355784 	1.269207 	0.709936 	-1.390070 	2.020839 	1.465567 	1.427491 	-0.563253 	1.357824 	-0.428241 	0.120116 	-1.913657 	-0.128989 	-0.344075 	-0.881420 	-0.954809 	-0.816780 	-2.027362 	0.000000 	-3.491092 	-2.229177 	-1.181313 	1.361331 	-1.134804 	1.231637 	0.000000 	2.308350 	-1.945118 	0.227087 	-0.416021 	-0.586964 	1.250575 	0.410838 	-0.920353 	2.155710 	0.361673 	-2.204742 	-1.941283 	0.000000 	-0.286977 	1.934811 	1.203041 	0.732913 	1.805582 	-0.612094 	-0.642261 	-0.404547 	
0.000000 	-0.436449 	-1.093946 	-1.940394 	0.606464 	-1.582816 	0.854873 	0.371089 	0.000000 	-0.868140 	2.661774 	-0.724061 	-0.714950 	-0.266251 	-1.327845 	-0.669114 	0.000000 	1.785075 	-0.419408 	-2.180275 	-1.030365 	0.000000 	-1.416780 	-0.288222 	0.000000 	-1.811771 	0.000000 	0.000000 	1.216143 	-3.180249 	-1.586236 	1.338820 	-2.256995 	2.841584 	0.588195 	2.872425 	-0.801832 	0.000000 	-1.392394 	1.068886 	1.850218 	0.181116 	-1.930610 	0.000000 	1.115329 	0.000000 	-1.012885 	0.863583 	-0.204633 	1.210769 	1.587775 	0.802403 	-1.162726 	-0.558136 	1.374388 	-1.672542 	-0.882144 	2.949501 	0.701694 	0.435480 	0.000000 	2.483032 	-2.008123 	-1.009874 	0.000000 	2.197983 	2.698977 	0.487763 	-0.833071 	
0.503634 	0.000000 	-0.932487 	-0.440709 	1.591283 	0.893668 	0.120640 	-2.462619 	0.000000 	1.718669 	0.367445 	0.996494 	-2.423049 	-4.203451 	0.000000 	0.000000 	-1.654841 	0.000000 	1.991750 	0.000000 	0.000000 	0.807802 	-2.114604 	0.000000 	-1.208141 	-1.304641 	2.397903 	1.829088 	-3.184136 	-2.129276 	1.436967 	0.564616 	-1.114574 	-1.821059 	0.723120 	2.155203 	-1.382982 	-1.518020 	-0.145987 	-1.472040 	0.000000 	-1.721485 	0.736295 	0.443532 	0.743949 	0.000000 	1.653116 	1.413032 	0.828941 	0.598795 	1.728216 	-2.815158 	-0.804566 	1.937382 	0.000000 	0.748566 	-0.540862 	0.000000 	0.697743 	-0.968429 	1.648037 	0.472253 	-1.852306 	2.038042 	0.839996 	2.066592 	-0.819272 	2.256023 	1.161560 	
0.000000 	1.649422 	-1.359156 	0.000000 	1.676879 	-0.603187 	0.975861 	-1.000512 	0.498750 	0.853439 	-0.397606 	0.515732 	-0.922023 	0.335558 	1.084216 	0.000000 	0.000000 	-0.171850 	0.800120 	0.537348 	-0.618939 	1.285522 	0.715294 	-0.255867 	1.255109 	0.000000 	0.000000 	-2.008477 	2.930220 	-0.308370 	0.000000 	0.000000 	0.638588 	-0.848323 	0.000000 	-2.109095 	-1.267910 	-1.654593 	-2.308985 	0.702961 	-0.177106 	0.000000 	0.618834 	-0.751277 	0.751594 	-0.708896 	0.000000 	0.942032 	-0.722969 	-1.054955 	-1.555663 	0.000000 	0.314272 	-1.400351 	0.290538 	-1.626750 	-1.064569 	1.405522 	0.000000 	0.000000 	2.819046 	0.849045 	0.000000 	-0.728240 	0.588632 	0.542533 	0.878221 	1.149928 	-0.448497 	
