0.000000 	0.212863 	-3.340602 	0.000000 	1.686147 	-1.035288 	0.785164 	1.678793 	-0.376067 	-2.655561 	-0.906582 	-2.605069 	-0.685080 	-1.335138 	2.947626 	0.000000 	-1.597549 	-0.781644 	1.132160 	0.000000 	-0.898701 	-0.373330 	0.395728 	-0.715597 	0.000000 	-0.743247 	-0.217641 	-1.724744 	-0.411301 	-0.599607 	0.000000 	0.373786 	3.354742 	-2.352464 	0.000000 	2.407190 	0.998790 	-1.817012 	-1.048073 	1.863070 	0.340887 	-1.419628 	-1.074620 	0.549565 	-0.148712 	0.367137 	-0.981111 	1.530304 	2.105149 	1.485738 	1.132582 	0.207623 	2.721401 	0.803794 	-0.223369 	1.409523 	-2.044743 	-1.264090 	-0.968020 	1.384706 	-1.690336 	1.909573 	1.077298 	1.485774 	-0.241540 	1.048073 	-1.150496 	-2.346115 	0.000000 	0.211964 	1.555823 	0.577988 	-1.768416 	-3.195369 	0.386145 	2.487016 	0.778966 	0.000000 	-0.346948 	
-1.538615 	0.000000 	2.548221 	0.000000 	-0.977243 	-0.490269 	0.000000 	-0.194175 	2.145931 	-2.279156 	1.321393 	0.000000 	0.402749 	0.751977 	0.000000 	0.000000 	-2.138105 	-1.501557 	1.369176 	2.162075 	-1.312019 	0.000000 	1.503076 	-2.689267 	0.395677 	-1.299191 	-0.776970 	-0.585772 	-0.415597 	0.831407 	-0.424681 	0.370376 	-0.388848 	-0.875430 	2.840033 	-0.540349 	-0.536189 	-1.979014 	0.133959 	2.436089 	-0.575034 	0.000000 	0.809602 	-1.386934 	1.533808 	-2.092841 	2.346279 	1.567613 	-1.407110 	0.000000 	0.505058 	-1.023359 	1.922800 	-2.460358 	0.267815 	0.000000 	2.899989 	-2.422984 	-0.740930 	1.738510 	-1.565754 	-1.103946 	-1.085652 	0.000000 	0.939157 	-0.133959 	0.953464 	0.974868 	0.981370 	0.000000 	1.117802 	0.000000 	0.000000 	0.287134 	0.602050 	-1.014523 	0.000000 	0.536520 	-0.607464 	
-1.241384 	-0.357736 	1.911291 	0.823196 	-0.609980 	1.409599 	1.879071 	0.000000 	-1.133451 	0.883841 	0.993523 	-1.847592 	1.083718 	0.000000 	-0.386484 	2.650631 	-0.847490 	1.229416 	0.000000 	2.642226 	-2.933868 	0.462316 	-1.464315 	0.782153 	-2.233835 	1.160500 	0.000000 	-0.951708 	0.765521 	-0.310393 	0.000000 	-0.780486 	-1.698034 	0.000000 	0.000000 	-1.551492 	1.254096 	-0.675482 	0.000000 	0.950038 	-1.595190 	0.000000 	-1.812906 	0.336439 	1.076976 	1.482255 	1.898556 	0.000000 	0.173857 	0.000000 	3.093006 	0.000000 	0.000000 	-0.129637 	0.000000 	-1.376767 	0.000000 	-1.662011 	0.000000 	0.000000 	-0.962710 	2.678957 	-0.998555 	-0.117149 	2.454284 	0.000000 	-1.024590 	-1.505241 	0.000000 	0.475686 	1.012348 	-1.552581 	0.000000 	0.159506 	-0.784000 	-1.050017 	0.064597 	-1.372277 	-0.491907 	
1.599779 	-0.946974 	1.099923 	-1.504769 	-1.247516 	-1.412552 	-0.971120 	1.215751 	-0.365094 	0.344637 	-0.369733 	-1.072761 	0.534333 	0.566821 	0.669464 	0.608898 	0.889815 	-1.186726 	-1.030358 	0.000000 	0.556824 	0.586881 	-1.102135 	-0.958852 	0.672576 	-1.630920 	0.282362 	-3.060135 	-2.428721 	0.000000 	0.090003 	0.096195 	1.182517 	1.639771 	-1.553575 	1.459256 	-0.420140 	-0.833991 	1.030919 	0.754160 	1.631775 	0.000000 	0.620966 	-1.616804 	0.000000 	0.757833 	0.160694 	0.477598 	-0.088921 	0.398498 	1.745925 	1.693528 	0.000000 	-0.991669 	0.598332 	2.305774 	-1.958231 	-0.396912 	0.000000 	1.278188 	-0.081680 	-1.080453 	0.000000 	-2.340366 	-1.026930 	-1.030919 	-2.151558 	-1.076869 	4.411259 	-0.628232 	2.164236 	0.991398 	-0.656178 	1.034973 	2.521085 	1.784047 	-0.570819 	-0.146977 	-1.408214 	
-0.559202 	0.000000 	0.000000 	-0.741060 	-0.977134 	0.642202 	-1.207405 	0.000000 	1.335605 	-1.366480 	0.838198 	0.000000 	-1.146884 	0.000000 	1.367915 	-1.639405 	0.000000 	0.000000 	-0.362576 	0.836579 	0.000000 	0.696120 	-0.384991 	-0.758260 	0.000000 	1.404233 	-1.632864 	1.531071 	0.323995 	0.964680 	0.000000 	0.000000 	-1.791001 	1.271203 	0.000000 	-0.750523 	-1.795397 	1.462695 	-0.452771 	1.791709 	-0.444440 	-0.572115 	-0.182176 	-0.253642 	-0.433446 	-1.705614 	1.575770 	-1.739712 	0.000000 	-0.130568 	0.000000 	1.769440 	-0.332189 	0.747949 	-0.609113 	0.000000 	2.380830 	0.000000 	-1.239155 	-0.990886 	1.560257 	-0.915383 	0.733098 	-1.697330 	-0.436379 	0.452771 	0.314872 	0.703982 	-1.260126 	1.843132 	-1.819559 	1.538657 	1.903360 	-0.668152 	0.262737 	-0.146678 	0.617584 	0.860471 	0.450371 	
0.244985 	2.132409 	0.670092 	2.073366 	0.317932 	0.000000 	-0.934418 	-1.627336 	0.000000 	0.947580 	0.246444 	-0.550977 	-1.371421 	0.000000 	0.000000 	-0.491919 	1.325551 	-1.911549 	0.000000 	-0.802638 	-1.830097 	0.000000 	0.506080 	-1.641275 	-1.665150 	-0.597029 	-1.999284 	-0.805709 	2.203041 	0.598931 	1.703515 	0.000000 	0.000000 	-0.821784 	-2.143992 	0.182077 	-0.612886 	-1.289714 	1.073206 	2.594378 	0.000000 	-1.524990 	-0.217729 	0.930335 	1.327057 	-1.312140 	0.000000 	0.000000 	0.000000 	1.386365 	0.000000 	-0.867449 	0.358584 	1.636492 	0.000000 	-0.961633 	-0.336676 	-0.342648 	0.000000 	0.000000 	0.612886 	0.591193 	-1.971997 	0.342764 	0.000000 	-1.073206 	0.000000 	-2.023287 	-0.419386 	0.541974 	1.885779 	3.367698 	1.033698 	1.601012 	1.297478 	0.355381 	0.000000 	-0.811835 	0.000000 	
0.000000 	-1.565211 	0.000000 	-2.088437 	-0.214984 	-1.790627 	0.403440 	0.000000 	2.239864 	0.000000 	0.000000 	0.541293 	-0.931546 	1.656184 	-0.334387 	-1.075101 	-1.203923 	1.559703 	-0.740429 	3.083861 	1.379243 	-1.509417 	-0.865501 	2.351666 	-0.569248 	-0.820771 	-0.934756 	-0.875732 	-0.311966 	0.000000 	0.592252 	-0.488405 	-2.879195 	0.000000 	-0.652012 	0.000000 	0.000000 	1.442437 	0.482731 	0.484834 	-0.620565 	0.000000 	1.295593 	-0.856106 	1.711038 	-0.988614 	0.383804 	2.866742 	-1.123571 	-0.590674 	-1.235635 	0.434204 	-0.681120 	0.000000 	1.888783 	1.197856 	0.539006 	-2.268533 	2.040767 	-0.887599 	0.904029 	1.337326 	0.000000 	-0.848955 	-0.569458 	-0.482731 	1.812576 	2.371771 	-0.801472 	0.000000 	0.364151 	-0.988378 	-0.252327 	1.286569 	0.000000 	0.000000 	0.070007 	-0.511228 	-0.064822 	
-0.953900 	0.000000 	1.175461 	-1.005261 	-0.786558 	0.139359 	-0.874702 	-0.540380 	0.398541 	-0.694462 	-0.887616 	-0.816835 	-2.321412 	0.854714 	1.089395 	-1.410094 	0.358379 	3.406154 	0.982712 	-0.634059 	3.472019 	0.000000 	2.326358 	-2.392163 	0.695154 	0.788621 	-0.574043 	0.000000 	0.346835 	0.629792 	-3.157263 	-0.568294 	-1.864296 	0.447574 	1.743827 	0.615217 	1.035806 	1.982585 	0.000000 	-0.158971 	-0.610603 	-0.977539 	1.313019 	0.952744 	0.115185 	-0.816177 	-0.992192 	-0.269791 	-1.130230 	0.577641 	-1.033133 	0.684499 	-1.649441 	-1.077086 	-1.472012 	-1.287760 	-1.618270 	-0.895656 	-0.457468 	0.000000 	-0.783162 	1.393870 	-0.697998 	1.053907 	-1.259406 	0.000000 	2.316380 	2.055374 	1.287691 	-0.786136 	1.840617 	0.000000 	-0.365273 	1.612715 	-1.566699 	1.220962 	0.000000 	1.113127 	1.749130 	
0.000000 	-1.239816 	-0.930652 	0.000000 	-0.333224 	-0.272856 	-1.423348 	-0.800825 	0.000000 	1.531503 	0.000000 	-1.187438 	-0.654936 	0.729155 	0.000000 	0.000000 	0.749688 	0.969437 	0.232592 	0.000000 	-1.456634 	-0.166270 	-1.475431 	-1.649741 	0.000000 	-0.422331 	-0.538153 	0.602313 	0.168318 	1.344392 	1.207784 	1.171074 	-0.556178 	0.000000 	0.926381 	0.529606 	0.000000 	-0.957455 	0.519154 	1.235608 	0.151927 	0.680199 	-0.780607 	1.308048 	0.000000 	-1.160545 	0.000000 	-2.080188 	2.484926 	1.435283 	-1.447703 	0.000000 	-1.139555 	0.563285 	-0.313173 	1.913463 	-1.189626 	0.000000 	1.590678 	0.000000 	1.347322 	0.753598 	0.538518 	-2.051469 	1.076591 	-0.519154 	1.228422 	-0.592514 	0.000000 	-0.124482 	0.000000 	1.162117 	0.140190 	0.653480 	-0.498701 	2.005578 	0.000000 	-2.035032 	-1.520300 	
0.130039 	-1.300782 	0.507756 	-1.037430 	0.671464 	-0.519818 	-1.528527 	-0.873690 	0.000000 	1.355697 	0.561356 	0.786416 	1.339021 	0.243866 	0.371265 	-0.475135 	-0.932820 	-1.096211 	0.793107 	-1.058814 	-0.476092 	-0.810527 	-0.753805 	-1.466386 	1.152870 	0.705050 	-0.757707 	0.000000 	0.577409 	1.633523 	1.056570 	0.000000 	0.846767 	0.000000 	1.530385 	0.000000 	-1.305483 	0.000000 	1.186608 	-0.980789 	0.655966 	0.807353 	1.356367 	-1.139850 	0.000000 	-0.393024 	-1.548663 	-2.539455 	-0.416380 	-1.840860 	-0.777479 	-1.493173 	0.128966 	1.028050 	-2.070028 	-1.383369 	1.938741 	1.561659 	1.384143 	2.144387 	0.908324 	-0.892191 	-2.465505 	1.643387 	-0.415684 	-1.186608 	-0.225253 	2.132673 	0.000000 	-0.617386 	-0.979146 	-0.912389 	-0.892581 	0.986760 	1.114924 	0.397811 	1.388728 	1.734343 	0.855189 	
