2.727434 	0.095454 	1.778090 	0.000000 	-2.211713 	0.578423 	0.605996 	-0.119621 	1.361602 	-1.150329 	0.000000 	-1.014573 	-1.675599 	1.801832 	-0.475513 	0.689877 	0.535575 	0.000000 	-3.394330 	0.698026 	-1.320465 	-0.152846 	0.000000 	0.000000 	0.000000 	-1.896282 	0.431032 	-0.667465 	0.329840 	0.000000 	0.000000 	0.000000 	-0.723038 	0.330735 	1.308882 	0.000000 	0.454990 	1.243999 	2.214818 	-1.653788 	0.536414 	1.423530 	0.372467 	0.531028 	-1.743039 	-1.791907 	-1.154672 	0.532787 	-0.316243 	-0.768577 	0.000000 	0.768366 	0.000000 	0.645616 	0.000000 	-2.336393 	1.699119 	-0.821554 	0.147813 	-0.148341 	2.392048 	-0.895861 	-0.863698 	-1.709495 	2.449567 	0.000000 	0.000000 	-1.561695 	0.000000 	2.626448 	-0.198348 	0.705274 	1.423035 	-0.446188 	0.000000 	1.433590 	0.332448 	0.800766 	0.000000 	0.354387 	0.000000 	-0.637997 	-1.615022 	1.230249 	-2.141040 	1.128067 	-0.704524 	-0.193657 	-0.807358 	1.123649 	1.162223 	-0.848152 	-1.303525 	0.390845 	
1.301651 	0.000000 	1.639788 	0.635810 	-2.353980 	1.646682 	-0.489544 	-0.085986 	-0.176811 	-1.554251 	-1.027856 	0.095030 	0.000000 	0.720334 	0.000000 	1.695737 	0.473729 	1.390861 	-0.784899 	-1.529036 	-0.687894 	1.331316 	0.393284 	-1.749795 	0.862622 	0.699208 	-0.637162 	-1.254542 	0.379333 	0.000000 	-0.956035 	-0.068504 	-0.933324 	2.314592 	-1.378416 	1.569966 	0.000000 	0.889868 	0.756490 	-0.057573 	0.796768 	1.543048 	1.587648 	-0.865462 	0.918423 	-0.660967 	-1.358050 	1.512415 	-0.821364 	-0.328048 	-0.498797 	0.000000 	0.678647 	1.469543 	0.455213 	-2.751536 	1.681612 	1.163371 	-1.420826 	0.000000 	0.681413 	-0.313776 	-2.478156 	0.661794 	2.989921 	1.089675 	0.637236 	-0.482202 	0.502801 	-0.914937 	0.440143 	0.000000 	0.546097 	-1.627079 	-1.388530 	1.432484 	1.076344 	-1.821910 	0.000000 	-0.759905 	1.329445 	-0.294254 	-1.851935 	0.000000 	-1.700003 	0.000000 	1.038533 	-1.863253 	-1.071364 	1.030824 	1.025847 	0.000000 	-0.669471 	0.000000 	
0.237416 	0.000000 	-0.971867 	-0.555994 	0.386399 	-1.080387 	-0.956371 	-0.855230 	0.989662 	-0.217595 	1.374755 	0.736781 	0.000000 	-0.190147 	-0.979876 	2.181886 	1.279998 	0.348753 	0.215298 	-2.021254 	-0.829459 	-0.572566 	0.532359 	-0.567595 	-1.362208 	1.472251 	0.000000 	1.174631 	-0.463335 	0.608545 	-1.785264 	-0.891104 	-0.516539 	1.152373 	0.000000 	-0.538484 	0.417675 	0.000000 	1.839234 	-0.300204 	0.950502 	-0.982206 	0.200312 	-2.712996 	0.427726 	-0.459164 	-1.508765 	-0.955967 	0.752255 	0.703571 	0.000000 	0.701050 	-0.733631 	0.000000 	2.019682 	-1.893551 	0.000000 	1.123235 	0.000000 	-1.181741 	2.321683 	0.949689 	-0.364379 	-1.691957 	-0.356606 	1.535430 	1.331668 	1.071521 	0.637719 	-0.776396 	-0.348502 	-1.736403 	1.315885 	-1.889338 	-0.785671 	0.000000 	0.000000 	0.982614 	0.490468 	0.000000 	0.000000 	-0.835272 	0.713423 	0.361201 	0.365037 	0.780972 	1.063503 	-2.374470 	-0.060416 	1.553299 	-0.882595 	0.343591 	0.000000 	1.905276 	
-1.722737 	1.105595 	-0.058887 	0.842589 	0.380122 	0.000000 	-1.185119 	-2.885177 	-1.964111 	0.735038 	0.000000 	0.590348 	-0.896980 	-1.314736 	0.000000 	0.588089 	-0.637560 	0.000000 	0.000000 	-0.935374 	-0.445214 	2.089887 	-0.339189 	-1.931267 	1.159783 	0.111613 	-0.261253 	2.697124 	-0.331837 	-1.416079 	0.000000 	0.000000 	0.582638 	0.000000 	-0.135509 	1.118486 	1.131840 	-0.662511 	-0.658114 	-0.416166 	1.448856 	0.495653 	-0.569280 	-1.900885 	-1.760817 	0.475942 	3.521188 	1.053865 	0.000000 	-0.817652 	0.367085 	0.427651 	-0.543723 	0.000000 	1.489601 	0.000000 	1.299365 	1.096897 	-0.351801 	-1.706835 	0.000000 	-1.729691 	0.000000 	0.000000 	0.693753 	-2.022411 	2.810479 	2.747757 	-0.780322 	1.139821 	0.846754 	0.269732 	-2.041455 	-2.303036 	-0.684422 	0.142183 	1.414333 	0.000000 	0.618448 	-0.224183 	1.039862 	0.586981 	-0.666650 	-1.492940 	0.298386 	0.418901 	1.738694 	0.890552 	-0.204117 	0.962265 	-0.437057 	0.900161 	-1.659949 	0.000000 	
1.343170 	0.000000 	0.882654 	-2.108028 	-0.358832 	-1.570843 	1.243277 	-0.327422 	-2.203295 	-0.739062 	-1.541300 	-1.469341 	-1.201694 	0.422570 	2.255626 	-0.714321 	0.800208 	-0.139068 	0.479156 	0.563037 	1.224855 	0.508513 	-0.940447 	0.000000 	0.197259 	-1.115326 	0.000000 	-0.811971 	-0.892498 	0.863091 	0.000000 	-1.496289 	-0.644569 	0.765026 	0.000000 	0.884935 	0.177427 	0.000000 	1.111597 	-0.530717 	0.000000 	1.270524 	0.976658 	-1.001799 	0.830864 	-2.095978 	-0.069546 	1.298565 	0.000000 	0.504658 	0.526770 	0.264930 	0.700568 	0.886534 	0.000000 	0.348970 	0.273013 	0.000000 	0.000000 	0.000000 	0.000000 	-1.195218 	0.000000 	0.000000 	1.965256 	-1.425361 	-0.903982 	0.000000 	0.471223 	-0.257574 	-1.760267 	0.539318 	-0.487690 	1.303600 	0.000000 	0.544300 	-0.988302 	1.210939 	0.535976 	0.692022 	2.112132 	0.899211 	-0.510570 	-1.133212 	-1.847403 	0.369903 	0.594674 	0.466145 	-0.679420 	1.442012 	-0.133880 	0.916692 	0.000000 	0.000000 	
1.109639 	-1.768124 	-0.755063 	1.153620 	-1.070051 	-1.325391 	0.521400 	0.000000 	-0.098188 	0.000000 	0.000000 	1.356536 	-1.150427 	1.477266 	-1.346952 	1.953698 	1.768049 	0.643305 	-0.858577 	-2.253115 	0.964461 	0.000000 	-1.393354 	0.587010 	0.772673 	0.000000 	0.919046 	-0.912658 	0.924539 	-1.366663 	1.600738 	1.412011 	-0.405937 	0.694338 	1.345708 	0.000000 	0.000000 	-0.579131 	-2.445247 	-0.448720 	-0.765987 	-0.546905 	1.061502 	1.648099 	2.228029 	-1.324195 	-2.433766 	1.098422 	1.664499 	0.845257 	1.319788 	0.000000 	0.258799 	1.030607 	-1.063521 	0.000000 	0.000000 	-1.236964 	0.631733 	0.295542 	-0.614588 	-0.374898 	2.398996 	0.000000 	0.000000 	-0.723819 	0.000000 	0.256148 	-2.326647 	1.079498 	-1.018237 	-0.670199 	-0.291337 	-1.131611 	0.852641 	-0.439625 	-2.251267 	0.688973 	-0.147148 	0.654166 	0.000000 	0.811539 	0.000000 	1.346952 	-1.318614 	-1.740106 	1.150761 	0.000000 	1.613895 	-1.636169 	-1.446792 	0.000000 	0.000000 	0.264362 	
-0.426334 	-0.236336 	0.000000 	-1.772438 	0.000000 	-1.803622 	-1.002212 	-0.783347 	0.000000 	-0.093211 	0.167573 	-1.995286 	-0.842392 	0.956453 	-0.804847 	-1.092143 	0.415824 	1.090593 	-0.642765 	0.305485 	0.873369 	0.329411 	1.201179 	0.000000 	-0.715160 	-2.373472 	0.000000 	1.808805 	-2.094372 	1.355108 	-0.911432 	-0.619501 	-0.970400 	1.063986 	-1.847034 	0.334651 	0.664322 	-0.431563 	1.347041 	1.732902 	0.741351 	1.793504 	1.314908 	1.337662 	-1.113192 	0.265358 	-0.695367 	1.583790 	2.033981 	-1.967295 	0.000000 	0.000000 	-1.019300 	0.000000 	-1.162515 	1.298940 	0.000000 	0.746059 	0.404482 	-0.995322 	-0.461399 	0.000000 	-0.832844 	1.246964 	2.167384 	-1.687572 	3.080840 	1.805857 	-0.739325 	-0.565442 	0.675264 	0.000000 	-1.743930 	-0.375061 	0.000000 	0.000000 	-1.752809 	1.888631 	2.277065 	-1.028091 	1.359544 	0.728961 	1.807590 	-0.758039 	0.000000 	0.000000 	0.795544 	0.334136 	0.681576 	-0.608233 	0.356755 	-1.415086 	1.153872 	-1.810776 	
2.107831 	-0.671758 	0.199065 	0.000000 	-1.231369 	0.000000 	1.173609 	-0.937393 	-1.074503 	-1.274236 	-0.491455 	1.131924 	-1.569817 	-0.315568 	0.975069 	1.231062 	1.551590 	1.103058 	0.291851 	-1.451828 	0.000000 	0.000000 	1.346285 	0.466142 	0.567202 	-0.305002 	-1.033095 	-0.812977 	0.000000 	0.000000 	0.968566 	0.214448 	0.000000 	-1.408200 	0.357161 	1.152201 	-0.251529 	1.493840 	1.655620 	1.055120 	-2.240143 	-0.445289 	1.632835 	-0.591719 	1.953132 	-0.583662 	0.453644 	0.000000 	-0.495098 	-0.660663 	-0.477910 	-0.366913 	-0.450912 	0.577141 	-2.396796 	0.993209 	-0.377065 	0.580025 	0.339940 	-1.478206 	-1.287224 	0.870578 	-0.764147 	-0.515204 	2.346866 	1.389066 	-0.705609 	0.808920 	-0.814618 	1.409853 	1.505970 	-1.244427 	-0.499567 	1.464305 	0.883053 	-1.456572 	-0.953152 	1.009324 	-0.325921 	0.000000 	0.601816 	0.585876 	-1.259464 	-0.249441 	0.507137 	-1.879734 	-0.080270 	0.302697 	0.000000 	0.000000 	-0.623170 	0.268882 	0.264928 	-1.177476 	
2.008767 	0.138829 	1.789551 	-0.964046 	-0.336022 	-1.741328 	2.178778 	0.630748 	-0.610247 	0.706777 	0.000000 	0.285087 	3.231715 	0.216934 	-0.882913 	1.526927 	0.000000 	1.055776 	-1.535648 	0.000000 	0.785097 	0.000000 	-0.066671 	-0.848871 	-0.482983 	-1.116604 	0.326173 	1.662386 	0.333302 	-1.797175 	1.248167 	0.000000 	-1.231132 	0.000000 	0.544918 	1.401306 	-1.541263 	0.000000 	-0.618670 	1.366718 	-0.746560 	1.034554 	-1.228078 	-0.197705 	-0.762550 	-2.768602 	0.418377 	-0.657315 	-1.202279 	0.000000 	0.704219 	0.394741 	0.000000 	0.136873 	-0.402880 	0.505792 	1.361213 	-1.097275 	1.590296 	0.741054 	-1.220544 	0.000000 	-0.659988 	-1.379468 	0.870672 	0.000000 	0.598867 	0.413151 	0.000000 	0.378351 	1.285834 	-0.345367 	1.201704 	0.207693 	1.493560 	0.000000 	0.000000 	-1.083696 	-0.631505 	0.145298 	-1.318721 	0.000000 	0.000000 	-1.438079 	0.272643 	0.361631 	-1.554628 	0.000000 	-0.832842 	-0.117915 	0.872265 	0.961379 	-1.148304 	-1.421022 	
-1.248350 	-1.607596 	1.241838 	-2.205592 	0.000000 	1.697627 	1.413468 	-2.625893 	0.423763 	0.719672 	0.949850 	-0.189050 	0.000000 	-1.090387 	-0.394991 	-0.406404 	0.000000 	-1.396913 	0.822233 	0.168028 	4.301344 	0.834098 	1.618385 	1.196950 	-1.547058 	-1.862131 	1.168458 	0.346381 	1.404814 	-1.857584 	-1.611885 	0.000000 	0.809722 	-1.638399 	0.000000 	-0.988010 	2.089219 	0.000000 	-0.856815 	1.396970 	0.792404 	0.000000 	-1.324490 	-1.725065 	0.000000 	1.441397 	0.000000 	-0.951565 	-1.883635 	1.079376 	-0.723743 	0.189407 	0.000000 	-0.204327 	-0.474653 	-1.154413 	0.000000 	0.729290 	-0.981807 	0.000000 	-0.237853 	0.000000 	0.266334 	0.228252 	1.412090 	0.977141 	0.925579 	-1.367458 	-0.602934 	-0.356492 	-0.439454 	1.195122 	-1.693628 	0.422747 	-0.810546 	-0.596572 	0.815227 	0.516923 	-1.331926 	-0.552791 	1.277340 	-0.649479 	2.041078 	-0.432678 	0.665711 	1.661563 	1.620787 	0.603768 	0.000000 	1.333440 	-0.646585 	0.559950 	0.146158 	-1.398817 	
