0.329607 	0.000000 	1.394562 	-1.390190 	-0.135399 	1.112572 	-0.465267 	1.291946 	-0.164680 	0.000000 	-1.245252 	0.000000 	0.642168 	0.827229 	-0.583816 	0.000000 	0.674138 	0.000000 	-0.403179 	0.082244 	0.000000 	1.392726 	-1.564626 	0.920842 	0.000000 	-3.116955 	-1.041929 	0.411899 	0.080707 	1.375743 	0.000000 	-1.021199 	-1.042628 	0.543627 	1.050992 	0.919050 	1.870327 	-1.915120 	0.410707 	1.502825 	-2.617872 	-0.248166 	-0.814086 	-0.178230 	1.900468 	0.000000 	0.000000 	-1.155644 	0.615732 	0.338990 	-0.641708 	-1.579401 	-0.347967 	-1.153160 	-0.784403 	-0.453837 	1.816411 	0.568147 	1.003314 	-0.753182 	0.475007 	-1.311006 	0.762206 	-0.284300 	0.847908 	0.000000 	0.475008 	-0.336191 	-0.544660 	-1.189843 	-0.816651 	0.943148 	2.003904 	0.000000 	0.358335 	0.976355 	1.260211 	-1.153036 	-0.247304 	-1.445420 	0.000000 	-2.892773 	2.494584 	0.975602 	-1.033270 	0.792527 	1.434763 	
-0.449886 	-0.726953 	-0.754085 	1.246172 	0.000000 	-1.774801 	-1.029118 	1.609726 	-0.106074 	-0.829376 	0.243973 	0.575224 	-1.972380 	0.053908 	0.000000 	-1.037240 	1.229302 	0.632440 	-0.790936 	-0.557750 	0.976071 	0.000000 	0.628379 	0.000000 	-1.768074 	1.237747 	1.788905 	1.062945 	0.486875 	-1.428346 	-1.470026 	0.566985 	1.156042 	0.433184 	-0.778525 	0.232817 	-0.898176 	-0.342172 	0.000000 	-1.563798 	1.490165 	0.860159 	0.735398 	-2.280913 	1.128571 	0.000000 	-0.471813 	1.282989 	-0.857572 	0.858061 	0.000000 	-0.690455 	0.000000 	-1.331671 	1.326245 	0.000000 	0.000000 	-1.715110 	-0.225263 	-0.266912 	-0.083904 	0.000000 	1.327673 	0.000000 	1.366765 	0.942289 	-0.209063 	0.000000 	0.000000 	0.000000 	3.454137 	-2.033540 	-0.312548 	0.000000 	0.000000 	-2.555151 	0.568194 	-0.733345 	1.622610 	0.000000 	0.000000 	2.404877 	0.000000 	-1.342340 	0.620379 	2.189757 	-2.210175 	
0.000000 	-0.482325 	1.003906 	-0.699989 	0.787317 	2.448886 	-2.045724 	1.059795 	-0.723476 	-2.319559 	-1.841045 	0.000000 	-0.938249 	0.601519 	0.000000 	0.000000 	0.373304 	0.223118 	0.000000 	0.445709 	0.000000 	-1.877700 	0.124810 	0.611049 	0.568850 	-0.221848 	2.434601 	0.753165 	1.460743 	0.970705 	0.578276 	0.239372 	-2.114051 	0.994323 	-0.235684 	1.440706 	-2.671229 	-2.535032 	0.000000 	0.472747 	-1.187692 	2.582474 	-1.606561 	0.382874 	0.000000 	0.000000 	1.427953 	-0.878984 	-1.500566 	-1.448559 	2.360667 	-0.853728 	1.253190 	-1.595288 	3.512510 	1.514529 	1.152962 	0.830819 	2.275381 	0.000000 	0.125764 	0.000000 	0.972810 	1.329911 	-0.375370 	0.873548 	1.353463 	0.083944 	-1.016119 	-2.315115 	0.448927 	-1.087418 	0.000000 	0.786773 	-1.651651 	1.208209 	-0.142530 	-1.215946 	-0.665847 	0.253510 	-1.214256 	1.710651 	0.000000 	0.968007 	-1.849248 	-0.550666 	-0.156427 	
0.000000 	-0.913908 	-1.796663 	0.407557 	-1.059546 	1.627244 	1.072363 	1.445407 	0.648212 	-0.921154 	-0.892386 	0.000000 	-0.625042 	0.297365 	0.000000 	2.561706 	-2.924950 	0.397857 	-0.086774 	0.000000 	0.000000 	0.629939 	0.000000 	0.682303 	1.827769 	-1.275679 	0.000000 	-0.944234 	1.378554 	-0.177029 	1.596934 	-0.426490 	1.213678 	-1.226582 	-1.065785 	-0.653706 	0.830407 	-1.430123 	0.000000 	-0.797449 	0.000000 	-0.944373 	0.000000 	1.818904 	0.955779 	-0.836205 	0.000000 	-2.052023 	1.047104 	-0.328637 	0.000000 	1.840302 	0.000000 	0.470368 	0.000000 	0.111433 	-1.136928 	0.348056 	-1.562984 	2.949540 	0.000000 	0.964829 	0.000000 	-0.697905 	-0.503215 	0.000000 	-1.940495 	0.781088 	-1.876231 	1.195961 	0.000000 	0.944722 	1.896448 	-1.508965 	0.366919 	-0.176008 	-1.056792 	0.000000 	-0.837976 	1.730331 	-1.380597 	1.706769 	-2.247858 	-0.603291 	1.180929 	-0.793972 	0.386083 	
-1.239487 	-0.571532 	-1.612641 	2.072488 	-0.420430 	-1.189599 	-1.974568 	0.000000 	-0.332888 	-1.000378 	0.805572 	1.077797 	-0.513621 	0.000000 	-1.797165 	0.000000 	0.293804 	0.195727 	3.130718 	3.073024 	-2.197998 	0.000000 	-0.687655 	0.066120 	-0.580332 	0.000000 	3.003594 	1.014535 	2.082064 	0.000000 	-0.218618 	0.622552 	-1.965249 	-0.088857 	0.000000 	1.267079 	-2.138389 	0.000000 	0.000000 	0.826853 	0.000000 	1.407379 	0.341563 	0.000000 	-2.230024 	1.195925 	0.000000 	1.098476 	1.286415 	1.135640 	-1.170280 	-0.501407 	-1.660318 	2.015921 	0.000000 	0.000000 	1.028445 	1.466286 	0.000000 	-2.310182 	-1.571081 	0.000000 	-1.062112 	0.538150 	-0.469463 	-1.970702 	0.000000 	-1.835234 	0.000000 	0.000000 	3.268810 	-0.794129 	-0.900421 	1.770589 	1.979434 	1.588120 	0.913367 	-2.392914 	0.000000 	0.678946 	0.747589 	-1.592121 	0.000000 	1.230990 	-2.101089 	2.323813 	-0.989526 	
1.522688 	-0.346782 	-1.318432 	-0.866090 	0.173561 	-2.908951 	0.328664 	2.364681 	0.188996 	1.207990 	-2.086336 	0.102297 	0.695144 	0.000000 	1.361732 	1.377609 	-1.024179 	-2.271136 	0.495907 	-0.154968 	-1.594475 	-0.962485 	-0.819664 	0.302709 	0.000000 	1.667268 	0.383663 	0.662328 	0.000000 	0.427909 	-0.445911 	0.000000 	1.599033 	1.023202 	0.000000 	-0.860981 	-1.465947 	0.000000 	-1.260452 	-0.504085 	-1.099947 	-0.329155 	0.453463 	2.652588 	-1.098162 	0.677453 	-0.438893 	-1.382995 	1.239886 	-0.518621 	-0.429275 	0.000000 	1.449632 	-0.960798 	0.000000 	-0.383560 	-1.415185 	0.000000 	-0.539490 	-1.134073 	0.000000 	1.529883 	-1.183168 	1.844889 	1.544664 	-1.052234 	-0.207147 	-1.074407 	1.550226 	0.306756 	0.067450 	0.000000 	-0.729404 	1.814053 	-0.673943 	-0.545956 	0.855784 	-0.908443 	0.000000 	0.843143 	0.000000 	-0.510768 	1.304983 	0.432382 	1.185895 	0.000000 	-0.486021 	
-1.112341 	1.894676 	-0.406834 	0.819876 	0.000000 	-1.006773 	-0.995841 	-1.337192 	-0.897452 	-1.129690 	0.883294 	-0.934721 	0.000000 	1.230299 	-0.504299 	0.678040 	0.893312 	-1.538062 	-0.221301 	1.585192 	0.000000 	0.147584 	0.152983 	-0.465897 	1.223899 	1.141383 	1.664814 	0.318037 	0.444813 	1.064605 	0.000000 	0.197610 	0.841250 	-2.141090 	0.872974 	-1.341817 	0.000000 	1.331851 	-0.265499 	0.000000 	-0.797507 	1.145330 	-0.910636 	-0.804744 	0.188373 	-2.058226 	0.562334 	0.559240 	1.853693 	-1.632024 	-0.498053 	0.000000 	0.817459 	0.531545 	1.115482 	0.996049 	0.302050 	-1.442513 	-0.144195 	0.000000 	-2.574209 	0.510554 	1.016917 	-0.233682 	-1.667542 	-0.677554 	-0.361642 	-1.010510 	1.255026 	0.000000 	1.587696 	-0.388544 	-1.135249 	0.734893 	1.052019 	-0.425155 	0.726512 	-0.561092 	0.000000 	0.455298 	0.494549 	0.371718 	1.191998 	0.179686 	-1.420594 	1.332546 	-1.422548 	
0.780310 	1.393155 	1.561560 	0.000000 	1.698053 	2.153195 	-0.921113 	1.457372 	-1.226540 	-0.478962 	0.000000 	2.296802 	-2.314296 	-0.349625 	-1.299484 	1.315759 	-0.363712 	-2.391119 	0.000000 	0.000000 	-0.380138 	0.907450 	-1.763214 	0.000000 	0.993947 	-0.577397 	1.950044 	1.099489 	0.779973 	0.000000 	1.736168 	0.000000 	0.439181 	-1.214348 	-1.957762 	1.676289 	-0.676266 	0.873235 	0.516279 	3.240512 	-1.322340 	0.743596 	-1.975747 	-0.507498 	0.213337 	-0.078307 	1.610927 	0.000000 	-0.264497 	0.000000 	0.000000 	-0.566693 	-2.246976 	-1.051691 	-1.100543 	0.000000 	-0.732267 	-0.732379 	0.492682 	1.513265 	0.519442 	0.606601 	1.040263 	-2.117731 	-1.719546 	0.287928 	0.000000 	1.498833 	-2.487831 	-0.991215 	-0.936404 	0.292054 	1.575168 	0.937894 	1.243034 	-1.211628 	1.180894 	-0.180943 	-0.235317 	1.409909 	-1.695903 	-0.397951 	-1.563676 	1.838602 	-0.932923 	0.429459 	0.000000 	
-1.439448 	0.000000 	0.510655 	0.845188 	1.083033 	-2.108880 	0.000000 	1.356298 	0.000000 	0.720726 	-1.119182 	-0.506865 	-0.688692 	-2.221640 	1.742011 	1.716771 	-1.033700 	-0.670230 	0.433258 	1.429359 	0.000000 	-1.197174 	2.123543 	0.489335 	0.657089 	0.000000 	1.983015 	1.020397 	1.975273 	0.000000 	0.000000 	-1.682366 	-0.409698 	-0.632727 	0.000000 	2.091921 	-2.131736 	0.000000 	-1.199864 	0.287671 	1.135314 	2.338190 	-0.485721 	0.000000 	-1.391024 	-1.202451 	0.218505 	0.189538 	1.089093 	1.538729 	0.889386 	-1.969609 	0.835987 	0.000000 	2.303699 	1.398950 	0.000000 	0.657916 	0.339324 	0.000000 	0.574223 	0.939803 	-2.275180 	-0.306506 	-1.509647 	0.000000 	0.000000 	0.753520 	-0.572204 	-1.085105 	-0.724747 	-0.853485 	-2.084934 	-1.831855 	-1.676972 	1.007680 	0.831873 	0.276877 	0.000000 	0.000000 	-1.613787 	1.917472 	0.331693 	0.000000 	-1.364655 	-1.372750 	0.681188 	
-1.351274 	1.766161 	0.540463 	-1.595969 	0.000000 	0.000000 	0.000000 	-1.204389 	-1.003481 	0.415065 	0.000000 	-1.437453 	1.470433 	-0.641334 	2.278836 	2.237012 	-1.614209 	-1.494669 	0.244807 	-1.870719 	0.258187 	-1.008498 	1.137555 	0.000000 	-1.543871 	-1.044764 	-1.917454 	-0.329766 	-0.070888 	-0.789704 	1.020955 	-1.800716 	0.979418 	-0.112125 	-1.291254 	0.000000 	-0.243453 	0.283064 	0.510365 	0.000000 	0.000000 	3.325810 	-2.085630 	-2.156496 	0.548311 	-1.874383 	0.609149 	1.220089 	-0.612490 	2.444907 	-1.853617 	0.000000 	0.792412 	0.000000 	-1.065943 	0.645250 	0.000000 	-0.935284 	2.167111 	1.037283 	-0.585003 	0.592427 	0.000000 	-0.624864 	-2.169689 	1.100996 	1.108489 	1.701109 	-0.458906 	-2.332222 	-0.602887 	0.000000 	0.000000 	1.333243 	1.134263 	0.587965 	-0.468316 	3.028363 	1.124930 	0.686161 	0.876300 	-0.397231 	1.571823 	-1.975791 	-0.351154 	0.000000 	2.527225 	
