-0.609766 	0.358531 	1.829715 	-0.667511 	0.000000 	0.000000 	0.000000 	0.000000 	1.709141 	-1.072721 	0.000000 	-1.257819 	0.000000 	0.124297 	1.391387 	0.000000 	0.000000 	0.000000 	0.000000 	0.678067 	0.000000 	-0.082731 	0.400489 	0.798841 	0.000000 	0.000000 	-0.351128 	0.000000 	0.437875 	-1.060739 	0.000000 	0.000000 	-0.650517 	0.630974 	0.044889 	0.000000 	1.285937 	0.000000 	1.536123 	-1.456248 	1.145865 	0.000000 	-0.207104 	0.000000 	-1.990348 	-0.478805 	0.000000 	-0.992367 	0.000000 	0.000000 	0.000000 	1.242137 	-1.021426 	0.829923 	0.000000 	0.467191 	2.020656 	-0.217235 	0.000000 	1.348658 	0.419119 	0.000000 	0.000000 	-0.574777 	0.000000 	0.000000 	0.000000 	-1.738147 	-1.872622 	0.945576 	-1.009595 	0.465447 	1.379664 	-0.811559 	0.420919 	0.999446 	0.000000 	0.389180 	0.489014 	0.343131 	0.000000 	-1.295370 	-0.429004 	-0.287855 	-0.683166 	-0.707496 	-0.737186 	-1.306803 	-0.400234 	2.001962 	0.000000 	-1.302045 	
0.807071 	0.000000 	1.268605 	-0.319024 	0.535190 	0.000000 	-0.928093 	0.000000 	0.000000 	0.000000 	-1.096811 	-1.204099 	-2.325717 	1.310834 	-0.561369 	-0.786130 	0.000000 	1.538324 	0.232545 	0.000000 	0.000000 	0.000000 	-0.406298 	1.363289 	0.000000 	0.000000 	1.132285 	0.000000 	0.000000 	-1.883497 	-0.134403 	0.000000 	1.204471 	-0.658400 	0.000000 	0.720827 	0.000000 	0.550740 	0.609478 	1.027145 	0.000000 	0.145767 	0.000000 	0.937314 	1.107642 	0.862277 	0.325022 	0.000000 	-0.579067 	1.449090 	-1.466842 	-0.626322 	0.000000 	-1.395029 	-0.462760 	0.000000 	0.000000 	-0.484658 	0.000000 	-0.407849 	-0.964497 	-2.169362 	0.970513 	0.000000 	-1.890153 	0.528826 	1.953074 	0.085903 	0.905616 	-2.204432 	0.946910 	-1.637987 	0.771715 	0.000000 	0.000000 	0.000000 	0.000000 	0.785037 	1.317835 	0.000000 	0.000000 	0.377166 	1.405953 	-2.253238 	-1.928789 	0.000000 	0.644624 	0.794588 	1.178398 	0.000000 	-0.187568 	0.000000 	
-0.969710 	0.000000 	0.000000 	0.787599 	1.760358 	0.000000 	-1.710859 	0.881618 	0.649244 	-0.777894 	-1.443461 	-0.736242 	0.752195 	0.000000 	0.875640 	0.532921 	0.263424 	-0.409713 	0.472522 	0.000000 	0.576642 	0.000000 	1.498335 	-0.762093 	0.000000 	-1.225824 	-1.115720 	0.463526 	-0.325571 	0.851393 	0.991351 	0.377151 	-1.375840 	-0.608059 	-0.490348 	0.771908 	-0.244707 	0.000000 	0.864687 	-0.333529 	0.616701 	-1.112885 	0.000000 	0.000000 	0.870507 	-1.478407 	0.000000 	-1.167145 	0.000000 	-1.162922 	-0.209450 	0.000000 	-0.239957 	0.440797 	0.000000 	0.472518 	-0.683764 	0.000000 	0.651013 	0.000000 	0.768346 	0.000000 	0.416877 	0.000000 	1.975789 	0.664450 	-2.347977 	-0.312018 	0.686107 	-0.426166 	0.000000 	0.382611 	0.775772 	0.000000 	0.339477 	0.000000 	0.777894 	-1.521034 	-0.213188 	0.691025 	0.000000 	0.361116 	-0.662714 	0.147584 	0.000000 	-1.813231 	0.000000 	0.296393 	0.000000 	1.846240 	0.801756 	-1.010239 	
0.000000 	-1.052964 	0.000000 	-0.693165 	0.523718 	0.568492 	0.000000 	0.000000 	-0.830230 	0.619425 	-0.551873 	0.974518 	0.000000 	-0.411103 	0.000000 	0.733617 	-0.920036 	-0.599619 	-1.245743 	-1.326115 	-0.361786 	0.378930 	-0.271465 	-1.000489 	0.000000 	-1.500000 	-1.682191 	1.324739 	1.004278 	-0.090748 	-0.313336 	-0.099965 	-0.887041 	0.493687 	-0.598842 	-0.770946 	1.559628 	0.000000 	1.159528 	-0.427840 	-0.445144 	0.932214 	0.912461 	-0.780005 	-1.355386 	0.000000 	1.365332 	-1.497066 	0.000000 	-0.604660 	0.425332 	0.329511 	1.058703 	0.000000 	0.535009 	0.000000 	1.115817 	0.849042 	-1.027765 	0.000000 	0.978595 	-0.393194 	0.400695 	0.489953 	0.271688 	-0.626156 	0.215934 	0.000000 	-0.712329 	0.672181 	0.000000 	-1.220080 	0.311740 	2.019525 	0.863928 	0.000000 	-1.592049 	0.000000 	-0.899656 	-1.116735 	0.673421 	0.586883 	0.114672 	0.000000 	0.000000 	0.984572 	0.000000 	1.420192 	0.000000 	0.146956 	0.760337 	1.399364 	
0.000000 	0.000000 	0.716205 	0.400142 	0.000000 	0.000000 	0.233089 	-0.178913 	1.890072 	-0.914897 	0.000000 	0.000000 	0.000000 	-0.299647 	0.000000 	0.362071 	-0.571479 	0.000000 	-2.278822 	-0.524354 	-0.964947 	0.261591 	0.000000 	0.000000 	1.094852 	-1.837661 	0.000000 	1.022148 	0.000000 	0.982890 	-0.750229 	-0.506056 	0.681437 	-0.299020 	0.000000 	-0.569094 	0.000000 	-0.755737 	0.000000 	-0.210011 	0.435867 	0.000000 	-0.795205 	-0.138725 	0.000000 	-0.457693 	1.633232 	-0.880727 	0.000000 	0.093737 	0.873344 	0.000000 	1.995564 	-0.498885 	-1.369347 	0.993630 	0.000000 	0.000000 	-0.979433 	1.428156 	-0.705584 	0.868395 	1.820559 	1.008521 	0.000000 	0.959329 	-0.123115 	0.738514 	1.431351 	-0.566632 	-0.989003 	0.439496 	1.581635 	-1.806131 	-0.799701 	0.000000 	1.739871 	-1.658056 	0.000000 	0.708598 	0.000000 	0.344203 	0.641170 	0.000000 	-0.564961 	0.724136 	0.000000 	-0.611991 	-0.696794 	0.600321 	-1.231445 	-0.288341 	
-1.238940 	0.556934 	0.744804 	-1.379845 	-0.050919 	0.000000 	0.253724 	-0.929102 	0.470542 	-1.005760 	0.944586 	0.000000 	-1.968698 	0.816497 	-0.732893 	-0.233957 	0.650127 	0.375591 	1.381841 	0.508773 	0.648490 	0.000000 	0.000000 	0.000000 	0.000000 	0.657919 	0.974211 	0.000000 	-1.229682 	0.000000 	0.000000 	0.319788 	0.000000 	-0.330973 	0.935771 	0.374304 	1.432542 	-1.055215 	0.844053 	-0.562198 	0.996967 	0.536777 	0.000000 	-0.929359 	0.812013 	0.000000 	0.000000 	-1.818263 	-1.373432 	0.779852 	0.000000 	0.000000 	0.000000 	-1.254150 	0.604002 	0.000000 	-0.468743 	0.000000 	0.385705 	1.467968 	0.000000 	0.000000 	1.563066 	1.404927 	-0.375591 	1.465634 	0.000000 	0.000000 	2.031601 	0.795795 	0.771001 	1.227566 	0.000000 	0.000000 	-0.699145 	-1.160574 	0.000000 	-1.080445 	-2.047268 	1.906991 	-0.296307 	0.000000 	0.000000 	-1.138862 	-0.568346 	-0.215594 	-1.937113 	0.250490 	-0.531186 	0.000000 	-1.039650 	0.000000 	
0.240082 	0.000000 	-0.261894 	0.000000 	0.000000 	-0.224028 	-1.311068 	0.844399 	-0.144411 	-0.400706 	-0.623423 	1.654822 	0.000000 	0.000000 	-0.121432 	-0.872874 	0.000000 	0.000000 	-0.559582 	0.000000 	-0.146939 	0.813725 	0.232932 	-0.942412 	0.000000 	0.000000 	-0.395420 	0.000000 	1.999761 	-0.800697 	0.000000 	1.387974 	0.000000 	-0.744254 	0.999895 	1.227629 	1.139138 	0.000000 	0.850358 	0.551484 	-0.856789 	1.202739 	-0.378189 	-0.083567 	0.342149 	0.000000 	0.000000 	0.204370 	-0.567153 	1.031354 	0.374677 	0.958860 	-0.639848 	1.770298 	0.000000 	0.695566 	-0.306840 	0.000000 	-1.716026 	1.294472 	0.000000 	-1.258299 	0.067420 	-0.706544 	0.000000 	0.000000 	-0.374677 	0.884324 	0.000000 	-0.335353 	-0.874330 	-0.191045 	0.000000 	-0.804354 	-1.757448 	1.186115 	1.668437 	0.000000 	0.000000 	1.225556 	0.840505 	0.598991 	1.719647 	-0.897235 	0.000000 	-1.243945 	0.000000 	-1.048321 	-1.920381 	0.000000 	0.000000 	-1.492358 	
0.229993 	0.000000 	0.000000 	-0.963560 	0.000000 	-0.921465 	-1.286337 	0.308364 	-0.239665 	-1.077186 	0.667849 	0.000000 	0.304379 	0.000000 	0.720301 	0.000000 	0.000000 	0.000000 	-1.328838 	0.000000 	-0.347501 	-0.953102 	-1.000996 	-0.949569 	0.577700 	1.334147 	-1.645714 	-0.258167 	0.902599 	0.841875 	0.674121 	0.145390 	0.352278 	0.000000 	0.000000 	0.000000 	0.815011 	1.520431 	0.285691 	-1.076480 	0.000000 	-0.395567 	-0.905862 	0.000000 	0.992232 	-0.202800 	1.359475 	-0.813495 	1.159543 	0.851820 	0.546874 	1.165441 	0.000000 	0.914901 	0.000000 	-0.662639 	0.000000 	1.119185 	1.813379 	0.863695 	-0.299936 	-0.530570 	0.000000 	0.000000 	-0.274026 	-1.175275 	-0.946969 	-0.675914 	-0.551639 	0.552252 	-0.595813 	0.000000 	1.413519 	-1.317510 	-0.725236 	0.919752 	-0.859823 	0.000000 	0.977600 	0.624872 	0.000000 	0.000000 	-0.520969 	-0.660364 	0.000000 	0.000000 	-1.119440 	0.237915 	1.004919 	0.000000 	-1.085587 	0.000000 	
0.000000 	1.786867 	0.983418 	-1.509619 	-0.178408 	0.000000 	0.000000 	-0.305427 	0.000000 	-0.381580 	1.418399 	-0.211492 	0.468198 	-0.822209 	-0.650648 	-0.959233 	0.000000 	0.000000 	0.600163 	-1.737112 	-0.297485 	-1.047740 	0.000000 	0.000000 	0.000000 	0.583691 	1.229540 	-1.269635 	1.807744 	0.616355 	0.337208 	1.743790 	0.000000 	2.122343 	-0.490550 	0.000000 	0.000000 	-0.909458 	0.000000 	0.000000 	-0.915758 	-0.941012 	0.531264 	1.108906 	-0.361915 	-0.691544 	-1.057231 	0.000000 	-1.284429 	0.604688 	0.226083 	0.261024 	-1.063872 	0.711856 	-0.320816 	0.608777 	-0.712893 	0.000000 	0.000000 	0.995739 	-1.690602 	0.000000 	0.544205 	-1.074371 	-1.005087 	0.000000 	0.441796 	0.746712 	0.000000 	0.758598 	-0.755592 	0.000000 	0.000000 	-1.200365 	0.000000 	0.607279 	-0.611603 	0.000000 	0.230527 	0.577175 	2.049926 	0.815398 	0.000000 	0.000000 	0.000000 	1.132147 	0.434352 	-0.837619 	0.000000 	0.000000 	-0.600808 	-1.423530 	
0.000000 	-0.771160 	0.415797 	-0.987187 	-0.747239 	0.638834 	-0.832018 	-0.199222 	0.817554 	0.000000 	-0.540050 	0.000000 	-0.277444 	-0.375967 	0.000000 	0.000000 	-0.437399 	1.322380 	0.334793 	-0.807117 	-0.163220 	0.000000 	0.233971 	0.694632 	0.211964 	-2.031773 	0.000000 	0.000000 	0.296602 	-1.096799 	-0.993839 	-1.254112 	0.000000 	-0.998783 	0.000000 	-0.239685 	1.360506 	-0.204528 	0.430444 	-0.713635 	1.246177 	1.358720 	-1.132319 	-1.953845 	0.916447 	0.000000 	0.757529 	0.000000 	-0.335344 	0.000000 	0.605659 	-0.811270 	0.985061 	-0.760644 	1.044178 	-0.251497 	-0.509938 	1.474223 	0.830756 	0.411292 	-0.506799 	-1.379584 	0.156789 	0.000000 	-0.770413 	0.000000 	-0.163787 	1.191354 	1.294427 	0.514499 	1.069433 	-1.122809 	-0.844752 	0.000000 	0.712619 	0.782248 	0.778044 	0.831852 	0.962457 	0.343072 	-0.912269 	1.820308 	0.840985 	0.091902 	-0.974917 	-0.817628 	0.000000 	0.000000 	0.000000 	0.370503 	-0.339627 	1.106392 	
