-1.068064 	2.342565 	1.361463 	-2.673587 	1.667109 	0.987472 	0.595204 	-1.316730 	-2.181003 	1.023720 	1.588508 	-1.557147 	-0.633159 	0.000000 	0.595496 	-2.143526 	-1.373230 	1.907468 	-1.274309 	-1.265781 	0.000000 	-2.642248 	0.257825 	1.736135 	0.932931 	2.331792 	-0.889153 	0.000000 	-0.197675 	0.000000 	1.898358 	0.000000 	1.408330 	0.000000 	0.338183 	0.751054 	-1.246487 	-0.585577 	1.541450 	-0.397594 	1.469565 	0.665781 	1.101747 	0.000000 	-0.962213 	-0.445105 	-0.414568 	0.986418 	-2.148649 	1.390855 	-0.357869 	-2.343903 	0.000000 	-3.399839 	0.814998 	0.553523 	0.235923 	1.843801 	-0.560144 	0.546392 	1.802007 	-0.728635 	-3.287467 	0.000000 	0.583242 	-0.482341 	1.200828 	0.089758 	1.752905 	1.986045 	0.000000 	0.000000 	0.425044 	-1.932105 	-0.955375 	2.940974 	0.000000 	
0.375860 	-0.138971 	-0.379538 	0.098512 	0.051817 	0.000000 	-0.701915 	0.000000 	-2.084302 	-1.415434 	1.545862 	0.743689 	1.239795 	-1.407827 	-1.705454 	1.750627 	-0.861287 	-1.051563 	0.597567 	-0.635619 	2.770857 	-0.515924 	-0.240283 	-0.441448 	0.000000 	-1.628344 	-0.640540 	-0.462564 	0.479344 	0.817278 	-1.293876 	1.325553 	-0.323030 	0.302665 	-0.257625 	-2.070687 	-0.981973 	1.518843 	0.229218 	0.692794 	0.411875 	0.000000 	1.675265 	0.622028 	-1.120952 	0.000000 	-0.290069 	0.000000 	-1.601639 	1.562829 	-0.841252 	0.000000 	0.974432 	1.860327 	-1.455970 	0.306553 	0.659490 	-1.331899 	-0.731682 	-1.104765 	2.732977 	0.125927 	0.506763 	1.697658 	1.361924 	-0.558670 	-0.218158 	0.936970 	-1.715068 	-0.942222 	0.894117 	-0.060995 	0.000000 	0.000000 	-0.755879 	0.766104 	1.180420 	
0.959942 	-0.407533 	0.000000 	-0.394470 	0.689326 	0.278263 	0.612049 	0.000000 	-0.667024 	0.000000 	-0.814633 	-1.949483 	0.000000 	1.039126 	0.236940 	-0.478658 	-0.847654 	0.721469 	-1.268995 	0.685759 	0.000000 	0.398028 	-0.148801 	0.000000 	-1.341288 	0.978455 	0.267458 	0.124816 	-0.599045 	-2.452787 	-0.569155 	-0.769571 	0.371681 	0.806498 	-0.685284 	-2.224796 	-0.211983 	1.841972 	2.095483 	-2.664924 	0.000000 	-0.441679 	1.183720 	-0.491600 	-0.203177 	1.320092 	-0.375261 	1.775014 	2.651676 	-1.123003 	-1.598747 	0.291987 	-0.118939 	0.000000 	2.277157 	-1.166440 	0.698311 	0.594760 	0.620597 	-0.725149 	0.149577 	2.947803 	-1.173929 	0.272556 	-2.437750 	0.000000 	0.000000 	0.000000 	-0.399641 	2.023227 	-1.690982 	-0.584882 	0.000000 	0.000000 	0.991503 	1.985636 	0.000000 	
-1.394533 	0.320495 	0.000000 	-2.553926 	0.498621 	-0.515001 	-0.400861 	0.461442 	-1.716875 	-0.244092 	1.774343 	0.257233 	-1.156866 	0.000000 	-1.848400 	1.296020 	0.632061 	0.344228 	0.436927 	-3.004385 	1.672182 	-1.262664 	-1.056836 	-0.362830 	-1.095896 	-0.212829 	-0.364735 	2.883540 	0.613974 	1.263613 	-0.737589 	-0.270879 	0.000000 	0.000000 	-1.272671 	-1.897647 	1.070063 	1.239004 	0.000000 	-1.854878 	0.474040 	1.762671 	2.283905 	0.375710 	-1.775601 	-0.801864 	0.984359 	4.005573 	0.718198 	-1.552820 	0.000000 	-0.965760 	2.411469 	2.320222 	-1.038422 	0.661492 	0.000000 	2.217935 	-0.801031 	1.249255 	2.311029 	0.000000 	-0.815744 	2.382872 	-2.204941 	1.641350 	0.000000 	0.893231 	-1.161472 	-2.127994 	-1.532459 	-0.804799 	-1.263176 	0.775002 	1.018102 	-1.869803 	-0.748902 	
1.464396 	1.383954 	0.000000 	1.409770 	0.000000 	0.000000 	0.549498 	0.000000 	0.000000 	-2.361451 	-1.546343 	-2.018384 	0.560135 	0.533282 	1.782499 	0.480720 	0.361429 	0.571550 	-1.132043 	0.000000 	0.000000 	-1.610191 	-0.999055 	0.000000 	1.300808 	0.000000 	-0.263582 	-2.371320 	0.000000 	-1.542718 	0.000000 	0.000000 	-1.276499 	2.245137 	1.249285 	-1.189950 	-2.022736 	0.000000 	0.568415 	0.000000 	-2.208784 	1.054295 	0.000000 	-0.532924 	0.709076 	1.075006 	-2.377242 	0.581108 	1.871166 	-0.857160 	1.050149 	-2.656656 	-0.421445 	-1.337368 	2.874793 	0.399654 	-0.285703 	2.441351 	0.000000 	0.732389 	2.471162 	1.404606 	-2.328547 	0.312253 	0.000000 	-0.599014 	3.505748 	-1.502433 	0.000000 	0.000000 	-1.247267 	-0.428068 	0.955317 	0.000000 	0.000000 	0.000000 	0.438255 	
0.000000 	1.037487 	0.450365 	0.419817 	-0.946815 	2.008725 	-1.467887 	0.000000 	-1.211409 	0.000000 	-1.747564 	0.000000 	0.183433 	0.743324 	1.444814 	0.000000 	-0.609513 	-1.638742 	0.000000 	0.000000 	0.000000 	-1.317011 	0.335124 	-0.866488 	1.331905 	0.000000 	-2.186885 	-0.153764 	-1.010467 	1.157209 	-1.578099 	-0.774912 	-0.605674 	-0.287026 	0.674047 	0.621917 	-0.594908 	0.000000 	0.000000 	0.000000 	1.807369 	0.000000 	1.075557 	0.711985 	-0.094361 	0.559053 	-1.346740 	0.000000 	0.000000 	1.119577 	0.470776 	-2.166181 	1.126824 	0.765990 	1.231103 	0.000000 	-0.897250 	2.826554 	0.204849 	1.211409 	1.502065 	0.000000 	-0.541541 	0.000000 	0.717676 	1.948654 	-1.820796 	1.219515 	-1.505012 	0.000000 	-1.240590 	0.000000 	-1.811128 	0.000000 	0.420687 	0.000000 	0.436792 	
-1.431767 	-0.684454 	0.000000 	0.000000 	-0.515872 	0.795836 	-0.923936 	-1.716019 	-1.387542 	-2.472749 	0.723048 	-1.555500 	-1.085583 	0.646468 	-1.345115 	2.115278 	-0.419510 	-0.142974 	0.582089 	-1.259875 	1.807221 	0.684819 	0.100285 	0.887416 	-0.567197 	0.000000 	-4.007901 	2.603735 	-0.925118 	1.025497 	-0.683230 	-0.209576 	-0.386218 	1.875240 	0.000000 	-1.840709 	0.000000 	1.439274 	0.793871 	0.000000 	-0.668686 	0.816135 	1.401880 	0.000000 	0.694115 	0.000000 	1.364518 	-0.351254 	-1.479200 	1.912074 	-1.275343 	0.000000 	0.528034 	1.541639 	-0.952876 	-0.583300 	0.501927 	1.750464 	-0.660714 	-0.758318 	3.315467 	0.319281 	-0.416945 	1.370406 	0.000000 	-0.356059 	-2.424168 	0.998531 	0.000000 	-0.347012 	0.000000 	0.000000 	-1.750210 	0.384498 	1.485390 	0.707797 	1.688682 	
0.000000 	0.876524 	0.944066 	1.272350 	1.207194 	-1.913818 	0.000000 	0.000000 	-0.165122 	0.000000 	-0.545002 	0.650328 	1.396793 	-1.434828 	0.135288 	-0.214696 	1.509068 	-2.261876 	2.036130 	-0.562225 	0.792157 	-2.136486 	0.000000 	0.000000 	2.062063 	-0.678659 	-1.715265 	-0.246474 	-1.733922 	0.884172 	0.462080 	1.491829 	-0.907795 	1.044975 	1.801672 	0.000000 	-1.130102 	-1.493328 	0.445661 	1.244783 	-1.312884 	-0.817933 	1.595587 	0.263782 	-0.707594 	0.000000 	0.144495 	0.920350 	-1.067633 	1.293347 	0.000000 	-2.022967 	0.000000 	0.207125 	-0.542349 	-0.860645 	-2.255302 	-0.209753 	0.000000 	0.000000 	3.626037 	0.631960 	0.301968 	1.769323 	-0.849515 	0.000000 	0.000000 	1.153075 	0.000000 	0.156329 	-1.485723 	0.547979 	-0.106294 	0.000000 	-0.974886 	0.482965 	-1.391396 	
0.360476 	-0.597857 	0.244858 	-2.049636 	1.445722 	1.558035 	-0.160866 	-0.845828 	-1.928551 	3.072937 	-0.454039 	-0.531151 	3.080213 	0.000000 	0.643550 	-3.504212 	1.331442 	-2.101730 	0.000000 	0.544033 	0.000000 	-1.885161 	-0.526593 	1.258795 	0.000000 	-0.569496 	-2.022655 	-1.294725 	0.448873 	0.000000 	0.950501 	-0.891391 	0.280584 	-1.126734 	1.220846 	0.394688 	-0.831306 	-1.140846 	-0.501700 	-0.532107 	1.996025 	-1.354792 	2.674391 	-0.978483 	-0.666146 	0.000000 	0.000000 	2.235439 	-1.557696 	2.142387 	-2.322269 	0.805680 	1.669641 	1.533371 	-1.588767 	0.702877 	-1.907443 	1.360402 	-1.337082 	0.869170 	0.000000 	2.100726 	-2.020701 	1.091218 	0.000000 	1.172772 	-1.015328 	1.620798 	-0.986662 	1.450221 	-1.987537 	0.000000 	0.580454 	0.000000 	0.598937 	1.497350 	-0.055283 	
-0.461511 	-0.588237 	0.420374 	0.000000 	0.000000 	-1.127396 	-2.399798 	-1.110587 	-1.705845 	-2.077583 	0.000000 	0.000000 	0.686918 	-0.872485 	0.000000 	0.401281 	1.377479 	-1.258230 	0.000000 	1.129442 	0.391232 	-1.902106 	0.000000 	-0.338714 	1.940787 	-2.815469 	0.000000 	0.000000 	0.505451 	0.780026 	-0.872894 	0.507734 	0.000000 	0.303878 	1.833825 	0.661298 	0.475529 	1.037337 	-0.103297 	1.874177 	-0.110615 	-1.891217 	0.485642 	1.443797 	1.656201 	2.611143 	2.169235 	-2.093533 	-0.977582 	0.706767 	0.000000 	1.165473 	0.504784 	1.956594 	1.654529 	-1.772326 	-1.269706 	-2.020696 	1.087849 	0.662894 	1.345553 	-0.563064 	-0.207514 	1.819471 	1.598117 	0.000000 	-0.937092 	-0.666740 	-2.354421 	-0.638317 	-0.858624 	-0.430400 	-0.987741 	-1.568834 	0.328528 	1.777939 	1.055548 	
