1.065998 	-1.473351 	1.238139 	-1.510977 	0.995570 	-1.539204 	-0.965939 	0.557203 	-0.592743 	-1.119096 	0.391676 	-0.736510 	-1.228063 	0.796249 	-1.981098 	0.000000 	1.236257 	0.704724 	0.374600 	1.127226 	1.138998 	0.000000 	1.058241 	0.000000 	-1.774902 	-1.458617 	0.503536 	0.000000 	-0.248141 	0.000000 	0.119419 	0.298512 	0.784924 	-2.057970 	0.000000 	0.000000 	2.213657 	-0.634804 	1.253807 	0.372441 	-0.467558 	0.657334 	1.238637 	-0.464637 	-1.200783 	1.907736 	0.000000 	-0.388811 	-0.655238 	1.752179 	0.000000 	0.671900 	2.514421 	0.443980 	-0.429477 	-0.966030 	1.053121 	0.000000 	-1.431678 	0.000000 	0.997543 	-2.083834 	0.000000 	-0.347287 	1.656605 	-2.511353 	0.063821 	-1.042388 	0.000000 	0.675116 	-1.729438 	-1.135174 	0.000000 	1.471881 	-0.733488 	0.000000 	-1.108103 	1.164153 	0.959602 	1.329437 	0.000000 	0.000000 	0.000000 	0.856002 	
0.332833 	0.000000 	-1.451769 	1.055705 	-2.184575 	-1.991494 	0.000000 	-2.008591 	1.258690 	0.110918 	-1.335836 	-0.643588 	-1.671373 	-0.981586 	1.267092 	0.895217 	0.712402 	-1.017327 	0.709026 	0.834819 	-1.966344 	1.266455 	0.515236 	0.891930 	-1.049668 	1.017270 	-0.663214 	-1.279441 	1.302812 	0.885450 	-0.320533 	-0.697867 	-0.547466 	1.691463 	-0.272439 	-2.393817 	-0.308434 	2.446807 	-0.141438 	-0.192935 	1.449162 	-0.650200 	-2.341075 	0.097985 	-1.398869 	1.936010 	-1.553443 	0.223545 	1.521854 	1.119265 	-0.334433 	-2.738272 	1.414248 	0.625863 	0.284622 	2.059886 	0.000000 	2.356461 	0.237108 	0.722782 	0.000000 	1.444222 	-1.475963 	0.000000 	-0.149223 	1.526610 	1.463640 	-1.381371 	1.007295 	0.739182 	1.169412 	-1.903015 	0.450906 	0.335129 	0.342758 	0.723673 	1.810183 	-1.229585 	-1.783320 	-1.225332 	0.000000 	-1.351520 	1.451425 	-1.451918 	
0.000000 	0.194023 	0.959938 	-0.643753 	1.315789 	-0.327052 	0.000000 	0.342211 	0.166294 	1.372162 	-1.094649 	1.476037 	0.237457 	0.998074 	2.667634 	0.476464 	-0.539769 	-1.467110 	0.000000 	1.387764 	0.584604 	-1.352073 	-0.586367 	0.000000 	0.000000 	0.704625 	2.092103 	-2.045995 	0.409142 	-1.364996 	0.757471 	-2.399814 	0.398180 	1.527332 	-1.302600 	0.851037 	-1.084336 	-1.702116 	-1.865178 	1.225239 	-0.258850 	0.000000 	-1.989981 	-0.190516 	0.228252 	-0.957798 	-1.625635 	-1.742767 	1.890215 	1.061025 	0.793541 	0.519973 	0.469359 	0.000000 	-1.108360 	-0.329404 	-0.881868 	0.000000 	1.338143 	-0.648712 	-0.091441 	0.000000 	-0.754895 	-1.457703 	-0.127512 	0.432313 	-1.550284 	1.165450 	-1.429609 	-0.617267 	2.209936 	0.826359 	-0.498086 	1.449965 	1.039347 	0.298963 	-0.222113 	-0.507342 	0.143368 	0.654821 	0.759289 	-0.714595 	-0.508949 	0.315589 	
0.610564 	-1.846709 	1.011860 	-0.427377 	-1.326657 	-0.328905 	-1.078482 	-0.842027 	0.866532 	0.955184 	-2.250417 	-0.139657 	2.209542 	-1.430119 	-0.578809 	0.964891 	0.000000 	-0.903432 	-0.995735 	1.145443 	-0.918632 	-0.243714 	-1.920920 	-0.371473 	-1.594666 	-1.145574 	0.000000 	1.632720 	2.009849 	0.511904 	0.000000 	-0.475408 	0.359239 	1.971115 	-1.803196 	-1.187642 	0.000000 	1.504222 	0.291624 	-0.476783 	0.000000 	-0.780998 	0.663962 	0.000000 	-0.710615 	0.000000 	2.503691 	0.000000 	-0.541192 	0.600178 	-0.947187 	0.000000 	1.092206 	-2.024037 	0.311988 	0.256788 	1.636351 	0.688900 	-0.739669 	1.713158 	0.000000 	0.000000 	0.000000 	-0.922010 	-0.811758 	0.856066 	1.325109 	0.796964 	-0.374578 	1.068853 	-0.625141 	-1.039502 	2.208145 	-0.276522 	-0.455937 	1.599548 	-0.792963 	0.000000 	0.000000 	0.000000 	0.515057 	0.000000 	1.077843 	-0.531903 	
2.680296 	-2.788245 	-2.489366 	0.000000 	0.000000 	2.916047 	1.283349 	-0.999340 	0.000000 	-1.654657 	-0.397732 	-0.256821 	-0.419670 	0.898462 	0.000000 	-1.616126 	0.000000 	0.891899 	1.576086 	-1.616795 	-0.166301 	0.000000 	0.000000 	1.867060 	1.875597 	-1.805268 	-1.283608 	-1.881123 	-2.994853 	-1.100419 	0.000000 	-0.818394 	3.427515 	0.847948 	2.672356 	0.563973 	0.000000 	0.000000 	1.057990 	0.375214 	0.455952 	0.461453 	0.838341 	-2.174595 	0.000000 	-0.175568 	1.074646 	0.000000 	-1.040782 	1.386364 	1.519881 	0.476880 	-1.484528 	1.007711 	0.423122 	-1.143318 	0.437490 	-0.212348 	-1.119044 	-1.753111 	-1.855313 	-0.531808 	0.491122 	0.089038 	0.000000 	-0.469396 	0.000000 	3.012733 	-0.558335 	0.155824 	1.231564 	-0.461536 	2.148205 	0.825798 	-0.214254 	-0.491202 	0.000000 	-0.665591 	-0.761533 	1.095288 	0.000000 	0.000000 	-1.129753 	-0.484339 	
-2.491208 	1.350941 	-2.376859 	0.000000 	1.321443 	0.000000 	1.444109 	0.000000 	-1.361475 	0.748241 	-1.310586 	2.732818 	1.645278 	-0.807830 	-1.100983 	0.894692 	-1.254473 	1.213316 	-2.415635 	-1.331041 	0.827848 	-0.689779 	0.799177 	0.000000 	-0.607859 	0.000000 	2.499667 	1.173892 	0.000000 	-0.220607 	0.000000 	2.416056 	-0.657426 	1.450724 	0.000000 	0.000000 	-2.368944 	1.757261 	0.000000 	-0.606168 	0.743441 	0.000000 	0.000000 	-0.810152 	1.252969 	-1.951015 	-0.802319 	0.000000 	-1.270526 	-0.536340 	0.000000 	0.700678 	1.610547 	-0.923928 	-1.181575 	0.000000 	0.000000 	0.481763 	-1.676804 	0.000000 	0.547071 	-0.388837 	0.175687 	0.442366 	0.913271 	-1.709764 	1.090835 	0.236977 	-0.328097 	0.000000 	-0.481238 	0.526139 	1.392056 	-1.105650 	-1.970269 	1.899510 	0.000000 	1.331696 	-1.151350 	-0.691196 	-0.112326 	0.380667 	0.815721 	1.582916 	
-1.485884 	2.114368 	-1.104133 	-1.019206 	0.000000 	0.421185 	0.214292 	-0.576996 	-0.228683 	1.259474 	-1.116636 	2.895567 	1.078360 	0.000000 	-1.661097 	0.811268 	-2.457299 	1.402016 	1.478475 	0.187076 	-1.024551 	-0.137011 	-1.142377 	0.235380 	1.795202 	0.839717 	-0.434517 	-0.211937 	0.000000 	1.875160 	-0.415191 	0.822082 	-1.199519 	0.888044 	-0.396745 	0.557952 	-1.211647 	-0.591778 	0.000000 	0.620772 	-1.272687 	1.639096 	-1.577326 	-1.060458 	-0.622069 	-0.509115 	0.853768 	1.005011 	0.553879 	-1.155477 	0.523321 	1.996829 	-1.011969 	0.942928 	0.000000 	-0.676798 	-1.017260 	1.805737 	0.000000 	-1.048556 	0.714398 	-1.100411 	-0.606707 	-0.430116 	0.000000 	-1.209183 	0.411908 	1.286352 	0.000000 	-1.595695 	-0.485544 	0.730889 	2.574560 	-2.280468 	-0.228848 	-0.666138 	1.360301 	-0.745320 	-2.077051 	0.000000 	1.712920 	0.262489 	-0.053682 	0.553289 	
-0.537151 	0.000000 	0.401360 	2.014109 	0.689526 	0.000000 	0.361647 	0.000000 	-1.130528 	1.119614 	0.611337 	0.000000 	1.242178 	0.000000 	-0.572628 	1.510363 	0.000000 	-0.157952 	1.124934 	-0.953672 	1.054016 	-1.604526 	0.416974 	1.305338 	0.614975 	0.000000 	-0.440308 	-0.373675 	0.000000 	-0.128620 	-1.776205 	-2.827800 	-1.718094 	0.200204 	-2.414712 	0.179181 	-0.531914 	-2.853887 	0.000000 	-0.944592 	0.762613 	-1.599931 	-1.616690 	-0.634070 	3.137782 	2.519008 	-0.950083 	-1.872061 	-1.104763 	1.967068 	0.469548 	0.713738 	0.981451 	-0.535650 	0.993717 	-2.089436 	0.000000 	1.105315 	-0.560306 	-1.108364 	-1.292409 	-1.097657 	-0.583963 	-2.316834 	1.683866 	-1.224336 	2.705076 	3.040992 	0.000000 	0.000000 	1.855418 	1.235595 	0.647190 	2.410712 	-0.416186 	0.726828 	1.183345 	-0.790529 	1.011095 	-1.242888 	-0.342966 	-0.371230 	1.817219 	-1.727933 	
-1.392633 	0.600553 	-0.770948 	-1.364849 	-0.226473 	0.758712 	0.708804 	0.676538 	-1.044444 	1.635720 	0.000000 	-0.730701 	-1.456714 	-0.849498 	-0.730475 	0.697033 	1.775607 	1.018369 	0.000000 	0.000000 	-0.471029 	-0.581934 	-0.406304 	1.127165 	0.236490 	0.251364 	-1.811933 	2.206912 	0.509778 	3.336250 	-2.769785 	-1.320349 	-2.076017 	0.000000 	-1.201208 	-2.504173 	3.405657 	-1.074837 	-0.377023 	-0.870654 	-0.629709 	-0.399001 	0.522812 	1.707179 	3.101073 	0.804192 	0.447578 	2.165502 	-0.467056 	-1.009802 	-1.103657 	2.772672 	2.200615 	-0.492104 	0.000000 	-0.122136 	0.597730 	1.295797 	-0.476659 	-0.606990 	0.999508 	0.364381 	0.592938 	-2.742324 	-1.523368 	0.000000 	-0.869169 	-1.611366 	1.972751 	-1.736554 	0.000000 	0.232660 	0.000000 	1.666871 	0.000000 	-1.076173 	-0.683147 	-0.642294 	0.000000 	0.262505 	0.948344 	0.273343 	0.291763 	1.269547 	
0.000000 	-1.122598 	-0.596912 	-2.743048 	-1.889224 	-1.463277 	0.757859 	-0.351104 	-0.165630 	-1.737692 	-1.723851 	0.731212 	-0.554183 	-0.766108 	0.000000 	-0.987572 	2.869038 	1.517661 	-0.484545 	0.210445 	1.658514 	2.369515 	-0.777870 	1.379094 	0.994865 	0.053734 	1.759400 	0.000000 	-0.365962 	1.596238 	-1.530700 	1.108935 	-0.756966 	0.000000 	1.926938 	-2.230033 	-0.875590 	2.175183 	-2.391472 	0.787670 	1.063178 	0.521122 	0.000000 	0.184975 	-0.973320 	-0.970298 	1.113862 	0.000000 	1.854231 	-0.196235 	0.000000 	-1.518741 	0.000000 	-1.903114 	1.439270 	0.000000 	0.289203 	-0.363763 	1.856052 	2.698920 	1.823312 	1.312672 	2.332587 	-0.406382 	-2.700404 	-0.585539 	-1.422706 	-1.032275 	0.625523 	1.308220 	-0.763782 	-0.061231 	0.668953 	0.658709 	-1.912433 	0.411087 	-0.521503 	-1.301813 	0.000000 	-0.522663 	1.289668 	-1.795156 	-1.447540 	2.715396 	
