0.000000 	-1.271254 	-1.262318 	1.115536 	2.966168 	-1.586617 	-0.109941 	2.022236 	3.500662 	1.859693 	0.000000 	0.261561 	-1.110354 	-1.299761 	0.000000 	-1.655437 	1.628631 	-1.738160 	1.801998 	0.773457 	-1.859824 	-3.531107 	1.687102 	0.633787 	2.743664 	-1.716070 	0.000000 	-0.605887 	-1.290971 	0.000000 	0.158803 	-2.701886 	0.730000 	1.509813 	-0.339850 	0.942948 	0.000000 	0.753224 	1.225827 	2.034214 	1.741243 	0.977994 	1.237546 	-1.077140 	-0.929627 	1.422778 	0.626661 	-1.806652 	1.097961 	-4.200848 	0.432620 	0.000000 	-0.369117 	-3.969461 	1.460774 	-3.317223 	0.694962 	1.368669 	-1.182012 	2.069498 	-1.022988 	-1.859693 	
-1.958913 	0.934596 	0.000000 	0.000000 	2.342634 	1.254577 	0.776387 	0.774741 	-2.122368 	-1.973190 	1.009749 	-2.217293 	1.032362 	2.459862 	-1.805886 	-1.519698 	-1.953049 	0.953657 	-0.577298 	-2.334133 	-0.841722 	2.190612 	-0.209081 	1.329836 	-2.133516 	1.881116 	-1.482836 	-2.165911 	1.436104 	-2.343665 	2.407349 	2.426374 	-0.447260 	2.308729 	0.000000 	-0.678661 	-1.277655 	0.000000 	-0.485044 	1.110945 	0.000000 	-1.548700 	0.000000 	2.101997 	-1.591981 	1.002458 	0.000000 	-0.707471 	0.861626 	2.398893 	-1.832074 	0.380214 	-1.295293 	-0.435797 	0.000000 	1.140116 	2.207063 	-1.041764 	1.957308 	0.000000 	0.309828 	0.963441 	
-0.260639 	1.297273 	-0.082321 	-1.050822 	1.241901 	1.161300 	0.993713 	-2.015926 	-0.978216 	0.000000 	0.745424 	1.131303 	-1.303253 	-0.801611 	1.065241 	0.266520 	-4.146428 	0.000000 	0.000000 	-0.899881 	0.000000 	0.998507 	-2.306744 	2.388655 	-2.599653 	-1.333275 	-0.687979 	-0.791599 	-2.020197 	-1.378454 	1.294412 	1.175440 	-0.366726 	1.674849 	-1.411552 	1.395843 	-1.940572 	0.000000 	-1.653339 	0.877091 	1.553384 	3.213849 	0.106186 	1.882188 	1.544978 	0.816428 	0.000000 	-1.506485 	1.749155 	2.628383 	2.818376 	-0.386217 	-1.651697 	-0.575595 	0.000000 	-0.509378 	1.852919 	-0.940123 	0.000000 	0.000000 	0.000000 	-0.745424 	
0.000000 	0.189853 	-0.441171 	1.295894 	-0.319517 	-0.268787 	1.287368 	0.000000 	-1.047323 	0.000000 	0.000000 	0.172874 	-1.386865 	0.000000 	-2.089924 	-0.505275 	0.315387 	1.539342 	-1.997885 	2.915355 	-2.550873 	1.269820 	-1.533995 	0.719789 	0.814202 	0.000000 	-0.503556 	1.201880 	0.000000 	0.000000 	0.638947 	1.664639 	1.146851 	1.102957 	0.000000 	0.000000 	0.869465 	-0.303513 	-0.643427 	0.000000 	-0.753692 	0.401319 	0.787677 	1.504378 	-1.457858 	0.272791 	-1.679763 	0.000000 	1.179242 	0.000000 	0.851775 	1.431016 	-0.523779 	-1.358653 	0.000000 	-2.226922 	0.000000 	-1.660387 	0.000000 	-0.232230 	-0.377089 	0.000000 	
-1.140426 	0.000000 	-1.292130 	1.471432 	3.777018 	-1.733301 	0.000000 	-1.602418 	2.256974 	1.585967 	-0.758839 	-0.901752 	-2.104691 	-0.562362 	-1.275172 	-1.740419 	0.273476 	0.000000 	0.898624 	-2.117574 	-2.908378 	0.000000 	1.435779 	0.447039 	0.555372 	-0.287522 	-1.039653 	0.000000 	-1.258589 	-0.149010 	2.499759 	0.000000 	1.199190 	1.424524 	-0.827634 	2.228935 	0.000000 	-0.534026 	0.909224 	0.523036 	2.856909 	-1.268582 	2.243649 	-1.319166 	3.512900 	1.784335 	0.000000 	-2.999436 	0.000000 	-1.667689 	0.000000 	2.477335 	-2.033368 	-3.400513 	2.137222 	-1.307849 	0.824482 	0.267226 	1.837549 	0.402271 	-1.131687 	-0.827128 	
-1.454905 	-1.483947 	0.000000 	1.716566 	-1.156987 	0.000000 	1.790967 	0.000000 	-2.145366 	-0.536241 	0.536241 	0.000000 	-1.270876 	0.364381 	-0.401025 	0.883681 	0.000000 	0.891768 	1.190726 	0.000000 	-1.892859 	0.944545 	-0.740505 	-2.160210 	2.645049 	-1.011022 	1.714776 	2.075806 	0.634696 	0.000000 	0.000000 	1.331281 	1.470261 	-0.940180 	-0.396035 	1.129249 	1.561025 	-0.590777 	0.000000 	-0.732448 	-0.393561 	-0.225042 	1.012933 	0.680593 	-0.528690 	0.000000 	-0.816101 	0.000000 	-0.249639 	-0.873584 	0.000000 	0.000000 	-1.322995 	0.879031 	-2.319388 	-0.626653 	-0.669189 	-1.243044 	0.906704 	-0.612051 	1.395875 	0.000000 	
0.861478 	-0.185246 	3.048002 	-0.509466 	-0.866575 	-0.286483 	-0.306211 	0.000000 	-1.827993 	1.662191 	0.561931 	0.000000 	-1.088589 	-2.393135 	1.354464 	-0.863085 	0.000000 	-0.333410 	1.745513 	0.000000 	0.000000 	-1.128396 	0.379751 	-1.136940 	-1.080131 	0.504606 	0.000000 	-1.316137 	-0.504408 	-1.222435 	-1.137650 	-1.374882 	0.980569 	0.000000 	-2.845936 	0.000000 	-2.267568 	0.995131 	-3.681252 	1.211622 	1.297587 	1.454712 	0.691945 	1.561937 	0.769983 	1.900253 	1.225176 	-0.129353 	0.862119 	1.966673 	2.617472 	2.185652 	-0.052493 	-2.139155 	-1.579862 	0.384501 	3.332335 	-2.048471 	0.000000 	0.464406 	0.468091 	-2.224122 	
1.239187 	0.374364 	0.000000 	-1.363620 	-1.588035 	-1.841920 	0.614533 	-0.687740 	-1.043456 	0.218148 	1.728388 	0.342637 	-1.535990 	-1.813462 	0.944906 	2.215660 	1.005996 	0.499566 	0.000000 	5.323117 	0.295415 	-1.164325 	0.000000 	0.000000 	0.000000 	-2.372603 	-1.028475 	0.000000 	-0.285951 	0.801992 	0.877713 	-2.580827 	-0.642682 	1.107640 	0.000000 	-1.785599 	-0.986015 	2.238191 	-0.406756 	2.986798 	1.961023 	1.619971 	0.504515 	0.244374 	1.784095 	-1.238473 	1.424880 	0.424879 	0.091151 	1.360719 	2.052395 	-2.244261 	-0.181724 	1.750264 	0.000000 	0.000000 	-3.538809 	-1.975252 	-0.795055 	-0.915866 	-2.481005 	-1.946536 	
-0.707786 	-1.581216 	-1.236993 	1.865066 	0.290704 	0.937951 	0.823119 	-1.543807 	0.632665 	-0.939968 	-0.281861 	0.000000 	0.000000 	-1.614054 	-2.134927 	-1.583627 	-0.464702 	0.564205 	1.007415 	-2.858658 	-2.304187 	-0.202103 	-1.329031 	0.676997 	0.000000 	0.000000 	0.573893 	0.745408 	0.000000 	0.974835 	0.614065 	2.151659 	1.529773 	0.029479 	0.626993 	1.101691 	0.688003 	-0.822628 	-0.886984 	-0.510224 	-0.581916 	-0.904141 	2.259017 	0.725916 	-0.436960 	1.509912 	-0.923868 	0.000000 	0.751789 	-0.449657 	-0.254888 	1.313939 	-2.218378 	-0.741310 	-0.611116 	-1.578324 	2.182723 	1.474647 	0.656661 	-0.623947 	1.765526 	1.221829 	
-1.696967 	0.000000 	0.584204 	1.506092 	-2.151564 	-1.685717 	-1.641261 	0.000000 	-2.193749 	-0.984718 	0.984718 	0.000000 	0.000000 	0.000000 	2.439677 	-0.734439 	-2.204088 	-0.415652 	-2.710315 	0.042251 	-1.317139 	-1.564891 	-1.770085 	1.117788 	-0.535746 	2.775410 	-2.728362 	2.802187 	-1.628570 	-1.083939 	-1.139851 	1.059296 	-0.371050 	-2.123279 	0.121367 	-1.297667 	-0.048135 	0.710790 	-1.577220 	-2.491357 	-0.370291 	1.311835 	2.562498 	0.000000 	0.000000 	2.899022 	1.886954 	-0.766155 	0.517108 	3.251865 	2.812847 	1.428104 	2.262715 	-0.037810 	-1.659062 	0.686364 	3.130109 	0.000000 	1.800394 	-1.457008 	1.496729 	0.000000 	
