2.017790 	-0.154260 	0.000000 	1.930309 	0.000000 	1.170729 	0.236076 	0.235648 	1.901594 	-1.277168 	0.000000 	0.000000 	-1.034251 	-1.680351 	0.000000 	-1.325038 	0.000000 	-0.708119 	0.805813 	-0.517840 	0.000000 	1.547005 	0.000000 	0.941436 	0.160537 	-0.969552 	0.748759 	0.000000 	0.000000 	-1.303838 	0.700865 	-1.752236 	0.280329 	-0.583586 	-0.656399 	-1.507504 	0.972258 	0.685440 	0.430688 	0.000000 	0.000000 	0.000000 	0.764501 	0.000000 	0.000000 	-1.062135 	-1.278750 	0.000000 	-1.366609 	-0.597493 	0.419507 	0.000000 	-0.624322 	-0.416112 	-1.158590 	-0.218803 	-0.194188 	0.976556 	0.000000 	0.000000 	0.252809 	0.000000 	-0.316597 	0.000000 	-0.266626 	0.571912 	1.516734 	-0.510550 	-0.566740 	0.356076 	0.000000 	0.974555 	2.024166 	0.000000 	0.305470 	-0.972258 	0.664278 	0.123619 	0.000000 	0.627009 	0.000000 	1.014969 	-0.800581 	0.000000 	0.121877 	0.000000 	-0.311487 	0.000000 	-1.476510 	0.463166 	0.000000 	0.000000 	0.000000 	1.392529 	-0.595549 	
1.200753 	0.000000 	0.000000 	-1.617424 	0.511854 	0.609263 	0.906801 	0.648673 	-0.551526 	-1.259997 	-0.369451 	0.469808 	0.500061 	-0.924778 	1.222900 	-0.317438 	0.000000 	1.929353 	-0.237731 	1.477091 	0.000000 	-1.252619 	-1.115200 	-1.049004 	-0.666889 	0.000000 	0.832279 	-0.522553 	1.046240 	0.000000 	-1.405234 	-1.187202 	1.124697 	0.000000 	-0.167087 	-0.629223 	1.049967 	-1.732771 	-0.702853 	-0.512197 	-0.341360 	0.000000 	1.123815 	1.177957 	0.000000 	-0.260568 	0.878223 	0.000000 	0.277119 	0.000000 	-0.696186 	0.267822 	-0.080334 	0.124764 	0.000000 	-1.686228 	0.000000 	0.000000 	0.327003 	0.000000 	-0.264673 	1.212435 	1.096342 	-0.274600 	0.555378 	0.207313 	1.028034 	0.178953 	-0.718737 	0.000000 	0.000000 	-2.303529 	0.965814 	0.000000 	1.522367 	-0.484966 	-0.066448 	1.097615 	0.599100 	0.000000 	-1.110901 	0.993091 	0.653120 	1.707484 	-1.291677 	0.054247 	0.000000 	0.284855 	-0.929670 	-0.814912 	-0.058206 	-0.446587 	0.000000 	0.000000 	0.000000 	
0.000000 	1.056087 	-1.103165 	0.000000 	-1.367827 	1.752182 	-0.953146 	0.969306 	1.794565 	0.000000 	0.000000 	0.770089 	0.343075 	-0.160271 	0.952311 	1.420447 	0.000000 	1.752891 	1.380720 	0.565418 	1.695051 	0.000000 	0.626379 	0.000000 	0.799926 	-0.804885 	1.095047 	0.000000 	-0.546166 	0.921021 	-1.031439 	-2.005871 	0.094387 	0.000000 	0.000000 	-1.868218 	-0.891700 	-1.765233 	-1.871673 	0.000000 	0.970255 	0.424535 	-1.323887 	0.466136 	-0.587269 	0.000000 	-0.599643 	0.124052 	0.000000 	-0.637557 	0.000000 	0.000000 	-0.379759 	-0.534628 	0.697985 	0.862877 	-0.914585 	1.150915 	-0.216081 	0.582930 	0.000000 	0.000000 	-0.433150 	0.772473 	-1.163208 	0.000000 	-1.490602 	1.290926 	0.000000 	0.569783 	1.451127 	-0.669591 	0.739407 	-0.982424 	-0.720093 	0.000000 	0.492290 	-0.724268 	-0.929772 	0.723603 	-0.842904 	-0.551881 	-1.077147 	0.000000 	-1.491740 	0.755872 	0.240588 	0.669460 	0.249904 	-0.594060 	0.721088 	0.000000 	0.876885 	-1.161317 	1.881443 	
-0.840251 	0.000000 	1.444580 	-0.864858 	0.689506 	1.566899 	-0.608399 	0.406565 	-1.661342 	-0.947211 	-0.287793 	-0.751339 	1.175368 	1.066577 	0.530277 	0.000000 	0.000000 	-0.931134 	0.681316 	-1.287611 	0.000000 	-0.558361 	-0.639169 	-0.377898 	0.367421 	1.331166 	0.000000 	0.643336 	0.963761 	0.289011 	0.000000 	-0.805374 	-0.145298 	0.471264 	0.396106 	-0.930297 	-0.129930 	0.082224 	0.414970 	0.000000 	-1.133667 	-1.130958 	0.000000 	-1.359165 	0.525716 	0.000000 	0.225329 	0.436790 	0.000000 	1.613059 	0.750672 	0.000000 	0.000000 	0.000000 	0.000000 	-1.147608 	0.000000 	0.883256 	-0.751330 	-0.580090 	0.000000 	0.000000 	-0.756547 	-1.521098 	0.690803 	0.000000 	0.000000 	0.817195 	0.000000 	-0.265268 	-0.126072 	0.931134 	0.660657 	0.000000 	0.000000 	0.000000 	-0.375042 	0.580249 	1.120376 	-0.188653 	1.159525 	-0.988128 	0.460773 	0.635639 	0.839805 	-0.450843 	0.000000 	-2.201373 	0.000000 	0.000000 	0.000000 	0.000000 	-0.152847 	0.366339 	0.619094 	
0.975495 	0.000000 	0.217135 	0.000000 	-0.840850 	-1.244098 	0.268430 	-0.829277 	0.000000 	1.705401 	0.000000 	-0.112690 	0.000000 	0.000000 	-1.116486 	0.000000 	0.293618 	-1.049741 	-0.816481 	0.000000 	-1.307753 	0.920093 	1.066949 	-0.356532 	0.215111 	0.000000 	0.580288 	0.000000 	0.607214 	-1.690970 	-0.184651 	1.262260 	0.000000 	-0.962848 	0.638198 	0.348688 	0.534787 	0.000000 	0.057138 	0.424677 	1.466730 	0.000000 	-0.812231 	0.000000 	1.568367 	0.000000 	-1.047038 	-0.236930 	0.500863 	-0.769847 	0.532548 	0.000000 	0.000000 	-0.166095 	0.481734 	0.845608 	0.000000 	-0.474941 	-0.795401 	1.270085 	0.274280 	1.552792 	-1.392555 	-0.501517 	0.000000 	0.875887 	1.455379 	0.000000 	0.000000 	-1.536366 	0.000000 	0.395401 	0.000000 	0.000000 	0.964773 	0.000000 	0.000000 	0.170153 	-0.638301 	-0.396254 	1.620872 	0.137779 	-1.079026 	0.185021 	-0.638888 	-0.655436 	1.192291 	0.444642 	-1.740031 	-0.815178 	0.000000 	-1.253216 	-0.391690 	0.000000 	0.000000 	
1.443600 	0.080774 	0.000000 	0.907831 	0.000000 	0.000000 	1.198504 	0.000000 	-1.419997 	0.000000 	0.000000 	0.000000 	0.000000 	0.205783 	0.053955 	0.273134 	1.831084 	0.000000 	0.000000 	-1.012558 	0.000000 	0.222047 	1.061215 	1.246916 	-0.306022 	0.000000 	0.000000 	0.000000 	0.000000 	-0.371523 	1.872863 	0.000000 	-0.279819 	-0.279857 	-0.899227 	-0.884691 	-0.280413 	0.000000 	0.992309 	0.000000 	0.000000 	0.000000 	2.178833 	0.000000 	0.000000 	-0.076210 	0.956845 	0.882563 	0.000000 	-1.505015 	0.000000 	0.000000 	-1.080135 	0.000000 	0.276522 	-0.577926 	0.057415 	1.328080 	0.912814 	-0.234636 	-0.875580 	-1.190340 	0.000000 	-1.478432 	0.000000 	-1.454678 	0.000000 	0.906838 	-0.582426 	-1.489170 	0.000000 	-0.671161 	0.000000 	0.000000 	0.000000 	-0.632418 	-0.608387 	0.000000 	0.000000 	0.000000 	2.091753 	0.904784 	0.000000 	0.000000 	-1.407852 	0.000000 	0.000000 	-2.274476 	0.000000 	0.000000 	0.000000 	0.910935 	0.000000 	-0.654082 	0.000000 	
0.311928 	0.000000 	0.984952 	0.000000 	0.000000 	0.000000 	-1.387896 	-0.727471 	-0.866247 	0.000000 	-0.434992 	0.866131 	-0.676969 	1.665946 	-0.845564 	0.000000 	-1.294930 	0.000000 	-0.689203 	0.346828 	0.555457 	1.137173 	-0.179950 	-0.784003 	-0.057468 	0.463782 	0.573662 	0.951236 	-0.512873 	0.000000 	-0.550880 	-0.500796 	-0.147319 	0.330184 	0.405315 	0.000000 	-0.741865 	-0.247834 	0.000000 	1.450667 	0.166355 	-0.629536 	-0.590157 	0.646825 	-1.106287 	0.000000 	0.000000 	-0.919913 	0.000000 	1.188127 	-0.865479 	0.000000 	0.000000 	0.000000 	0.000000 	-0.241104 	1.134355 	-0.359610 	0.359735 	1.641576 	-0.378984 	0.000000 	0.819734 	0.000000 	0.000000 	0.863044 	-0.796663 	-0.055194 	0.000000 	-0.633298 	1.192720 	0.552424 	0.746137 	0.000000 	0.000000 	0.416716 	2.073054 	0.000000 	-1.106731 	0.546960 	-1.344143 	0.740223 	0.644359 	-0.804125 	0.000000 	1.623241 	0.000000 	-0.408683 	-0.481373 	0.000000 	-0.998418 	-1.171453 	-1.431310 	-1.004268 	0.673169 	
-0.129108 	-0.546514 	0.561785 	-0.289798 	-0.597762 	0.697190 	0.000000 	0.000000 	0.474656 	0.733309 	0.000000 	0.586639 	1.820524 	0.360617 	-0.672277 	0.050556 	0.178351 	0.000000 	1.198315 	0.000000 	-1.462781 	-1.088734 	1.816697 	0.690314 	0.000000 	-0.414289 	2.343510 	-0.350679 	-0.691755 	0.000000 	0.431877 	0.675716 	0.981005 	-1.858890 	-1.599819 	0.417334 	0.000000 	0.545863 	-0.741053 	-1.265184 	0.000000 	-1.240244 	0.965174 	1.157879 	1.813460 	0.000000 	-0.380832 	-0.113398 	0.797626 	-0.905257 	-1.075289 	-0.389628 	0.921030 	-1.715636 	0.700374 	-1.270300 	0.000000 	0.000000 	0.000000 	0.000000 	0.601553 	0.181039 	0.828598 	-0.411027 	-0.447007 	0.000000 	1.320032 	0.000000 	-0.274270 	-0.933752 	0.000000 	-1.566727 	0.438093 	0.474313 	0.974140 	0.000000 	-0.384541 	-0.757298 	0.443147 	0.000000 	-0.226569 	1.692626 	0.000000 	0.618259 	-1.115686 	-0.607588 	0.000000 	0.000000 	-0.263320 	0.583375 	-1.192550 	0.842458 	0.000000 	-1.489867 	1.018951 	
0.000000 	0.000000 	1.137026 	0.430536 	0.000000 	-1.764726 	-0.777940 	-0.035995 	0.000000 	0.000000 	-0.425195 	1.552769 	0.729795 	1.893530 	-0.823479 	-0.666453 	0.454054 	-0.986725 	-0.418178 	0.722047 	-1.103350 	-0.998388 	0.000000 	0.000000 	0.327867 	0.000000 	-0.315164 	0.000000 	0.918365 	0.138142 	0.000000 	0.000000 	-0.322770 	-0.901196 	1.339708 	-0.363973 	-0.025092 	-0.770256 	0.000000 	0.431408 	-1.125005 	0.080103 	0.673724 	0.000000 	-0.739458 	0.000000 	0.635034 	1.323413 	1.854193 	0.184951 	1.569493 	0.000000 	-0.050432 	0.181927 	-0.902541 	-0.784153 	0.000000 	-1.219641 	1.102200 	0.000000 	-1.239650 	-0.866111 	0.000000 	0.000000 	0.000000 	1.657122 	0.000000 	0.000000 	0.508030 	0.000000 	0.696763 	0.000000 	-0.831802 	-0.137257 	0.000000 	1.190895 	-0.589669 	-0.277803 	0.000000 	0.000000 	-1.327347 	-0.687372 	1.138808 	0.254800 	0.926288 	1.691628 	0.361757 	-2.142429 	0.000000 	0.000000 	-0.319007 	0.000000 	-1.443905 	-0.634447 	0.637830 	
0.561932 	0.000000 	-0.167452 	-1.116986 	0.000000 	0.000000 	1.260285 	0.000000 	0.725739 	0.427098 	-0.337361 	-0.282696 	0.400354 	-1.306043 	0.000000 	-1.220093 	0.785327 	1.198123 	-0.236064 	0.360820 	0.791216 	0.520824 	-1.321789 	0.751976 	-0.486316 	-0.815259 	0.784810 	0.676521 	-0.328858 	-1.318293 	-0.717157 	0.000000 	0.000000 	-1.042101 	-0.576773 	-2.051322 	0.270164 	-0.275720 	-0.979366 	0.825755 	0.000000 	1.040374 	0.669071 	1.615479 	-1.215607 	0.000000 	0.597227 	1.008126 	0.698344 	0.414283 	0.446391 	-0.675792 	1.037588 	0.000000 	0.000000 	-0.856572 	-0.790448 	0.579959 	-0.350972 	1.316151 	-1.485523 	-0.744062 	0.000000 	-0.574594 	0.000000 	-0.189358 	-0.314301 	1.387147 	0.481093 	0.000000 	0.000000 	0.443600 	0.484464 	-0.878279 	-0.300322 	0.166040 	1.323062 	-0.146931 	-0.631787 	0.848383 	1.212668 	0.167583 	0.916818 	0.000000 	-0.908900 	0.816772 	-0.991310 	0.000000 	-1.180571 	0.883564 	-1.045056 	0.733393 	0.408879 	-0.649582 	-0.928746 	
