0.235548 	0.624596 	1.400757 	-0.914630 	-1.159815 	0.000000 	0.709326 	0.684752 	0.000000 	1.648175 	1.554457 	-1.115970 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	-1.587952 	0.530195 	0.000000 	0.939353 	-0.865022 	-0.827135 	1.922154 	0.000000 	-2.575027 	-0.751062 	-0.490983 	0.312762 	-1.057078 	-1.535135 	0.000000 	1.046699 	0.332535 	1.357025 	1.432151 	0.726000 	-1.127987 	0.365773 	-1.061606 	0.634155 	0.000000 	0.355000 	0.259707 	0.358500 	-0.562949 	1.808692 	0.000000 	-0.178209 	0.832089 	-0.955348 	0.000000 	0.000000 	-0.718189 	-0.532916 	-1.492867 	-0.638989 	-0.883943 	-0.544849 	1.013031 	0.534323 	1.714775 	-1.634003 	-1.773349 	-1.167098 	-1.814715 	0.288986 	-0.666781 	-0.921905 	0.129302 	0.910060 	1.592161 	-1.754981 	3.076496 	-2.283667 	1.553793 	0.000000 	1.239070 	1.115150 	-0.543439 	0.717210 	-1.756281 	1.673011 	-0.406834 	-0.145806 	-0.590638 	-1.095007 	0.664928 	0.362005 	0.740722 	0.878862 	-1.389113 	0.663976 	1.514369 	1.096725 	0.404029 	0.000000 	0.000000 	
-0.355314 	-0.484605 	-0.098908 	0.000000 	0.000000 	-0.783444 	-0.545791 	0.686895 	-0.911958 	0.650802 	0.828008 	-0.290624 	1.898247 	-0.759334 	0.377603 	-1.894869 	-0.944701 	-0.214049 	-0.265470 	-0.832406 	0.211240 	-2.186946 	-1.240886 	1.569635 	1.483842 	1.367462 	0.751813 	-0.481527 	0.159601 	0.236819 	0.269365 	-0.819937 	1.066024 	0.000000 	-1.070191 	0.714139 	1.020394 	1.107121 	0.849502 	-1.263906 	1.093981 	0.000000 	0.294623 	-0.189019 	-0.641997 	-0.194031 	0.821456 	-0.395859 	0.000000 	-0.068178 	-1.010761 	-0.779066 	0.366011 	0.343751 	1.546842 	1.083238 	-0.646621 	0.000000 	-1.263381 	0.000000 	-1.867176 	1.104029 	-0.660123 	-1.427751 	0.939930 	-1.141220 	-0.646599 	0.000000 	-0.449044 	1.258755 	1.591770 	2.151222 	-1.252031 	0.595564 	-1.371570 	-1.640429 	-1.823477 	0.219008 	-0.246959 	-0.221150 	2.257138 	0.284513 	0.084592 	0.000000 	-0.802944 	-1.226653 	1.258432 	1.654354 	0.863159 	1.279788 	0.000000 	1.844142 	1.582669 	0.000000 	-1.389130 	-1.422135 	-1.097660 	1.738306 	
-0.386281 	-2.051705 	1.350953 	0.000000 	1.966739 	-1.821120 	-0.462247 	0.000000 	-2.307908 	-0.822751 	0.000000 	-0.360780 	-0.409007 	0.526418 	1.791456 	0.830517 	0.998594 	0.396712 	-0.572467 	-0.903792 	-0.711997 	-0.890681 	1.192517 	0.000000 	-0.774061 	1.898746 	-0.347807 	0.922844 	1.412222 	0.445144 	2.398429 	1.220541 	0.852133 	1.155060 	-2.842655 	1.041035 	-0.467455 	0.338724 	0.000000 	-1.222958 	0.000000 	0.000000 	-1.715252 	1.163699 	-2.516192 	-1.132638 	0.000000 	0.000000 	0.308313 	-0.447442 	0.000000 	-0.092660 	0.250493 	2.241992 	0.347151 	-1.700297 	0.000000 	0.794961 	-1.155500 	1.750353 	-1.350822 	0.701213 	1.194846 	-1.281310 	1.517117 	-1.927736 	1.506402 	-0.271355 	-0.996335 	0.673341 	1.463796 	0.195336 	-0.994223 	0.573182 	-1.765231 	-0.186706 	1.255852 	-0.818117 	0.982332 	-0.563022 	0.000000 	0.740862 	0.250558 	0.000000 	0.852286 	0.000000 	0.000000 	-0.807244 	0.313874 	0.000000 	-2.116634 	1.298612 	0.352258 	1.604964 	-1.716626 	-0.640157 	-0.376377 	0.323350 	
0.446718 	0.427770 	-1.186160 	0.744331 	0.473796 	0.000000 	0.054211 	-0.274340 	-0.321711 	1.437169 	1.370094 	-0.885382 	1.759590 	-0.728188 	-1.830856 	-1.120576 	1.333717 	-2.436960 	2.483483 	-0.143190 	-0.391532 	0.347026 	-1.890725 	0.000000 	0.114114 	-0.324880 	1.174538 	-1.386775 	1.118330 	-1.622704 	1.892780 	1.499843 	-1.257865 	-0.618698 	0.628980 	0.298120 	-0.742597 	0.000000 	0.000000 	-0.465955 	-1.014570 	-0.277098 	-1.429501 	-0.804791 	-0.893803 	0.219100 	-1.671670 	-0.118621 	-0.282295 	0.526448 	1.806135 	0.832180 	-0.791251 	1.969369 	0.552981 	-2.452451 	2.112514 	0.000000 	-0.471856 	-0.954209 	-1.234273 	1.942401 	-0.748709 	2.542321 	0.726844 	0.161770 	0.637994 	-0.386699 	-2.200843 	-1.513243 	0.000000 	-2.027494 	0.000000 	2.466160 	0.000000 	0.194261 	1.254428 	-1.562874 	1.771267 	-0.286935 	-1.072824 	-1.541062 	1.488219 	-0.963008 	-1.333938 	1.110200 	-1.213945 	0.000000 	0.000000 	0.313704 	1.369897 	0.971686 	1.593144 	-0.501138 	1.340084 	0.000000 	0.464833 	0.000000 	
0.517280 	0.123882 	1.436630 	-1.497780 	1.328847 	-0.982972 	0.841290 	0.161142 	-1.077380 	-1.484440 	-2.189006 	2.124206 	1.174003 	0.000000 	-1.636571 	1.640197 	-0.729610 	-0.534320 	0.000000 	0.345842 	0.543677 	-0.776758 	1.079877 	0.249287 	-1.129476 	-0.677148 	0.957757 	-0.895801 	1.001702 	-2.174875 	-1.596135 	-1.731882 	1.378521 	0.941353 	-2.029477 	1.469395 	0.478089 	-0.995091 	-1.235520 	-0.764241 	0.189203 	1.440129 	-1.118223 	-1.574356 	0.588737 	-1.406818 	-0.437203 	1.048684 	-0.135607 	0.706010 	0.000000 	-0.286959 	-0.694766 	0.381809 	-0.401583 	0.212643 	0.000000 	-0.435205 	1.160696 	-1.318572 	-0.898037 	-0.711211 	-0.991047 	0.000000 	0.000000 	0.370051 	0.471152 	-1.605503 	1.881806 	2.617075 	0.000000 	1.031393 	0.058891 	-0.627420 	-2.230821 	0.326842 	1.035823 	1.105264 	2.628521 	1.160244 	0.417823 	-0.863693 	-0.804899 	1.551889 	-0.243454 	0.000000 	0.000000 	-1.214273 	-0.446968 	0.000000 	-0.518499 	1.371581 	0.499164 	1.944440 	-1.278571 	0.284773 	1.244523 	2.115023 	
0.000000 	-0.911594 	0.000000 	-0.071870 	0.000000 	0.830747 	-0.580054 	0.000000 	0.560959 	0.698705 	2.830017 	0.478680 	-1.029127 	-2.381594 	0.842018 	0.720097 	-0.609018 	0.000000 	-1.175076 	0.266732 	0.271389 	1.223629 	-1.879717 	-0.151120 	-0.613752 	-0.107687 	1.060673 	-0.623708 	0.234443 	-1.597264 	-1.837698 	1.599281 	-1.900346 	0.000000 	0.000000 	1.193378 	0.000000 	-0.483348 	0.000000 	-0.112866 	-0.308436 	1.231574 	-0.758629 	-0.648643 	-0.072857 	-1.328318 	0.812690 	-0.631473 	0.576909 	0.654163 	-1.805769 	0.855838 	-0.417249 	0.202535 	-0.440866 	0.322049 	0.785371 	1.523326 	0.925669 	-0.498877 	1.820390 	-0.896534 	-0.082873 	0.589220 	-0.663656 	0.404959 	2.299388 	0.838046 	0.246886 	0.568555 	0.904038 	1.170258 	-1.958119 	0.143145 	1.216507 	-0.546656 	1.847591 	0.475804 	0.000000 	-1.065363 	-0.943312 	0.995774 	0.242269 	-0.643013 	0.644876 	0.000000 	-0.724466 	-2.978563 	0.840510 	-0.820900 	0.586150 	1.551967 	-1.235706 	1.433663 	-0.308561 	-0.360025 	0.261719 	-1.995508 	
0.000000 	0.384103 	-1.246632 	-0.634197 	0.412241 	-1.355724 	-0.401265 	0.229233 	-0.446864 	-0.800985 	-0.669760 	-1.643925 	-0.995670 	0.854666 	-0.761874 	0.000000 	-1.384700 	0.450592 	-0.109813 	-0.661591 	0.000000 	-1.228280 	1.810309 	-0.519583 	0.590479 	0.810771 	0.169863 	-1.652785 	1.034133 	0.581482 	0.721626 	1.333620 	1.122028 	-0.563411 	0.000000 	1.750203 	-1.140705 	0.000000 	1.212811 	0.343703 	-1.336823 	-1.002405 	-0.172811 	-0.386334 	-0.355377 	0.000000 	-0.860150 	0.000000 	0.000000 	-0.330626 	-0.292108 	0.746870 	-1.135026 	-0.299287 	-1.688195 	-0.505236 	0.565235 	0.000000 	0.377302 	0.498432 	-1.085372 	-0.146071 	0.000000 	-0.779448 	1.648387 	1.291927 	1.401446 	-0.501168 	0.554350 	0.897846 	1.104007 	-1.357335 	0.000000 	1.339500 	0.000000 	-0.176522 	-2.456893 	0.682666 	-0.572116 	1.359853 	1.615288 	1.085802 	1.302830 	2.154279 	-1.483021 	-0.271116 	-0.562034 	0.695949 	0.000000 	0.000000 	-1.598516 	-0.747278 	2.122078 	0.000000 	0.000000 	-0.476089 	0.410873 	1.090756 	
-0.257827 	1.417116 	1.650754 	-1.233537 	-0.938740 	-1.693184 	0.000000 	0.935736 	0.905623 	-1.177916 	-0.698234 	-0.646820 	0.236985 	0.000000 	1.168979 	-1.297934 	-1.178433 	0.194129 	-0.541455 	-1.021489 	-1.012090 	-1.137004 	0.000000 	-0.592021 	-0.655940 	0.431736 	-1.340325 	0.782681 	-1.079288 	-0.979818 	1.993565 	0.516185 	1.803382 	-0.579855 	-0.875814 	-0.830551 	-1.290289 	-0.443395 	0.000000 	0.000000 	0.699650 	0.000000 	-0.552525 	0.000000 	0.821169 	0.565528 	-0.754565 	0.000000 	1.720870 	0.817946 	0.000000 	-1.669094 	0.859952 	-0.810627 	0.716876 	0.298016 	0.799877 	-1.560468 	-0.675315 	0.426787 	0.161366 	-0.542686 	1.390931 	0.810177 	-0.324655 	-0.263433 	-0.163735 	-0.567171 	1.110332 	2.472410 	1.803577 	2.627255 	0.000000 	-1.321085 	1.377785 	0.324662 	-0.363334 	0.113795 	0.000000 	-0.561228 	0.783907 	-2.198216 	0.000000 	1.581812 	-0.970254 	-0.828708 	-0.112956 	-1.049214 	1.164535 	-2.163176 	-0.361415 	0.602141 	0.545744 	0.456139 	1.740686 	-1.704260 	1.434345 	1.293309 	
0.631020 	1.422448 	0.675196 	0.147343 	2.185218 	0.851821 	-0.503845 	0.818636 	0.000000 	3.330588 	-1.123546 	-0.808210 	0.830649 	0.483274 	2.324425 	-1.884453 	2.024139 	0.524912 	0.409467 	-0.714068 	-2.654723 	0.441961 	0.467566 	1.527163 	1.231575 	-1.612925 	-1.480015 	-0.689509 	-0.418493 	1.650303 	1.314077 	-1.352465 	1.028352 	0.913499 	-0.533811 	-1.502763 	-1.143157 	0.514282 	-1.185664 	0.310584 	0.543386 	0.000000 	1.944544 	-1.984709 	-1.059552 	0.000000 	2.040309 	0.000000 	-0.445030 	0.103561 	-1.721285 	-1.267796 	-1.536493 	-1.333367 	0.000000 	-0.870386 	0.231266 	0.559904 	0.808861 	-0.635997 	0.754016 	1.464521 	0.247804 	0.304893 	2.580674 	-1.912965 	0.000000 	0.000000 	-0.718637 	-3.277221 	1.349767 	0.361949 	1.621472 	0.000000 	-0.500120 	0.000000 	-2.614515 	-1.441262 	-0.765412 	0.417155 	-0.611982 	-1.803330 	0.330032 	-1.717531 	0.000000 	-0.588985 	1.605939 	0.000000 	0.000000 	0.728891 	-1.009080 	0.488422 	1.060433 	0.000000 	0.665204 	0.739843 	0.233783 	-2.213495 	
-1.111982 	2.101033 	-1.561157 	0.000000 	-0.918921 	-0.969365 	-0.823549 	0.000000 	0.388109 	-2.386788 	1.754329 	-1.888764 	-2.637098 	0.197262 	1.106138 	-1.168539 	-0.576653 	-0.585433 	0.692046 	0.918099 	1.245507 	0.000000 	0.297031 	-1.727330 	-0.967902 	-0.422356 	-0.383181 	1.599470 	0.000000 	-0.865419 	-0.730759 	2.172303 	-0.602864 	0.000000 	-2.558866 	-0.224426 	-1.351080 	-0.806624 	0.000000 	2.298403 	-1.055743 	0.496459 	1.616799 	0.399540 	0.710639 	0.633357 	-1.188975 	0.000000 	-0.681962 	1.053051 	0.331598 	-1.089695 	1.015384 	-1.253745 	0.358282 	1.405408 	-0.466185 	-0.300784 	0.635505 	0.711044 	1.040483 	-0.730636 	0.166887 	0.000000 	-0.872646 	1.785915 	0.630365 	1.448413 	0.000000 	-1.663842 	-1.847742 	0.000000 	-0.099652 	1.191575 	0.000000 	0.733014 	0.364170 	0.207765 	0.426186 	0.415684 	0.430355 	1.236897 	-1.043242 	-1.319291 	1.144765 	0.000000 	-0.223301 	-1.203647 	1.768034 	1.262322 	1.407036 	1.944082 	0.350776 	-1.366063 	-0.198758 	-0.757992 	0.000000 	0.000000 	
