1.162076 	1.805515 	-0.722694 	0.515620 	-0.823625 	1.866431 	0.000000 	0.000000 	1.767148 	-0.996517 	0.000000 	1.500002 	1.494566 	-0.414977 	0.685046 	-2.028634 	-1.354024 	0.000000 	-1.197291 	0.856935 	-2.587943 	0.000000 	-1.165434 	2.166486 	-1.903911 	-2.270768 	0.000000 	0.027458 	1.182964 	0.000000 	1.576713 	0.206771 	0.000000 	-1.698584 	-0.620755 	2.222366 	-1.797041 	0.961359 	2.160737 	-0.417352 	1.349357 	1.582530 	-0.805948 	0.000000 	1.195141 	-1.115724 	2.308451 	-1.711951 	0.819315 	-2.586876 	-3.406102 	0.000000 	-0.938122 	-2.910628 	0.427811 	-1.309719 	0.000000 	0.426530 	1.109419 	0.925022 	1.888712 	-1.008279 	0.791504 	
3.442468 	0.000000 	-0.619767 	-0.524569 	-1.694141 	0.000000 	0.000000 	1.730612 	-0.619240 	0.829904 	0.000000 	-1.508201 	3.573642 	0.000000 	-1.602789 	1.014553 	-0.377284 	-1.392036 	1.746026 	-1.278332 	2.024761 	1.784316 	1.609922 	-0.926101 	-2.134945 	0.990185 	-0.442215 	0.000000 	-1.692421 	-0.991700 	0.000000 	-1.858195 	0.471359 	0.721406 	0.000000 	0.577014 	-0.207596 	-2.371061 	0.690741 	2.174559 	0.125099 	-0.887162 	0.518016 	-0.550983 	0.852576 	0.996968 	0.000000 	-0.717734 	-0.547969 	0.000000 	-1.065692 	1.623644 	2.022020 	-1.107330 	-0.207243 	0.908914 	0.000000 	-1.474612 	-1.224175 	0.762889 	0.000000 	0.116632 	-2.144606 	
-0.514519 	0.401219 	-0.987024 	0.000000 	0.000000 	1.378237 	2.675069 	0.450429 	-0.530814 	2.634038 	-0.591365 	-0.630291 	0.902609 	-0.818241 	-0.327083 	-1.785583 	-0.240478 	2.403818 	0.000000 	-1.643997 	-2.263997 	-1.390377 	0.000000 	-0.284806 	-0.952530 	0.317898 	-1.570771 	-3.424339 	-0.343507 	-0.158696 	-2.830741 	-0.616222 	0.424574 	-1.274753 	1.339361 	2.609146 	-0.979888 	1.166069 	0.107005 	0.271039 	1.273277 	-0.916789 	3.143134 	0.625826 	2.527861 	1.150824 	-2.108317 	0.507522 	-0.662499 	2.119973 	-0.645438 	0.338941 	-1.871089 	0.159526 	1.886583 	0.000000 	1.355376 	-0.578965 	0.510389 	-1.083976 	-1.675491 	0.531360 	1.490906 	
1.447838 	0.000000 	0.000000 	0.000000 	0.757693 	0.000000 	-0.057239 	-2.044359 	-1.238935 	0.024281 	-0.980715 	2.303143 	0.000000 	0.000000 	0.000000 	-2.127542 	0.490949 	-2.515333 	-1.152988 	-0.907337 	-0.365037 	0.000000 	0.500233 	0.000000 	4.168187 	-0.113838 	-1.591686 	-0.502924 	0.000000 	0.441012 	-2.189187 	1.995304 	-1.074436 	2.235730 	0.259576 	0.000000 	0.000000 	-0.698795 	0.000000 	-0.477472 	-1.150168 	0.000000 	0.000000 	0.093642 	0.906973 	1.215201 	-0.866644 	0.000000 	0.000000 	-0.333385 	-1.082840 	0.913192 	0.527988 	1.122735 	0.806994 	0.742943 	1.705338 	-1.302981 	1.073565 	-1.764081 	0.679399 	-1.360247 	0.980222 	
-0.994759 	-1.685536 	1.315313 	0.461221 	0.358685 	-0.749178 	0.761885 	1.774172 	1.755671 	-0.449271 	0.000000 	1.594725 	-0.465035 	0.000000 	-1.698793 	-0.472789 	0.000000 	0.310011 	1.330529 	0.405550 	1.958716 	0.000000 	-1.906462 	1.620462 	0.866762 	0.504450 	0.532104 	0.000000 	-2.550293 	0.000000 	-0.290296 	-0.537200 	1.815822 	-0.036760 	-2.087992 	-1.124029 	1.700338 	0.000000 	-0.305661 	0.917167 	-1.621299 	-2.172379 	-1.808879 	0.000000 	0.000000 	2.213570 	2.598851 	-1.257373 	1.456368 	1.239219 	0.000000 	0.000000 	-1.349176 	0.839868 	1.056665 	0.000000 	-1.743744 	-1.231609 	-0.079141 	0.000000 	-0.893303 	0.000000 	-0.564656 	
-0.952593 	-1.428053 	1.070308 	0.000000 	-1.542063 	-0.785616 	-1.086189 	0.863405 	-0.750748 	0.184686 	2.119842 	-1.757387 	0.054948 	0.000000 	0.539982 	1.443955 	0.868838 	1.861531 	0.000000 	-0.339964 	0.000000 	0.179827 	1.444294 	0.000000 	-0.574094 	-1.099835 	2.473427 	1.787381 	-0.263939 	1.252773 	1.556514 	-0.933360 	-1.014294 	-0.523230 	-0.592631 	-0.425845 	-1.998536 	0.000000 	0.492917 	0.000000 	0.552370 	-0.301717 	1.300708 	0.068076 	-1.945142 	-3.588546 	-0.441676 	2.618404 	-0.587975 	-1.423983 	2.642479 	-1.492668 	-1.625710 	-0.744597 	1.117320 	-0.056689 	0.000000 	1.456950 	0.576900 	1.037296 	0.438216 	-1.025005 	-2.500114 	
-0.951371 	-1.520017 	1.491401 	1.500653 	0.000000 	0.000000 	-0.897812 	-2.151085 	0.000000 	0.936833 	0.000000 	0.000000 	-1.571205 	-1.872236 	3.210403 	-1.893663 	0.250192 	2.459686 	1.488497 	-0.934774 	1.809282 	-2.055044 	-1.046027 	-0.690950 	2.056220 	0.771302 	0.000000 	0.175996 	0.763129 	0.000000 	-1.278163 	-0.832283 	0.000000 	-2.411920 	0.000000 	0.691309 	-1.157633 	-1.365654 	-0.339907 	2.286858 	0.000000 	-2.893109 	0.506860 	1.603222 	-1.888975 	2.042262 	0.948423 	0.850783 	-0.110005 	0.000000 	0.000000 	-0.256505 	0.000000 	-1.442345 	0.000000 	0.911976 	1.210938 	0.229202 	0.452092 	1.999921 	1.835925 	-1.131309 	-0.987473 	
0.000000 	0.639744 	2.121773 	1.148867 	0.598485 	0.344427 	0.000000 	0.000000 	1.306863 	-1.771226 	0.000000 	-0.972974 	-2.555126 	-0.684880 	2.038637 	1.315993 	-0.572355 	0.960760 	1.144968 	0.000000 	0.000000 	-1.048484 	-1.764598 	-1.401143 	-1.172079 	-0.966478 	1.549215 	0.712799 	0.000000 	0.000000 	1.855630 	0.000000 	-1.332417 	-1.615900 	-1.093620 	-0.706265 	2.034932 	1.764202 	0.000000 	-0.538910 	-0.335152 	-0.354307 	0.083822 	-1.115248 	-1.427306 	1.224768 	2.884306 	-2.212911 	1.799183 	-1.143314 	0.000000 	1.887174 	0.000000 	0.000000 	0.493050 	0.000000 	-2.041466 	1.038097 	-1.585494 	0.617718 	0.869656 	-0.093366 	-1.372013 	
-1.324804 	0.542458 	0.302697 	-0.573169 	2.205760 	0.000000 	0.474668 	-0.078148 	-1.531443 	-0.406469 	-1.111435 	0.000000 	-1.826224 	0.527796 	1.193008 	-2.141837 	0.510224 	1.773676 	-1.222944 	-0.913190 	-2.374056 	1.266359 	1.432497 	2.130086 	-0.654333 	-0.387031 	1.275457 	0.000000 	2.703386 	0.000000 	0.387031 	-0.239067 	-2.693045 	-0.803659 	1.436833 	-2.296075 	1.002983 	1.076361 	0.523463 	-0.414162 	0.000000 	1.449079 	0.000000 	-0.744999 	-0.557499 	-0.995233 	0.000000 	0.798225 	-2.269498 	2.757335 	2.362267 	-1.673548 	0.000000 	-0.493669 	-2.628054 	1.989774 	0.853276 	-0.452202 	-1.038414 	-0.113171 	-1.422074 	0.742259 	2.155864 	
3.201919 	-1.517228 	2.224531 	-0.628671 	1.295297 	-2.386292 	-2.724133 	-1.822856 	1.411111 	-0.147379 	1.229274 	-0.666263 	-1.817598 	0.491243 	-3.926115 	3.733236 	-0.512074 	0.636035 	1.267006 	0.000000 	2.106718 	-2.045334 	0.390576 	-2.226052 	0.000000 	-0.583427 	0.155763 	0.773856 	-0.490604 	-1.847399 	1.249690 	-1.789950 	1.357007 	1.846949 	1.544245 	-1.693383 	2.446097 	-0.606140 	-0.737794 	-2.265926 	-1.042511 	0.000000 	0.000000 	0.000000 	0.000000 	2.059821 	0.623225 	1.073085 	1.816448 	-0.765934 	0.000000 	1.172018 	-1.537549 	0.626000 	-1.226761 	-0.537976 	0.506264 	-1.203335 	0.000000 	0.000000 	2.840796 	0.000000 	-0.815621 	
-1.833728 	-1.743720 	1.521286 	-0.871920 	2.512160 	1.105859 	0.629854 	2.517192 	-2.737241 	-1.199347 	0.000000 	1.562066 	-2.233841 	1.022213 	-0.903245 	-1.315728 	-0.461241 	2.668889 	-0.696060 	-1.808583 	-1.070414 	0.057656 	-0.880329 	0.848452 	-2.213805 	-0.821453 	-1.259392 	-2.505031 	0.000000 	2.147662 	-1.925321 	-1.199766 	-1.245635 	-3.058223 	-1.003856 	0.549071 	1.672627 	1.149546 	-0.826983 	-0.627862 	1.169479 	0.791371 	1.184708 	0.667553 	0.580424 	1.024843 	2.645348 	1.171332 	1.863817 	0.000000 	0.805683 	0.301571 	1.608022 	0.159364 	1.840372 	3.373105 	-1.911043 	-1.022072 	0.883688 	0.371459 	-0.692604 	-0.235643 	-0.937845 	
-0.211327 	0.000000 	-0.957139 	1.887026 	-2.329581 	-1.895202 	1.723982 	1.006165 	1.919645 	-1.492958 	0.000000 	-1.167311 	1.123703 	1.323243 	0.000000 	0.000000 	-1.578935 	0.000000 	2.009022 	0.398465 	1.805067 	0.879692 	-1.593619 	0.816926 	-1.501000 	0.000000 	2.389691 	-1.776782 	-1.433511 	-2.384435 	1.698158 	-1.527744 	1.343228 	-0.292000 	1.765440 	1.389252 	1.009133 	1.612271 	0.000000 	3.955361 	-1.778747 	0.000000 	-0.530846 	0.165069 	-1.262599 	0.886988 	0.000000 	-0.311563 	0.000000 	0.345260 	-0.298474 	0.000000 	-0.370916 	-1.594114 	0.000000 	-0.926317 	-1.817733 	0.873468 	0.000000 	0.566466 	-0.129321 	0.000000 	-2.970976 	
0.000000 	0.269679 	0.000000 	-0.946744 	-0.187296 	2.588407 	0.000000 	0.634020 	-1.935556 	0.986110 	0.000000 	0.572868 	1.472744 	-1.112559 	0.000000 	-3.191236 	0.000000 	0.986409 	-0.444284 	-0.837936 	2.164053 	-0.710426 	0.000000 	0.921774 	1.648965 	0.000000 	0.850795 	0.842827 	-2.120781 	1.121349 	-2.335532 	0.301054 	2.184537 	0.239061 	-1.866886 	0.896248 	0.000000 	1.724273 	-2.375984 	1.320825 	0.000000 	-2.187643 	1.762664 	-1.016590 	-0.634808 	-0.217132 	0.000000 	0.000000 	-1.425504 	-0.486876 	1.937328 	-0.753406 	-1.506620 	1.230557 	3.708008 	0.000000 	-0.901139 	-1.470888 	2.456758 	-3.317608 	0.000000 	0.000000 	-1.388253 	
2.199709 	2.154180 	-1.167806 	0.000000 	-1.821239 	1.554695 	-1.958661 	1.904294 	1.488379 	-1.570150 	0.384956 	0.355257 	0.339204 	-1.242740 	-0.368603 	1.943658 	-2.662793 	0.406647 	1.937388 	-0.819478 	2.108698 	0.171761 	0.120229 	-0.592386 	-1.325467 	0.478535 	-1.369294 	0.000000 	0.000000 	-1.995735 	-2.350288 	-1.462659 	1.417327 	0.000000 	-1.166597 	0.000000 	1.420112 	-1.610312 	0.000000 	-1.691228 	-0.804189 	0.000000 	1.516496 	0.000000 	2.228327 	2.053227 	1.815738 	-1.631757 	0.578804 	2.312897 	-1.113237 	0.000000 	0.000000 	-0.304270 	0.000000 	0.973071 	0.000000 	-1.001238 	-0.265968 	-0.506072 	0.000000 	-0.239149 	0.838668 	
2.432896 	0.539685 	-0.565347 	0.320826 	-0.328279 	1.304256 	-0.690359 	-1.276873 	0.000000 	0.000000 	1.321302 	-1.341866 	0.250259 	0.000000 	-0.833482 	1.723597 	-0.841778 	0.704826 	0.872847 	0.216673 	1.181727 	-2.010586 	0.000000 	-2.606318 	-1.282711 	-1.019358 	0.000000 	-0.581690 	0.000000 	-1.051878 	0.968127 	-0.586537 	1.684931 	-0.688759 	0.133915 	1.002300 	1.224645 	0.983124 	-1.062395 	0.000000 	0.908277 	-0.118279 	1.393097 	-0.620631 	0.649768 	1.086012 	0.116521 	-0.942516 	0.972704 	-1.688052 	-0.303966 	1.040639 	-0.143824 	0.000000 	0.666981 	-1.235270 	-1.257602 	0.000000 	0.000000 	-1.149110 	2.239235 	0.287685 	-1.784111 	
0.365062 	2.728605 	-0.759493 	1.103941 	0.000000 	-0.381115 	-1.333061 	0.304729 	0.000000 	0.297590 	1.951482 	0.640274 	1.805450 	-0.230479 	1.004525 	-1.820873 	0.699647 	-0.605432 	-2.556586 	-0.740917 	0.588168 	-0.731247 	1.099506 	-0.577891 	-1.497744 	-0.433437 	0.000000 	-0.896459 	0.635482 	0.945604 	1.054413 	0.000000 	-1.097528 	-1.914577 	-0.818336 	0.839352 	0.000000 	-1.926863 	2.035962 	2.388187 	-1.030671 	-1.248719 	-1.261249 	0.851000 	1.180665 	0.930898 	2.251100 	-2.490230 	0.000000 	-1.454283 	-1.052926 	1.663757 	0.637987 	-1.949366 	-0.929963 	-0.865430 	1.045031 	-0.780168 	0.844193 	0.818661 	0.000000 	0.154188 	0.000000 	
