1.371680 	-1.778926 	-1.281696 	-0.747738 	-0.846622 	0.000000 	-0.446839 	-1.438314 	0.334879 	0.971349 	0.525562 	0.280668 	-1.669189 	1.394549 	-3.227413 	1.161611 	0.924412 	-1.881640 	1.790757 	-0.058616 	3.098414 	1.305925 	-1.333575 	0.000000 	0.000000 	-2.456157 	0.000000 	-0.905451 	1.832468 	0.000000 	-1.319488 	0.588503 	3.252930 	-0.571320 	0.000000 	0.457811 	-0.079383 	0.456155 	1.303873 	0.771079 	0.720029 	-1.589135 	1.524190 	-0.388869 	0.908364 	1.512608 	-1.140439 	0.880871 	0.000000 	1.208117 	-0.895250 	0.771754 	0.926676 	-1.429715 	-1.283742 	-1.899484 	-0.905451 	0.661843 	0.905451 	0.460423 	0.093941 	0.958121 	-1.655702 	-1.318890 	-1.655259 	0.363840 	2.083461 	0.264542 	
-2.042809 	-2.028631 	0.000000 	-0.822961 	-0.528244 	1.030683 	0.842940 	0.000000 	-1.060441 	0.000000 	-0.651560 	-0.951800 	1.285615 	2.497149 	0.000000 	-1.461549 	2.154767 	1.128138 	-0.315332 	-0.623781 	1.254255 	-0.662391 	1.831452 	0.328845 	0.428407 	-0.880106 	0.685640 	0.402269 	0.561282 	-1.286893 	0.774377 	0.000000 	0.375122 	-0.556461 	0.885944 	1.558972 	-1.508921 	1.093354 	1.757064 	-1.685679 	-0.094996 	-0.503920 	1.606746 	-1.102910 	-0.389751 	0.000000 	-0.502662 	-0.307039 	-1.499677 	2.727927 	0.976716 	0.000000 	0.422222 	0.178202 	-0.265577 	-0.704163 	0.602572 	-0.940310 	-1.288213 	0.253284 	-0.802778 	0.000000 	0.000000 	0.244682 	0.658022 	-1.896495 	0.000000 	-1.168685 	
-0.439946 	0.564970 	0.000000 	2.537669 	-2.897910 	1.333516 	0.827746 	1.604895 	-0.786667 	0.796020 	-1.118362 	-0.741067 	0.453492 	-1.704329 	0.366975 	-0.219641 	1.318465 	0.000000 	2.360627 	0.000000 	-0.951787 	-1.750419 	0.000000 	-1.055271 	0.970735 	1.401906 	1.231273 	0.000000 	0.731633 	0.201933 	0.386817 	2.397569 	-1.273109 	-0.921857 	-0.785504 	-1.304779 	-0.425496 	-1.032579 	0.229202 	0.901099 	-0.751094 	0.489841 	0.850163 	0.224951 	0.000000 	1.264748 	-1.407121 	0.000000 	-0.173992 	2.500364 	0.481874 	-1.967255 	0.711013 	-0.298390 	1.448717 	-0.820479 	-2.016776 	0.140075 	0.785504 	0.178660 	0.000000 	-1.387600 	-0.545677 	0.426075 	-0.251677 	-1.689587 	0.000000 	-0.509133 	
-1.233764 	0.000000 	0.000000 	2.119919 	-2.037872 	1.641603 	0.000000 	0.000000 	2.073737 	1.235104 	-0.577337 	0.715691 	-1.793102 	1.066239 	1.841007 	-0.051600 	0.000000 	-1.194712 	-0.411408 	-1.090879 	0.000000 	0.656541 	-3.581308 	-0.490030 	0.000000 	0.000000 	0.000000 	-1.460334 	0.851030 	0.744010 	0.000000 	1.532222 	-0.619881 	-0.779207 	0.948159 	2.279783 	0.342974 	0.000000 	-0.249699 	0.000000 	1.246312 	-1.195388 	1.015990 	-3.611260 	-0.421352 	-1.948368 	0.000000 	0.788430 	-1.015078 	-1.980033 	-0.317092 	0.725050 	0.934910 	0.246608 	-1.614981 	1.000841 	-0.512175 	1.338863 	0.512175 	1.384897 	-1.203040 	0.000000 	0.795111 	0.000000 	1.215717 	0.214688 	0.886257 	-1.824670 	
1.873969 	0.841206 	-1.985180 	0.308629 	-0.980584 	1.183234 	1.726290 	-2.428741 	1.692098 	-0.920954 	-1.172368 	2.462637 	1.791531 	0.000000 	-2.807027 	-0.403956 	2.647206 	1.114424 	0.563836 	-1.515963 	-0.841206 	-0.544090 	-0.544061 	0.259048 	1.499507 	1.029426 	0.000000 	-1.291606 	-1.789859 	0.697401 	0.000000 	1.512987 	-0.745562 	0.000000 	1.920861 	0.695595 	-1.526694 	2.957353 	-2.010588 	-0.835089 	-2.209975 	-0.655165 	-0.922684 	-0.683241 	1.373851 	-0.204247 	0.000000 	0.766864 	-0.683479 	0.000000 	0.000000 	-0.490675 	2.403214 	1.865283 	0.000000 	-0.515282 	0.629254 	-3.454835 	-0.629254 	1.699521 	-0.957241 	0.898677 	0.548271 	-2.053479 	0.506814 	0.000000 	-1.198082 	-0.546062 	
-0.317888 	2.097622 	-1.260487 	1.791486 	-2.474511 	-0.370912 	0.643260 	0.000000 	0.000000 	0.000000 	2.050077 	1.278599 	0.152764 	-1.531574 	-1.312967 	0.482546 	1.285868 	-0.712293 	0.000000 	1.101018 	0.000000 	-1.456885 	-2.358328 	2.306543 	0.806018 	-0.934731 	1.121348 	0.000000 	-1.195244 	-0.981972 	-2.097622 	0.383879 	-2.719779 	0.000000 	0.000000 	-2.578034 	1.188285 	0.000000 	-3.198938 	-1.322362 	-0.576271 	2.108789 	-2.021354 	2.164113 	1.471884 	0.000000 	-0.832928 	-1.797747 	1.187343 	-1.065330 	1.224451 	0.000000 	0.000000 	0.000000 	1.910722 	2.994131 	-1.121348 	-1.161505 	0.000000 	-0.818353 	1.657238 	0.000000 	-1.339564 	0.985469 	1.956111 	1.072443 	0.661452 	0.669644 	
-1.396563 	-0.808462 	0.176287 	-0.554394 	-2.088056 	0.000000 	-0.353779 	-1.918928 	-1.426791 	-1.302995 	-0.856090 	0.758818 	2.185024 	-1.210498 	0.000000 	-0.966132 	-0.109053 	1.910045 	-1.313153 	-0.866741 	2.575840 	-0.401633 	1.029593 	0.000000 	-0.250213 	1.158106 	0.000000 	0.000000 	0.000000 	0.532818 	-1.767379 	1.728644 	0.000000 	0.106545 	0.322433 	1.388940 	2.866478 	2.396949 	2.800564 	0.000000 	-0.693699 	0.975665 	2.265643 	-1.382453 	0.487395 	0.714748 	-1.572466 	0.343313 	-1.124223 	1.044626 	-1.321840 	-3.145381 	1.781572 	-0.489822 	0.572679 	0.000000 	0.322433 	0.354787 	-0.322433 	1.552825 	-1.123934 	1.516717 	0.000000 	0.340788 	-1.776919 	-0.639103 	-3.094346 	1.681293 	
-0.858833 	0.861608 	-0.610647 	-1.807247 	0.000000 	0.000000 	0.756060 	-0.545966 	-0.868176 	-2.444344 	2.427900 	1.358681 	0.000000 	1.175863 	-3.031246 	-1.029060 	1.251097 	0.000000 	0.000000 	1.132053 	0.680379 	-1.405287 	1.091088 	3.659530 	1.029060 	-0.339564 	1.054272 	0.000000 	0.712353 	-0.619382 	-1.541987 	0.831482 	2.070074 	-1.948504 	0.000000 	1.389444 	2.438391 	2.278635 	-0.320594 	-0.652892 	0.000000 	0.859090 	-0.361289 	-0.651113 	-1.207125 	2.959099 	0.000000 	-1.075117 	-1.071335 	1.017063 	-1.147375 	0.000000 	1.932441 	2.036685 	-0.487338 	-0.552654 	-1.054272 	0.967490 	0.000000 	-0.515197 	0.000000 	-2.474918 	-1.963838 	0.000000 	-1.805869 	-1.279032 	0.121277 	-1.103248 	
-1.083304 	0.270765 	-0.659797 	0.000000 	-1.577075 	0.938051 	1.287936 	1.434204 	-0.886618 	0.813410 	0.000000 	0.728791 	-0.795863 	0.766913 	-0.719280 	1.739877 	1.757545 	-1.447826 	1.196774 	-0.533022 	1.516289 	-0.671897 	-0.912189 	-1.478501 	0.081514 	1.095433 	0.000000 	0.000000 	1.143783 	1.849271 	-1.787053 	-0.379981 	0.000000 	-0.060832 	0.000000 	-1.041925 	-0.689459 	-1.552389 	1.891549 	0.121691 	-0.373566 	0.898409 	-1.019438 	2.681592 	0.527470 	-0.175434 	-0.591782 	2.334415 	0.563310 	2.521872 	1.085835 	-1.680297 	0.000000 	-1.796266 	0.737217 	0.695221 	0.000000 	-1.057562 	0.000000 	-0.420033 	0.000000 	0.974641 	0.814807 	0.000000 	-2.310958 	-1.380678 	-1.748663 	-1.987165 	
1.309495 	0.887290 	-0.603975 	-1.197624 	0.631535 	-0.549678 	-0.274089 	-0.700085 	-0.533979 	-0.572107 	-0.267214 	0.000000 	1.452658 	-1.815074 	-0.233475 	-0.513389 	-1.117034 	-1.006324 	1.568519 	0.000000 	-1.472242 	-1.459489 	1.542287 	-0.266709 	0.000000 	0.000000 	0.238925 	-0.964659 	0.335081 	-0.387982 	0.584952 	1.307217 	-0.874396 	1.147781 	-0.327937 	-0.310772 	0.572729 	1.636035 	-0.115916 	0.613544 	1.519713 	-1.374878 	1.055585 	-1.097176 	2.348485 	2.144183 	-1.168194 	0.638054 	-1.410478 	0.964516 	-1.060932 	0.000000 	0.619505 	0.537972 	0.373761 	-0.515883 	-1.531521 	-0.518276 	1.292596 	0.499862 	0.906106 	1.106054 	0.292394 	-2.116171 	-1.354087 	0.846535 	-0.188309 	0.000000 	
