2.010617 	0.894068 	1.143853 	-0.181367 	-0.525573 	0.000000 	0.000000 	0.990682 	-1.171610 	-1.800035 	-0.957815 	-0.808100 	1.322437 	1.481684 	0.445478 	-1.149071 	0.000000 	0.959841 	0.739444 	2.581649 	1.261954 	1.340652 	2.227439 	-1.151616 	-1.675244 	-0.367620 	1.080500 	0.483397 	0.000000 	0.192333 	0.000000 	-0.720852 	-1.617066 	1.173072 	-0.243179 	0.404989 	0.000000 	-1.216918 	1.065544 	-0.335585 	-1.233319 	0.000000 	0.248943 	-2.093072 	-2.267591 	-0.865043 	2.290266 	1.414980 	0.088401 	-0.539306 	1.144535 	1.174785 	0.397919 	-0.645846 	-1.747863 	0.000000 	0.586535 	1.944525 	0.000000 	2.434600 	0.000000 	0.000000 	1.007624 	0.000000 	-0.694172 	0.839851 	-1.258407 	-0.736601 	-0.820149 	2.350677 	-0.773981 	-2.198659 	0.393078 	-1.279549 	-0.123229 	0.611616 	0.000000 	-1.263137 	-0.522094 	0.222085 	-3.253070 	-1.947396 	0.770887 	0.553026 	1.283915 	-0.204759 	-1.899956 	-1.215915 	0.000000 	0.000000 	-2.078105 	1.151905 	0.760135 	1.805756 	0.000000 	-0.908193 	
-1.687523 	-2.465373 	1.500439 	-1.323266 	-1.517809 	-0.370635 	-1.858040 	-1.646479 	-1.394872 	-0.531252 	0.627646 	-1.060748 	-1.549883 	0.852752 	-0.720786 	-0.691885 	0.493449 	-2.060234 	2.509271 	-0.284910 	0.552030 	-1.080141 	-1.312045 	2.258743 	0.907693 	0.000000 	-0.753848 	0.000000 	-1.582216 	0.556646 	1.892283 	1.645855 	0.565784 	1.475467 	1.412022 	-0.489479 	0.599736 	-0.415324 	-0.811360 	0.692479 	0.301824 	-0.605503 	0.000000 	1.159852 	-0.486629 	-0.856337 	1.141199 	-1.966323 	1.765533 	-0.539064 	0.000000 	0.805380 	-0.653500 	-0.554349 	0.752093 	0.683505 	-2.946589 	0.647948 	1.153072 	-1.988200 	1.413490 	-0.443445 	0.426049 	-1.359055 	0.445854 	1.215564 	-0.641670 	-0.376555 	0.411688 	0.348502 	0.092795 	2.561807 	0.000000 	0.395052 	-0.916457 	1.581027 	0.667577 	-1.201418 	1.045866 	-1.942825 	-1.370267 	2.039701 	0.000000 	-1.168771 	0.000000 	2.620300 	0.000000 	1.314753 	0.349152 	2.463232 	-0.354928 	1.739853 	0.240179 	-0.724135 	1.535611 	-2.535475 	
-1.249432 	1.238428 	-0.725403 	-0.260465 	0.759228 	0.000000 	0.000000 	0.000000 	0.934928 	1.456999 	-0.153136 	-0.629684 	-1.696125 	-2.668526 	1.212492 	0.830409 	-1.637741 	0.816624 	2.427272 	0.470207 	0.000000 	0.000000 	0.451775 	-1.273626 	-0.601045 	1.255728 	-0.211650 	0.134837 	0.782181 	1.527063 	1.669941 	0.000000 	0.281450 	-1.177009 	2.249421 	-1.074346 	-0.821598 	0.000000 	0.711693 	-1.425185 	-0.337922 	-1.062845 	0.833338 	-1.381490 	-1.329407 	0.936601 	-1.616208 	1.197140 	2.139431 	0.344972 	0.644112 	-0.702674 	0.968828 	-1.730338 	0.885455 	-0.970547 	0.934836 	-1.152230 	0.167162 	0.787506 	0.529503 	-0.765214 	0.198508 	1.381605 	-1.182162 	1.576912 	0.000000 	1.333570 	1.214181 	-1.104195 	-0.517492 	0.000000 	0.370648 	-0.192172 	-0.589354 	1.241559 	-0.828120 	-0.739830 	-1.441267 	-0.825454 	0.646663 	0.000000 	2.399094 	-1.180675 	1.087116 	-2.380948 	0.000000 	0.652813 	-0.381795 	0.476861 	-0.892375 	-0.372415 	-2.260041 	0.000000 	0.908338 	-0.966876 	
-1.978239 	-0.489548 	3.319638 	2.093639 	1.443597 	0.604924 	0.612765 	-0.820184 	0.644347 	-0.324777 	-1.915995 	0.833582 	1.235071 	0.981849 	-1.245077 	-0.894385 	-1.163031 	-1.614737 	0.000000 	0.000000 	0.000000 	0.000000 	0.686406 	-0.248964 	1.602976 	1.096636 	2.162236 	0.855198 	-1.000914 	0.849144 	-0.400521 	-0.796051 	-1.670863 	1.233424 	0.942498 	-0.258559 	-1.904765 	1.189426 	-1.148962 	2.704951 	1.128139 	1.866973 	0.510206 	1.583422 	0.986663 	0.000000 	0.607157 	1.154773 	0.000000 	-1.024151 	0.000000 	0.666022 	-1.236398 	-1.335351 	0.281156 	0.541150 	-0.884395 	-1.177626 	-1.042259 	0.000000 	0.000000 	-0.240765 	-1.311100 	-0.238694 	0.544709 	-1.068024 	1.860154 	-0.942186 	0.432804 	-1.428337 	0.471838 	1.735329 	0.695534 	-0.999725 	0.000000 	0.000000 	0.000000 	0.317649 	1.006123 	-0.295453 	0.809755 	0.415490 	-0.576816 	-3.252499 	1.275821 	1.463093 	-1.413621 	-1.622368 	-1.211699 	-1.934414 	-1.841632 	-0.251089 	-1.302759 	0.000000 	0.218048 	0.000000 	
-1.689930 	1.394731 	0.131569 	1.230767 	0.542208 	0.570468 	-0.815819 	0.000000 	0.000000 	-0.070682 	-0.774805 	-0.282345 	0.000000 	0.000000 	0.311757 	1.461042 	-0.626124 	0.153470 	0.000000 	1.236424 	0.570230 	0.231677 	-0.052615 	-0.932746 	-2.282583 	-1.457800 	1.894722 	1.872636 	-0.716077 	0.000000 	-1.888176 	-0.141286 	0.000000 	-0.272649 	-0.570877 	0.200866 	0.547560 	0.569736 	2.261758 	0.791994 	1.468567 	2.105573 	0.924106 	-1.330666 	1.318174 	-1.217318 	-1.362692 	1.469447 	2.923078 	0.000000 	0.319576 	-0.472362 	0.709201 	1.119978 	0.202030 	0.598569 	-1.002963 	-1.116415 	-0.455015 	-1.626267 	0.099653 	-1.344862 	-0.314761 	0.611622 	-1.244357 	0.859676 	0.645616 	-2.270625 	0.000000 	-1.217547 	1.004404 	1.849215 	0.390906 	-1.848148 	-0.415297 	0.000000 	-0.602519 	0.641622 	0.000000 	0.000000 	2.012784 	1.495194 	-2.677410 	0.128940 	1.612583 	-0.637996 	-0.526118 	-0.752321 	-0.699551 	-0.767311 	-2.586788 	0.539288 	0.189271 	0.000000 	-0.921552 	-0.298562 	
3.183181 	1.817519 	1.018009 	0.271640 	0.439577 	-0.598253 	0.714023 	0.972856 	0.000000 	0.515247 	0.000000 	0.837746 	-0.356977 	-0.770454 	-0.687871 	0.669805 	1.415800 	0.417771 	1.135893 	0.000000 	1.385212 	-1.250874 	-0.979245 	-1.232622 	0.362066 	0.588245 	-0.426397 	1.213812 	-1.602859 	1.462120 	0.946510 	0.000000 	0.000000 	-1.750023 	-0.034972 	0.741625 	-0.757426 	-0.869203 	-2.116385 	0.911052 	0.238876 	1.093279 	1.055359 	-0.882104 	0.236692 	-0.227538 	-0.716956 	-1.139560 	3.265391 	-1.084420 	0.902795 	-1.087827 	-2.037173 	0.338667 	1.203917 	-0.156118 	0.000000 	0.750300 	-1.496122 	0.289161 	-0.888430 	-0.773604 	0.945630 	0.000000 	1.728417 	-1.632066 	0.884789 	0.433560 	-0.773711 	-0.671180 	-0.494056 	0.732337 	0.414633 	1.414581 	-2.466130 	-1.707978 	0.634413 	0.000000 	-2.381282 	0.123741 	-3.226564 	-0.972126 	-0.510031 	1.583147 	0.000000 	-0.518362 	0.689009 	-0.479927 	-0.650221 	1.892444 	1.410541 	-1.295813 	1.902063 	0.000000 	-0.434647 	-0.991693 	
1.158341 	-0.765616 	-0.719187 	-0.888236 	1.730977 	-1.311596 	0.000000 	1.132333 	-1.727122 	0.479285 	1.799595 	0.000000 	0.213812 	0.000000 	-0.310809 	0.799530 	-0.472846 	1.496168 	1.277276 	0.102693 	-0.688990 	0.175354 	0.990005 	0.373065 	-1.297443 	-0.221697 	1.402575 	0.000000 	0.000000 	-0.322092 	-1.389599 	-0.270902 	-0.548508 	-1.482720 	0.285316 	1.334675 	0.904358 	0.802339 	-0.985688 	2.103658 	-0.206480 	0.512342 	0.000000 	-1.264374 	0.855524 	-1.343859 	0.547964 	-0.848175 	0.988899 	-1.420478 	-0.795062 	-1.450464 	0.885954 	-0.674027 	1.169430 	0.971656 	0.000000 	-0.859187 	-1.585608 	-0.257908 	2.212364 	1.341849 	-0.914487 	-0.413563 	0.693609 	-0.247571 	2.006665 	0.959086 	-0.221220 	-1.412563 	-0.089509 	-0.239238 	0.574257 	0.000000 	-1.195817 	2.015900 	-1.305092 	-0.736820 	-1.428727 	-0.349151 	-0.434684 	-1.169334 	0.503431 	-1.643532 	-0.055597 	-0.374542 	-1.438251 	-1.570186 	-0.595410 	1.133887 	-0.285338 	2.329557 	0.865162 	0.000000 	1.573647 	0.844266 	
0.000000 	0.955115 	-2.623855 	-0.310319 	-0.342997 	0.865739 	-0.356206 	0.735880 	-0.281095 	2.289057 	-2.051909 	-0.430255 	0.000000 	1.485372 	0.000000 	0.584280 	0.000000 	1.296161 	0.171356 	-1.112410 	2.608602 	0.817957 	-1.852339 	0.622453 	1.567672 	-0.397695 	-0.675964 	-0.370320 	-2.178177 	1.321679 	2.684485 	0.642912 	-0.506647 	-0.646628 	0.000000 	-1.332216 	0.199676 	-1.882131 	1.352734 	-1.317029 	-0.183126 	-0.149172 	-1.989623 	1.268382 	-1.379989 	1.784160 	0.000000 	-1.346885 	0.786815 	0.247533 	1.502042 	0.368719 	-0.879819 	-0.193010 	1.061704 	0.457059 	-0.642597 	-0.421188 	-0.497423 	-1.439353 	0.062935 	-0.674258 	0.000000 	-1.238162 	-0.282236 	0.841870 	0.000000 	-0.427965 	0.000000 	0.415249 	2.093547 	-0.195993 	-1.529021 	0.000000 	0.000000 	-0.698531 	0.915344 	-0.075712 	0.000000 	0.000000 	-0.459347 	-0.622523 	0.326038 	1.577506 	-0.547576 	-0.542160 	1.674854 	0.533802 	1.142008 	0.361698 	0.852991 	-0.623444 	-1.393863 	-0.755672 	0.533014 	-1.168619 	
0.000000 	0.969960 	0.307102 	1.501908 	0.000000 	0.229292 	-1.147784 	0.000000 	-0.682566 	-1.348868 	1.270640 	0.000000 	-0.379026 	1.268209 	-0.777364 	0.000000 	0.000000 	-0.853484 	1.040327 	0.367285 	0.348243 	-0.217453 	0.441753 	-0.576269 	-0.560960 	0.000000 	-2.440965 	1.927464 	1.023611 	-0.507303 	0.370876 	1.032273 	-1.340026 	-1.841547 	0.473888 	1.215291 	1.343702 	-1.174004 	1.592801 	-0.543199 	0.749479 	0.000000 	2.408553 	-1.141774 	0.306206 	-0.548787 	-1.496510 	-2.018463 	0.776500 	1.532316 	0.326301 	1.841189 	-0.967477 	0.981768 	1.482183 	0.433222 	0.000000 	-0.501484 	0.549719 	1.466651 	-1.278330 	-1.326730 	1.529989 	1.279191 	-0.622345 	-1.308302 	-0.748908 	-1.780785 	-1.288326 	-0.784051 	1.415795 	-0.487794 	1.626213 	-0.177173 	-1.258730 	0.332420 	2.184255 	0.377979 	-0.449392 	0.000000 	0.000000 	0.000000 	0.353589 	-1.826921 	-0.881222 	-1.000764 	0.000000 	0.000000 	-1.036613 	1.529194 	-0.173756 	0.914166 	-0.488084 	-1.031682 	-0.879696 	-0.446877 	
0.503794 	2.283445 	1.456349 	0.000000 	0.601787 	0.271654 	0.590808 	1.296730 	-0.348400 	-0.545828 	1.032635 	0.361531 	0.000000 	0.238129 	-1.644413 	1.197264 	-1.241302 	1.186779 	3.082721 	-0.363277 	1.696667 	-0.598092 	0.000000 	0.387231 	-0.343021 	0.552468 	-0.886420 	0.333856 	-0.535813 	-1.599995 	-0.536155 	0.000000 	-1.833528 	-0.540317 	1.962269 	1.484332 	1.024331 	-0.500365 	3.386537 	0.000000 	-0.867219 	1.717645 	-0.300606 	0.936996 	-1.456685 	-1.550744 	-0.794510 	0.238139 	1.453289 	0.479132 	-1.058247 	-1.560317 	0.000000 	-0.114392 	-0.950393 	0.000000 	0.000000 	0.639691 	-1.656852 	-0.057357 	0.000000 	0.241009 	1.568244 	1.448602 	0.822748 	-1.762280 	1.514236 	-1.916316 	0.000000 	-1.314446 	0.000000 	0.895965 	0.769409 	-0.441530 	0.584505 	-1.040138 	0.940542 	-0.314749 	-0.363588 	-0.163867 	0.000000 	-0.971957 	0.670113 	-1.374373 	0.000000 	-1.258133 	-1.591265 	-0.055790 	-1.164861 	-0.883635 	-1.896694 	0.000000 	1.713096 	-1.091968 	-0.122547 	1.105278 	
