2.008104 	0.681266 	0.000000 	0.814440 	-0.999371 	0.537976 	-1.639488 	0.705938 	1.497717 	-1.270965 	-0.777128 	-1.970558 	1.393657 	-0.418729 	1.015966 	-0.531186 	-0.653781 	-0.480554 	-0.964984 	-1.922676 	0.678920 	1.425032 	-1.400838 	-1.942953 	1.569157 	1.539408 	1.508108 	-1.176234 	-1.344228 	-0.822568 	-1.264274 	0.209598 	-0.610241 	1.936805 	1.886168 	-1.534373 	2.457198 	-1.667515 	-2.553078 	-0.905580 	-1.170950 	-0.350056 	-1.073995 	0.000000 	-1.682398 	0.000000 	0.316115 	2.173874 	-1.850700 	-0.363989 	-0.093592 	1.902114 	-0.569832 	0.000000 	-1.357666 	0.000000 	0.681323 	0.752170 	-0.650870 	-0.249883 	0.457581 	3.474727 	0.894184 	-0.453656 	-0.731880 	0.000000 	0.605326 	1.128999 	-2.073585 	-1.622789 	-0.480874 	0.297427 	-0.292291 	-1.076911 	-1.705443 	-0.732896 	-0.404549 	2.339312 	1.500301 	0.668340 	1.310307 	1.114652 	0.500439 	1.663143 	0.866141 	1.131392 	0.784196 	-2.379507 	0.776853 	-0.647298 	0.412292 	-0.895812 	0.176932 	0.649085 	-2.389899 	0.447387 	-0.697971 	-1.196010 	-1.562476 	0.340033 	0.000000 	0.000000 	1.117590 	0.000000 	0.641265 	0.000000 	0.103376 	-0.443434 	0.654337 	1.330180 	0.000000 	1.211893 	1.321219 	0.498529 	0.379778 	0.377751 	0.000000 	0.601464 	-0.512307 	0.846317 	0.177346 	-2.518516 	1.008133 	-0.909683 	0.522400 	0.000000 	0.877124 	0.000000 	
1.556337 	0.721133 	0.000000 	-1.362686 	-0.711434 	1.326275 	-0.892817 	-1.880610 	-0.149848 	0.417403 	-0.308130 	-1.588893 	-1.312900 	-1.183803 	0.942487 	2.023816 	0.229091 	0.000000 	1.994195 	-1.926930 	-1.203265 	1.827217 	-0.490142 	-0.812619 	1.585017 	0.000000 	0.000000 	0.750908 	1.066563 	-0.558734 	-0.979242 	-1.893250 	2.860901 	1.320597 	1.019423 	-0.218054 	1.375629 	-0.450629 	2.919815 	0.671255 	0.872536 	-0.875258 	1.289264 	0.328619 	0.637128 	0.686496 	0.000000 	0.000000 	0.190419 	0.288507 	-1.982971 	0.000000 	-0.414763 	0.327097 	-1.345550 	-0.867456 	0.509609 	2.849039 	-0.866529 	-0.822788 	1.836477 	-1.397278 	1.141717 	0.000000 	-0.497680 	-2.104766 	1.268366 	-0.630613 	1.923870 	0.678159 	-0.959230 	-1.798410 	-1.136096 	1.033212 	-0.136186 	-1.577133 	0.000000 	-0.859100 	-0.360630 	-1.368306 	0.476003 	-1.694784 	-0.463080 	-0.602661 	0.807691 	1.088557 	0.777340 	0.878581 	1.320263 	0.000000 	-1.948297 	-1.313730 	0.815954 	-0.333519 	0.691604 	0.430643 	-0.909085 	0.568889 	0.656418 	2.170073 	-0.287809 	-1.827317 	-0.647101 	-0.681956 	0.000000 	1.144172 	0.420033 	-1.047550 	0.000000 	-1.408843 	-0.266961 	-1.482924 	1.604091 	2.982338 	-1.938335 	-1.540167 	-1.021154 	0.000000 	-1.606841 	0.894114 	0.424892 	-0.823812 	1.682133 	1.042463 	0.131366 	0.438734 	0.000000 	-0.353073 	
1.422242 	0.167303 	0.168422 	-1.517195 	1.337920 	0.636666 	1.316178 	-1.257606 	-0.209918 	-1.958838 	1.203144 	0.067892 	-2.276173 	-0.796582 	0.745193 	2.177467 	1.958984 	0.000000 	0.000000 	-2.909266 	0.688619 	-0.785528 	-0.756677 	0.322833 	1.141073 	-0.221325 	1.993636 	0.000000 	0.000000 	-0.755170 	0.293570 	0.968649 	1.959230 	0.000000 	1.132547 	-0.161722 	-0.331651 	-1.427176 	0.981861 	-1.396549 	0.393180 	1.037400 	-0.443748 	-0.476340 	-0.592646 	0.000000 	-2.192217 	0.000000 	0.342827 	0.371911 	-1.185107 	-1.478531 	1.831385 	1.851311 	0.385593 	1.738212 	0.000000 	0.564461 	-1.307857 	-1.464587 	-1.802150 	0.392014 	-1.225351 	-1.762900 	0.791910 	0.787428 	0.392812 	0.894483 	0.000000 	1.041561 	0.000000 	-2.255197 	-1.096390 	1.258492 	1.422830 	0.892050 	-0.916237 	0.681747 	0.000000 	-0.851551 	0.000000 	-0.279812 	1.466587 	0.000000 	0.000000 	0.000000 	1.403885 	-1.895765 	1.579323 	-0.723974 	1.537983 	-0.343395 	-1.359784 	0.000000 	0.000000 	0.369280 	1.481922 	0.983607 	1.240830 	0.472094 	0.714976 	1.702211 	-0.649400 	0.000000 	-1.096387 	-0.614521 	-3.009785 	-2.657628 	-1.802159 	0.781364 	-0.544394 	1.131355 	1.203965 	1.017737 	-1.145471 	-0.639239 	0.778631 	-1.020367 	-0.909213 	1.001262 	0.000000 	-2.225980 	0.935366 	-1.859617 	0.000000 	0.000000 	0.574983 	0.593453 	
0.445929 	0.747867 	-0.900331 	0.000000 	0.554431 	1.049320 	-1.518838 	0.000000 	0.835213 	-1.247173 	0.647546 	0.000000 	-1.441830 	-0.683859 	-1.002112 	1.072684 	-0.961569 	0.000000 	0.000000 	0.000000 	-0.231629 	-0.669354 	1.539745 	0.245339 	0.557973 	0.226820 	0.255200 	-2.333918 	2.413825 	0.000000 	-1.209171 	0.495788 	-0.961442 	-0.649410 	0.000000 	1.517039 	0.730341 	0.000000 	-1.705605 	0.204504 	2.080469 	0.715814 	-1.163094 	1.267596 	1.253755 	-0.281064 	0.730842 	0.000000 	-2.351200 	0.000000 	-0.821708 	-0.564575 	-1.951870 	1.537509 	0.293293 	0.000000 	-0.706376 	1.031409 	0.435961 	-0.437462 	-0.895925 	0.000000 	-0.390226 	0.000000 	2.012045 	1.063672 	0.301056 	1.330884 	-0.557546 	0.884899 	-0.054679 	0.257041 	-1.421279 	0.781748 	0.000000 	-1.542292 	-0.964594 	0.000000 	0.000000 	-1.519811 	1.552221 	-0.531699 	-0.910332 	0.000000 	-0.817765 	1.875566 	0.000000 	-0.466194 	0.000000 	0.000000 	0.000000 	0.821887 	-0.486921 	2.023581 	-1.888742 	0.000000 	1.940674 	0.000000 	-1.006561 	2.628671 	0.000000 	0.715122 	0.817842 	-1.786967 	-0.491400 	0.000000 	-0.464572 	1.108199 	-2.676923 	0.501566 	0.413797 	-2.115484 	0.000000 	-0.356611 	0.000000 	0.000000 	-1.038599 	1.236266 	-1.146246 	1.274753 	-1.321785 	0.000000 	-1.074918 	0.966864 	2.463554 	-1.117388 	0.000000 	0.883716 	
0.882328 	0.731538 	2.280237 	1.149609 	-1.426804 	0.000000 	0.000000 	0.000000 	2.017883 	0.859492 	-0.557032 	-0.885069 	0.000000 	1.606663 	-2.730234 	-0.421388 	1.650037 	-0.352853 	0.000000 	-1.301863 	0.967408 	-0.572200 	1.313848 	-0.479291 	0.728911 	-1.550626 	-1.183432 	0.739670 	-0.860164 	2.738401 	0.405766 	-0.185173 	2.167830 	-1.610211 	1.063941 	-1.662415 	-2.005318 	0.000000 	-1.304325 	-0.998882 	-1.844399 	-1.129502 	-1.891627 	0.295251 	0.000000 	0.000000 	1.031552 	-1.029459 	-1.225001 	0.000000 	0.192490 	1.136037 	0.514828 	0.851574 	2.542401 	-1.356635 	-0.395258 	-0.697048 	-1.391482 	0.544784 	0.000000 	0.519533 	-0.877246 	-2.325304 	1.159855 	1.671638 	2.050410 	0.257828 	1.240168 	-1.521798 	0.850128 	-0.961950 	1.032461 	0.454552 	-1.849630 	0.000000 	0.919055 	0.000000 	-0.594389 	3.843224 	1.320936 	-1.298429 	0.843893 	0.754356 	-1.731999 	1.535598 	-1.471129 	0.000000 	0.000000 	0.880160 	-2.947354 	0.612844 	0.390243 	-1.842204 	0.000000 	-1.401444 	0.000000 	-0.414618 	-0.698039 	-1.815541 	1.016898 	0.000000 	1.683871 	1.552841 	-1.003256 	-1.238111 	-0.229690 	2.873962 	0.000000 	1.867376 	-1.110470 	1.276330 	1.327044 	-0.701411 	0.418486 	1.916852 	1.613925 	-1.564085 	-1.465738 	-1.585372 	0.876604 	0.470779 	-0.626638 	0.000000 	-1.289998 	-0.525095 	0.000000 	-0.425396 	
0.591788 	3.420512 	-0.580658 	-0.236111 	0.527071 	-0.553148 	0.000000 	0.761689 	-0.955351 	-1.739585 	1.388272 	-0.325932 	0.000000 	-0.806812 	-1.486795 	-0.842582 	0.858501 	0.736572 	0.311596 	0.515620 	0.873602 	-0.627293 	0.000000 	-1.427501 	1.288796 	-0.418405 	1.748614 	0.000000 	-1.569278 	0.614419 	0.349994 	0.000000 	0.519546 	1.012475 	-1.218923 	0.000000 	-0.542461 	-1.026101 	1.090189 	0.214008 	0.689114 	0.000000 	0.680612 	0.000000 	-1.225754 	-0.607154 	3.000978 	1.308178 	-0.413443 	-1.005439 	-1.179187 	0.000000 	-0.529929 	-0.407204 	0.669694 	1.522607 	1.679128 	0.896661 	0.000000 	-2.015527 	1.098003 	2.816696 	0.000000 	1.127043 	-0.587204 	1.681947 	0.000000 	-0.471441 	-0.876155 	-0.996773 	-1.810341 	-1.366145 	-1.613819 	0.065715 	0.000000 	0.846836 	0.964681 	0.837483 	2.167695 	1.250373 	0.672649 	-1.157426 	-1.665018 	0.000000 	0.085114 	1.366270 	1.085176 	-1.058946 	-2.432954 	-1.390663 	-0.276578 	-0.274157 	0.000000 	2.120134 	0.000000 	0.000000 	0.897119 	-2.353971 	0.000000 	0.881435 	0.000000 	-1.291005 	0.302916 	1.518472 	-1.822668 	-1.814498 	1.218923 	-0.807487 	-0.107825 	-1.039510 	0.722733 	0.000000 	0.304957 	-1.260333 	-1.557384 	0.000000 	1.647977 	-0.222792 	-0.069463 	-2.670011 	-1.306673 	0.000000 	-1.933700 	0.649234 	0.000000 	0.946612 	2.391387 	-0.175516 	
-0.936487 	0.944911 	-0.210836 	-1.062268 	1.081350 	0.803848 	-0.118771 	0.377779 	0.420039 	0.732987 	-1.408163 	0.745403 	0.000000 	0.000000 	-1.909797 	2.045847 	-1.408926 	-0.679425 	0.000000 	2.057379 	-1.732640 	0.594223 	-0.466422 	0.951716 	1.223744 	1.181205 	0.787099 	0.416761 	0.806240 	0.433744 	0.615627 	0.704997 	-0.343085 	-0.690534 	-1.315125 	1.021805 	0.890392 	0.000000 	0.426830 	-1.829142 	2.198924 	1.433896 	0.371930 	0.000000 	-0.146855 	-1.189517 	2.113565 	1.134553 	-0.751336 	2.090133 	-1.051472 	1.543347 	0.000000 	1.852872 	0.316498 	0.184508 	-1.429376 	-1.639418 	0.555109 	1.455494 	-1.592225 	0.560563 	-1.462441 	-0.734469 	0.000000 	-0.446500 	0.000000 	2.110797 	0.000000 	0.673106 	0.703937 	1.451549 	-0.233312 	-1.167138 	0.000000 	2.111529 	-0.810518 	-1.032904 	0.645164 	-1.428855 	-1.191455 	0.000000 	-2.473254 	-1.135936 	0.705925 	0.000000 	-0.531920 	-0.520370 	-0.460922 	0.441051 	-1.179623 	-0.984636 	-0.905417 	0.644727 	-2.321313 	0.000000 	-1.252623 	2.767638 	1.097094 	-0.803240 	0.194026 	0.000000 	0.707005 	0.895981 	-2.350396 	-1.051138 	0.000000 	0.000000 	-0.364950 	-0.404148 	0.000000 	0.967715 	-2.543621 	-0.450717 	1.522051 	1.090480 	-2.212994 	0.905941 	0.310890 	-0.874075 	-0.334314 	0.644084 	-0.305428 	0.774201 	-1.055386 	-0.742902 	-1.045769 	-0.750430 	
-1.041598 	-0.852976 	1.835796 	-1.855728 	0.741602 	-0.254982 	-0.590037 	0.381560 	1.893446 	1.771223 	1.097184 	0.000000 	0.000000 	-0.795642 	-1.648613 	1.144052 	0.000000 	2.121712 	-2.036039 	0.854319 	1.020251 	0.000000 	0.000000 	2.507301 	-0.067720 	-0.864039 	1.501781 	0.000000 	3.641002 	-1.319285 	2.518417 	0.000000 	0.531011 	-0.429815 	-0.279493 	0.690838 	-1.447649 	0.261671 	0.264408 	1.743180 	0.000000 	2.773080 	1.270488 	1.085400 	1.766690 	-1.672050 	0.000000 	-1.114904 	0.933172 	-2.459715 	0.000000 	1.364567 	1.710345 	0.242269 	-0.205721 	-0.401889 	-1.579079 	0.675332 	-2.779222 	-3.372274 	-0.986032 	-0.676738 	-0.996584 	-1.307006 	-2.460040 	0.429332 	-2.013688 	0.000000 	2.507949 	-1.585928 	-0.860534 	0.000000 	-0.552145 	-2.152319 	0.000000 	-1.107734 	0.838615 	-0.666153 	-1.520122 	-1.162881 	0.413498 	-0.506016 	-0.680856 	0.000000 	1.089282 	-0.823671 	-0.500450 	-2.186969 	0.000000 	0.000000 	1.204492 	-2.188343 	-0.617231 	1.785812 	0.000000 	0.000000 	0.000000 	-0.530554 	0.000000 	-0.213674 	1.774046 	-1.525436 	2.124312 	-2.641228 	1.042520 	-0.547712 	-2.988949 	0.942763 	0.000000 	-0.968190 	2.617802 	-0.910657 	3.325501 	-0.594958 	0.000000 	-0.848952 	-0.506485 	1.608834 	0.069437 	2.195737 	0.299081 	0.317420 	1.901254 	-0.475993 	2.179599 	-0.434225 	0.643784 	-0.754145 	
0.000000 	0.094572 	-1.460492 	-2.125290 	1.031332 	-1.391399 	-0.542290 	-1.474085 	-0.293845 	-1.236857 	0.000000 	0.861253 	-0.909198 	-0.940276 	0.605335 	3.749834 	1.011933 	0.965064 	0.000000 	0.557784 	0.893836 	-1.383440 	0.840281 	1.780855 	2.042902 	0.000000 	2.663697 	1.556531 	0.503952 	-0.965888 	2.149045 	1.847318 	1.256860 	-0.451261 	1.360172 	0.248972 	-1.254103 	0.000000 	0.000000 	0.000000 	1.749218 	-0.302144 	0.478167 	-1.788907 	0.183657 	1.315790 	0.000000 	-2.473059 	-0.885482 	-0.496174 	-1.452150 	0.456368 	0.532846 	0.000000 	0.995549 	0.245806 	0.000000 	-1.299170 	1.065694 	-0.972130 	0.436501 	-0.840272 	-2.605799 	-0.781649 	0.262017 	1.181154 	-0.579988 	0.901211 	1.332699 	0.987096 	-1.211955 	0.570910 	1.640396 	-0.451794 	-0.533353 	-0.247796 	-0.588993 	1.214491 	-0.779846 	1.367912 	-0.592680 	0.523421 	1.487285 	1.748738 	-1.437596 	-0.509804 	-0.673607 	-2.013498 	-0.779843 	1.454858 	0.592224 	-0.786267 	-0.373149 	-0.354458 	-0.351969 	0.746123 	0.000000 	-2.256428 	-2.071378 	-0.217091 	0.489136 	1.478022 	-1.016001 	-0.192918 	-1.945306 	-1.529394 	1.273169 	0.302879 	1.687946 	-0.990904 	-0.702152 	1.138760 	1.771627 	-0.875145 	0.508394 	-2.166457 	0.859060 	-1.008611 	-2.353502 	2.781795 	-1.725180 	-1.223252 	0.429989 	-2.550740 	0.000000 	0.978778 	1.720589 	0.746061 	
1.389441 	-1.117146 	1.393779 	-0.522970 	-3.139604 	-0.716625 	-1.265419 	0.810050 	-0.032493 	1.708932 	0.000000 	-2.129319 	2.057515 	1.733072 	0.784293 	1.247052 	-1.502533 	0.607145 	-0.452627 	-1.411506 	-0.714707 	0.000000 	0.202560 	0.000000 	-1.305917 	1.641314 	0.970511 	-2.181640 	-0.260653 	0.000000 	1.068642 	-1.204225 	-1.206298 	-0.546122 	2.499276 	-1.640198 	1.225651 	0.290324 	-0.942055 	0.522718 	-0.448538 	1.784410 	0.000000 	-1.210090 	-0.732404 	-0.173096 	-0.083256 	-0.399978 	1.320965 	0.315560 	1.396852 	0.000000 	0.475294 	0.000000 	-0.450664 	0.065308 	1.045635 	0.228669 	-1.218750 	-0.251576 	1.270197 	1.477697 	0.000000 	-0.659761 	0.533121 	-1.193271 	0.000000 	1.771213 	1.289355 	-0.633203 	-1.447607 	1.337624 	0.275960 	-0.744105 	-0.441287 	0.000000 	0.252941 	0.000000 	0.000000 	0.000000 	-2.566648 	1.363976 	-1.183660 	0.637195 	-0.751233 	-1.218535 	0.794617 	-0.620802 	0.000000 	-0.331981 	2.525548 	-2.441142 	-1.166282 	0.702432 	0.294684 	0.657442 	-0.185576 	-1.245001 	-0.059444 	-2.202468 	1.123536 	0.195021 	2.254330 	-1.119787 	-1.190748 	2.217059 	-1.808177 	-1.233651 	3.644472 	-0.803467 	-2.310107 	-0.454754 	-0.523213 	2.127309 	1.443080 	-0.728111 	2.394853 	1.205088 	-1.493688 	0.929176 	0.000000 	-1.364872 	1.666989 	-0.382429 	0.329732 	-0.794721 	0.692745 	-1.001317 	
