-2.299725 	0.517239 	1.889500 	0.000000 	0.344660 	1.273338 	1.519723 	0.874990 	2.979368 	0.000000 	-3.011215 	-0.549524 	0.513998 	0.842627 	1.005177 	-0.175660 	-2.818783 	-1.483877 	-3.320714 	-1.030102 	0.114691 	0.000000 	0.571777 	1.756156 	-2.503446 	-0.568788 	0.000000 	0.846575 	-1.689127 	-1.038119 	-0.691007 	0.000000 	-0.467705 	0.761287 	0.000000 	2.299746 	-2.645735 	0.000000 	0.000000 	0.511004 	-2.302280 	-2.820868 	0.000000 	1.345180 	0.000000 	0.307166 	-0.384578 	-2.229183 	0.593962 	0.905363 	0.000000 	0.534081 	2.868918 	3.164875 	2.845021 	1.032045 	-0.185638 	0.000000 	0.000000 	2.302962 	-1.464912 	-0.859906 	-1.005177 	1.244819 	0.000000 	1.290777 	-2.321374 	1.121342 	-1.316595 	0.209295 	1.156344 	0.000000 	3.391622 	0.000000 	0.000000 	2.177347 	-3.939033 	0.650550 	-0.418919 	1.185275 	0.307932 	-0.400239 	-1.845376 	-3.854951 	0.000000 	-2.076708 	-1.852009 	0.903960 	0.062405 	-1.763122 	2.337957 	0.000000 	0.350249 	-0.147719 	0.978964 	1.815897 	-1.551922 	0.411215 	0.565424 	0.307454 	0.272621 	-0.649553 	2.122279 	0.462559 	0.350733 	
0.157307 	-1.300773 	0.729510 	0.790221 	-1.391247 	-1.200089 	0.000000 	-1.699607 	0.000000 	0.000000 	-0.437831 	-2.057376 	-0.604639 	-2.244830 	-3.064868 	1.726042 	-2.246312 	0.973693 	0.000000 	-1.354418 	0.826640 	-1.144387 	1.094587 	0.608827 	1.466183 	0.898438 	-0.897126 	0.447017 	1.812942 	-1.891272 	-1.391004 	-1.462183 	-0.507106 	-0.519004 	-0.744626 	-0.521763 	-0.810088 	3.079450 	0.678680 	-1.707391 	0.771942 	0.000000 	-0.249814 	-1.361899 	1.479440 	0.000000 	1.291544 	2.523616 	1.422934 	-0.429407 	0.476183 	0.000000 	-1.591258 	2.145697 	1.142787 	0.000000 	-1.499696 	1.478569 	-0.178076 	1.272432 	-1.884727 	2.198905 	-0.490765 	0.000000 	1.774706 	-1.723586 	2.055318 	-0.526946 	-0.574166 	0.775558 	0.000000 	0.000000 	0.000000 	1.057053 	1.091766 	1.063725 	-3.146710 	0.834133 	0.000000 	0.658915 	2.861152 	3.384212 	1.046954 	-2.113894 	0.000000 	1.860973 	1.963237 	-0.350431 	-2.266628 	0.994472 	1.527882 	-1.191955 	-1.518653 	-0.441678 	-3.174341 	0.000000 	1.980645 	-0.932168 	-1.455619 	-0.130007 	-0.830956 	0.951818 	2.586005 	-1.271153 	0.716897 	
-0.550950 	0.326260 	-1.218891 	0.973459 	0.000000 	-1.784022 	-1.430145 	0.000000 	1.905952 	-0.576774 	1.215377 	-3.185155 	-1.894185 	-1.861913 	1.665165 	-1.570653 	-1.695051 	0.000000 	1.271058 	-2.072311 	0.912235 	0.896021 	0.000000 	2.655197 	-1.832613 	-3.203078 	-4.214761 	0.300575 	0.000000 	-0.391423 	-0.710517 	-1.114076 	1.379411 	-0.769860 	0.000000 	2.216450 	-0.536399 	2.598896 	2.025851 	-2.249862 	-1.210439 	0.181838 	1.671240 	0.754463 	2.083831 	0.726893 	-0.179142 	1.420364 	0.301098 	-1.227813 	-1.785364 	0.000000 	0.000000 	-1.639218 	1.408954 	-0.144338 	0.475247 	-1.056720 	1.881800 	1.388967 	0.000000 	0.000000 	-2.478698 	1.285234 	0.213321 	-1.514155 	-0.201072 	0.777836 	0.886044 	-1.436306 	1.215489 	-0.441469 	0.558039 	0.000000 	1.836597 	-0.495188 	0.799619 	-0.920882 	0.000000 	-0.347221 	-0.222161 	0.582581 	1.171618 	0.000000 	-1.708378 	0.000000 	0.000000 	1.472285 	0.000000 	-1.285117 	0.927994 	-0.510831 	-1.256949 	3.023896 	0.729151 	-1.333879 	-1.521208 	2.177600 	0.721547 	1.869735 	0.000000 	1.486849 	2.013537 	-0.521298 	0.000000 	
1.226941 	0.000000 	-1.294199 	0.908611 	-0.647143 	0.000000 	0.000000 	-1.287626 	2.735920 	1.103645 	-3.219192 	0.503195 	-1.805883 	-1.435216 	0.000000 	-0.779672 	-2.942700 	1.567297 	1.158693 	-1.957123 	0.356646 	-0.149416 	2.149840 	1.650931 	-0.270862 	2.333967 	-0.854954 	-0.304868 	0.768496 	1.711727 	1.210480 	1.285400 	1.263794 	0.905850 	0.000000 	0.393313 	0.000000 	0.000000 	-0.886565 	-1.103738 	2.303516 	0.564615 	0.000000 	2.191858 	-1.356068 	2.532890 	0.315733 	0.000000 	0.000000 	-2.423942 	0.000000 	-0.868048 	0.436716 	-1.624199 	-0.242964 	-0.618660 	-0.572033 	0.303216 	1.270069 	0.289067 	-0.373658 	-1.227305 	0.000000 	2.121595 	1.210684 	0.000000 	0.000000 	-0.557328 	1.254319 	0.000000 	-0.804023 	-1.876196 	0.560201 	-2.190095 	0.585525 	1.298915 	0.360003 	-1.788062 	1.319884 	1.243760 	-1.329402 	0.000000 	-1.865846 	-0.356733 	-0.962530 	0.000000 	0.000000 	-1.438588 	-0.289067 	-1.230263 	1.254599 	1.027998 	-2.134948 	0.000000 	-0.503937 	0.000000 	0.000000 	0.000000 	-0.711022 	-1.608462 	-1.136804 	0.000000 	2.499455 	1.967418 	0.622822 	
-0.161685 	-0.852759 	0.121484 	0.000000 	-0.502640 	-1.482893 	-1.017111 	0.000000 	0.000000 	0.792082 	-0.233446 	0.000000 	-0.728459 	-0.150263 	-1.303591 	1.701090 	-1.759191 	-0.876513 	0.194504 	0.000000 	2.365221 	1.374908 	-1.499627 	0.721131 	-0.568168 	0.769959 	0.730410 	0.000000 	1.717024 	-0.148369 	0.000000 	-0.586403 	0.569532 	-0.391726 	0.000000 	-1.816735 	0.000000 	0.308015 	0.000000 	0.696578 	0.690928 	0.560436 	0.000000 	1.789910 	-1.683028 	0.156286 	-0.662823 	-1.761491 	0.000000 	-0.747466 	-0.185229 	-0.186610 	0.000000 	1.548863 	-0.233124 	0.850261 	-2.752539 	0.000000 	0.582338 	-1.569933 	-0.157752 	0.437829 	1.180805 	0.000000 	3.247452 	1.102408 	-2.659123 	-1.797652 	1.274287 	1.320969 	0.000000 	-1.207474 	-1.527996 	0.000000 	-2.332722 	2.558822 	2.413978 	0.000000 	-0.815245 	0.000000 	1.106254 	-2.574666 	-2.428260 	-2.163583 	0.222614 	0.890982 	0.791965 	0.000000 	3.187442 	0.000000 	0.580867 	0.950864 	0.374279 	0.854321 	1.080256 	-1.694334 	-0.474149 	-1.180805 	0.000000 	-1.574964 	1.372279 	1.006040 	1.055980 	-0.686296 	1.203959 	
0.521435 	-1.733569 	1.162539 	-0.904461 	0.405172 	-0.720837 	-0.401818 	0.000000 	0.983423 	1.735496 	0.614361 	-0.516699 	0.000000 	0.166852 	2.403973 	0.440686 	1.219243 	-0.910017 	1.496154 	-1.431988 	1.337721 	-0.108786 	0.715257 	-0.362545 	-2.404508 	-2.093787 	-0.451528 	1.155316 	-0.612446 	0.000000 	-1.293260 	1.379025 	-1.700808 	-1.340809 	-1.954057 	1.012621 	0.633635 	-2.151943 	3.426514 	-1.482070 	1.391505 	0.000000 	-1.825984 	-0.682592 	-0.232956 	0.000000 	0.529481 	0.076041 	0.000000 	-2.578977 	-0.252030 	-0.802804 	-2.628509 	-1.592905 	-1.697543 	-2.105522 	-0.445115 	0.000000 	0.842872 	0.000000 	0.292638 	0.000000 	0.000000 	1.444857 	1.424604 	-1.907597 	0.828341 	1.679106 	-0.816273 	-1.079523 	0.429684 	2.021010 	-0.488856 	-0.420149 	1.671787 	2.124104 	1.306038 	-1.833305 	-1.256858 	0.000000 	0.000000 	-0.742428 	0.000000 	0.279529 	-1.772114 	1.798416 	0.000000 	0.000000 	2.812825 	0.709030 	0.059719 	1.806919 	1.144369 	1.523946 	0.000000 	1.559867 	-0.589635 	0.000000 	0.000000 	-1.031899 	1.131465 	0.850922 	1.339291 	0.000000 	-1.449365 	
0.962235 	0.000000 	0.000000 	0.000000 	0.534717 	1.487271 	1.934821 	-1.119717 	1.778492 	-1.579570 	0.000000 	-0.100890 	0.693401 	0.000000 	-0.999866 	1.662272 	-0.677263 	0.730420 	-1.019848 	1.408441 	1.214559 	-1.494956 	-1.531654 	0.000000 	2.129356 	-1.157992 	5.096404 	0.000000 	1.880436 	-1.998519 	2.615192 	-0.953505 	-1.122178 	0.000000 	-1.044914 	-1.237000 	0.783579 	0.999866 	1.220633 	0.746122 	-1.494372 	1.016380 	-0.786841 	0.595768 	-3.862426 	1.119666 	0.000000 	0.000000 	2.363531 	1.485968 	0.000000 	0.000000 	0.000000 	0.844110 	-1.951335 	0.000000 	-1.116072 	1.383797 	-2.059429 	-2.840160 	-1.798623 	0.000000 	0.000000 	0.000000 	-1.767190 	0.000000 	1.870176 	0.000000 	-0.959299 	-1.713405 	-1.178041 	-1.336912 	-2.137932 	-2.329621 	-1.213625 	2.905492 	-0.294844 	0.593758 	-2.237750 	-0.534615 	3.660131 	0.966287 	-1.601422 	1.713405 	2.554347 	0.000000 	0.969984 	0.196398 	0.000000 	0.000000 	-0.512083 	-0.116631 	-0.504297 	-1.276835 	0.000000 	1.610771 	-1.394609 	-2.363531 	-1.419855 	-0.956982 	0.782834 	1.439276 	1.964392 	-0.605401 	1.158445 	
0.000000 	-1.421970 	2.569222 	-0.240623 	0.231480 	0.000000 	-2.304254 	-0.519586 	0.000000 	0.000000 	0.000000 	-2.811291 	-2.079597 	-0.465750 	0.000000 	1.569946 	0.000000 	0.585346 	1.153574 	2.392795 	0.000000 	1.765411 	-0.458323 	-2.697201 	-1.786745 	1.545856 	2.424030 	0.000000 	-0.690338 	0.000000 	-2.408648 	-0.587253 	0.671024 	1.678443 	-1.701326 	2.618498 	-0.118537 	2.203767 	0.000000 	0.989810 	0.000000 	1.665302 	-1.106612 	0.520176 	-1.073559 	-0.894108 	1.574610 	-0.798495 	-0.090221 	1.311449 	-1.378439 	0.000000 	2.077182 	1.632439 	-2.525619 	0.000000 	-1.308714 	-1.429124 	-2.185502 	-0.925438 	-0.821126 	2.019735 	-0.825327 	0.000000 	0.000000 	1.493716 	-1.338225 	1.709111 	-2.262558 	-2.258389 	2.183233 	-0.731893 	1.114337 	1.554923 	2.028257 	-2.266273 	-0.457752 	-1.355547 	-1.360928 	0.000000 	1.771750 	0.000000 	3.364472 	2.386368 	-1.313940 	1.489466 	1.716418 	0.000000 	0.475499 	0.422012 	-0.231170 	-2.747502 	-1.586772 	-0.752785 	0.000000 	0.000000 	0.000000 	0.915548 	0.000000 	-0.323525 	-1.142052 	-3.111505 	2.290197 	0.934582 	0.401894 	
-1.675574 	0.000000 	-1.392552 	-1.475889 	0.832309 	-0.788523 	0.000000 	-1.584691 	0.000000 	0.459545 	0.331256 	-0.208616 	0.000000 	-2.448537 	-0.982047 	0.624154 	0.000000 	0.000000 	0.813914 	-4.817974 	2.888417 	0.000000 	2.820612 	1.698444 	-1.182789 	1.706929 	-1.036151 	0.403680 	-0.420793 	-0.692496 	-1.183698 	1.670102 	0.000000 	-1.491588 	0.000000 	0.841163 	1.091657 	0.000000 	0.000000 	-0.478263 	1.778421 	1.606665 	1.079613 	0.000000 	0.000000 	-1.829262 	-1.074974 	0.367999 	-1.901781 	-0.029873 	0.000000 	1.174537 	-2.603556 	0.897207 	-2.191681 	2.751088 	-0.333316 	-0.703721 	0.000000 	0.000000 	0.000000 	0.000000 	0.982046 	-1.500562 	0.819159 	0.733779 	1.247069 	0.000000 	-0.116013 	-0.305894 	0.000000 	1.167214 	0.000000 	0.164006 	1.908830 	1.691495 	-0.255816 	-2.460434 	0.690162 	0.000000 	-2.049837 	0.623444 	0.322547 	0.000000 	-0.476658 	1.058694 	0.000000 	0.000000 	-1.980847 	1.250479 	-1.221825 	2.816701 	0.690132 	1.647781 	-0.210347 	1.149951 	2.021178 	0.919735 	1.013281 	-1.565307 	-0.602048 	-2.830808 	0.488116 	1.887425 	-1.605237 	
2.014527 	-1.377302 	0.000000 	0.000000 	0.000000 	1.205009 	1.826738 	0.000000 	-1.275056 	4.368794 	1.652212 	-0.254196 	-0.237290 	0.000000 	0.000000 	-1.063664 	2.393969 	1.310340 	0.556031 	-2.120019 	0.956257 	-1.446262 	0.000000 	-3.183443 	-2.990937 	1.082276 	0.098867 	-1.810491 	-1.761470 	-1.467942 	0.589762 	1.340017 	0.000000 	1.117364 	0.911060 	-3.062449 	0.452074 	-2.630200 	-0.250437 	-0.841409 	2.144115 	-1.763580 	1.786516 	-1.460203 	-1.522981 	-1.732818 	0.744201 	3.004680 	-1.224568 	0.626513 	1.405632 	0.875875 	0.646848 	1.911354 	-2.296282 	0.296131 	1.713118 	-0.928372 	-2.355329 	0.000000 	2.211632 	0.380357 	1.224568 	-0.988013 	0.419017 	1.417625 	0.000000 	2.863632 	0.804837 	0.172339 	-1.276947 	-0.839056 	-0.444112 	-0.431539 	-1.719382 	1.404517 	-0.606034 	-1.451785 	-0.948047 	-1.175323 	-0.699217 	0.000000 	0.000000 	3.011104 	-1.731488 	-0.581929 	-0.578640 	0.527672 	0.538318 	1.397428 	0.861068 	0.378757 	1.535613 	1.563124 	-0.448822 	1.132118 	0.000000 	0.000000 	-1.521941 	-0.823908 	0.869526 	0.000000 	-1.526390 	-1.356059 	-0.405617 	
