1.406976 	-2.801614 	-0.677067 	-1.308291 	2.159172 	-1.114126 	-0.653899 	1.303713 	-1.176954 	-1.788221 	0.419001 	1.911531 	-0.887896 	0.000000 	0.000000 	0.984470 	1.116347 	1.687343 	-1.564556 	0.739227 	0.000000 	0.547859 	1.475958 	1.679618 	-2.232054 	1.938156 	1.162269 	1.622934 	0.232412 	-0.280903 	2.899555 	3.417392 	1.521848 	2.486271 	-0.037645 	-0.862554 	1.758455 	1.193728 	0.546793 	0.313000 	-0.449566 	-1.192513 	2.574489 	-1.722401 	0.000000 	0.000000 	1.584698 	2.094429 	-0.718424 	0.000000 	0.907120 	-0.903050 	2.249064 	-0.369895 	-1.494765 	0.000000 	0.804365 	0.474948 	-0.154677 	0.898989 	-1.171390 	-0.383282 	1.066717 	-0.776338 	-1.445782 	0.273448 	-1.411010 	-1.728472 	2.030750 	-1.574621 	0.436484 	-0.663591 	-0.720042 	0.000000 	-0.311887 	1.082991 	0.250747 	0.203120 	-1.021948 	-0.890244 	-0.707650 	-2.361346 	1.551675 	-1.318004 	-1.939050 	-0.212570 	0.966024 	-0.865714 	-1.224724 	-0.663941 	-1.372931 	-1.537229 	0.771340 	1.007951 	0.607082 	-2.310306 	-0.458015 	-2.041238 	0.388063 	-0.523222 	-1.069577 	-1.970948 	0.000000 	0.387979 	-0.835568 	-1.131557 	0.838658 	
0.000000 	2.466760 	1.579861 	1.735973 	-0.739694 	-1.940711 	0.000000 	-2.249230 	0.000000 	2.208582 	-0.212516 	0.350168 	-0.582618 	-1.901502 	-0.309628 	-0.388212 	0.609203 	0.339896 	0.300712 	-0.578760 	0.349037 	0.000000 	0.988127 	-0.366465 	0.581221 	0.000000 	0.000000 	0.135173 	-1.876462 	0.642377 	0.398476 	0.000000 	1.610663 	0.483663 	0.000000 	-1.196109 	0.000000 	-1.619752 	0.132879 	-0.942403 	0.598446 	-0.633217 	1.287317 	0.460096 	-1.145628 	0.060626 	-2.039310 	-1.159988 	-1.066242 	-2.231751 	0.000000 	0.092227 	-1.329742 	-0.827686 	-0.591344 	1.892085 	1.243578 	0.000000 	0.748029 	0.000000 	-0.368490 	-1.065854 	0.597233 	-0.481485 	-0.132879 	1.830983 	0.000000 	-1.135889 	1.562020 	-0.979697 	-1.120354 	0.000000 	2.097287 	1.061474 	1.719832 	0.610934 	1.204689 	-0.481858 	-1.640907 	-0.609532 	1.279591 	-1.255561 	-0.348101 	-0.874914 	1.224913 	0.000000 	-1.363108 	0.747714 	2.183084 	-1.571502 	-0.293604 	-0.692380 	1.128733 	0.000000 	-0.311474 	1.142392 	1.207896 	-1.917986 	1.665457 	0.000000 	1.723946 	1.464948 	0.000000 	-1.221858 	-0.532259 	0.000000 	0.000000 	
1.744537 	-1.416463 	2.051757 	-2.762790 	-0.723330 	1.411845 	-0.798598 	2.378176 	-3.105385 	-0.470256 	-1.056508 	3.040729 	-0.591154 	-0.598074 	0.000000 	0.000000 	1.201022 	-2.333335 	-0.894248 	1.319319 	0.000000 	0.312798 	-2.233783 	0.959794 	1.487912 	0.313826 	1.081098 	-2.390266 	2.588808 	0.430024 	1.128731 	-1.351586 	-0.469800 	0.000000 	-0.874238 	-1.235483 	0.672143 	-1.278924 	-0.475448 	-1.256371 	1.653042 	-0.888862 	-0.334180 	-1.344008 	-0.834595 	-0.208143 	1.792915 	0.249218 	1.933701 	1.519182 	-0.058984 	-1.543025 	0.000000 	1.253771 	1.366336 	1.016024 	0.000000 	-0.720831 	1.373803 	0.475448 	0.249656 	-0.365384 	1.462348 	-0.683628 	0.000000 	-0.613841 	-1.466769 	1.415420 	-0.967861 	-1.713512 	-1.187387 	-0.696087 	0.237726 	1.640171 	1.404765 	2.437105 	0.555055 	-1.683421 	-1.302791 	-1.763929 	1.658591 	2.234541 	0.000000 	0.390243 	2.338027 	0.994135 	-1.136560 	0.241326 	-0.365768 	-2.321454 	-0.703556 	2.191605 	-1.310380 	0.000000 	0.626872 	-1.189789 	-1.560108 	0.000000 	1.102234 	-2.702524 	-1.232691 	2.326220 	-0.844147 	1.543212 	1.500910 	0.000000 	-0.408865 	
-1.278785 	-1.184215 	1.863098 	1.242840 	0.430852 	-0.598830 	-1.638646 	1.730840 	-1.179924 	0.798988 	0.669161 	0.860909 	0.659846 	0.050024 	0.340904 	0.000000 	-1.769079 	-0.204583 	0.375498 	0.288400 	0.000000 	0.000000 	-2.287006 	1.839698 	0.946273 	0.000000 	-0.488737 	0.000000 	0.000000 	2.068092 	2.656189 	-3.855709 	-1.350561 	0.653120 	-0.820720 	-0.713615 	0.280867 	-1.897756 	-0.758038 	-1.443803 	0.962720 	-2.064592 	0.815278 	1.970575 	-1.043506 	-1.542885 	-0.718852 	-2.449316 	-0.844891 	0.000000 	-1.165525 	-0.535742 	0.921906 	1.638284 	1.745216 	2.274231 	1.579895 	0.000000 	0.041067 	-0.448997 	0.819876 	0.000000 	0.000000 	0.508933 	1.207035 	0.000000 	0.261303 	0.000000 	0.619532 	0.570104 	-1.945864 	0.761073 	0.532979 	-1.058232 	0.000000 	1.759216 	1.030536 	1.679598 	0.000000 	-0.411059 	2.613914 	-1.822411 	1.432434 	0.000000 	3.000146 	-1.017297 	-2.023235 	0.355831 	0.000000 	-1.919260 	0.980187 	1.177171 	0.000000 	-1.870270 	-0.659591 	-0.202650 	0.466669 	-1.759530 	1.568131 	-2.359791 	1.066779 	0.969516 	-3.007040 	1.103115 	0.000000 	0.654285 	0.000000 	
0.000000 	0.808905 	1.252450 	-0.140401 	-2.118288 	-0.501114 	-1.467122 	-0.284013 	3.409692 	-2.358819 	1.543384 	-0.908363 	0.972721 	1.099962 	1.871838 	0.000000 	0.000000 	3.263510 	0.403864 	1.200422 	0.000000 	-0.300568 	2.934583 	0.000000 	1.294418 	-0.331011 	2.171013 	0.000000 	-1.331108 	-0.220023 	-0.605525 	0.769864 	0.000000 	-0.930592 	0.000000 	0.164819 	0.688210 	-1.226397 	-0.600209 	2.039752 	1.423956 	1.799698 	2.496128 	-1.081065 	1.768507 	0.404643 	-0.693844 	-0.597202 	-0.665750 	-0.174955 	1.084789 	0.853219 	-1.401814 	0.000000 	-1.289616 	1.508849 	0.278551 	-0.717050 	0.000000 	0.550241 	0.690376 	1.565051 	-0.451711 	0.180194 	0.049967 	0.301854 	-1.309177 	2.348716 	2.290283 	-0.233910 	0.000000 	-0.308622 	-0.725897 	-1.916375 	0.996575 	0.669255 	1.360478 	0.888205 	-2.910123 	0.553567 	-1.583642 	-2.531073 	-2.572931 	-3.791414 	-1.192827 	-1.874125 	0.645214 	0.606654 	3.125140 	2.455742 	0.000000 	-0.514420 	-0.540158 	-1.245652 	-0.723605 	0.238279 	0.000000 	-1.046116 	-0.638345 	-0.365501 	-1.429742 	-1.509607 	-1.539771 	-1.648396 	-2.786787 	-0.618465 	-0.425675 	
-2.120323 	-0.823391 	2.109204 	0.511389 	1.211035 	-0.910174 	-1.513999 	-1.625653 	-0.353343 	0.417796 	1.398083 	-1.493016 	-0.552219 	0.880062 	-1.205074 	1.462291 	-0.809796 	0.857355 	2.601251 	-0.960192 	0.711048 	1.985856 	-0.577831 	-0.789925 	-1.182179 	0.549165 	0.000000 	1.764060 	-1.000310 	1.481759 	-0.584465 	-1.827268 	-0.082726 	-2.569650 	-0.634729 	1.010588 	0.277995 	-0.123738 	-0.209911 	-0.311881 	0.000000 	-0.866296 	0.872950 	-0.276794 	0.916200 	1.184700 	-0.823407 	-1.363195 	-0.802054 	-0.296229 	-0.622813 	1.816083 	-2.408576 	1.176542 	-1.579377 	0.203433 	-0.121448 	1.375422 	-0.141616 	0.841900 	1.632389 	0.661345 	-1.211107 	-1.676040 	-0.631989 	-0.627046 	-0.106035 	2.601968 	2.813252 	1.216125 	1.157729 	0.911549 	-1.326875 	-0.669534 	0.614182 	-1.393878 	0.644934 	-0.757739 	2.221362 	2.003546 	-1.842842 	0.165499 	1.003812 	-0.090660 	-0.936263 	2.669365 	-2.528984 	-1.336524 	0.243263 	-0.567889 	-1.838125 	-2.567962 	0.000000 	-0.527670 	-0.325316 	0.700542 	1.284177 	-0.554197 	0.829841 	2.689216 	0.240206 	-1.536567 	1.173333 	0.000000 	0.727633 	1.010511 	-1.449649 	
-2.369469 	-3.305395 	1.487542 	1.192146 	1.379209 	-2.350783 	-0.808841 	2.073286 	-1.063567 	0.644333 	-0.802099 	2.019282 	0.689959 	-0.312260 	0.140225 	0.286680 	-0.547477 	0.000000 	-1.383157 	0.627835 	-1.580356 	-0.416491 	0.000000 	0.000000 	0.296702 	1.152606 	-0.767554 	-1.548958 	-0.235298 	1.061136 	1.220930 	0.125549 	-0.886895 	0.000000 	-1.184102 	0.000000 	-1.186479 	0.929716 	-0.849646 	-0.960559 	1.113107 	-0.940649 	0.000000 	0.000000 	-0.290101 	0.448025 	-1.480001 	0.000000 	0.187953 	0.000000 	-1.521757 	1.489583 	1.334679 	-1.414405 	-0.361721 	2.243248 	0.000000 	1.097525 	1.467414 	2.156360 	0.281045 	1.204651 	0.907049 	-0.687679 	-1.306715 	0.577918 	-0.712596 	-0.399379 	1.701966 	-0.746040 	-1.617255 	0.806894 	0.599358 	0.000000 	0.929541 	-0.264042 	1.538444 	-1.074579 	0.571003 	-1.459725 	0.000000 	2.150925 	1.396962 	-0.620245 	1.922305 	1.171028 	0.000000 	0.000000 	0.000000 	-1.115420 	1.860625 	-1.208342 	0.000000 	1.861226 	0.000000 	-1.983226 	-1.223535 	0.109558 	-1.114722 	0.854251 	0.738346 	-1.371573 	0.750165 	-0.941830 	1.113546 	-0.657644 	-0.661400 	
0.788305 	0.000000 	2.194744 	0.482384 	0.343121 	-1.793721 	0.000000 	0.403731 	-0.254312 	-1.708208 	1.709688 	0.000000 	-2.000251 	-1.007610 	0.058142 	1.017562 	-0.182521 	1.484205 	-0.731303 	0.000000 	0.000000 	1.844479 	-1.078031 	1.507687 	-0.390842 	-1.279197 	-0.967918 	-1.920144 	-1.038451 	0.085312 	-0.879994 	0.000000 	0.929595 	2.533984 	0.000000 	-2.233303 	0.362894 	1.578886 	0.000000 	-0.587684 	0.000000 	0.000000 	2.988061 	0.000000 	1.270160 	1.527964 	0.000000 	0.813612 	-0.742446 	0.000000 	0.168797 	0.504184 	-0.999303 	-1.130287 	0.895892 	0.671652 	0.939898 	1.561023 	0.835091 	2.048347 	0.000000 	0.763003 	1.925735 	-1.253455 	-2.048347 	1.187855 	-1.527444 	-0.117683 	0.999201 	0.253327 	1.037540 	-0.850172 	-1.256285 	-1.707161 	-0.548441 	0.376252 	0.479144 	1.415375 	1.319885 	-0.533349 	-1.777855 	0.274713 	1.592315 	-1.079442 	-0.462617 	0.000000 	-0.772115 	-1.149089 	0.635992 	-1.234414 	-1.416550 	-0.347081 	0.615477 	-1.533929 	0.000000 	1.114424 	0.000000 	0.598168 	-1.312198 	2.149063 	-0.540431 	-0.809934 	0.848712 	-0.408008 	-0.202368 	-0.941998 	-1.967485 	
2.634365 	-1.388855 	0.000000 	0.529072 	0.000000 	-1.425245 	0.000000 	-1.188878 	0.000000 	0.147247 	-0.270322 	0.171678 	0.000000 	-1.247320 	0.777161 	0.442325 	0.000000 	0.277781 	0.578886 	0.824174 	-2.488029 	2.635480 	-2.238047 	0.613256 	1.277996 	-0.663890 	-0.598165 	1.503210 	0.000000 	0.568859 	-0.973505 	0.000000 	-1.793082 	-0.664674 	-0.887251 	-2.035989 	0.000000 	-3.287341 	0.669641 	-0.823716 	0.000000 	-1.628440 	0.864532 	-1.631245 	-0.646585 	-1.819836 	-1.680875 	-1.973236 	-2.852287 	-1.494750 	0.678300 	-0.421366 	3.077374 	-0.874728 	0.561998 	1.957982 	0.000000 	1.944683 	1.128342 	0.000000 	-0.274703 	0.677647 	0.722013 	1.187682 	-0.669641 	0.593947 	-0.826249 	-1.446574 	2.009849 	0.267370 	0.000000 	0.853808 	3.456431 	0.000000 	0.979482 	0.263535 	1.386504 	0.772568 	-1.284186 	1.701855 	2.702984 	-0.492748 	1.665133 	2.790606 	-0.737007 	1.180292 	-0.790322 	0.736663 	-1.152629 	-0.813740 	-1.716746 	0.000000 	0.000000 	1.444686 	-0.863403 	-0.476073 	0.163005 	1.419348 	1.543106 	0.000000 	0.000000 	0.879177 	-1.250161 	-0.665015 	0.826099 	-3.096180 	0.547707 	
-0.903283 	-1.417849 	-0.335796 	0.000000 	2.229753 	-2.591300 	0.862254 	2.598682 	1.929931 	-1.216375 	0.000000 	0.373605 	-0.507815 	1.589759 	-2.890407 	0.055124 	0.737145 	1.009806 	-1.890126 	1.053700 	-0.189990 	-1.057879 	1.147125 	-0.308710 	0.000000 	0.350445 	1.706930 	-0.806246 	1.526928 	1.125195 	3.081082 	0.307876 	-0.890837 	0.000000 	-1.908248 	-1.174847 	0.000000 	0.655304 	0.000000 	-2.101066 	2.075617 	-0.854555 	0.000000 	-0.445061 	-1.713460 	0.570504 	-0.667596 	-0.807603 	0.000000 	0.501574 	-2.180110 	0.239719 	2.055386 	0.000000 	-0.645036 	-0.392158 	0.000000 	-2.301585 	-0.869902 	1.182575 	0.286539 	0.635853 	-0.751320 	2.342125 	-1.182575 	0.000000 	-1.867314 	0.346230 	2.269023 	-1.497527 	0.000000 	-0.687493 	-1.369966 	-1.427769 	0.000000 	2.642464 	-0.114568 	2.802265 	1.526471 	2.335412 	0.000000 	-2.836137 	-1.058663 	-1.186022 	1.775024 	1.008270 	-2.059795 	0.100942 	-0.725807 	0.000000 	1.064903 	0.255370 	1.575040 	-0.249441 	1.470120 	-1.568968 	0.000000 	0.855917 	0.057106 	-0.795932 	-0.491510 	-1.302781 	0.596556 	-0.597789 	0.000000 	0.734945 	0.374298 	
